vector_id,label,original,posit8_hex,decoded_posit8,quantization_error
55,B0,-0.7447444054,D0,-0.75,-0.0052555946
55,B1,0.2445139219,10,0.25,0.0054860781
55,B2,-0.9460670962,C3,-0.953125,-0.0070579038
55,B3,-0.2119594873,F2,-0.21875,-0.0067905127
55,C0,0.1287839660,08,0.125,-0.003783966
56,A0,-0.9457959073,C3,-0.953125,-0.0073290927
56,A1,0.2854992960,12,0.28125,-0.004249296
56,A2,-0.7286010255,D1,-0.734375,-0.0057739745
56,A3,-0.0766031119,FB,-0.078125,-0.0015218881
56,B0,-0.8994307330,C6,-0.90625,-0.006819267
56,B1,-0.2417922716,F1,-0.234375,0.0074172716
56,B2,-0.5766794316,DB,-0.578125,-0.0014455684
56,B3,-0.3463083902,EA,-0.34375,0.0025583902
56,C0,0.5224594158,21,0.515625,-0.0068344158
57,A0,-0.2417475689,F1,-0.234375,0.0073725689
57,A1,0.5040196471,20,0.5,-0.0040196471
57,A2,0.6638485703,2A,0.65625,-0.0075985703
57,A3,-0.4954569364,E0,-0.5,-0.0045430636
57,B0,-0.8361875345,CA,-0.84375,-0.0075624655
57,B1,-0.9612334259,C2,-0.96875,-0.0075165741
57,B2,0.0788380958,05,0.078125,-0.0007130958
57,B3,0.9998156570,40,1,0.000184343
57,C0,-0.3000793126,ED,-0.296875,0.0032043126
58,A0,0.3002881865,13,0.296875,-0.0034131865
58,A1,0.5624660992,24,0.5625,3.39008e-05
58,A2,0.3035093105,13,0.296875,-0.0066343105
58,A3,0.5084664081,21,0.515625,0.0071585919
58,B0,0.8992234654,3A,0.90625,0.0070265346
58,B1,-0.6012786353,DA,-0.59375,0.0075286353
58,B2,-0.9592399654,C3,-0.953125,0.0061149654
58,B3,-0.6952353084,D4,-0.6875,0.0077353084
58,C0,-0.7475580503,D0,-0.75,-0.0024419497
59,A0,0.3389176892,16,0.34375,0.0048323108
59,A1,0.1279391639,08,0.125,-0.0029391639
59,A2,-0.5640709182,DC,-0.5625,0.0015709182
59,A3,0.3989299425,1A,0.40625,0.0073200575
59,B0,0.5337961967,22,0.53125,-0.0025461967
59,B1,-0.6644217133,D5,-0.671875,-0.0074532867
59,B2,0.2144949878,0E,0.21875,0.0042550122
59,B3,0.4958513039,20,0.5,0.0041486961
59,C0,-0.7709342572,CF,-0.765625,0.0053092572
60,A0,0.6386023486,29,0.640625,0.0020226514
60,A1,0.9294415461,3B,0.921875,-0.0075665461
60,A2,-0.7838025007,CE,-0.78125,0.0025525007
60,A3,-0.9486431490,C3,-0.953125,-0.004481851
60,B0,-0.3760855112,E8,-0.375,0.0010855112
60,B1,0.3546945737,17,0.359375,0.0046804263
60,B2,0.9163456764,3B,0.921875,0.0055293236
60,B3,-0.2066911170,F3,-0.203125,0.003566117
60,C0,0.4300294101,1C,0.4375,0.0074705899
61,A0,-0.8480070443,CA,-0.84375,0.0042570443
61,A1,0.3812288319,18,0.375,-0.0062288319
61,A2,0.2544847912,10,0.25,-0.0044847912
61,A3,-0.7961973891,CD,-0.796875,-0.0006776109
61,B0,0.5449617699,23,0.546875,0.0019132301
61,B1,0.7005864782,2D,0.703125,0.0025385218
61,B2,0.2008232296,0D,0.203125,0.0023017704
61,B3,-0.7578898699,CF,-0.765625,-0.0077351301
61,C0,0.9676887030,3E,0.96875,0.001061297
62,A0,0.5652706927,24,0.5625,-0.0027706927
62,A1,-0.3055924694,EC,-0.3125,-0.0069075306
62,A2,-0.1432439735,F7,-0.140625,0.0026189735
62,A3,-0.2588582476,EF,-0.265625,-0.0067667524
62,B0,0.0119215794,01,0.015625,0.0037034206
62,B1,-0.3175376503,EC,-0.3125,0.0050376503
62,B2,0.6991512540,2D,0.703125,0.003973746
62,B3,0.6446618362,29,0.640625,-0.0040368362
62,C0,-0.7889222587,CE,-0.78125,0.0076722587
63,A0,0.9215751344,3B,0.921875,0.0002998656
63,A1,0.2711702122,11,0.265625,-0.0055452122
63,A2,0.6574146220,2A,0.65625,-0.001164622
63,A3,0.4146172874,1B,0.421875,0.0072577126
63,B0,-0.1290257100,F8,-0.125,0.00402571
63,B1,0.4675906080,1E,0.46875,0.001159392
63,B2,0.9309474625,3C,0.9375,0.0065525375
63,B3,-0.4598352072,E3,-0.453125,0.0067102072
63,C0,0.6163984376,27,0.609375,-0.0070234376
64,A0,0.0763458129,05,0.078125,0.0017791871
64,A1,-0.0330049922,FE,-0.03125,0.0017549922
64,A2,-0.1288510140,F8,-0.125,0.003851014
64,A3,0.4620524286,1E,0.46875,0.0066975714
64,B0,-0.4632089239,E2,-0.46875,-0.0055410761
64,B1,0.7034263200,2D,0.703125,-0.00030132
64,B2,0.6614620378,2A,0.65625,-0.0052120378
64,B3,-0.8266742039,CB,-0.828125,-0.0014507961
64,C0,0.7632623680,31,0.765625,0.002362632
65,A0,-0.5122731216,DF,-0.515625,-0.0033518784
65,A1,-0.0705830668,FB,-0.078125,-0.0075419332
65,A2,0.2206634085,0E,0.21875,-0.0019134085
65,A3,-0.2420213917,F1,-0.234375,0.0076463917
65,B0,-0.9426000045,C4,-0.9375,0.0051000045
65,B1,0.7019056726,2D,0.703125,0.0012193274
65,B2,-0.6363202857,D7,-0.640625,-0.0043047143
65,B3,-0.5757602996,DB,-0.578125,-0.0023647004
65,C0,0.5956647137,26,0.59375,-0.0019147137
66,A0,-0.3193223137,EC,-0.3125,0.0068223137
66,A1,0.7606399595,31,0.765625,0.0049850405
66,A2,0.4023675007,1A,0.40625,0.0038824993
66,A3,-0.4474628485,E3,-0.453125,-0.0056621515
66,B0,-0.9796977711,C1,-0.984375,-0.0046772289
66,B1,0.8961251556,39,0.890625,-0.0055001556
66,B2,-0.8287740761,CB,-0.828125,0.0006490761
66,B3,0.4401493282,1C,0.4375,-0.0026493282
66,C0,-0.0228443063,FF,-0.015625,0.0072193063
67,A0,0.5163293070,21,0.515625,-0.000704307
67,A1,0.3812186789,18,0.375,-0.0062186789
67,A2,0.2918057995,13,0.296875,0.0050692005
67,A3,-0.0183573298,FF,-0.015625,0.0027323298
67,B0,0.5858657363,25,0.578125,-0.0077407363
67,B1,-0.8138932989,CC,-0.8125,0.0013932989
67,B2,-0.5568071991,DC,-0.5625,-0.0056928009
67,B3,0.3835743106,19,0.390625,0.0070506894
67,C0,-0.3875879397,E7,-0.390625,-0.0030370603
68,A0,0.1631111707,0A,0.15625,-0.0068611707
68,A1,-0.0534790225,FD,-0.046875,0.0066040225
68,A2,0.0618438623,04,0.0625,0.0006561377
68,A3,-0.1489923746,F6,-0.15625,-0.0072576254
68,B0,0.4918708734,1F,0.484375,-0.0074958734
68,B1,-0.3384174056,EA,-0.34375,-0.0053325944
68,B2,0.4057098844,1A,0.40625,0.0005401156
68,B3,-0.4581671460,E3,-0.453125,0.005042146
68,C0,-0.4971926476,E0,-0.5,-0.0028073524
69,A0,-0.7586882305,CF,-0.765625,-0.0069367695
69,A1,-0.6148314131,D9,-0.609375,0.0054564131
69,A2,-0.7608905175,CF,-0.765625,-0.0047344825
69,A3,0.0717279308,05,0.078125,0.0063970692
69,B0,0.5243792190,22,0.53125,0.006870781
69,B1,-0.6297003151,D8,-0.625,0.0047003151
69,B2,-0.5672307202,DC,-0.5625,0.0047307202
69,B3,-0.0316028256,FE,-0.03125,0.0003528256
69,C0,0.4491700022,1D,0.453125,0.0039549978
70,A0,0.9532140458,3D,0.953125,-8.90458e-05
70,A1,0.0492737382,03,0.046875,-0.0023987382
70,A2,-0.4340025935,E4,-0.4375,-0.0034974065
70,A3,-0.7989477838,CD,-0.796875,0.0020727838
70,B0,-0.6117648438,D9,-0.609375,0.0023898438
70,B1,-0.5450336730,DD,-0.546875,-0.001841327
70,B2,-0.6411169126,D7,-0.640625,0.0004919126
70,B3,-0.9717032655,C2,-0.96875,0.0029532655
70,C0,0.0682701785,04,0.0625,-0.0057701785
71,A0,-0.4513773464,E3,-0.453125,-0.0017476536
71,A1,0.9485898622,3D,0.953125,0.0045351378
71,A2,0.1067179336,07,0.109375,0.0026570664
71,A3,0.3948347858,19,0.390625,-0.0042097858
71,B0,-0.7474410141,D0,-0.75,-0.0025589859
71,B1,0.7369223945,2F,0.734375,-0.0025473945
71,B2,-0.0182426110,FF,-0.015625,0.002617611
71,B3,0.7454394700,30,0.75,0.00456053
71,C0,0.1481284393,09,0.140625,-0.0075034393
72,A0,-0.0612061101,FC,-0.0625,-0.0012938899
72,A1,-0.1190624037,F8,-0.125,-0.0059375963
72,A2,-0.6312726592,D8,-0.625,0.0062726592
72,A3,-0.8972465656,C7,-0.890625,0.0066215656
72,B0,0.8821271935,38,0.875,-0.0071271935
72,B1,-0.0445416255,FD,-0.046875,-0.0023333745
72,B2,0.6442312906,29,0.640625,-0.0036062906
72,B3,-0.1985851155,F3,-0.203125,-0.0045398845
72,C0,-0.8518356595,C9,-0.859375,-0.0075393405
73,A0,0.2588914139,11,0.265625,0.0067335861
73,A1,-0.8927818514,C7,-0.890625,0.0021568514
73,A2,-0.7016048311,D3,-0.703125,-0.0015201689
73,A3,0.1256791942,08,0.125,-0.0006791942
73,B0,-0.3923289763,E7,-0.390625,0.0017039763
73,B1,0.9878362454,3F,0.984375,-0.0034612454
73,B2,-0.7630968756,CF,-0.765625,-0.0025281244
73,B3,0.5288868907,22,0.53125,0.0023631093
73,C0,0.2126353025,0E,0.21875,0.0061146975
74,A0,0.5814816597,25,0.578125,-0.0033566597
74,A1,-0.5486257259,DD,-0.546875,0.0017507259
74,A2,0.0451450703,03,0.046875,0.0017299297
74,A3,-0.0989710702,FA,-0.09375,0.0052210702
74,B0,-0.1145579920,F9,-0.109375,0.005182992
74,B1,0.7203333317,2E,0.71875,-0.0015833317
74,B2,0.9800625209,3F,0.984375,0.0043124791
74,B3,-0.3892395114,E7,-0.390625,-0.0013854886
74,C0,0.2420546421,0F,0.234375,-0.0076796421
75,A0,0.2192618245,0E,0.21875,-0.0005118245
75,A1,0.4801786110,1F,0.484375,0.004196389
75,A2,0.8951804007,39,0.890625,-0.0045554007
75,A3,-0.5844241884,DB,-0.578125,0.0062991884
75,B0,-0.5779496094,DB,-0.578125,-0.0001753906
75,B1,0.3208562744,15,0.328125,0.0072687256
75,B2,-0.6858858132,D4,-0.6875,-0.0016141868
75,B3,-0.6523729033,D6,-0.65625,-0.0038770967
75,C0,-0.8498702622,CA,-0.84375,0.0061202622
76,A0,-0.9946485548,C0,-1,-0.0053514452
76,A1,-0.0989925908,FA,-0.09375,0.0052425908
76,A2,0.1876223902,0C,0.1875,-0.0001223902
76,A3,-0.4174814219,E5,-0.421875,-0.0043935781
76,B0,-0.5370475309,DE,-0.53125,0.0057975309
76,B1,0.4139116598,1A,0.40625,-0.0076616598
76,B2,0.4059751162,1A,0.40625,0.0002748838
76,B3,-0.0919373472,FA,-0.09375,-0.0018126528
76,C0,0.3747698401,18,0.375,0.0002301599
77,A0,0.8478220890,36,0.84375,-0.004072089
77,A1,0.5756560533,25,0.578125,0.0024689467
77,A2,0.2501160143,10,0.25,-0.0001160143
77,A3,0.3223660857,15,0.328125,0.0057589143
77,B0,0.8673369169,38,0.875,0.0076630831
77,B1,-0.1497220678,F6,-0.15625,-0.0065279322
77,B2,0.0891247574,06,0.09375,0.0046252426
77,B3,0.2952694468,13,0.296875,0.0016055532
77,C0,0.8168228904,34,0.8125,-0.0043228904
78,A0,0.6532623193,2A,0.65625,0.0029876807
78,A1,-0.8571803263,C9,-0.859375,-0.0021946737
78,A2,-0.6681544216,D5,-0.671875,-0.0037205784
78,A3,-0.3847763748,E7,-0.390625,-0.0058486252
78,B0,0.4979154441,20,0.5,0.0020845559
78,B1,0.1384140986,09,0.140625,0.0022109014
78,B2,-0.4227788234,E5,-0.421875,0.0009038234
78,B3,-0.7512926837,D0,-0.75,0.0012926837
78,C0,0.3773559824,18,0.375,-0.0023559824
79,A0,0.3994673700,1A,0.40625,0.00678263
79,A1,0.8853524815,39,0.890625,0.0052725185
79,A2,0.0009443542,00,0,-0.0009443542
79,A3,-0.0124095613,FF,-0.015625,-0.0032154387
79,B0,-0.8391162962,CA,-0.84375,-0.0046337038
79,B1,-0.9202784316,C5,-0.921875,-0.0015965684
79,B2,-0.1359426717,F7,-0.140625,-0.0046823283
79,B3,-0.3553568333,E9,-0.359375,-0.0040181667
79,C0,-0.4992641952,E0,-0.5,-0.0007358048
80,A0,-0.8173462267,CC,-0.8125,0.0048462267
80,A1,0.9238222044,3B,0.921875,-0.0019472044
80,A2,0.6719172278,2B,0.671875,-4.22278e-05
80,A3,0.1503982184,0A,0.15625,0.0058517816
80,B0,0.9015725556,3A,0.90625,0.0046774444
80,B1,0.9991448338,40,1,0.0008551662
80,B2,0.3445631686,16,0.34375,-0.0008131686
80,B3,-0.4609779481,E2,-0.46875,-0.0077720519
80,C0,-0.9195366537,C5,-0.921875,-0.0023383463
81,A0,0.5125376608,21,0.515625,0.0030873392
81,A1,-0.0589983535,FC,-0.0625,-0.0035016465
81,A2,0.3030189789,13,0.296875,-0.0061439789
81,A3,0.8321455759,35,0.828125,-0.0040205759
81,B0,-0.6370217056,D7,-0.640625,-0.0036032944
81,B1,0.1706592506,0B,0.171875,0.0012157494
81,B2,0.2695694389,11,0.265625,-0.0039444389
81,B3,-0.0165483956,FF,-0.015625,0.0009233956
81,C0,-0.8175151874,CC,-0.8125,0.0050151874
82,A0,-0.3040778874,ED,-0.296875,0.0072028874
82,A1,-0.3333832127,EB,-0.328125,0.0052582127
82,A2,0.3402670190,16,0.34375,0.003482981
82,A3,0.7154661888,2E,0.71875,0.0032838112
82,B0,-0.3403926728,EA,-0.34375,-0.0033573272
82,B1,0.3873473480,19,0.390625,0.003277652
82,B2,-0.4235644093,E5,-0.421875,0.0016894093
82,B3,0.8903870791,39,0.890625,0.0002379209
82,C0,0.6271320695,28,0.625,-0.0021320695
83,A0,0.1001932179,06,0.09375,-0.0064432179
83,A1,-0.0903481828,FA,-0.09375,-0.0034018172
83,A2,-0.3709656857,E8,-0.375,-0.0040343143
83,A3,-0.3534524274,E9,-0.359375,-0.0059225726
83,B0,0.9403694536,3C,0.9375,-0.0028694536
83,B1,-0.1916498860,F4,-0.1875,0.004149886
83,B2,0.0291925047,02,0.03125,0.0020574953
83,B3,0.9762384296,3E,0.96875,-0.0074884296
83,C0,0.3153207730,14,0.3125,-0.002820773
84,A0,0.0851871887,05,0.078125,-0.0070621887
84,A1,-0.1735048584,F5,-0.171875,0.0016298584
84,A2,-0.6248349172,D8,-0.625,-0.0001650828
84,A3,-0.2764412817,EE,-0.28125,-0.0048087183
84,B0,0.5128863081,21,0.515625,0.0027386919
84,B1,0.2508174843,10,0.25,-0.0008174843
84,B2,0.5199810721,21,0.515625,-0.0043560721
84,B3,-0.5928835233,DA,-0.59375,-0.0008664767
84,C0,0.0984392782,06,0.09375,-0.0046892782
85,A0,0.8553455217,37,0.859375,0.0040294783
85,A1,-0.1237678099,F8,-0.125,-0.0012321901
85,A2,0.3965000582,19,0.390625,-0.0058750582
85,A3,-0.7571478333,D0,-0.75,0.0071478333
85,B0,0.9462936316,3D,0.953125,0.0068313684
85,B1,0.2177433342,0E,0.21875,0.0010066658
85,B2,-0.5214050753,DF,-0.515625,0.0057800753
85,B3,-0.6832436724,D4,-0.6875,-0.0042563276
85,C0,0.1016780140,07,0.109375,0.007696986
86,A0,0.1045028181,07,0.109375,0.0048721819
86,A1,-0.8135815974,CC,-0.8125,0.0010815974
86,A2,0.9845142788,3F,0.984375,-0.0001392788
86,A3,0.8258597570,35,0.828125,0.002265243
86,B0,-0.0771042116,FB,-0.078125,-0.0010207884
86,B1,-0.7650677018,CF,-0.765625,-0.0005572982
86,B2,0.6642863475,2B,0.671875,0.0075886525
86,B3,-0.0032489906,00,0,0.0032489906
86,C0,0.4332066520,1C,0.4375,0.004293348
87,A0,0.0177440301,01,0.015625,-0.0021190301
87,A1,-0.4531502066,E3,-0.453125,2.52066e-05
87,A2,0.6694478912,2B,0.671875,0.0024271088
87,A3,0.9604892652,3D,0.953125,-0.0073642652
87,B0,-0.5125381878,DF,-0.515625,-0.0030868122
87,B1,0.1025301538,07,0.109375,0.0068448462
87,B2,-0.2328279735,F1,-0.234375,-0.0015470265
87,B3,0.8437362999,36,0.84375,1.37001e-05
87,C0,0.0164817832,01,0.015625,-0.0008567832
88,A0,0.7586525103,31,0.765625,0.0069724897
88,A1,0.7280538689,2F,0.734375,0.0063211311
88,A2,-0.4475051944,E3,-0.453125,-0.0056198056
88,A3,0.5800123640,25,0.578125,-0.001887364
88,B0,-0.1701151529,F5,-0.171875,-0.0017598471
88,B1,0.8684967874,38,0.875,0.0065032126
88,B2,0.0154753516,01,0.015625,0.0001496484
88,B3,0.6410989464,29,0.640625,-0.0004739464
88,C0,-0.4343220334,E4,-0.4375,-0.0031779666
89,A0,-0.4028883005,E6,-0.40625,-0.0033616995
89,A1,0.1738754448,0B,0.171875,-0.0020004448
89,A2,0.9978046665,40,1,0.0021953335
89,A3,-0.0207193067,FF,-0.015625,0.0050943067
89,B0,-0.7028091632,D3,-0.703125,-0.0003158368
89,B1,0.0771611554,05,0.078125,0.0009638446
89,B2,-0.3097521166,EC,-0.3125,-0.0027478834
89,B3,0.1038348341,07,0.109375,0.0055401659
89,C0,0.0868601259,06,0.09375,0.0068898741
90,A0,-0.0893107663,FA,-0.09375,-0.0044392337
90,A1,-0.3564452995,E9,-0.359375,-0.0029297005
90,A2,-0.6226952526,D8,-0.625,-0.0023047474
90,A3,0.3949968552,19,0.390625,-0.0043718552
90,B0,0.1435952840,09,0.140625,-0.002970284
90,B1,-0.5328751079,DE,-0.53125,0.0016251079
90,B2,0.5510889502,23,0.546875,-0.0042139502
90,B3,-0.9127054018,C6,-0.90625,0.0064554018
90,C0,0.4894103031,1F,0.484375,-0.0050353031
91,A0,0.4104557621,1A,0.40625,-0.0042057621
91,A1,0.6228178051,28,0.625,0.0021821949
91,A2,-0.2278424950,F1,-0.234375,-0.006532505
91,A3,0.3273776590,15,0.328125,0.000747341
91,B0,0.6414951034,29,0.640625,-0.0008701034
91,B1,0.9616362773,3E,0.96875,0.0071137227
91,B2,-0.0093427008,FF,-0.015625,-0.0062822992
91,B3,-0.9259607773,C5,-0.921875,0.0040857773
91,C0,0.0045823003,00,0,-0.0045823003
92,A0,0.1803608586,0C,0.1875,0.0071391414
92,A1,0.7394006267,2F,0.734375,-0.0050256267
92,A2,0.7483807481,30,0.75,0.0016192519
92,A3,-0.1193875805,F8,-0.125,-0.0056124195
92,B0,0.0519021736,03,0.046875,-0.0050271736
92,B1,-0.0861438511,FA,-0.09375,-0.0076061489
92,B2,0.4448876551,1C,0.4375,-0.0073876551
92,B3,-0.1800427605,F4,-0.1875,-0.0074572395
92,C0,0.3095626529,14,0.3125,0.0029373471
93,A0,-0.6912775625,D4,-0.6875,0.0037775625
93,A1,-0.0610187980,FC,-0.0625,-0.001481202
93,A2,0.9384072611,3C,0.9375,-0.0009072611
93,A3,-0.3228775319,EB,-0.328125,-0.0052474681
93,B0,0.3854091972,19,0.390625,0.0052158028
93,B1,0.2996733052,13,0.296875,-0.0027983052
93,B2,0.7035305847,2D,0.703125,-0.0004055847
93,B3,0.7046826731,2D,0.703125,-0.0015576731
93,C0,0.7186843683,2E,0.71875,6.56317e-05
94,A0,-0.2399812050,F1,-0.234375,0.005606205
94,A1,-0.3666776921,E9,-0.359375,0.0073026921
94,A2,0.4374348504,1C,0.4375,6.51496e-05
94,A3,0.5188036187,21,0.515625,-0.0031786187
94,B0,0.7447660348,30,0.75,0.0052339652
94,B1,-0.9282018003,C5,-0.921875,0.0063268003
94,B2,-0.8631585056,C9,-0.859375,0.0037835056
94,B3,0.2623220337,11,0.265625,0.0033029663
94,C0,0.8418581976,36,0.84375,0.0018918024
95,A0,0.9948518459,40,1,0.0051481541
95,A1,0.4935327335,20,0.5,0.0064672665
95,A2,-0.1320570562,F8,-0.125,0.0070570562
95,A3,-0.8031137472,CD,-0.796875,0.0062387472
95,B0,0.2674956576,11,0.265625,-0.0018706576
95,B1,0.7451584652,30,0.75,0.0048415348
95,B2,-0.1126428967,F9,-0.109375,0.0032678967
95,B3,0.3880023256,19,0.390625,0.0026226744
95,C0,0.8068481241,34,0.8125,0.0056518759
96,A0,-0.9080180626,C6,-0.90625,0.0017680626
96,A1,0.5922869303,26,0.59375,0.0014630697
96,A2,-0.4132644481,E6,-0.40625,0.0070144481
96,A3,-0.2503178204,F0,-0.25,0.0003178204
96,B0,-0.7088604086,D3,-0.703125,0.0057354086
96,B1,0.0623326363,04,0.0625,0.0001673637
96,B2,0.1318561238,08,0.125,-0.0068561238
96,B3,0.5850389478,25,0.578125,-0.0069139478
96,C0,-0.6600327019,D6,-0.65625,0.0037827019
97,A0,-0.8420632987,CA,-0.84375,-0.0016867013
97,A1,0.7416791973,2F,0.734375,-0.0073041973
97,A2,0.2394207371,0F,0.234375,-0.0050457371
97,A3,-0.5183404163,DF,-0.515625,0.0027154163
97,B0,0.8256580320,35,0.828125,0.002466968
97,B1,-0.7137645597,D2,-0.71875,-0.0049854403
97,B2,-0.0777001733,FB,-0.078125,-0.0004248267
97,B3,-0.4920453212,E1,-0.484375,0.0076703212
97,C0,-0.4893465837,E1,-0.484375,0.0049715837
98,A0,-0.9812051371,C1,-0.984375,-0.0031698629
98,A1,0.6092661540,27,0.609375,0.000108846
98,A2,0.8024188472,33,0.796875,-0.0055438472
98,A3,0.3552217714,17,0.359375,0.0041532286
98,B0,-0.6840487559,D4,-0.6875,-0.0034512441
98,B1,-0.1165404328,F9,-0.109375,0.0071654328
98,B2,-0.3088687511,EC,-0.3125,-0.0036312489
98,B3,0.1751434103,0B,0.171875,-0.0032684103
98,C0,0.2778774047,12,0.28125,0.0033725953
99,A0,-0.1513821231,F6,-0.15625,-0.0048678769
99,A1,-0.4998035512,E0,-0.5,-0.0001964488
99,A2,0.6906078503,2C,0.6875,-0.0031078503
99,A3,-0.6015660018,D9,-0.609375,-0.0078089982
99,B0,-0.2306135021,F1,-0.234375,-0.0037614979
99,B1,-0.0335838779,FE,-0.03125,0.0023338779
99,B2,-0.5255885961,DE,-0.53125,-0.0056614039
99,B3,0.1438453847,09,0.140625,-0.0032203847
99,C0,0.1496238604,0A,0.15625,0.0066261396
