row,vector_id,target,operand_index,bit,stuck_at,original,faulty,activated,golden,faulty_result,class
1788,12,A3,3,6,0,AF,AF,False,B4,B4,Not activated
1789,12,A3,3,6,1,AF,EF,True,B4,EB,SDC
1790,12,A3,3,7,0,AF,2F,True,B4,8C,SDC
1791,12,A3,3,7,1,AF,AF,False,B4,B4,Not activated
1792,12,B0,4,0,0,01,00,True,B4,B4,Masked
1793,12,B0,4,0,1,01,01,False,B4,B4,Not activated
1794,12,B0,4,1,0,01,01,False,B4,B4,Not activated
1795,12,B0,4,1,1,01,03,True,B4,B4,Masked
1796,12,B0,4,2,0,01,01,False,B4,B4,Not activated
1797,12,B0,4,2,1,01,05,True,B4,B4,Masked
1798,12,B0,4,3,0,01,01,False,B4,B4,Not activated
1799,12,B0,4,3,1,01,09,True,B4,B4,Masked
1800,12,B0,4,4,0,01,01,False,B4,B4,Not activated
1801,12,B0,4,4,1,01,11,True,B4,B4,Masked
1802,12,B0,4,5,0,01,01,False,B4,B4,Not activated
1803,12,B0,4,5,1,01,21,True,B4,B4,Masked
1804,12,B0,4,6,0,01,01,False,B4,B4,Not activated
1805,12,B0,4,6,1,01,41,True,B4,B8,SDC
1806,12,B0,4,7,0,01,01,False,B4,B4,Not activated
1807,12,B0,4,7,1,01,81,True,B4,B4,Masked
1808,12,B1,5,0,0,B2,B2,False,B4,B4,Not activated
1809,12,B1,5,0,1,B2,B3,True,B4,B4,Masked
1810,12,B1,5,1,0,B2,B0,True,B4,B2,SDC
1811,12,B1,5,1,1,B2,B2,False,B4,B4,Not activated
1812,12,B1,5,2,0,B2,B2,False,B4,B4,Not activated
1813,12,B1,5,2,1,B2,B6,True,B4,B8,SDC
1814,12,B1,5,3,0,B2,B2,False,B4,B4,Not activated
1815,12,B1,5,3,1,B2,BA,True,B4,BB,SDC
1816,12,B1,5,4,0,B2,A2,True,B4,AA,SDC
1817,12,B1,5,4,1,B2,B2,False,B4,B4,Not activated
1818,12,B1,5,5,0,B2,92,True,B4,A4,SDC
1819,12,B1,5,5,1,B2,B2,False,B4,B4,Not activated
1820,12,B1,5,6,0,B2,B2,False,B4,B4,Not activated
1821,12,B1,5,6,1,B2,F2,True,B4,F1,SDC
1822,12,B1,5,7,0,B2,32,True,B4,2F,SDC
1823,12,B1,5,7,1,B2,B2,False,B4,B4,Not activated
1824,12,B2,6,0,0,35,34,True,B4,B5,SDC
1825,12,B2,6,0,1,35,35,False,B4,B4,Not activated
1826,12,B2,6,1,0,35,35,False,B4,B4,Not activated
1827,12,B2,6,1,1,35,37,True,B4,B3,SDC
1828,12,B2,6,2,0,35,31,True,B4,B7,SDC
1829,12,B2,6,2,1,35,35,False,B4,B4,Not activated
1830,12,B2,6,3,0,35,35,False,B4,B4,Not activated
1831,12,B2,6,3,1,35,3D,True,B4,A0,SDC
1832,12,B2,6,4,0,35,25,True,B4,BA,SDC
1833,12,B2,6,4,1,35,35,False,B4,B4,Not activated
1834,12,B2,6,5,0,35,15,True,B4,BA,SDC
1835,12,B2,6,5,1,35,35,False,B4,B4,Not activated
1836,12,B2,6,6,0,35,35,False,B4,B4,Not activated
1837,12,B2,6,6,1,35,75,True,B4,72,SDC
1838,12,B2,6,7,0,35,35,False,B4,B4,Not activated
1839,12,B2,6,7,1,35,B5,True,B4,C0,SDC
1840,12,B3,7,0,0,34,34,False,B4,B4,Not activated
1841,12,B3,7,0,1,34,35,True,B4,B4,Masked
1842,12,B3,7,1,0,34,34,False,B4,B4,Not activated
1843,12,B3,7,1,1,34,36,True,B4,B5,SDC
1844,12,B3,7,2,0,34,30,True,B4,B2,SDC
1845,12,B3,7,2,1,34,34,False,B4,B4,Not activated
1846,12,B3,7,3,0,34,34,False,B4,B4,Not activated
1847,12,B3,7,3,1,34,3C,True,B4,B9,SDC
1848,12,B3,7,4,0,34,24,True,B4,AF,SDC
1849,12,B3,7,4,1,34,34,False,B4,B4,Not activated
1850,12,B3,7,5,0,34,14,True,B4,AD,SDC
1851,12,B3,7,5,1,34,34,False,B4,B4,Not activated
1852,12,B3,7,6,0,34,34,False,B4,B4,Not activated
1853,12,B3,7,6,1,34,74,True,B4,EB,SDC
1854,12,B3,7,7,0,34,34,False,B4,B4,Not activated
1855,12,B3,7,7,1,34,B4,True,B4,8C,SDC
1856,12,C0,8,0,0,AD,AC,True,B4,B3,SDC
1857,12,C0,8,0,1,AD,AD,False,B4,B4,Not activated
1858,12,C0,8,1,0,AD,AD,False,B4,B4,Not activated
1859,12,C0,8,1,1,AD,AF,True,B4,B4,Masked
1860,12,C0,8,2,0,AD,A9,True,B4,B2,SDC
1861,12,C0,8,2,1,AD,AD,False,B4,B4,Not activated
1862,12,C0,8,3,0,AD,A5,True,B4,B1,SDC
1863,12,C0,8,3,1,AD,AD,False,B4,B4,Not activated
1864,12,C0,8,4,0,AD,AD,False,B4,B4,Not activated
1865,12,C0,8,4,1,AD,BD,True,B4,C0,SDC
1866,12,C0,8,5,0,AD,8D,True,B4,AC,SDC
1867,12,C0,8,5,1,AD,AD,False,B4,B4,Not activated
1868,12,C0,8,6,0,AD,AD,False,B4,B4,Not activated
1869,12,C0,8,6,1,AD,ED,True,B4,ED,SDC
1870,12,C0,8,7,0,AD,2D,True,B4,1B,SDC
1871,12,C0,8,7,1,AD,AD,False,B4,B4,Not activated
1872,13,A0,0,0,0,29,28,True,B4,B4,Masked
1873,13,A0,0,0,1,29,29,False,B4,B4,Not activated
1874,13,A0,0,1,0,29,29,False,B4,B4,Not activated
1875,13,A0,0,1,1,29,2B,True,B4,B4,Masked
1876,13,A0,0,2,0,29,29,False,B4,B4,Not activated
1877,13,A0,0,2,1,29,2D,True,B4,B4,Masked
1878,13,A0,0,3,0,29,21,True,B4,B4,Masked
1879,13,A0,0,3,1,29,29,False,B4,B4,Not activated
1880,13,A0,0,4,0,29,29,False,B4,B4,Not activated
1881,13,A0,0,4,1,29,39,True,B4,B3,SDC
1882,13,A0,0,5,0,29,09,True,B4,B4,Masked
1883,13,A0,0,5,1,29,29,False,B4,B4,Not activated
1884,13,A0,0,6,0,29,29,False,B4,B4,Not activated
1885,13,A0,0,6,1,29,69,True,B4,4A,SDC
1886,13,A0,0,7,0,29,29,False,B4,B4,Not activated
1887,13,A0,0,7,1,29,A9,True,B4,B4,Masked
1888,13,A1,1,0,0,26,26,False,B4,B4,Not activated
1889,13,A1,1,0,1,26,27,True,B4,B4,Masked
1890,13,A1,1,1,0,26,24,True,B4,B4,Masked
1891,13,A1,1,1,1,26,26,False,B4,B4,Not activated
1892,13,A1,1,2,0,26,22,True,B4,B4,Masked
1893,13,A1,1,2,1,26,26,False,B4,B4,Not activated
1894,13,A1,1,3,0,26,26,False,B4,B4,Not activated
1895,13,A1,1,3,1,26,2E,True,B4,B2,SDC
1896,13,A1,1,4,0,26,26,False,B4,B4,Not activated
1897,13,A1,1,4,1,26,36,True,B4,AC,SDC
1898,13,A1,1,5,0,26,06,True,B4,B6,SDC
1899,13,A1,1,5,1,26,26,False,B4,B4,Not activated
1900,13,A1,1,6,0,26,26,False,B4,B4,Not activated
1901,13,A1,1,6,1,26,66,True,B4,60,SDC
1902,13,A1,1,7,0,26,26,False,B4,B4,Not activated
1903,13,A1,1,7,1,26,A6,True,B4,B8,SDC
1904,13,A2,2,0,0,B3,B2,True,B4,B4,Masked
1905,13,A2,2,0,1,B3,B3,False,B4,B4,Not activated
1906,13,A2,2,1,0,B3,B1,True,B4,B4,Masked
1907,13,A2,2,1,1,B3,B3,False,B4,B4,Not activated
1908,13,A2,2,2,0,B3,B3,False,B4,B4,Not activated
1909,13,A2,2,2,1,B3,B7,True,B4,B4,Masked
1910,13,A2,2,3,0,B3,B3,False,B4,B4,Not activated
1911,13,A2,2,3,1,B3,BB,True,B4,B4,Masked
1912,13,A2,2,4,0,B3,A3,True,B4,B3,SDC
1913,13,A2,2,4,1,B3,B3,False,B4,B4,Not activated
1914,13,A2,2,5,0,B3,93,True,B4,B3,SDC
1915,13,A2,2,5,1,B3,B3,False,B4,B4,Not activated
1916,13,A2,2,6,0,B3,B3,False,B4,B4,Not activated
1917,13,A2,2,6,1,B3,F3,True,B4,D4,SDC
1918,13,A2,2,7,0,B3,33,True,B4,B2,SDC
1919,13,A2,2,7,1,B3,B3,False,B4,B4,Not activated
1920,13,A3,3,0,0,30,30,False,B4,B4,Not activated
1921,13,A3,3,0,1,30,31,True,B4,B5,SDC
1922,13,A3,3,1,0,30,30,False,B4,B4,Not activated
1923,13,A3,3,1,1,30,32,True,B4,B6,SDC
1924,13,A3,3,2,0,30,30,False,B4,B4,Not activated
1925,13,A3,3,2,1,30,34,True,B4,B8,SDC
1926,13,A3,3,3,0,30,30,False,B4,B4,Not activated
1927,13,A3,3,3,1,30,38,True,B4,BA,SDC
1928,13,A3,3,4,0,30,20,True,B4,AC,SDC
1929,13,A3,3,4,1,30,30,False,B4,B4,Not activated
1930,13,A3,3,5,0,30,10,True,B4,A8,SDC
1931,13,A3,3,5,1,30,30,False,B4,B4,Not activated
1932,13,A3,3,6,0,30,30,False,B4,B4,Not activated
1933,13,A3,3,6,1,30,70,True,B4,F0,SDC
1934,13,A3,3,7,0,30,30,False,B4,B4,Not activated
1935,13,A3,3,7,1,30,B0,True,B4,28,SDC
1936,13,B0,4,0,0,1A,1A,False,B4,B4,Not activated
1937,13,B0,4,0,1,1A,1B,True,B4,B4,Masked
1938,13,B0,4,1,0,1A,18,True,B4,B4,Masked
1939,13,B0,4,1,1,1A,1A,False,B4,B4,Not activated
1940,13,B0,4,2,0,1A,1A,False,B4,B4,Not activated
1941,13,B0,4,2,1,1A,1E,True,B4,B4,Masked
1942,13,B0,4,3,0,1A,12,True,B4,B4,Masked
1943,13,B0,4,3,1,1A,1A,False,B4,B4,Not activated
1944,13,B0,4,4,0,1A,0A,True,B4,B4,Masked
1945,13,B0,4,4,1,1A,1A,False,B4,B4,Not activated
1946,13,B0,4,5,0,1A,1A,False,B4,B4,Not activated
1947,13,B0,4,5,1,1A,3A,True,B4,AE,SDC
1948,13,B0,4,6,0,1A,1A,False,B4,B4,Not activated
1949,13,B0,4,6,1,1A,5A,True,B4,4A,SDC
1950,13,B0,4,7,0,1A,1A,False,B4,B4,Not activated
1951,13,B0,4,7,1,1A,9A,True,B4,B4,Masked
1952,13,B1,5,0,0,31,30,True,B4,B4,Masked
1953,13,B1,5,0,1,31,31,False,B4,B4,Not activated
1954,13,B1,5,1,0,31,31,False,B4,B4,Not activated
1955,13,B1,5,1,1,31,33,True,B4,B3,SDC
1956,13,B1,5,2,0,31,31,False,B4,B4,Not activated
1957,13,B1,5,2,1,31,35,True,B4,B3,SDC
1958,13,B1,5,3,0,31,31,False,B4,B4,Not activated
1959,13,B1,5,3,1,31,39,True,B4,B2,SDC
1960,13,B1,5,4,0,31,21,True,B4,B5,SDC
1961,13,B1,5,4,1,31,31,False,B4,B4,Not activated
1962,13,B1,5,5,0,31,11,True,B4,B6,SDC
1963,13,B1,5,5,1,31,31,False,B4,B4,Not activated
1964,13,B1,5,6,0,31,31,False,B4,B4,Not activated
1965,13,B1,5,6,1,31,71,True,B4,60,SDC
1966,13,B1,5,7,0,31,31,False,B4,B4,Not activated
1967,13,B1,5,7,1,31,B1,True,B4,B8,SDC
1968,13,B2,6,0,0,18,18,False,B4,B4,Not activated
1969,13,B2,6,0,1,18,19,True,B4,B4,Masked
1970,13,B2,6,1,0,18,18,False,B4,B4,Not activated
1971,13,B2,6,1,1,18,1A,True,B4,B4,Masked
1972,13,B2,6,2,0,18,18,False,B4,B4,Not activated
1973,13,B2,6,2,1,18,1C,True,B4,B4,Masked
1974,13,B2,6,3,0,18,10,True,B4,B3,SDC
1975,13,B2,6,3,1,18,18,False,B4,B4,Not activated
1976,13,B2,6,4,0,18,08,True,B4,B3,SDC
1977,13,B2,6,4,1,18,18,False,B4,B4,Not activated
1978,13,B2,6,5,0,18,18,False,B4,B4,Not activated
1979,13,B2,6,5,1,18,38,True,B4,BB,SDC
1980,13,B2,6,6,0,18,18,False,B4,B4,Not activated
1981,13,B2,6,6,1,18,58,True,B4,D4,SDC
1982,13,B2,6,7,0,18,18,False,B4,B4,Not activated
1983,13,B2,6,7,1,18,98,True,B4,B2,SDC
1984,13,B3,7,0,0,B8,B8,False,B4,B4,Not activated
1985,13,B3,7,0,1,B8,B9,True,B4,B5,SDC
1986,13,B3,7,1,0,B8,B8,False,B4,B4,Not activated
1987,13,B3,7,1,1,B8,BA,True,B4,B6,SDC
1988,13,B3,7,2,0,B8,B8,False,B4,B4,Not activated
1989,13,B3,7,2,1,B8,BC,True,B4,B8,SDC
1990,13,B3,7,3,0,B8,B0,True,B4,B0,SDC
1991,13,B3,7,3,1,B8,B8,False,B4,B4,Not activated
1992,13,B3,7,4,0,B8,A8,True,B4,AC,SDC
1993,13,B3,7,4,1,B8,B8,False,B4,B4,Not activated
1994,13,B3,7,5,0,B8,98,True,B4,A8,SDC
1995,13,B3,7,5,1,B8,B8,False,B4,B4,Not activated
1996,13,B3,7,6,0,B8,B8,False,B4,B4,Not activated
1997,13,B3,7,6,1,B8,F8,True,B4,F8,SDC
1998,13,B3,7,7,0,B8,38,True,B4,28,SDC
1999,13,B3,7,7,1,B8,B8,False,B4,B4,Not activated
2000,13,C0,8,0,0,AB,AA,True,B4,B3,SDC
2001,13,C0,8,0,1,AB,AB,False,B4,B4,Not activated
2002,13,C0,8,1,0,AB,A9,True,B4,B3,SDC
2003,13,C0,8,1,1,AB,AB,False,B4,B4,Not activated
2004,13,C0,8,2,0,AB,AB,False,B4,B4,Not activated
2005,13,C0,8,2,1,AB,AF,True,B4,B6,SDC
2006,13,C0,8,3,0,AB,A3,True,B4,B1,SDC
2007,13,C0,8,3,1,AB,AB,False,B4,B4,Not activated
2008,13,C0,8,4,0,AB,AB,False,B4,B4,Not activated
2009,13,C0,8,4,1,AB,BB,True,B4,BE,SDC
2010,13,C0,8,5,0,AB,8B,True,B4,AE,SDC
2011,13,C0,8,5,1,AB,AB,False,B4,B4,Not activated
2012,13,C0,8,6,0,AB,AB,False,B4,B4,Not activated
2013,13,C0,8,6,1,AB,EB,True,B4,EB,SDC
2014,13,C0,8,7,0,AB,2B,True,B4,90,SDC
2015,13,C0,8,7,1,AB,AB,False,B4,B4,Not activated
2016,14,A0,0,0,0,B7,B6,True,9B,9B,Masked
2017,14,A0,0,0,1,B7,B7,False,9B,9B,Not activated
2018,14,A0,0,1,0,B7,B5,True,9B,9B,Masked
2019,14,A0,0,1,1,B7,B7,False,9B,9B,Not activated
2020,14,A0,0,2,0,B7,B3,True,9B,A6,SDC
2021,14,A0,0,2,1,B7,B7,False,9B,9B,Not activated
2022,14,A0,0,3,0,B7,B7,False,9B,9B,Not activated
2023,14,A0,0,3,1,B7,BF,True,9B,29,SDC
2024,14,A0,0,4,0,B7,A7,True,9B,AB,SDC
2025,14,A0,0,4,1,B7,B7,False,9B,9B,Not activated
2026,14,A0,0,5,0,B7,97,True,9B,AD,SDC
2027,14,A0,0,5,1,B7,B7,False,9B,9B,Not activated
2028,14,A0,0,6,0,B7,B7,False,9B,9B,Not activated
2029,14,A0,0,6,1,B7,F7,True,9B,6B,SDC
2030,14,A0,0,7,0,B7,37,True,9B,B2,SDC
2031,14,A0,0,7,1,B7,B7,False,9B,9B,Not activated
2032,14,A1,1,0,0,36,36,False,9B,9B,Not activated
2033,14,A1,1,0,1,36,37,True,9B,9B,Masked
2034,14,A1,1,1,0,36,34,True,9B,12,SDC
2035,14,A1,1,1,1,36,36,False,9B,9B,Not activated
2036,14,A1,1,2,0,36,32,True,9B,22,SDC
2037,14,A1,1,2,1,36,36,False,9B,9B,Not activated
2038,14,A1,1,3,0,36,36,False,9B,9B,Not activated
2039,14,A1,1,3,1,36,3E,True,9B,B6,SDC
2040,14,A1,1,4,0,36,26,True,9B,2F,SDC
2041,14,A1,1,4,1,36,36,False,9B,9B,Not activated
2042,14,A1,1,5,0,36,16,True,9B,33,SDC
2043,14,A1,1,5,1,36,36,False,9B,9B,Not activated
2044,14,A1,1,6,0,36,36,False,9B,9B,Not activated
2045,14,A1,1,6,1,36,76,True,9B,F4,SDC
2046,14,A1,1,7,0,36,36,False,9B,9B,Not activated
2047,14,A1,1,7,1,36,B6,True,9B,3C,SDC
2048,14,A2,2,0,0,34,34,False,9B,9B,Not activated
2049,14,A2,2,0,1,34,35,True,9B,8C,SDC
2050,14,A2,2,1,0,34,34,False,9B,9B,Not activated
2051,14,A2,2,1,1,34,36,True,9B,8C,SDC
2052,14,A2,2,2,0,34,30,True,9B,A9,SDC
2053,14,A2,2,2,1,34,34,False,9B,9B,Not activated
2054,14,A2,2,3,0,34,34,False,9B,9B,Not activated
2055,14,A2,2,3,1,34,3C,True,9B,2F,SDC
2056,14,A2,2,4,0,34,24,True,9B,B0,SDC
2057,14,A2,2,4,1,34,34,False,9B,9B,Not activated
2058,14,A2,2,5,0,34,14,True,9B,B2,SDC
2059,14,A2,2,5,1,34,34,False,9B,9B,Not activated
2060,14,A2,2,6,0,34,34,False,9B,9B,Not activated
2061,14,A2,2,6,1,34,74,True,9B,71,SDC
2062,14,A2,2,7,0,34,34,False,9B,9B,Not activated
2063,14,A2,2,7,1,34,B4,True,9B,B9,SDC
2064,14,A3,3,0,0,33,32,True,9B,A1,SDC
2065,14,A3,3,0,1,33,33,False,9B,9B,Not activated
2066,14,A3,3,1,0,33,31,True,9B,A4,SDC
2067,14,A3,3,1,1,33,33,False,9B,9B,Not activated
2068,14,A3,3,2,0,33,33,False,9B,9B,Not activated
2069,14,A3,3,2,1,33,37,True,9B,20,SDC
2070,14,A3,3,3,0,33,33,False,9B,9B,Not activated
2071,14,A3,3,3,1,33,3B,True,9B,30,SDC
2072,14,A3,3,4,0,33,23,True,9B,B1,SDC
2073,14,A3,3,4,1,33,33,False,9B,9B,Not activated
2074,14,A3,3,5,0,33,13,True,9B,B2,SDC
2075,14,A3,3,5,1,33,33,False,9B,9B,Not activated
2076,14,A3,3,6,0,33,33,False,9B,9B,Not activated
2077,14,A3,3,6,1,33,73,True,9B,72,SDC
2078,14,A3,3,7,0,33,33,False,9B,9B,Not activated
2079,14,A3,3,7,1,33,B3,True,9B,BA,SDC
2080,14,B0,4,0,0,AC,AC,False,9B,9B,Not activated
2081,14,B0,4,0,1,AC,AD,True,9B,9B,Masked
2082,14,B0,4,1,0,AC,AC,False,9B,9B,Not activated
2083,14,B0,4,1,1,AC,AE,True,9B,12,SDC
2084,14,B0,4,2,0,AC,A8,True,9B,A6,SDC
2085,14,B0,4,2,1,AC,AC,False,9B,9B,Not activated
2086,14,B0,4,3,0,AC,A4,True,9B,A6,SDC
2087,14,B0,4,3,1,AC,AC,False,9B,9B,Not activated
2088,14,B0,4,4,0,AC,AC,False,9B,9B,Not activated
2089,14,B0,4,4,1,AC,BC,True,9B,38,SDC
2090,14,B0,4,5,0,AC,8C,True,9B,AD,SDC
2091,14,B0,4,5,1,AC,AC,False,9B,9B,Not activated
2092,14,B0,4,6,0,AC,AC,False,9B,9B,Not activated
2093,14,B0,4,6,1,AC,EC,True,9B,6B,SDC
2094,14,B0,4,7,0,AC,2C,True,9B,B2,SDC
2095,14,B0,4,7,1,AC,AC,False,9B,9B,Not activated
2096,14,B1,5,0,0,B6,B6,False,9B,9B,Not activated
2097,14,B1,5,0,1,B6,B7,True,9B,9B,Masked
2098,14,B1,5,1,0,B6,B4,True,9B,12,SDC
2099,14,B1,5,1,1,B6,B6,False,9B,9B,Not activated
2100,14,B1,5,2,0,B6,B2,True,9B,22,SDC
2101,14,B1,5,2,1,B6,B6,False,9B,9B,Not activated
2102,14,B1,5,3,0,B6,B6,False,9B,9B,Not activated
2103,14,B1,5,3,1,B6,BE,True,9B,B6,SDC
2104,14,B1,5,4,0,B6,A6,True,9B,2F,SDC
2105,14,B1,5,4,1,B6,B6,False,9B,9B,Not activated
2106,14,B1,5,5,0,B6,96,True,9B,33,SDC
2107,14,B1,5,5,1,B6,B6,False,9B,9B,Not activated
2108,14,B1,5,6,0,B6,B6,False,9B,9B,Not activated
2109,14,B1,5,6,1,B6,F6,True,9B,F4,SDC
2110,14,B1,5,7,0,B6,36,True,9B,3C,SDC
2111,14,B1,5,7,1,B6,B6,False,9B,9B,Not activated
2112,14,B2,6,0,0,34,34,False,9B,9B,Not activated
2113,14,B2,6,0,1,34,35,True,9B,8C,SDC
2114,14,B2,6,1,0,34,34,False,9B,9B,Not activated
2115,14,B2,6,1,1,34,36,True,9B,8C,SDC
2116,14,B2,6,2,0,34,30,True,9B,A9,SDC
2117,14,B2,6,2,1,34,34,False,9B,9B,Not activated
2118,14,B2,6,3,0,34,34,False,9B,9B,Not activated
2119,14,B2,6,3,1,34,3C,True,9B,2F,SDC
2120,14,B2,6,4,0,34,24,True,9B,B0,SDC
2121,14,B2,6,4,1,34,34,False,9B,9B,Not activated
2122,14,B2,6,5,0,34,14,True,9B,B2,SDC
2123,14,B2,6,5,1,34,34,False,9B,9B,Not activated
2124,14,B2,6,6,0,34,34,False,9B,9B,Not activated
2125,14,B2,6,6,1,34,74,True,9B,71,SDC
2126,14,B2,6,7,0,34,34,False,9B,9B,Not activated
2127,14,B2,6,7,1,34,B4,True,9B,B9,SDC
2128,14,B3,7,0,0,36,36,False,9B,9B,Not activated
2129,14,B3,7,0,1,36,37,True,9B,93,SDC
2130,14,B3,7,1,0,36,34,True,9B,A3,SDC
2131,14,B3,7,1,1,36,36,False,9B,9B,Not activated
2132,14,B3,7,2,0,36,32,True,9B,A8,SDC
2133,14,B3,7,2,1,36,36,False,9B,9B,Not activated
2134,14,B3,7,3,0,36,36,False,9B,9B,Not activated
2135,14,B3,7,3,1,36,3E,True,9B,30,SDC
2136,14,B3,7,4,0,36,26,True,9B,B1,SDC
2137,14,B3,7,4,1,36,36,False,9B,9B,Not activated
2138,14,B3,7,5,0,36,16,True,9B,B2,SDC
2139,14,B3,7,5,1,36,36,False,9B,9B,Not activated
2140,14,B3,7,6,0,36,36,False,9B,9B,Not activated
2141,14,B3,7,6,1,36,76,True,9B,72,SDC
2142,14,B3,7,7,0,36,36,False,9B,9B,Not activated
2143,14,B3,7,7,1,36,B6,True,9B,BA,SDC
2144,14,C0,8,0,0,B5,B4,True,9B,12,SDC
2145,14,C0,8,0,1,B5,B5,False,9B,9B,Not activated
2146,14,C0,8,1,0,B5,B5,False,9B,9B,Not activated
2147,14,C0,8,1,1,B5,B7,True,9B,A6,SDC
2148,14,C0,8,2,0,B5,B1,True,9B,22,SDC
2149,14,C0,8,2,1,B5,B5,False,9B,9B,Not activated
2150,14,C0,8,3,0,B5,B5,False,9B,9B,Not activated
2151,14,C0,8,3,1,B5,BD,True,9B,B6,SDC
2152,14,C0,8,4,0,B5,A5,True,9B,31,SDC
2153,14,C0,8,4,1,B5,B5,False,9B,9B,Not activated
2154,14,C0,8,5,0,B5,95,True,9B,34,SDC
2155,14,C0,8,5,1,B5,B5,False,9B,9B,Not activated
2156,14,C0,8,6,0,B5,B5,False,9B,9B,Not activated
2157,14,C0,8,6,1,B5,F5,True,9B,F5,SDC
2158,14,C0,8,7,0,B5,35,True,9B,3C,SDC
2159,14,C0,8,7,1,B5,B5,False,9B,9B,Not activated
2160,15,A0,0,0,0,8E,8E,False,32,32,Not activated
2161,15,A0,0,0,1,8E,8F,True,32,32,Masked
2162,15,A0,0,1,0,8E,8C,True,32,32,Masked
2163,15,A0,0,1,1,8E,8E,False,32,32,Not activated
2164,15,A0,0,2,0,8E,8A,True,32,32,Masked
2165,15,A0,0,2,1,8E,8E,False,32,32,Not activated
2166,15,A0,0,3,0,8E,86,True,32,32,Masked
2167,15,A0,0,3,1,8E,8E,False,32,32,Not activated
2168,15,A0,0,4,0,8E,8E,False,32,32,Not activated
2169,15,A0,0,4,1,8E,9E,True,32,33,SDC
2170,15,A0,0,5,0,8E,8E,False,32,32,Not activated
2171,15,A0,0,5,1,8E,AE,True,32,36,SDC
2172,15,A0,0,6,0,8E,8E,False,32,32,Not activated
2173,15,A0,0,6,1,8E,CE,True,32,4B,SDC
2174,15,A0,0,7,0,8E,0E,True,32,32,Masked
2175,15,A0,0,7,1,8E,8E,False,32,32,Not activated
2176,15,A1,1,0,0,B6,B6,False,32,32,Not activated
2177,15,A1,1,0,1,B6,B7,True,32,32,Masked
2178,15,A1,1,1,0,B6,B4,True,32,32,Masked
2179,15,A1,1,1,1,B6,B6,False,32,32,Not activated
2180,15,A1,1,2,0,B6,B2,True,32,32,Masked
2181,15,A1,1,2,1,B6,B6,False,32,32,Not activated
2182,15,A1,1,3,0,B6,B6,False,32,32,Not activated
2183,15,A1,1,3,1,B6,BE,True,32,32,Masked
2184,15,A1,1,4,0,B6,A6,True,32,31,SDC
2185,15,A1,1,4,1,B6,B6,False,32,32,Not activated
2186,15,A1,1,5,0,B6,96,True,32,31,SDC
2187,15,A1,1,5,1,B6,B6,False,32,32,Not activated
2188,15,A1,1,6,0,B6,B6,False,32,32,Not activated
2189,15,A1,1,6,1,B6,F6,True,32,54,SDC
2190,15,A1,1,7,0,B6,36,True,32,30,SDC
2191,15,A1,1,7,1,B6,B6,False,32,32,Not activated
2192,15,A2,2,0,0,30,30,False,32,32,Not activated
2193,15,A2,2,0,1,30,31,True,32,32,Masked
2194,15,A2,2,1,0,30,30,False,32,32,Not activated
2195,15,A2,2,1,1,30,32,True,32,32,Masked
2196,15,A2,2,2,0,30,30,False,32,32,Not activated
2197,15,A2,2,2,1,30,34,True,32,32,Masked
2198,15,A2,2,3,0,30,30,False,32,32,Not activated
2199,15,A2,2,3,1,30,38,True,32,33,SDC
2200,15,A2,2,4,0,30,20,True,32,31,SDC
2201,15,A2,2,4,1,30,30,False,32,32,Not activated
2202,15,A2,2,5,0,30,10,True,32,31,SDC
2203,15,A2,2,5,1,30,30,False,32,32,Not activated
2204,15,A2,2,6,0,30,30,False,32,32,Not activated
2205,15,A2,2,6,1,30,70,True,32,56,SDC
2206,15,A2,2,7,0,30,30,False,32,32,Not activated
2207,15,A2,2,7,1,30,B0,True,32,30,SDC
2208,15,A3,3,0,0,31,30,True,32,32,Masked
2209,15,A3,3,0,1,31,31,False,32,32,Not activated
2210,15,A3,3,1,0,31,31,False,32,32,Not activated
2211,15,A3,3,1,1,31,33,True,32,31,SDC
2212,15,A3,3,2,0,31,31,False,32,32,Not activated
2213,15,A3,3,2,1,31,35,True,32,30,SDC
2214,15,A3,3,3,0,31,31,False,32,32,Not activated
2215,15,A3,3,3,1,31,39,True,32,2B,SDC
2216,15,A3,3,4,0,31,21,True,32,35,SDC
2217,15,A3,3,4,1,31,31,False,32,32,Not activated
2218,15,A3,3,5,0,31,11,True,32,36,SDC
2219,15,A3,3,5,1,31,31,False,32,32,Not activated
2220,15,A3,3,6,0,31,31,False,32,32,Not activated
2221,15,A3,3,6,1,31,71,True,32,E8,SDC
2222,15,A3,3,7,0,31,31,False,32,32,Not activated
2223,15,A3,3,7,1,31,B1,True,32,39,SDC
2224,15,B0,4,0,0,B4,B4,False,32,32,Not activated
2225,15,B0,4,0,1,B4,B5,True,32,32,Masked
2226,15,B0,4,1,0,B4,B4,False,32,32,Not activated
2227,15,B0,4,1,1,B4,B6,True,32,32,Masked
2228,15,B0,4,2,0,B4,B0,True,32,32,Masked
2229,15,B0,4,2,1,B4,B4,False,32,32,Not activated
2230,15,B0,4,3,0,B4,B4,False,32,32,Not activated
2231,15,B0,4,3,1,B4,BC,True,32,33,SDC
2232,15,B0,4,4,0,B4,A4,True,32,32,Masked
2233,15,B0,4,4,1,B4,B4,False,32,32,Not activated
2234,15,B0,4,5,0,B4,94,True,32,32,Masked
2235,15,B0,4,5,1,B4,B4,False,32,32,Not activated
2236,15,B0,4,6,0,B4,B4,False,32,32,Not activated
