vector_id,label,width_bits,fraction_bits,original,signed_raw,encoded_hex,decoded_fixed,quantization_error
40,A1,16,10,-0.3726453716,-382,FE82,-0.373046875,-0.0004015034
40,A2,16,10,0.2124177066,218,00DA,0.212890625,0.0004729184
40,A3,16,10,0.0228461193,23,0017,0.0224609375,-0.0003851818
40,B0,16,10,-0.2296091333,-235,FF15,-0.2294921875,0.0001169458
40,B1,16,10,0.1531760870,157,009D,0.1533203125,0.0001442255
40,B2,16,10,-0.4905549877,-502,FE0A,-0.490234375,0.0003206127
40,B3,16,10,0.4175705677,428,01AC,0.41796875,0.0003981823
40,C0,32,20,-0.9966174436,-1045029,FFF00DDB,-0.9966173172,1.2640029301e-07
41,A0,16,10,0.8511503310,872,0368,0.8515625,0.000412169
41,A1,16,10,0.0769039942,79,004F,0.0771484375,0.0002444433
41,A2,16,10,0.4388599983,449,01C1,0.4384765625,-0.0003834358
41,A3,16,10,0.4839001557,496,01F0,0.484375,0.0004748443
41,B0,16,10,0.3412570089,349,015D,0.3408203125,-0.0004366964
41,B1,16,10,-0.2715570564,-278,FEEA,-0.271484375,7.26814e-05
41,B2,16,10,-0.8600523777,-881,FC8F,-0.8603515625,-0.0002991848
41,B3,16,10,0.3284753698,336,0150,0.328125,-0.0003503698
41,C0,32,20,-0.3395999279,-356096,FFFA9100,-0.339599609375,3.18524999987e-07
42,A0,16,10,-0.3721687099,-381,FE83,-0.3720703125,9.83974e-05
42,A1,16,10,0.6960305590,713,02C9,0.6962890625,0.0002585035
42,A2,16,10,0.4395085260,450,01C2,0.439453125,-5.5401e-05
42,A3,16,10,-0.3993554636,-409,FE67,-0.3994140625,-5.85989e-05
42,B0,16,10,-0.3814306756,-391,FE79,-0.3818359375,-0.0004052619
42,B1,16,10,-0.1832141828,-188,FF44,-0.18359375,-0.0003795672
42,B2,16,10,-0.1951992259,-200,FF38,-0.1953125,-0.0001132741
42,B3,16,10,-0.4086895949,-418,FE5E,-0.408203125,0.0004864699
42,C0,32,20,-0.7454244019,-781634,FFF412BE,-0.74542427063,1.31270117221e-07
43,A0,16,10,-0.1591073325,-163,FF5D,-0.1591796875,-7.2355e-05
43,A1,16,10,0.8807273415,902,0386,0.880859375,0.0001320335
43,A2,16,10,0.3546358905,363,016B,0.3544921875,-0.000143703
43,A3,16,10,0.8056110915,825,0339,0.8056640625,5.2971e-05
43,B0,16,10,0.2310298319,237,00ED,0.2314453125,0.0004154806
43,B1,16,10,-0.3981002509,-408,FE68,-0.3984375,-0.0003372491
43,B2,16,10,0.0958744263,98,0062,0.095703125,-0.0001713013
43,B3,16,10,-0.9991881206,-1023,FC01,-0.9990234375,0.0001646831
43,C0,32,20,-0.4261725663,-446874,FFF92E66,-0.42617225647,3.09830273437e-07
44,A0,16,10,-0.1402237000,-144,FF70,-0.140625,-0.0004013
44,A1,16,10,0.1599695624,164,00A4,0.16015625,0.0001866876
44,A2,16,10,0.3094112474,317,013D,0.3095703125,0.0001590651
44,A3,16,10,-0.0700236195,-72,FFB8,-0.0703125,-0.0002888805
44,B0,16,10,-0.1156804014,-118,FF8A,-0.115234375,0.0004460264
44,B1,16,10,-0.5725971980,-586,FDB6,-0.572265625,0.000331573
44,B2,16,10,-0.0536276282,-55,FFC9,-0.0537109375,-8.33093e-05
44,B3,16,10,0.8023616517,822,0336,0.802734375,0.0003727233
44,C0,32,20,0.5920495203,620809,00097909,0.592049598694,7.83938476356e-08
45,A0,16,10,-0.6606172076,-676,FD5C,-0.66015625,0.0004609576
45,A1,16,10,-0.8304089265,-850,FCAE,-0.830078125,0.0003308015
45,A2,16,10,0.0309040198,32,0020,0.03125,0.0003459802
45,A3,16,10,0.2658817115,272,0110,0.265625,-0.0002567115
45,B0,16,10,-0.3296234892,-338,FEAE,-0.330078125,-0.0004546358
45,B1,16,10,0.6368469291,652,028C,0.63671875,-0.0001281791
45,B2,16,10,0.5022762751,514,0202,0.501953125,-0.0003231501
45,B3,16,10,0.3455913411,354,0162,0.345703125,0.0001117839
45,C0,32,20,-0.5507186680,-577470,FFF73042,-0.550718307495,3.60504882835e-07
46,A0,16,10,-0.6017401345,-616,FD98,-0.6015625,0.0001776345
46,A1,16,10,-0.9511492245,-974,FC32,-0.951171875,-2.26505000001e-05
46,A2,16,10,-0.5103149118,-523,FDF5,-0.5107421875,-0.0004272757
46,A3,16,10,-0.0497273116,-51,FFCD,-0.0498046875,-7.73759e-05
46,B0,16,10,0.6994753892,716,02CC,0.69921875,-0.0002566392
46,B1,16,10,-0.8543435416,-875,FC95,-0.8544921875,-0.0001486459
46,B2,16,10,-0.1711179780,-175,FF51,-0.1708984375,0.0002195405
46,B3,16,10,0.2595307615,266,010A,0.259765625,0.0002348635
46,C0,32,20,-0.6111295265,-640816,FFF638D0,-0.611129760742,-2.34242187536e-07
47,A0,16,10,0.3927085010,402,0192,0.392578125,-0.000130376
47,A1,16,10,-0.0112456620,-12,FFF4,-0.01171875,-0.000473088
47,A2,16,10,-0.5120311208,-524,FDF4,-0.51171875,0.0003123708
47,A3,16,10,0.3121160222,320,0140,0.3125,0.0003839778
47,B0,16,10,-0.9889103637,-1013,FC0B,-0.9892578125,-0.0003474488
47,B1,16,10,0.5019289532,514,0202,0.501953125,2.41718e-05
47,B2,16,10,0.5400923771,553,0229,0.5400390625,-5.33146e-05
47,B3,16,10,-0.7868254069,-806,FCDA,-0.787109375,-0.0002839681
47,C0,32,20,-0.1497076121,-156980,FFFD9ACC,-0.149707794189,-1.82089453127e-07
48,A0,16,10,-0.6482266366,-664,FD68,-0.6484375,-0.0002108634
48,A1,16,10,0.9159320846,938,03AA,0.916015625,8.35404e-05
48,A2,16,10,0.0359155009,37,0025,0.0361328125,0.0002173116
48,A3,16,10,-0.8995632297,-921,FC67,-0.8994140625,0.0001491672
48,B0,16,10,-0.5016034407,-514,FDFE,-0.501953125,-0.0003496843
48,B1,16,10,0.6966726947,713,02C9,0.6962890625,-0.0003836322
48,B2,16,10,-0.0870763491,-89,FFA7,-0.0869140625,0.0001622866
48,B3,16,10,0.6028332034,617,0269,0.6025390625,-0.0002941409
48,C0,32,20,0.3351554652,351436,00055CCC,0.335155487061,2.18605468727e-08
49,A0,16,10,0.9757849061,999,03E7,0.9755859375,-0.0001989686
49,A1,16,10,0.1909046369,195,00C3,0.1904296875,-0.0004749494
49,A2,16,10,0.9000792169,922,039A,0.900390625,0.0003114081
49,A3,16,10,0.7828518516,802,0322,0.783203125,0.0003512734
49,B0,16,10,0.2253046455,231,00E7,0.2255859375,0.000281292
49,B1,16,10,0.4385479226,449,01C1,0.4384765625,-7.13601e-05
49,B2,16,10,0.0095563296,10,000A,0.009765625,0.0002092954
49,B3,16,10,0.6611383394,677,02A5,0.6611328125,-5.5269e-06
49,C0,32,20,0.0957439012,100395,0001882B,0.0957441329956,2.31795605474e-07
50,A0,16,10,0.7944162065,813,032D,0.7939453125,-0.000470894
50,A1,16,10,0.4873108843,499,01F3,0.4873046875,-6.19680000002e-06
50,A2,16,10,-0.0506511264,-52,FFCC,-0.05078125,-0.0001301236
50,A3,16,10,-0.4816169031,-493,FE13,-0.4814453125,0.0001715906
50,B0,16,10,-0.5055205250,-518,FDFA,-0.505859375,-0.00033885
50,B1,16,10,0.2753228736,282,011A,0.275390625,6.77514e-05
50,B2,16,10,0.5316273686,544,0220,0.53125,-0.0003773686
50,B3,16,10,0.0425996257,44,002C,0.04296875,0.0003691243
50,C0,32,20,0.2534968740,265811,00040E53,0.253497123718,2.49718261736e-07
51,A0,16,10,-0.4508051062,-462,FE32,-0.451171875,-0.0003667688
51,A1,16,10,-0.8450332923,-865,FC9F,-0.8447265625,0.0003067298
51,A2,16,10,-0.4285436983,-439,FE49,-0.4287109375,-0.0001672392
51,A3,16,10,-0.4565697858,-468,FE2C,-0.45703125,-0.0004614642
51,B0,16,10,-0.3605808632,-369,FE8F,-0.3603515625,0.0002293007
51,B1,16,10,0.0803044450,82,0052,0.080078125,-0.00022632
51,B2,16,10,-0.7232518770,-741,FD1B,-0.7236328125,-0.0003809355
51,B3,16,10,-0.5374770405,-550,FDDA,-0.537109375,0.0003676655
51,C0,32,20,0.3878996246,406742,000634D6,0.387899398804,-2.25796289055e-07
52,A0,16,10,0.4128382834,423,01A7,0.4130859375,0.0002476541
52,A1,16,10,-0.8715422986,-892,FC84,-0.87109375,0.0004485486
52,A2,16,10,-0.1848012607,-189,FF43,-0.1845703125,0.0002309482
52,A3,16,10,0.0852222810,87,0057,0.0849609375,-0.0002613435
52,B0,16,10,-0.1684515318,-172,FF54,-0.16796875,0.0004827818
52,B1,16,10,-0.5863312210,-600,FDA8,-0.5859375,0.000393721
52,B2,16,10,-0.1597129645,-164,FF5C,-0.16015625,-0.0004432855
52,B3,16,10,0.8096769567,829,033D,0.8095703125,-0.0001066442
52,C0,32,20,0.1681588284,176327,0002B0C7,0.168158531189,-2.97211035144e-07
53,A0,16,10,0.3910459730,400,0190,0.390625,-0.000420973
53,A1,16,10,0.7134640646,731,02DB,0.7138671875,0.0004031229
53,A2,16,10,0.5311891522,544,0220,0.53125,6.08478e-05
53,A3,16,10,-0.2392379421,-245,FF0B,-0.2392578125,-1.98704e-05
53,B0,16,10,-0.9882078328,-1012,FC0C,-0.98828125,-7.34172e-05
53,B1,16,10,-0.2964823947,-304,FED0,-0.296875,-0.0003926053
53,B2,16,10,0.5069502501,519,0207,0.5068359375,-0.0001143126
53,B3,16,10,0.7068959011,724,02D4,0.70703125,0.0001353489
53,C0,32,20,0.9068606769,950912,000E8280,0.906860351562,-3.25337500051e-07
54,A0,16,10,-0.1619574347,-166,FF5A,-0.162109375,-0.0001519403
54,A1,16,10,0.4950313380,507,01FB,0.4951171875,8.58495e-05
54,A2,16,10,0.0922646195,94,005E,0.091796875,-0.0004677445
54,A3,16,10,0.2065051779,211,00D3,0.2060546875,-0.0004504904
54,B0,16,10,-0.5589226114,-572,FDC4,-0.55859375,0.0003288614
54,B1,16,10,-0.5611567308,-575,FDC1,-0.5615234375,-0.0003667067
54,B2,16,10,-0.1283280479,-131,FF7D,-0.1279296875,0.0003983604
54,B3,16,10,-0.9419503601,-965,FC3B,-0.9423828125,-0.0004324524
54,C0,32,20,-0.3277409126,-343661,FFFAC193,-0.32774066925,2.43349511708e-07
55,A0,16,10,0.3582837701,367,016F,0.3583984375,0.0001146674
55,A1,16,10,-0.1913666617,-196,FF3C,-0.19140625,-3.95883e-05
55,A2,16,10,-0.6699105376,-686,FD52,-0.669921875,-1.13374e-05
55,A3,16,10,-0.0652197015,-67,FFBD,-0.0654296875,-0.000209986
55,B0,16,10,-0.7447444054,-763,FD05,-0.7451171875,-0.0003727821
55,B1,16,10,0.2445139219,250,00FA,0.244140625,-0.0003732969
55,B2,16,10,-0.9460670962,-969,FC37,-0.9462890625,-0.0002219663
55,B3,16,10,-0.2119594873,-217,FF27,-0.2119140625,4.54248e-05
55,C0,32,20,0.1287839660,135040,00020F80,0.128784179688,2.136875e-07
56,A0,16,10,-0.9457959073,-968,FC38,-0.9453125,0.0004834073
56,A1,16,10,0.2854992960,292,0124,0.28515625,-0.000343046
56,A2,16,10,-0.7286010255,-746,FD16,-0.728515625,8.54005000001e-05
56,A3,16,10,-0.0766031119,-78,FFB2,-0.076171875,0.0004312369
56,B0,16,10,-0.8994307330,-921,FC67,-0.8994140625,1.66705e-05
56,B1,16,10,-0.2417922716,-248,FF08,-0.2421875,-0.0003952284
56,B2,16,10,-0.5766794316,-591,FDB1,-0.5771484375,-0.0004690059
56,B3,16,10,-0.3463083902,-355,FE9D,-0.3466796875,-0.0003712973
56,C0,32,20,0.5224594158,547838,00085BFE,0.522459030151,-3.85648632806e-07
57,A0,16,10,-0.2417475689,-248,FF08,-0.2421875,-0.0004399311
57,A1,16,10,0.5040196471,516,0204,0.50390625,-0.0001133971
57,A2,16,10,0.6638485703,680,02A8,0.6640625,0.0002139297
57,A3,16,10,-0.4954569364,-507,FE05,-0.4951171875,0.0003397489
57,B0,16,10,-0.8361875345,-856,FCA8,-0.8359375,0.0002500345
57,B1,16,10,-0.9612334259,-984,FC28,-0.9609375,0.0002959259
57,B2,16,10,0.0788380958,81,0051,0.0791015625,0.0002634667
57,B3,16,10,0.9998156570,1024,0400,1,0.000184343
57,C0,32,20,-0.3000793126,-314656,FFFB32E0,-0.300079345703,-3.31031250189e-08
58,A0,16,10,0.3002881865,307,0133,0.2998046875,-0.000483499
58,A1,16,10,0.5624660992,576,0240,0.5625,3.39008e-05
58,A2,16,10,0.3035093105,311,0137,0.3037109375,0.000201627
58,A3,16,10,0.5084664081,521,0209,0.5087890625,0.0003226544
58,B0,16,10,0.8992234654,921,0399,0.8994140625,0.0001905971
58,B1,16,10,-0.6012786353,-616,FD98,-0.6015625,-0.0002838647
58,B2,16,10,-0.9592399654,-982,FC2A,-0.958984375,0.0002555904
58,B3,16,10,-0.6952353084,-712,FD38,-0.6953125,-7.71916e-05
58,C0,32,20,-0.7475580503,-783871,FFF40A01,-0.747557640076,4.10224316405e-07
59,A0,16,10,0.3389176892,347,015B,0.3388671875,-5.05017e-05
59,A1,16,10,0.1279391639,131,0083,0.1279296875,-9.47640000001e-06
59,A2,16,10,-0.5640709182,-578,FDBE,-0.564453125,-0.0003822068
59,A3,16,10,0.3989299425,409,0199,0.3994140625,0.00048412
59,B0,16,10,0.5337961967,547,0223,0.5341796875,0.0003834908
59,B1,16,10,-0.6644217133,-680,FD58,-0.6640625,0.0003592133
59,B2,16,10,0.2144949878,220,00DC,0.21484375,0.0003487622
59,B3,16,10,0.4958513039,508,01FC,0.49609375,0.0002424461
59,C0,32,20,-0.7709342572,-808383,FFF3AA41,-0.770934104919,1.52280566379e-07
60,A0,16,10,0.6386023486,654,028E,0.638671875,6.95264e-05
60,A1,16,10,0.9294415461,952,03B8,0.9296875,0.0002459539
60,A2,16,10,-0.7838025007,-803,FCDD,-0.7841796875,-0.0003771868
60,A3,16,10,-0.9486431490,-971,FC35,-0.9482421875,0.0004009615
60,B0,16,10,-0.3760855112,-385,FE7F,-0.3759765625,0.0001089487
60,B1,16,10,0.3546945737,363,016B,0.3544921875,-0.0002023862
60,B2,16,10,0.9163456764,938,03AA,0.916015625,-0.0003300514
60,B3,16,10,-0.2066911170,-212,FF2C,-0.20703125,-0.000340133
60,C0,32,20,0.4300294101,450919,0006E167,0.43002986908,4.58979589835e-07
61,A0,16,10,-0.8480070443,-868,FC9C,-0.84765625,0.0003507943
61,A1,16,10,0.3812288319,390,0186,0.380859375,-0.0003694569
61,A2,16,10,0.2544847912,261,0105,0.2548828125,0.0003980213
61,A3,16,10,-0.7961973891,-815,FCD1,-0.7958984375,0.0002989516
61,B0,16,10,0.5449617699,558,022E,0.544921875,-3.98949e-05
61,B1,16,10,0.7005864782,717,02CD,0.7001953125,-0.0003911657
61,B2,16,10,0.2008232296,206,00CE,0.201171875,0.0003486454
61,B3,16,10,-0.7578898699,-776,FCF8,-0.7578125,7.73699e-05
61,C0,32,20,0.9676887030,1014695,000F7BA7,0.967688560486,-1.4251416014e-07
62,A0,16,10,0.5652706927,579,0243,0.5654296875,0.0001589948
62,A1,16,10,-0.3055924694,-313,FEC7,-0.3056640625,-7.15931e-05
62,A2,16,10,-0.1432439735,-147,FF6D,-0.1435546875,-0.000310714
62,A3,16,10,-0.2588582476,-265,FEF7,-0.2587890625,6.91851e-05
62,B0,16,10,0.0119215794,12,000C,0.01171875,-0.0002028294
62,B1,16,10,-0.3175376503,-325,FEBB,-0.3173828125,0.0001548378
62,B2,16,10,0.6991512540,716,02CC,0.69921875,6.7496e-05
62,B3,16,10,0.6446618362,660,0294,0.64453125,-0.0001305862
62,C0,32,20,-0.7889222587,-827245,FFF36093,-0.788922309875,-5.11754882915e-08
63,A0,16,10,0.9215751344,944,03B0,0.921875,0.0002998656
63,A1,16,10,0.2711702122,278,0116,0.271484375,0.0003141628
63,A2,16,10,0.6574146220,673,02A1,0.6572265625,-0.0001880595
63,A3,16,10,0.4146172874,425,01A9,0.4150390625,0.0004217751
63,B0,16,10,-0.1290257100,-132,FF7C,-0.12890625,0.00011946
63,B1,16,10,0.4675906080,479,01DF,0.4677734375,0.0001828295
63,B2,16,10,0.9309474625,953,03B9,0.9306640625,-0.0002834
63,B3,16,10,-0.4598352072,-471,FE29,-0.4599609375,-0.0001257303
63,C0,32,20,0.6163984376,646341,0009DCC5,0.61639881134,3.73740332016e-07
64,A0,16,10,0.0763458129,78,004E,0.076171875,-0.0001739379
64,A1,16,10,-0.0330049922,-34,FFDE,-0.033203125,-0.0001981328
64,A2,16,10,-0.1288510140,-132,FF7C,-0.12890625,-5.5236e-05
64,A3,16,10,0.4620524286,473,01D9,0.4619140625,-0.0001383661
64,B0,16,10,-0.4632089239,-474,FE26,-0.462890625,0.0003182989
64,B1,16,10,0.7034263200,720,02D0,0.703125,-0.00030132
64,B2,16,10,0.6614620378,677,02A5,0.6611328125,-0.0003292253
64,B3,16,10,-0.8266742039,-847,FCB1,-0.8271484375,-0.0004742336
64,C0,32,20,0.7632623680,800339,000C3653,0.763262748718,3.80718261694e-07
65,A0,16,10,-0.5122731216,-525,FDF3,-0.5126953125,-0.0004221909
65,A1,16,10,-0.0705830668,-72,FFB8,-0.0703125,0.0002705668
65,A2,16,10,0.2206634085,226,00E2,0.220703125,3.97165e-05
65,A3,16,10,-0.2420213917,-248,FF08,-0.2421875,-0.0001661083
65,B0,16,10,-0.9426000045,-965,FC3B,-0.9423828125,0.000217192
65,B1,16,10,0.7019056726,719,02CF,0.7021484375,0.0002427649
65,B2,16,10,-0.6363202857,-652,FD74,-0.63671875,-0.0003984643
65,B3,16,10,-0.5757602996,-590,FDB2,-0.576171875,-0.0004115754
65,C0,32,20,0.5956647137,624600,000987D8,0.595664978027,2.64327343791e-07
66,A0,16,10,-0.3193223137,-327,FEB9,-0.3193359375,-1.36238e-05
66,A1,16,10,0.7606399595,779,030B,0.7607421875,0.000102228
66,A2,16,10,0.4023675007,412,019C,0.40234375,-2.37507e-05
66,A3,16,10,-0.4474628485,-458,FE36,-0.447265625,0.0001972235
66,B0,16,10,-0.9796977711,-1003,FC15,-0.9794921875,0.0002055836
66,B1,16,10,0.8961251556,918,0396,0.896484375,0.0003592194
66,B2,16,10,-0.8287740761,-849,FCAF,-0.8291015625,-0.0003274864
66,B3,16,10,0.4401493282,451,01C3,0.4404296875,0.0002803593
66,C0,32,20,-0.0228443063,-23954,FFFFA26E,-0.0228443145752,-8.27519531371e-09
67,A0,16,10,0.5163293070,529,0211,0.5166015625,0.0002722555
67,A1,16,10,0.3812186789,390,0186,0.380859375,-0.0003593039
67,A2,16,10,0.2918057995,299,012B,0.2919921875,0.000186388
67,A3,16,10,-0.0183573298,-19,FFED,-0.0185546875,-0.0001973577
67,B0,16,10,0.5858657363,600,0258,0.5859375,7.17636999999e-05
67,B1,16,10,-0.8138932989,-833,FCBF,-0.8134765625,0.0004167364
67,B2,16,10,-0.5568071991,-570,FDC6,-0.556640625,0.0001665741
67,B3,16,10,0.3835743106,393,0189,0.3837890625,0.0002147519
67,C0,32,20,-0.3875879397,-406415,FFF9CC71,-0.387587547302,3.92397753901e-07
68,A0,16,10,0.1631111707,167,00A7,0.1630859375,-2.52332e-05
68,A1,16,10,-0.0534790225,-55,FFC9,-0.0537109375,-0.000231915
68,A2,16,10,0.0618438623,63,003F,0.0615234375,-0.0003204248
68,A3,16,10,-0.1489923746,-153,FF67,-0.1494140625,-0.0004216879
68,B0,16,10,0.4918708734,504,01F8,0.4921875,0.0003166266
68,B1,16,10,-0.3384174056,-347,FEA5,-0.3388671875,-0.0004497819
68,B2,16,10,0.4057098844,415,019F,0.4052734375,-0.0004364469
68,B3,16,10,-0.4581671460,-469,FE2B,-0.4580078125,0.0001593335
68,C0,32,20,-0.4971926476,-521344,FFF80B80,-0.497192382812,2.64787499982e-07
69,A0,16,10,-0.7586882305,-777,FCF7,-0.7587890625,-0.000100832
69,A1,16,10,-0.6148314131,-630,FD8A,-0.615234375,-0.0004029619
69,A2,16,10,-0.7608905175,-779,FCF5,-0.7607421875,0.00014833
69,A3,16,10,0.0717279308,73,0049,0.0712890625,-0.0004388683
69,B0,16,10,0.5243792190,537,0219,0.5244140625,3.48435e-05
69,B1,16,10,-0.6297003151,-645,FD7B,-0.6298828125,-0.0001824974
69,B2,16,10,-0.5672307202,-581,FDBB,-0.5673828125,-0.0001520923
69,B3,16,10,-0.0316028256,-32,FFE0,-0.03125,0.0003528256
69,C0,32,20,0.4491700022,470989,00072FCD,0.44917011261,1.10409863308e-07
70,A0,16,10,0.9532140458,976,03D0,0.953125,-8.90458e-05
70,A1,16,10,0.0492737382,50,0032,0.048828125,-0.0004456132
70,A2,16,10,-0.4340025935,-444,FE44,-0.43359375,0.0004088435
70,A3,16,10,-0.7989477838,-818,FCCE,-0.798828125,0.0001196588
70,B0,16,10,-0.6117648438,-626,FD8E,-0.611328125,0.0004367188
70,B1,16,10,-0.5450336730,-558,FDD2,-0.544921875,0.000111798
70,B2,16,10,-0.6411169126,-657,FD6F,-0.6416015625,-0.0004846499
70,B3,16,10,-0.9717032655,-995,FC1D,-0.9716796875,2.3578e-05
70,C0,32,20,0.0682701785,71586,000117A2,0.0682697296143,-4.48885742188e-07
71,A0,16,10,-0.4513773464,-462,FE32,-0.451171875,0.0002054714
71,A1,16,10,0.9485898622,971,03CB,0.9482421875,-0.0003476747
71,A2,16,10,0.1067179336,109,006D,0.1064453125,-0.0002726211
71,A3,16,10,0.3948347858,404,0194,0.39453125,-0.0003035358
71,B0,16,10,-0.7474410141,-765,FD03,-0.7470703125,0.0003707016
71,B1,16,10,0.7369223945,755,02F3,0.7373046875,0.000382293
71,B2,16,10,-0.0182426110,-19,FFED,-0.0185546875,-0.0003120765
71,B3,16,10,0.7454394700,763,02FB,0.7451171875,-0.0003222825
71,C0,32,20,0.1481284393,155324,00025EBC,0.148128509521,7.02214843773e-08
72,A0,16,10,-0.0612061101,-63,FFC1,-0.0615234375,-0.0003173274
72,A1,16,10,-0.1190624037,-122,FF86,-0.119140625,-7.82213e-05
72,A2,16,10,-0.6312726592,-646,FD7A,-0.630859375,0.0004132842
72,A3,16,10,-0.8972465656,-919,FC69,-0.8974609375,-0.0002143719
72,B0,16,10,0.8821271935,903,0387,0.8818359375,-0.000291256
72,B1,16,10,-0.0445416255,-46,FFD2,-0.044921875,-0.0003802495
72,B2,16,10,0.6442312906,660,0294,0.64453125,0.0002999594
72,B3,16,10,-0.1985851155,-203,FF35,-0.1982421875,0.000342928
72,C0,32,20,-0.8518356595,-893214,FFF25EE2,-0.851835250854,4.08645507766e-07
73,A0,16,10,0.2588914139,265,0109,0.2587890625,-0.0001023514
73,A1,16,10,-0.8927818514,-914,FC6E,-0.892578125,0.0002037264
73,A2,16,10,-0.7016048311,-718,FD32,-0.701171875,0.0004329561
73,A3,16,10,0.1256791942,129,0081,0.1259765625,0.0002973683
73,B0,16,10,-0.3923289763,-402,FE6E,-0.392578125,-0.0002491487
73,B1,16,10,0.9878362454,1012,03F4,0.98828125,0.0004450046
73,B2,16,10,-0.7630968756,-781,FCF3,-0.7626953125,0.0004015631
73,B3,16,10,0.5288868907,542,021E,0.529296875,0.0004099843
73,C0,32,20,0.2126353025,222964,000366F4,0.212635040283,-2.62216796887e-07
74,A0,16,10,0.5814816597,595,0253,0.5810546875,-0.0004269722
74,A1,16,10,-0.5486257259,-562,FDCE,-0.548828125,-0.0002023991
74,A2,16,10,0.0451450703,46,002E,0.044921875,-0.0002231953
74,A3,16,10,-0.0989710702,-101,FF9B,-0.0986328125,0.0003382577
74,B0,16,10,-0.1145579920,-117,FF8B,-0.1142578125,0.0003001795
74,B1,16,10,0.7203333317,738,02E2,0.720703125,0.0003697933
74,B2,16,10,0.9800625209,1004,03EC,0.98046875,0.0004062291
74,B3,16,10,-0.3892395114,-399,FE71,-0.3896484375,-0.0004089261
74,C0,32,20,0.2420546421,253813,0003DF75,0.24205493927,2.97170019536e-07
75,A0,16,10,0.2192618245,225,00E1,0.2197265625,0.000464738
75,A1,16,10,0.4801786110,492,01EC,0.48046875,0.000290139
75,A2,16,10,0.8951804007,917,0395,0.8955078125,0.0003274118
75,A3,16,10,-0.5844241884,-598,FDAA,-0.583984375,0.0004398134
75,B0,16,10,-0.5779496094,-592,FDB0,-0.578125,-0.0001753906
75,B1,16,10,0.3208562744,329,0149,0.3212890625,0.0004327881
75,B2,16,10,-0.6858858132,-702,FD42,-0.685546875,0.0003389382
75,B3,16,10,-0.6523729033,-668,FD64,-0.65234375,2.91533e-05
75,C0,32,20,-0.8498702622,-891154,FFF266EE,-0.849870681763,-4.19562695364e-07
76,A0,16,10,-0.9946485548,-1019,FC05,-0.9951171875,-0.0004686327
76,A1,16,10,-0.0989925908,-101,FF9B,-0.0986328125,0.0003597783
76,A2,16,10,0.1876223902,192,00C0,0.1875,-0.0001223902
76,A3,16,10,-0.4174814219,-428,FE54,-0.41796875,-0.0004873281
76,B0,16,10,-0.5370475309,-550,FDDA,-0.537109375,-6.18441e-05
76,B1,16,10,0.4139116598,424,01A8,0.4140625,0.0001508402
76,B2,16,10,0.4059751162,416,01A0,0.40625,0.0002748838
76,B3,16,10,-0.0919373472,-94,FFA2,-0.091796875,0.0001404722
76,C0,32,20,0.3747698401,392975,0005FF0F,0.37477016449,3.2438974612e-07
77,A0,16,10,0.8478220890,868,0364,0.84765625,-0.000165839
77,A1,16,10,0.5756560533,589,024D,0.5751953125,-0.0004607408
77,A2,16,10,0.2501160143,256,0100,0.25,-0.0001160143
77,A3,16,10,0.3223660857,330,014A,0.322265625,-0.0001004607
77,B0,16,10,0.8673369169,888,0378,0.8671875,-0.0001494169
77,B1,16,10,-0.1497220678,-153,FF67,-0.1494140625,0.0003080053
77,B2,16,10,0.0891247574,91,005B,0.0888671875,-0.0002575699
77,B3,16,10,0.2952694468,302,012E,0.294921875,-0.0003475718
77,C0,32,20,0.8168228904,856501,000D11B5,0.816823005676,1.1527626953e-07
78,A0,16,10,0.6532623193,669,029D,0.6533203125,5.79932e-05
78,A1,16,10,-0.8571803263,-878,FC92,-0.857421875,-0.0002415487
78,A2,16,10,-0.6681544216,-684,FD54,-0.66796875,0.0001856716
78,A3,16,10,-0.3847763748,-394,FE76,-0.384765625,1.07498e-05
78,B0,16,10,0.4979154441,510,01FE,0.498046875,0.0001314309
78,B1,16,10,0.1384140986,142,008E,0.138671875,0.0002577764
78,B2,16,10,-0.4227788234,-433,FE4F,-0.4228515625,-7.27391e-05
78,B3,16,10,-0.7512926837,-769,FCFF,-0.7509765625,0.0003161212
78,C0,32,20,0.3773559824,395686,000609A6,0.377355575562,-4.06838476574e-07
79,A0,16,10,0.3994673700,409,0199,0.3994140625,-5.33075e-05
79,A1,16,10,0.8853524815,907,038B,0.8857421875,0.000389706
79,A2,16,10,0.0009443542,1,0001,0.0009765625,3.22083e-05
79,A3,16,10,-0.0124095613,-13,FFF3,-0.0126953125,-0.0002857512
79,B0,16,10,-0.8391162962,-859,FCA5,-0.8388671875,0.0002491087
79,B1,16,10,-0.9202784316,-942,FC52,-0.919921875,0.0003565566
79,B2,16,10,-0.1359426717,-139,FF75,-0.1357421875,0.0002004842
79,B3,16,10,-0.3553568333,-364,FE94,-0.35546875,-0.0001119167
79,C0,32,20,-0.4992641952,-523516,FFF80304,-0.499263763428,4.31772265608e-07
80,A0,16,10,-0.8173462267,-837,FCBB,-0.8173828125,-3.65858e-05
80,A1,16,10,0.9238222044,946,03B2,0.923828125,5.92060000004e-06
80,A2,16,10,0.6719172278,688,02B0,0.671875,-4.22278e-05
80,A3,16,10,0.1503982184,154,009A,0.150390625,-7.59340000001e-06
80,B0,16,10,0.9015725556,923,039B,0.9013671875,-0.0002053681
