vector_id,label,original,fp8_hex,decoded_fp8,quantization_error
53,C0,0.9068606769,37,0.9375,0.0306393230598
54,A0,-0.1619574347,A2,-0.15625,0.00570743474036
54,A1,0.4950313380,30,0.5,0.0049686620439
54,A2,0.0922646195,1C,0.09375,0.00148538053232
54,A3,0.2065051779,25,0.203125,-0.00338017788248
54,B0,-0.5589226114,B1,-0.5625,-0.00357738864764
54,B1,-0.5611567308,B1,-0.5625,-0.00134326924287
54,B2,-0.1283280479,A0,-0.125,0.00332804790673
54,B3,-0.9419503601,B7,-0.9375,0.00445036010657
54,C0,-0.3277409126,AA,-0.3125,0.0152409126032
55,A0,0.3582837701,2B,0.34375,-0.0145337700567
55,A1,-0.1913666617,A4,-0.1875,0.00386666172473
55,A2,-0.6699105376,B3,-0.6875,-0.017589462407
55,A3,-0.0652197015,98,-0.0625,0.00271970153538
55,B0,-0.7447444054,B4,-0.75,-0.00525559456232
55,B1,0.2445139219,28,0.25,0.00548607805187
55,B2,-0.9460670962,B7,-0.9375,0.00856709618972
55,B3,-0.2119594873,A6,-0.21875,-0.00679051267941
55,C0,0.1287839660,20,0.125,-0.00378396604955
56,A0,-0.9457959073,B7,-0.9375,0.00829590731938
56,A1,0.2854992960,29,0.28125,-0.00424929601867
56,A2,-0.7286010255,B4,-0.75,-0.0213989744611
56,A3,-0.0766031119,9A,-0.078125,-0.00152188810302
56,B0,-0.8994307330,B6,-0.875,0.0244307330227
56,B1,-0.2417922716,A7,-0.234375,0.00741727162372
56,B2,-0.5766794316,B1,-0.5625,0.014179431577
56,B3,-0.3463083902,AB,-0.34375,0.00255839023738
56,C0,0.5224594158,30,0.5,-0.0224594157881
57,A0,-0.2417475689,A7,-0.234375,0.00737256887173
57,A1,0.5040196471,30,0.5,-0.00401964710957
57,A2,0.6638485703,33,0.6875,0.0236514296895
57,A3,-0.4954569364,B0,-0.5,-0.00454306356476
57,B0,-0.8361875345,B5,-0.8125,0.0236875344767
57,B1,-0.9612334259,B7,-0.9375,0.0237334259
57,B2,0.0788380958,1A,0.078125,-0.000713095845067
57,B3,0.9998156570,38,1,0.000184342981582
57,C0,-0.3000793126,AA,-0.3125,-0.0124206874404
58,A0,0.3002881865,2A,0.3125,0.0122118135003
58,A1,0.5624660992,31,0.5625,3.39007782102e-05
58,A2,0.3035093105,2A,0.3125,0.00899068951222
58,A3,0.5084664081,30,0.5,-0.00846640811905
58,B0,0.8992234654,36,0.875,-0.024223465432
58,B1,-0.6012786353,B2,-0.625,-0.0237213647251
58,B2,-0.9592399654,B7,-0.9375,0.0217399653593
58,B3,-0.6952353084,B3,-0.6875,0.00773530843042
58,C0,-0.7475580503,B4,-0.75,-0.00244194974841
59,A0,0.3389176892,2B,0.34375,0.00483231076018
59,A1,0.1279391639,20,0.125,-0.00293916386004
59,A2,-0.5640709182,B1,-0.5625,0.00157091818699
59,A3,0.3989299425,2D,0.40625,0.0073200575077
59,B0,0.5337961967,31,0.5625,0.0287038032875
59,B1,-0.6644217133,B3,-0.6875,-0.0230782867356
59,B2,0.2144949878,26,0.21875,0.00425501221814
59,B3,0.4958513039,30,0.5,0.00414869608943
59,C0,-0.7709342572,B4,-0.75,0.0209342572422
60,A0,0.6386023486,32,0.625,-0.0136023486222
60,A1,0.9294415461,37,0.9375,0.00805845393182
60,A2,-0.7838025007,B5,-0.8125,-0.0286974993152
60,A3,-0.9486431490,B7,-0.9375,0.0111431490051
60,B0,-0.3760855112,AC,-0.375,0.00108551121061
60,B1,0.3546945737,2B,0.34375,-0.0109445737008
60,B2,0.9163456764,37,0.9375,0.0211543235882
60,B3,-0.2066911170,A5,-0.203125,0.00356611696675
60,C0,0.4300294101,2E,0.4375,0.00747058990106
61,A0,-0.8480070443,B6,-0.875,-0.0269929556861
61,A1,0.3812288319,2C,0.375,-0.00622883186596
61,A2,0.2544847912,28,0.25,-0.00448479120209
61,A3,-0.7961973891,B5,-0.8125,-0.016302610892
61,B0,0.5449617699,31,0.5625,0.0175382300976
61,B1,0.7005864782,33,0.6875,-0.0130864781776
61,B2,0.2008232296,25,0.203125,0.00230177036631
61,B3,-0.7578898699,B4,-0.75,0.00788986986537
61,C0,0.9676887030,37,0.9375,-0.0301887030293
62,A0,0.5652706927,31,0.5625,-0.00277069272204
62,A1,-0.3055924694,AA,-0.3125,-0.0069075306169
62,A2,-0.1432439735,A1,-0.140625,0.00261897353051
62,A3,-0.2588582476,A8,-0.25,0.00885824756389
62,B0,0.0119215794,06,0.01171875,-0.000202829354156
62,B1,-0.3175376503,AA,-0.3125,0.00503765027743
62,B2,0.6991512540,33,0.6875,-0.0116512539992
62,B3,0.6446618362,32,0.625,-0.0196618361801
62,C0,-0.7889222587,B5,-0.8125,-0.023577741288
63,A0,0.9215751344,37,0.9375,0.0159248655708
63,A1,0.2711702122,29,0.28125,0.0100797877971
63,A2,0.6574146220,33,0.6875,0.0300853779951
63,A3,0.4146172874,2D,0.40625,-0.00836728741215
63,B0,-0.1290257100,A0,-0.125,0.00402570998465
63,B1,0.4675906080,2F,0.46875,0.00115939197322
63,B2,0.9309474625,37,0.9375,0.00655253752384
63,B3,-0.4598352072,AF,-0.46875,-0.0089147927748
63,C0,0.6163984376,32,0.625,0.00860156238649
64,A0,0.0763458129,1A,0.078125,0.00177918710349
64,A1,-0.0330049922,90,-0.03125,0.00175499223361
64,A2,-0.1288510140,A0,-0.125,0.00385101399221
64,A3,0.4620524286,2F,0.46875,0.00669757138976
64,B0,-0.4632089239,AF,-0.46875,-0.00554107609845
64,B1,0.7034263200,33,0.6875,-0.0159263200387
64,B2,0.6614620378,33,0.6875,0.0260379622188
64,B3,-0.8266742039,B5,-0.8125,0.0141742038887
64,C0,0.7632623680,34,0.75,-0.0132623680055
65,A0,-0.5122731216,B0,-0.5,0.0122731216181
65,A1,-0.0705830668,99,-0.0703125,0.000270566793537
65,A2,0.2206634085,26,0.21875,-0.00191340846104
65,A3,-0.2420213917,A7,-0.234375,0.00764639174347
65,B0,-0.9426000045,B7,-0.9375,0.00510000445982
65,B1,0.7019056726,33,0.6875,-0.0144056726249
65,B2,-0.6363202857,B2,-0.625,0.0113202856846
65,B3,-0.5757602996,B1,-0.5625,0.0132602996405
65,C0,0.5956647137,32,0.625,0.0293352863438
66,A0,-0.3193223137,AA,-0.3125,0.00682231367143
66,A1,0.7606399595,34,0.75,-0.0106399595165
66,A2,0.4023675007,2D,0.40625,0.0038824993356
66,A3,-0.4474628485,AE,-0.4375,0.00996284848763
66,B0,-0.9796977711,B8,-1,-0.0203022288774
66,B1,0.8961251556,36,0.875,-0.0211251555541
66,B2,-0.8287740761,B5,-0.8125,0.016274076084
66,B3,0.4401493282,2E,0.4375,-0.00264932820839
66,C0,-0.0228443063,8C,-0.0234375,-0.000593193697575
67,A0,0.5163293070,30,0.5,-0.0163293069649
67,A1,0.3812186789,2C,0.375,-0.00621867889305
67,A2,0.2918057995,29,0.28125,-0.0105557994819
67,A3,-0.0183573298,89,-0.017578125,0.000779204842828
67,B0,0.5858657363,31,0.5625,-0.0233657362646
67,B1,-0.8138932989,B5,-0.8125,0.00139329889066
67,B2,-0.5568071991,B1,-0.5625,-0.00569280094506
67,B3,0.3835743106,2C,0.375,-0.0085743105904
67,C0,-0.3875879397,AC,-0.375,0.0125879397398
68,A0,0.1631111707,22,0.15625,-0.00686117066473
68,A1,-0.0534790225,96,-0.0546875,-0.00120847751905
68,A2,0.0618438623,18,0.0625,0.000656137708464
68,A3,-0.1489923746,A2,-0.15625,-0.00725762541043
68,B0,0.4918708734,30,0.5,0.00812912657278
68,B1,-0.3384174056,AB,-0.34375,-0.00533259439186
68,B2,0.4057098844,2D,0.40625,0.000540115628462
68,B3,-0.4581671460,AF,-0.46875,-0.0105828539524
68,C0,-0.4971926476,B0,-0.5,-0.00280735240188
69,A0,-0.7586882305,B4,-0.75,0.00868823049539
69,A1,-0.6148314131,B2,-0.625,-0.010168586903
69,A2,-0.7608905175,B4,-0.75,0.0108905174899
69,A3,0.0717279308,19,0.0703125,-0.0014154307675
69,B0,0.5243792190,30,0.5,-0.0243792189682
69,B1,-0.6297003151,B2,-0.625,0.00470031512468
69,B2,-0.5672307202,B1,-0.5625,0.00473072024279
69,B3,-0.0316028256,90,-0.03125,0.000352825574583
69,C0,0.4491700022,2E,0.4375,-0.0116700021861
70,A0,0.9532140458,37,0.9375,-0.0157140457661
70,A1,0.0492737382,15,0.05078125,0.00150751178278
70,A2,-0.4340025935,AE,-0.4375,-0.00349740654991
70,A3,-0.7989477838,B5,-0.8125,-0.0135522161816
70,B0,-0.6117648438,B2,-0.625,-0.0132351561821
70,B1,-0.5450336730,B1,-0.5625,-0.0174663269651
70,B2,-0.6411169126,B2,-0.625,0.0161169126292
70,B3,-0.9717032655,B8,-1,-0.0282967345121
70,C0,0.0682701785,19,0.0703125,0.00204232146467
71,A0,-0.4513773464,AE,-0.4375,0.0138773464335
71,A1,0.9485898622,37,0.9375,-0.0110898622055
71,A2,0.1067179336,1E,0.109375,0.00265706640278
71,A3,0.3948347858,2D,0.40625,0.0114152141796
71,B0,-0.7474410141,B4,-0.75,-0.00255898591682
71,B1,0.7369223945,34,0.75,0.0130776054741
71,B2,-0.0182426110,89,-0.017578125,0.000664485952442
71,B3,0.7454394700,34,0.75,0.00456053000293
71,C0,0.1481284393,21,0.140625,-0.00750343925266
72,A0,-0.0612061101,98,-0.0625,-0.00129388986102
72,A1,-0.1190624037,9F,-0.1171875,0.00187490372798
72,A2,-0.6312726592,B2,-0.625,0.00627265921984
72,A3,-0.8972465656,B6,-0.875,0.0222465656328
72,B0,0.8821271935,36,0.875,-0.00712719353621
72,B1,-0.0445416255,93,-0.04296875,0.00157287546862
72,B2,0.6442312906,32,0.625,-0.0192312905989
72,B3,-0.1985851155,A5,-0.203125,-0.00453988450388
72,C0,-0.8518356595,B6,-0.875,-0.0231643405113
73,A0,0.2588914139,28,0.25,-0.008891413904
73,A1,-0.8927818514,B6,-0.875,0.0177818514149
73,A2,-0.7016048311,B3,-0.6875,0.0141048310527
73,A3,0.1256791942,20,0.125,-0.000679194169128
73,B0,-0.3923289763,AD,-0.40625,-0.0139210236845
73,B1,0.9878362454,38,1,0.0121637545796
73,B2,-0.7630968756,B4,-0.75,0.0130968755771
73,B3,0.5288868907,30,0.5,-0.0288868906524
73,C0,0.2126353025,26,0.21875,0.00611469751407
74,A0,0.5814816597,31,0.5625,-0.0189816596868
74,A1,-0.5486257259,B1,-0.5625,-0.0138742741301
74,A2,0.0451450703,14,0.046875,0.00172992973956
74,A3,-0.0989710702,9D,-0.1015625,-0.00259142977751
74,B0,-0.1145579920,9F,-0.1171875,-0.00262950803866
74,B1,0.7203333317,34,0.75,0.0296666683476
74,B2,0.9800625209,38,1,0.0199374790664
74,B3,-0.3892395114,AC,-0.375,0.0142395113613
74,C0,0.2420546421,27,0.234375,-0.0076796421443
75,A0,0.2192618245,26,0.21875,-0.000511824490261
75,A1,0.4801786110,2F,0.46875,-0.0114286109691
75,A2,0.8951804007,36,0.875,-0.0201804006508
75,A3,-0.5844241884,B1,-0.5625,0.0219241883529
75,B0,-0.5779496094,B1,-0.5625,0.0154496093892
75,B1,0.3208562744,2A,0.3125,-0.00835627438407
75,B2,-0.6858858132,B3,-0.6875,-0.00161418676175
75,B3,-0.6523729033,B2,-0.625,0.0273729033471
75,C0,-0.8498702622,B6,-0.875,-0.0251297378023
76,A0,-0.9946485548,B8,-1,-0.00535144520577
76,A1,-0.0989925908,9D,-0.1015625,-0.0025699092354
76,A2,0.1876223902,24,0.1875,-0.000122390239127
76,A3,-0.4174814219,AD,-0.40625,0.0112314219379
76,B0,-0.5370475309,B1,-0.5625,-0.0254524691121
76,B1,0.4139116598,2D,0.40625,-0.00766165975807
76,B2,0.4059751162,2D,0.40625,0.000274883812566
76,B3,-0.0919373472,9C,-0.09375,-0.00181265281409
76,C0,0.3747698401,2C,0.375,0.000230159857515
77,A0,0.8478220890,36,0.875,0.0271779110349
77,A1,0.5756560533,31,0.5625,-0.0131560532935
77,A2,0.2501160143,28,0.25,-0.000116014328444
77,A3,0.3223660857,2A,0.3125,-0.00986608570674
77,B0,0.8673369169,36,0.875,0.00766308310897
77,B1,-0.1497220678,A2,-0.15625,-0.00652793220842
77,B2,0.0891247574,1B,0.0859375,-0.00318725742116
77,B3,0.2952694468,29,0.28125,-0.014019446805
77,C0,0.8168228904,35,0.8125,-0.00432289042521
78,A0,0.6532623193,32,0.625,-0.0282623193001
78,A1,-0.8571803263,B6,-0.875,-0.0178196737116
78,A2,-0.6681544216,B3,-0.6875,-0.0193455784414
78,A3,-0.3847763748,AC,-0.375,0.00977637477153
78,B0,0.4979154441,30,0.5,0.00208455586075
78,B1,0.1384140986,21,0.140625,0.00221090136182
78,B2,-0.4227788234,AE,-0.4375,-0.0147211766117
78,B3,-0.7512926837,B4,-0.75,0.00129268365058
78,C0,0.3773559824,2C,0.375,-0.00235598242419
79,A0,0.3994673700,2D,0.40625,0.00678263004857
79,A1,0.8853524815,36,0.875,-0.0103524814881
79,A2,0.0009443542,00,0,-0.000944354235851
79,A3,-0.0124095613,86,-0.01171875,0.000690811309831
79,B0,-0.8391162962,B5,-0.8125,0.0266162962014
79,B1,-0.9202784316,B7,-0.9375,-0.0172215683672
79,B2,-0.1359426717,A1,-0.140625,-0.00468232832155
79,B3,-0.3553568333,AB,-0.34375,0.0116068332834
79,C0,-0.4992641952,B0,-0.5,-0.000735804824008
80,A0,-0.8173462267,B5,-0.8125,0.00484622673803
80,A1,0.9238222044,37,0.9375,0.0136777956143
80,A2,0.6719172278,33,0.6875,0.0155827721876
80,A3,0.1503982184,22,0.15625,0.00585178156014
80,B0,0.9015725556,36,0.875,-0.0265725556127
80,B1,0.9991448338,38,1,0.000855166245097
80,B2,0.3445631686,2B,0.34375,-0.000813168606479
80,B3,-0.4609779481,AF,-0.46875,-0.00777205193411
80,C0,-0.9195366537,B7,-0.9375,-0.0179633462892
81,A0,0.5125376608,30,0.5,-0.0125376608251
81,A1,-0.0589983535,97,-0.05859375,0.000404603496733
81,A2,0.3030189789,2A,0.3125,0.00948102113263
81,A3,0.8321455759,35,0.8125,-0.0196455758535
81,B0,-0.6370217056,B2,-0.625,0.0120217055537
81,B1,0.1706592506,23,0.171875,0.00121574944429
81,B2,0.2695694389,29,0.28125,0.0116805610918
81,B3,-0.0165483956,88,-0.015625,0.000923395617973
81,C0,-0.8175151874,B5,-0.8125,0.00501518741235
82,A0,-0.3040778874,AA,-0.3125,-0.0084221125893
82,A1,-0.3333832127,AB,-0.34375,-0.0103667873302
82,A2,0.3402670190,2B,0.34375,0.00348298095763
82,A3,0.7154661888,33,0.6875,-0.0279661888007
82,B0,-0.3403926728,AB,-0.34375,-0.00335732715793
82,B1,0.3873473480,2C,0.375,-0.0123473479669
82,B2,-0.4235644093,AE,-0.4375,-0.0139355907229
82,B3,0.8903870791,36,0.875,-0.0153870791264
82,C0,0.6271320695,32,0.625,-0.00213206947595
83,A0,0.1001932179,1D,0.1015625,0.00136928205643
83,A1,-0.0903481828,9C,-0.09375,-0.00340181720346
83,A2,-0.3709656857,AC,-0.375,-0.00403431434034
83,A3,-0.3534524274,AB,-0.34375,0.00970242744801
83,B0,0.9403694536,37,0.9375,-0.00286945361715
83,B1,-0.1916498860,A4,-0.1875,0.00414988599851
83,B2,0.0291925047,0F,0.029296875,0.00010437034179
83,B3,0.9762384296,38,1,0.0237615704365
83,C0,0.3153207730,2A,0.3125,-0.00282077296626
84,A0,0.0851871887,1B,0.0859375,0.00075031128561
84,A1,-0.1735048584,A3,-0.171875,0.00162985840136
84,A2,-0.6248349172,B2,-0.625,-0.000165082789054
84,A3,-0.2764412817,A9,-0.28125,-0.00480871830335
84,B0,0.5128863081,30,0.5,-0.0128863081111
84,B1,0.2508174843,28,0.25,-0.000817484290018
84,B2,0.5199810721,30,0.5,-0.019981072122
84,B3,-0.5928835233,B1,-0.5625,0.0303835232995
84,C0,0.0984392782,1D,0.1015625,0.00312322182934
85,A0,0.8553455217,36,0.875,0.0196544783111
85,A1,-0.1237678099,A0,-0.125,-0.00123219014476
85,A2,0.3965000582,2D,0.40625,0.00974994175566
85,A3,-0.7571478333,B4,-0.75,0.00714783327476
85,B0,0.9462936316,37,0.9375,-0.00879363164339
85,B1,0.2177433342,26,0.21875,0.00100666583607
85,B2,-0.5214050753,B0,-0.5,0.0214050753447
85,B3,-0.6832436724,B3,-0.6875,-0.00425632761046
85,C0,0.1016780140,1D,0.1015625,-0.00011551400534
86,A0,0.1045028181,1D,0.1015625,-0.00294031810747
86,A1,-0.8135815974,B5,-0.8125,0.00108159743695
86,A2,0.9845142788,38,1,0.0154857212096
86,A3,0.8258597570,35,0.8125,-0.0133597569683
86,B0,-0.0771042116,9A,-0.078125,-0.00102078835757
86,B1,-0.7650677018,B4,-0.75,0.0150677018209
86,B2,0.6642863475,33,0.6875,0.0232136524622
86,B3,-0.0032489906,82,-0.00390625,-0.000657259414391
86,C0,0.4332066520,2E,0.4375,0.00429334801642
87,A0,0.0177440301,09,0.017578125,-0.000165905139023
87,A1,-0.4531502066,AF,-0.46875,-0.0155997934265
87,A2,0.6694478912,33,0.6875,0.0180521088466
87,A3,0.9604892652,37,0.9375,-0.0229892652068
87,B0,-0.5125381878,B0,-0.5,0.0125381878497
87,B1,0.1025301538,1D,0.1015625,-0.000967653760939
87,B2,-0.2328279735,A7,-0.234375,-0.0015470264943
87,B3,0.8437362999,35,0.8125,-0.0312362998631
87,C0,0.0164817832,08,0.015625,-0.000856783185788
88,A0,0.7586525103,34,0.75,-0.00865251029295
88,A1,0.7280538689,34,0.75,0.0219461311428
88,A2,-0.4475051944,AE,-0.4375,0.0100051943559
88,A3,0.5800123640,31,0.5625,-0.0175123640062
88,B0,-0.1701151529,A3,-0.171875,-0.00175984710269
88,B1,0.8684967874,36,0.875,0.00650321263496
88,B2,0.0154753516,08,0.015625,0.000149648380687
88,B3,0.6410989464,32,0.625,-0.0160989463712
88,C0,-0.4343220334,AE,-0.4375,-0.00317796656565
89,A0,-0.4028883005,AD,-0.40625,-0.00336169954353
89,A1,0.1738754448,23,0.171875,-0.00200044482832
89,A2,0.9978046665,38,1,0.00219533354132
89,A3,-0.0207193067,8B,-0.021484375,-0.000765068311402
89,B0,-0.7028091632,B3,-0.6875,0.0153091632344
89,B1,0.0771611554,1A,0.078125,0.000963844592253
89,B2,-0.3097521166,AA,-0.3125,-0.00274788338602
89,B3,0.1038348341,1D,0.1015625,-0.00227233414162
89,C0,0.0868601259,1B,0.0859375,-0.000922625917346
90,A0,-0.0893107663,9B,-0.0859375,0.003373266267
90,A1,-0.3564452995,AB,-0.34375,0.0126952995419
90,A2,-0.6226952526,B2,-0.625,-0.00230474741421
90,A3,0.3949968552,2D,0.40625,0.0112531447589
90,B0,0.1435952840,21,0.140625,-0.0029702839698
90,B1,-0.5328751079,B1,-0.5625,-0.0296248921158
90,B2,0.5510889502,31,0.5625,0.0114110498015
90,B3,-0.9127054018,B7,-0.9375,-0.0247945981946
90,C0,0.4894103031,30,0.5,0.0105896968696
91,A0,0.4104557621,2D,0.40625,-0.00420576205001
91,A1,0.6228178051,32,0.625,0.00218219487025
91,A2,-0.2278424950,A7,-0.234375,-0.00653250498196
91,A3,0.3273776590,2A,0.3125,-0.0148776589691
91,B0,0.6414951034,32,0.625,-0.0164951034191
91,B1,0.9616362773,37,0.9375,-0.0241362773196
91,B2,-0.0093427008,85,-0.009765625,-0.000422924232847
91,B3,-0.9259607773,B7,-0.9375,-0.0115392226912
91,C0,0.0045823003,02,0.00390625,-0.000676050265932
92,A0,0.1803608586,24,0.1875,0.00713914138087
92,A1,0.7394006267,34,0.75,0.0105993732756
92,A2,0.7483807481,34,0.75,0.00161925189138
92,A3,-0.1193875805,9F,-0.1171875,0.00220008045865
92,B0,0.0519021736,15,0.05078125,-0.00112092361512
92,B1,-0.0861438511,9B,-0.0859375,0.000206351051516
92,B2,0.4448876551,2E,0.4375,-0.00738765514129
92,B3,-0.1800427605,A4,-0.1875,-0.00745723949273
92,C0,0.3095626529,2A,0.3125,0.00293734714453
93,A0,-0.6912775625,B3,-0.6875,0.0037775624569
93,A1,-0.0610187980,98,-0.0625,-0.00148120196946
93,A2,0.9384072611,37,0.9375,-0.000907261148434
93,A3,-0.3228775319,AA,-0.3125,0.0103775318971
93,B0,0.3854091972,2C,0.375,-0.0104091971738
93,B1,0.2996733052,2A,0.3125,0.0128266948415
93,B2,0.7035305847,33,0.6875,-0.0160305847014
93,B3,0.7046826731,33,0.6875,-0.0171826731318
93,C0,0.7186843683,33,0.6875,-0.0311843683365
94,A0,-0.2399812050,A7,-0.234375,0.00560620495469
94,A1,-0.3666776921,AC,-0.375,-0.0083223078668
94,A2,0.4374348504,2E,0.4375,6.5149554034e-05
94,A3,0.5188036187,30,0.5,-0.0188036186687
94,B0,0.7447660348,34,0.75,0.00523396520293
94,B1,-0.9282018003,B7,-0.9375,-0.00929819967537
94,B2,-0.8631585056,B6,-0.875,-0.0118414943631
94,B3,0.2623220337,28,0.25,-0.0123220337093
94,C0,0.8418581976,35,0.8125,-0.0293581975606
95,A0,0.9948518459,38,1,0.00514815408757
95,A1,0.4935327335,30,0.5,0.00646726652415
95,A2,-0.1320570562,A0,-0.125,0.00705705615375
95,A3,-0.8031137472,B5,-0.8125,-0.0093862527664
95,B0,0.2674956576,29,0.28125,0.0137543424384
95,B1,0.7451584652,34,0.75,0.00484153478582
95,B2,-0.1126428967,9E,-0.109375,0.00326789667659
95,B3,0.3880023256,2C,0.375,-0.0130023255865
95,C0,0.8068481241,35,0.8125,0.00565187589903
96,A0,-0.9080180626,B7,-0.9375,-0.0294819373544
96,A1,0.5922869303,31,0.5625,-0.0297869303244
96,A2,-0.4132644481,AD,-0.40625,0.00701444806958
96,A3,-0.2503178204,A8,-0.25,0.00031782044937
96,B0,-0.7088604086,B3,-0.6875,0.0213604086012
96,B1,0.0623326363,18,0.0625,0.00016736370248
96,B2,0.1318561238,20,0.125,-0.00685612383187
96,B3,0.5850389478,31,0.5625,-0.0225389477619
96,C0,-0.6600327019,B3,-0.6875,-0.0274672981362
97,A0,-0.8420632987,B5,-0.8125,0.02956329868
97,A1,0.7416791973,34,0.75,0.00832080271029
97,A2,0.2394207371,27,0.234375,-0.00504573707483
97,A3,-0.5183404163,B0,-0.5,0.0183404162874
97,B0,0.8256580320,35,0.8125,-0.0131580320471
97,B1,-0.7137645597,B3,-0.6875,0.026264559743
97,B2,-0.0777001733,9A,-0.078125,-0.000424826709995
97,B3,-0.4920453212,B0,-0.5,-0.00795467882708
97,C0,-0.4893465837,B0,-0.5,-0.0106534163183
98,A0,-0.9812051371,B8,-1,-0.0187948629097
98,A1,0.6092661540,32,0.625,0.0157338460497
98,A2,0.8024188472,35,0.8125,0.0100811528022
98,A3,0.3552217714,2B,0.34375,-0.0114717713982
98,B0,-0.6840487559,B3,-0.6875,-0.00345124414357
98,B1,-0.1165404328,9F,-0.1171875,-0.000647067207629
98,B2,-0.3088687511,AA,-0.3125,-0.00363124888616
98,B3,0.1751434103,23,0.171875,-0.00326841025284
98,C0,0.2778774047,29,0.28125,0.00337259527998
99,A0,-0.1513821231,A2,-0.15625,-0.0048678769218
99,A1,-0.4998035512,B0,-0.5,-0.000196448815402
99,A2,0.6906078503,33,0.6875,-0.0031078502852
99,A3,-0.6015660018,B2,-0.625,-0.0234339982178
99,B0,-0.2306135021,A7,-0.234375,-0.00376149793469
99,B1,-0.0335838779,91,-0.03515625,-0.00157237211843
99,B2,-0.5255885961,B0,-0.5,0.0255885961449
99,B3,0.1438453847,21,0.140625,-0.00322038470148
99,C0,0.1496238604,22,0.15625,0.00662613964271
