test_id,reference_real,reference_rounded_lns16_hex,reference_rounded_lns16_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_lns16
2471,-0.4201176490860758,7D7F,-0.4198793886667442,7D80,-0.42044820762685725,0.00033055854078145597,0.000786823742112604,1.0926894888356549e-07,0
2472,-0.7110606664540438,7F04,-0.7109463010845828,7F04,-0.7109463010845828,0.00011436536946096698,0.00016083771027764827,1.3079437731943478e-08,1
2473,-0.6328018999163885,7EAE,-0.6328097572894031,7EAE,-0.6328097572894031,7.857373014674707e-06,1.2416797445950927e-05,6.173831069173828e-11,1
2474,-0.09629835419097732,793F,-0.09625777426642751,7943,-0.09678044446203271,0.00048209027105539093,0.005006215060532783,2.324110294462603e-07,0
2475,2.0339850236640946,420C,2.032756629821906,420C,2.032756629821906,0.0012283938421884244,0.0006039345560055064,1.5089514315264396e-06,1
2476,0.20644908792859484,5B73,0.20655664456178932,5B73,0.20655664456178932,0.00010755663319447772,0.0005209838138479869,1.1568429344131427e-08,1
2477,0.7702061205601115,5F3F,0.7700621941314201,5F3F,0.7700621941314201,0.00014392642869143213,0.00018686741749957212,2.0714816875869898e-08,1
2478,-0.144046264338379,7A69,-0.1440935961127976,7A68,-0.14389865374412283,0.00014761059425616452,0.001024744341230624,2.178888753665803e-08,0
2479,-0.8227047574955804,7F70,-0.8228777390769825,7F70,-0.8228777390769825,0.00017298158140210962,0.00021025960993429515,2.9922627504374675e-08,1
2480,2.581495405710454,42BD,2.5831664794438494,42BD,2.5831664794438494,0.0016710737333953674,0.0006473277967874092,2.792487422443931e-06,1
2481,-0.003608459011375631,ERROR,nan,0000,0.0,0.003608459011375631,1.0,1.3020976436777996e-05,0
2482,-0.5538888107854383,7E4C,-0.5541842058618394,7E4C,-0.5541842058618394,0.00029539507640108376,0.000533311145935952,8.725825116200212e-08,1
2483,-0.4110510904303216,7D6F,-0.4108822391957388,7D71,-0.4119962539594415,0.0009451635291198857,0.0022993821233521406,8.933340967783569e-07,0
2484,-0.8221001083324743,7F6F,-0.8217644783914776,7F70,-0.8228777390769825,0.0007776307445082065,0.0009459076049576636,6.047095748043875e-07,0
2485,0.7574460213428174,5F33,0.7576531128558038,5F33,0.7576531128558038,0.0002070915129864792,0.00027340761869650156,4.2886894751029086e-08,1
2486,0.24012036861762617,5BE2,0.24004990164538093,5BE3,0.24037510202223855,0.00025473340461237837,0.0010608571279432874,6.488910742541367e-08,0
2487,0.6508050025343505,5EC3,0.6510586305182761,5EC3,0.6510586305182761,0.00025362798392558616,0.00038971425071705605,6.432715423015739e-08,1
2488,-0.001007217954076517,ERROR,nan,0000,0.0,0.001007217954076517,1.0,1.0144880070140847e-06,0
2489,0.9411993796979206,5FD3,0.9408974370417731,5FD3,0.9408974370417731,0.0003019426561474692,0.00032080626343419197,9.116936760138881e-08,1
2490,-1.6930258215368172,6185,-1.6932155287309343,6185,-1.6932155287309343,0.00018970719411703918,0.00011205215638402697,3.5988819499759985e-08,1
2491,0.14883957594469033,5A81,0.14885226969215648,5A81,0.14885226969215648,1.2693747466152594e-05,8.528475968562062e-05,1.611312247344554e-10,1
2492,1.11940621380653,4053,1.1189219266179014,4054,1.1204377524096067,0.0010315386030768092,0.0009215051608201032,1.064071889637655e-06,0
2493,0.4022814387211473,5D5F,0.40207788008498574,5D60,0.40262258298731357,0.00034114426616627114,0.0008480238791299165,1.1637941033812365e-07,0
2494,-0.035604445861934786,7660,-0.03558714483614661,7667,-0.03592599377761642,0.0003215479156816331,0.009031116982652004,1.0339306207920263e-07,0
2495,-0.8599939072927886,7F91,-0.8604737729363028,7F90,-0.859309649061239,0.000684258231549606,0.0007956547433034864,4.682093274433942e-07,0
2496,-0.7680912905486937,7F3D,-0.7679799891477889,7F3D,-0.7679799891477889,0.00011130140090487295,0.00014490647436630048,1.2388001843387253e-08,1
2497,-0.6032184412927836,7E8B,-0.6035245550931304,7E8B,-0.6035245550931304,0.0003061138003468411,0.0005074675762411961,9.37056587627857e-08,1
2498,1.4723292419565508,411E,1.4728328908693675,411E,1.4728328908693675,0.0005036489128167343,0.00034207628189700603,2.5366222738147843e-07,1
2499,0.009691117130664728,529F,0.009688888426939702,52D9,0.010480331236694916,0.000789214106030188,0.08143685556466436,6.228589051570288e-07,0
2500,-2.4194525456943445,628D,-2.4206435046461556,628D,-2.4206435046461556,0.0011909589518110941,0.0004922431539029454,1.41838322489898e-06,1
2501,0.48974464328182093,5DF1,0.4899488765630358,5DF0,0.48928603104385004,0.0004586122379708901,0.000936431351035695,2.1032518481666836e-07,0
2502,-0.4285732528965782,7D8E,-0.4284930619824815,7D8E,-0.4284930619824815,8.019091409672274e-05,0.00018711133640454724,6.430582703667966e-09,1
2503,-0.5441752096837091,7E3F,-0.5445161994057187,7E3F,-0.5445161994057187,0.000340989722009577,0.0006266175230727074,1.162739905161686e-07,1
2504,1.3587978236212754,40E2,1.3579273062129011,40E3,1.3597669173466647,0.0009690937253892251,0.0007131993505895776,9.391426485887668e-07,0
2505,-0.5834663407094466,7E72,-0.5834400184762408,7E72,-0.5834400184762408,2.6322233205755552e-05,4.511354189472165e-05,6.928599609381802e-10,1
2506,0.14468381424059557,5A6C,0.1446800092042189,5A6B,0.14448427348483217,0.00019954075576339436,0.0013791505069915898,3.98165132106266e-08,0
2507,-0.3376496262130106,7CDE,-0.3376484289730086,7CDF,-0.3381058480162774,0.0004562218032668208,0.001351169282737507,2.0813833377602977e-07,0
2508,0.039267254755699255,56A9,0.03928379519713757,56A9,0.03928379519713757,1.6540441438318843e-05,0.00042122734429042715,2.735862029744551e-10,1
2509,0.10561116932989678,5983,0.10553982305662718,5985,0.10582597054568339,0.00021480121578661138,0.0020338872976175325,4.613956230340638e-08,0
2510,0.6562101004801395,5EC9,0.6563685983778996,5EC9,0.6563685983778996,0.00015849789776012368,0.00024153529127965732,2.512158359437862e-08,1
2511,-1.3927435130508938,60F5,-1.3933093660521487,60F5,-1.3933093660521487,0.0005658530012548901,0.000406286581809563,3.201896190291667e-07,1
2512,-0.5885869619761331,7E78,-0.5881984958251406,7E79,-0.5889953400279431,0.00040837805180993225,0.0006938278932289562,1.6677263320007572e-07,0
2513,1.2661036936014756,40AE,1.2656195145788063,40AF,1.2673340745110466,0.0012303809095710605,0.0009717852619726585,1.5138371826369101e-06,0
2514,0.47084271573018555,5DD4,0.47108604475808363,5DD5,0.47172423439381195,0.0008815186636264016,0.0018722147209165963,7.77075154321677e-07,0
2515,-1.4647187164689495,611A,-1.4648787441464057,611A,-1.4648787441464057,0.00016002767745626478,0.00010925488672804653,2.5608857552046317e-08,1
2516,-0.6708234125579966,7ED9,-0.6707411991484746,7EDA,-0.6716498655934177,0.0008264530354210597,0.0012319978998192882,6.830246197566834e-07,0
2517,-0.9509605588248213,7FDB,-0.9511431383790327,7FDB,-0.9511431383790327,0.00018257955421141503,0.00019199487562033415,3.333529361603904e-08,1
2518,-0.4288338917554757,7D8F,-0.4290735500571795,7D90,-0.4296548245306195,0.0008209327751437789,0.0019143374414349716,6.739306213052663e-07,0
2519,0.7967662959798832,5F58,0.7965710756711335,5F58,0.7965710756711335,0.00019522030874974394,0.0002450157715439721,3.811096894834535e-08,1
2520,0.41151517690963624,5D70,0.41143886953849124,5D71,0.4119962539594415,0.00048107704980526744,0.0011690384141309718,2.3143512784933978e-07,0
2521,-0.34741968890988206,7CF3,-0.34738548391768864,7CF4,-0.34785609394298156,0.0004364050330994962,0.0012561321278849462,1.9044935291457236e-07,0
2522,0.7578820713163932,5F33,0.7576531128558038,5F33,0.7576531128558038,0.00022895846058934577,0.0003021030174149118,5.2421976675443e-08,1
2523,0.7387579773020372,5F20,0.7384130729697497,5F20,0.7384130729697497,0.00034490433228751005,0.0004668705352558214,1.1895899843069315e-07,1
2524,-0.02940696178936064,75D3,-0.02940304490755541,75CE,-0.029204687342831853,0.00020227444652878845,0.0068784544278209245,4.09149517185277e-08,0
2525,0.3049543849074333,5C93,0.30504825330638236,5C93,0.30504825330638236,9.386839894903742e-05,0.0003078112779966436,8.81127632125565e-09,1
2526,1.408116487761412,40FD,1.4084815102976038,40FD,1.4084815102976038,0.0003650225361917503,0.0002592275137492736,1.3324145192785764e-07,1
2527,-0.36838931699604527,7D1E,-0.3682082227173419,7D21,-0.3697067079241473,0.0013173909281020135,0.0035760834186083523,1.7355188574454845e-06,0
2528,-0.17500532075799585,7AF9,-0.17510936226616922,7AFC,-0.17582199922737693,0.0008166784693810769,0.004666592226132436,6.669637223506185e-07,0
2529,0.7778164747330024,5F46,0.7773944698885443,5F47,0.7784476216409172,0.0006311469079147702,0.0008114342244183259,3.983464193703755e-07,0
2530,-0.15674506550191114,7AA7,-0.15671029607269854,7AA8,-0.1569225946280864,0.00017752912617524652,0.001132597862693687,3.15165906405466e-08,0
2531,-0.1767433221311897,7B00,-0.1767766952966369,7AFE,-0.17629870102715883,0.0004446211040308734,0.0025156317006469328,1.9768792614963275e-07,0
2532,-0.7701342872720358,7F3F,-0.7700621941314201,7F3F,-0.7700621941314201,7.209314061573657e-05,9.361112965260173e-05,5.197420923840366e-09,1
2533,-0.22684466789992463,7BB8,-0.22678152193754986,7BB8,-0.22678152193754986,6.314596237477765e-05,0.00027836652701325687,3.987412564236835e-09,1
2534,1.7494547861204346,419D,1.749133766724139,419E,1.7515033530318782,0.0020485669114436167,0.001170974481704948,4.196626390661639e-06,0
2535,-1.3616489755193246,60E4,-1.3616090206382248,60E5,-1.3634536194637574,0.0018046439444328044,0.0013253371293761847,3.256739766177991e-06,0
2536,-0.22947005882139548,7BC1,-0.22956158170578606,7BC1,-0.22956158170578606,9.152288439057132e-05,0.00039884455889649097,8.376438367169884e-09,1
2537,0.23999365576485338,5BE2,0.24004990164538093,5BDE,0.23875349378379873,0.0012401619810546438,0.005167478186464057,1.5380017392533787e-06,0
2538,-1.0796947546757787,6039,-1.080222216468668,6039,-1.080222216468668,0.0005274617928892056,0.000488528624043929,2.782159429578952e-07,1
2539,-1.1602537743281651,606E,-1.1605782120274988,606E,-1.1605782120274988,0.0003244376993336573,0.00027962649767851016,1.0525982074891661e-07,1
2540,-0.0950842371266244,7936,-0.09509206368180091,7935,-0.09496341485467476,0.00012082227194963602,0.0012706866626982145,1.4598021399071802e-08,0
2541,-0.04383780782079982,76FA,-0.0438366466006314,76F2,-0.043364438821829034,0.0004733689989707898,0.01079819047763126,2.2407820918660763e-07,0
2542,-1.4993681057461796,612B,-1.4989833670411554,612B,-1.4989833670411554,0.00038473870502420127,0.0002566005662983815,1.4802387114369936e-07,1
2543,1.5545928515012783,4146,1.5547889397770887,4146,1.5547889397770887,0.0001960882758103022,0.0001261348111957023,3.8450611910257144e-08,1
2544,0.21961264293774008,5BA0,0.21953152004666243,5B9F,0.21923451868316557,0.0003781242545745078,0.0017217781704931515,1.429779518975272e-07,0
2545,0.9776505042276149,5FEF,0.9772481645596449,5FF0,0.9785720620877001,0.000921557860085187,0.000942625054761524,8.492688894847891e-07,0
2546,0.2704809832173799,5C3A,0.2704214037483038,5C3A,0.2704214037483038,5.957946907608758e-05,0.0002202723029448795,3.549713135388476e-09,1
2547,0.6755456152128495,5EDE,0.6752968579460172,5EDE,0.6752968579460172,0.00024875726683226684,0.0003682316356296516,6.188017780185961e-08,1
2548,0.4371669227236279,5D9D,0.4372834416810347,5D9D,0.4372834416810347,0.00011651895740683038,0.00026653196147800136,1.3576667435174753e-08,1
2549,0.03729964819748971,5683,0.03731396228428471,5680,0.03716272234383503,0.00013692585365467774,0.003670969037823068,1.8748689399062227e-08,0
2550,0.29326139882138147,5C76,0.29330402004090933,5C76,0.29330402004090933,4.26212195278608e-05,0.0001453352527784278,1.8165683540421026e-09,1
2551,-0.15364758641044596,7A98,-0.15356006701335875,7A98,-0.15356006701335875,8.751939708720458e-05,0.0005696112716890322,7.659644866507793e-09,1
2552,-0.8860245447344564,7FA7,-0.8864873042780538,7FA7,-0.8864873042780538,0.0004627595435974241,0.0005222874990851571,2.1414639519049627e-07,1
2553,0.8702318248569434,5F99,0.8698437179897921,5F9C,0.8733836930995845,0.0031518682426411315,0.003621871957118167,9.934273418969694e-06,0
2554,-0.3104448746455684,7CA0,-0.310464453018371,7C9F,-0.31004442966207046,0.00040044498349794955,0.0012899068923432327,1.603561848086731e-07,0
2555,0.3652713634051401,5D18,0.36522944854516176,5D19,0.36572423214428956,0.000452868739149459,0.0012398145174253928,2.0509009489882077e-07,0
2556,0.8564225444867246,5F8E,0.856986123964963,5F8E,0.856986123964963,0.0005635794782383741,0.0006580624037356949,3.1762182829143796e-07,1
2557,-0.6469994943458628,7EBE,-0.6466664866145447,7EBF,-0.6475425385675212,0.0005430442216584064,0.000839327119115358,2.948970266765844e-07,0
2558,-0.3969477677625657,7D56,-0.397208596079291,7D55,-0.3966712176900595,0.0002765500725062098,0.0006966913406895091,7.647994260318988e-08,0
2559,-1.4867841665367005,6125,-1.486856715155661,6125,-1.486856715155661,7.254861896055509e-05,4.879566287657548e-05,5.263302113083814e-09,1
2560,1.7175714953210277,4190,1.718619298122478,4190,1.718619298122478,0.001047802801450226,0.0006100490164774093,1.097890710726942e-06,1
2561,0.24690543252704228,5BF7,0.24697242484175855,5BF7,0.24697242484175855,6.699231471626876e-05,0.00027132782794858694,4.4879702310436e-09,1
2562,-0.36377509292706867,7D15,-0.36374911044470487,7D15,-0.36374911044470487,2.5982482363795523e-05,7.14245776277064e-05,6.750893897849454e-10,1
2563,0.2673234722773482,5C31,0.2671465192513232,5C30,0.2667851001692059,0.0005383721081422821,0.0020139350411538903,2.8984452682556507e-07,0
2564,1.073392102957412,4034,1.0729348675259756,4034,1.0729348675259756,0.0004572354314364979,0.0004259724197492435,2.090642397609204e-07,1
2565,-0.7732120507120679,7F42,-0.7731960915705107,7F42,-0.7731960915705107,1.5959141557164713e-05,2.064005797952527e-05,2.5469419924162176e-10,1
2566,-0.3574285935720418,7D08,-0.3574033345979925,7D08,-0.3574033345979925,2.5258974049313654e-05,7.066858808603559e-05,6.380157700239006e-10,1
2567,0.5124266970152551,5E12,0.5123338964485679,5E12,0.5123338964485679,9.280056668725667e-05,0.00018110017926035958,8.611945177475972e-09,1
2568,0.7128525775109043,5F06,0.7128738720527471,5F07,0.7138396164677812,0.0009870389568769067,0.0013846326547957363,9.74245902392652e-07,0
2569,2.0198238949643006,4207,2.0190433339358895,4208,2.021778572103401,0.001954677139100358,0.0009677463188615789,3.820762718121561e-06,0
2570,1.2685755790236448,40B0,1.2690509571917332,40B0,1.2690509571917332,0.00047537816808840283,0.00037473381637558885,2.2598440269508577e-07,1
2571,-1.001280009184268,6001,-1.0013547198921082,6002,-1.0027112750502025,0.0014312658659345612,0.0014294361745028727,2.0485219789894093e-06,0
2572,0.8691325359814186,5F98,0.8686669176368531,5F98,0.8686669176368531,0.00046561834456548823,0.0005357276655622092,2.1680044279590572e-07,1
2573,-0.5469691231929315,7E42,-0.5467321995364429,7E43,-0.5474728685228111,0.0005037453298796235,0.0009209758074441403,2.537593573755307e-07,0
2574,0.5066613981821767,5E0A,0.5068150424757447,5E09,0.5061293789381168,0.0005320192440598781,0.0010500489004464943,2.8304447605004415e-07,0
2575,-0.1908520453399969,7B39,-0.19095811361333942,7B37,-0.19044177358410452,0.0004102717558923663,0.002149684878469498,1.683229136830054e-07,0
2576,0.3494770207130724,5CF7,0.34927175274338484,5CF8,0.3497449181345778,0.0002678974215054031,0.0007665666284975921,7.17690284492436e-08,0
2577,-1.1834945172826083,607C,-1.182784710984341,607D,-1.184387052960393,0.0008925356777846893,0.0007541527778548716,7.966199361185748e-07,0
2578,0.19337699318003476,5B42,0.19329902289262768,5B41,0.1930375111363682,0.0003394820436665724,0.0017555451560388742,1.1524805797203259e-07,0
2579,-0.8446151828242614,7F83,-0.8443185844530174,7F84,-0.8454623996346526,0.0008472168103912381,0.0010030802519536497,7.17776323809503e-07,0
2580,-0.3868787039379733,7D43,-0.38712177784813084,7D43,-0.38712177784813084,0.00024307391015754298,0.000628294883340268,5.908492579927728e-08,1
2581,1.0597776487077444,402B,1.0599413037206447,402C,1.061377227289262,0.0015995785815177133,0.0015093530076504096,2.5586516384502195e-06,0
2582,0.4654890359288278,5DCB,0.4653810511320684,5DCB,0.4653810511320684,0.0001079847967593861,0.00023198139682047578,1.1660716331165924e-08,1
2583,-0.06271802434021168,7803,-0.06275435424753463,77FA,-0.061994380151569356,0.0007236441886423195,0.011538057779322536,5.236609117558009e-07,0
2584,-0.4389735070854068,7DA0,-0.43906304009332486,7DA0,-0.43906304009332486,8.95330079180856e-05,0.00020395993487749603,8.01615950685998e-09,1
2585,-1.6885959635368053,6183,-1.6886371689060349,6183,-1.6886371689060349,4.120536922957996e-05,2.440214836429806e-05,1.6978824533460147e-09,1
2586,-0.06151382387969018,77F4,-0.061492850726036746,77F9,-0.06191050875383,0.00039668487413982434,0.006448711023324897,1.5735888937132828e-07,0
2587,-0.492996990860167,7DF6,-0.4932765980638086,7DF7,-0.4939448496835171,0.0009478588233500784,0.0019226462654392301,8.984363490025952e-07,0
2588,0.8864804948611036,5FA7,0.8864873042780538,5FA7,0.8864873042780538,6.8094169501931034e-06,7.68140640393901e-06,4.6368159201577144e-11,1
2589,-0.7610550594127798,7F36,-0.7607365094544073,7F37,-0.7617670943364181,0.0007120349236382495,0.0009355892386914113,5.069937324805278e-07,0
2590,0.8765080008486099,5F9F,0.8769380747326623,5F9F,0.8769380747326623,0.00043007388405236213,0.0004906673796884648,1.8496354574388462e-07,1
2591,-0.7145323868705298,7F08,-0.714806669195985,7F08,-0.714806669195985,0.0002742823254552329,0.00038386269187393976,7.52307940571303e-08,1
2592,0.26336454888532373,5C26,0.2631976932511566,5C1A,0.2589564234004893,0.004408125484834435,0.016737732938968394,1.9431570290046826e-05,0
2593,-0.5335210332068251,7E30,-0.5335702003384118,7E30,-0.5335702003384118,4.916713158675812e-05,9.215593861638432e-05,2.4174068284695876e-09,1
2594,0.08838188094917643,5900,0.08838834764831845,5902,0.08862799277002595,0.00024611182084952055,0.0027846411301321585,6.057102836186649e-08,0
2595,0.13068128510863797,5A21,0.13071106011165942,5A20,0.13053422280342672,0.00014706230521124852,0.0011253509260258092,2.1627321614046416e-08,0
2596,0.18567988788100395,5B24,0.18560564573409405,5B24,0.18560564573409405,7.424214690990305e-05,0.0003998394643445841,5.5118963777916275e-09,1
2597,-0.00684695947112135,719F,-0.006851078708848924,7151,-0.006164515069173186,0.0006824444019481639,0.0996711613127743,4.6573036175038714e-07,0
2598,-0.019351095468633117,749E,-0.019351560909372133,748E,-0.01893689686370002,0.0004141986049330977,0.021404400882858908,1.7156048432852434e-07,0
2599,-0.7040895227800077,7EFD,-0.7042407551488019,7EFC,-0.7032879969095077,0.000801525870499975,0.0011383863053880596,6.424437210807428e-07,0
2600,-0.32806385214236716,7CC9,-0.3281842991889498,7CC9,-0.3281842991889498,0.00012044704658265015,0.00036714513286389364,1.4507491030483096e-08,1
2601,-0.5495238833407508,7E46,-0.549700901315111,7E46,-0.549700901315111,0.00017701797436020517,0.0003221297194292085,3.133536324659025e-08,1
2602,-0.3629800034121587,7D13,-0.3627655532511022,7D13,-0.3627655532511022,0.00021445016105647863,0.000590804339193786,4.598887157714962e-08,1
2603,0.06942739889741256,584E,0.0694608439590511,584B,0.06917930714921261,0.0002480917481999523,0.003573398285690323,6.154951552490852e-08,0
2604,-0.708619601906464,7F02,-0.7090239421602076,7F02,-0.7090239421602076,0.00040434025374358473,0.0005706026938229641,1.634910407974265e-07,1
2605,1.3513380461247109,40DE,1.3505937158920345,40DF,1.3524233920651096,0.0010853459403987742,0.0008031639037406418,1.1779758103400995e-06,0
2606,-0.353729045596782,7D00,-0.3535533905932738,7D01,-0.35403235640443276,0.00030331080765078067,0.0008574665027551246,9.199744603776887e-08,0
2607,-0.02154463160503764,74ED,-0.02153594774913007,7502,-0.022156998192506487,0.0006123665874688475,0.028423163537670416,3.7499283744824165e-07,0
2608,-0.0823522325462196,78CC,-0.082379975079129,78CE,-0.08260332985019735,0.00025109730397775143,0.0030490649277398144,6.30498560648953e-08,0
2609,-0.29889060793451816,7C84,-0.29891609800995683,7C84,-0.29891609800995683,2.549007543867221e-05,8.528228978093769e-05,6.497439458692003e-10,1
2610,0.5376423656478986,5E36,0.5379219445313955,5E35,0.5371941968669748,0.00044816878092379664,0.0008335815954230473,2.0085525619472203e-07,0
2611,0.6043457329611877,5E8C,0.6043421618132908,5E8C,0.6043421618132908,3.571147896841431e-06,5.909114108150372e-06,1.2753097301114977e-11,1
2612,0.3165629126048561,5CAE,0.31640487864470157,5CAE,0.31640487864470157,0.00015803396015451332,0.000499218177057198,2.4974732562118302e-08,1
2613,-0.8539017571971971,7F8B,-0.8535126110378932,7F8C,-0.8546688815502315,0.0007671243530343874,0.0008983754238337168,5.884797730184275e-07,0
2614,0.9448615917988704,5FD6,0.9447265771954696,5FD6,0.9447265771954696,0.00013501460340081817,0.00014289352490640586,1.8228943131480222e-08,1
2615,-1.9149902226304105,61E0,-1.9152065613971474,61E1,-1.9178011298233681,0.0028109071929576235,0.0014678441486226446,7.901199247420906e-06,0
2616,-1.1461302096253543,6065,-1.1465232609717757,6065,-1.1465232609717757,0.0003930513464214247,0.0003429377771570168,1.544893609236948e-07,1
2617,-1.4059322545097426,60FC,-1.4065759938190154,60FC,-1.4065759938190154,0.0006437393092728616,0.00045787363310569864,4.1440029830310097e-07,1
2618,-0.43643980307871744,7D9C,-0.43669184654979226,7D9B,-0.4361010517799766,0.00033875129874083587,0.0007761695802060881,1.1475244239860303e-07,0
2619,-0.2806725841844264,7C55,-0.28048890793016623,7C55,-0.28048890793016623,0.00018367625426018996,0.0006544146618164124,3.373696637905395e-08,1
2620,-0.04947039372448897,7753,-0.049449830120614664,7757,-0.0497183378082145,0.00024794408372552645,0.005011969080059868,6.147626865449088e-08,0
2621,-0.7776556911340758,7F46,-0.7773944698885443,7F46,-0.7773944698885443,0.0002612212455315177,0.0003359086141973344,6.823653911703747e-08,1
2622,-0.2922607441313794,7C73,-0.29211520813756126,7C73,-0.29211520813756126,0.00014553599381816884,0.0004979662740910094,2.118072549664208e-08,1
2623,-1.4103988664185239,60FE,-1.4103896082172707,60FE,-1.4103896082172707,9.258201253192766e-06,6.564243260278879e-06,8.57142904446201e-11,1
2624,-1.6026115657059632,615C,-1.6017927556826934,615D,-1.6039627361918516,0.0013511704858883977,0.0008431054129409058,1.8256616819358888e-06,0
2625,0.5117191550376882,5E11,0.5116407665245435,5E11,0.5116407665245435,7.838851314467821e-05,0.00015318659145934234,6.144758993033388e-09,1
2626,0.54444376935219,5E3F,0.5445161994057187,5E3F,0.5445161994057187,7.24300535287492e-05,0.00013303495715440107,5.246112654177475e-09,1
2627,-1.3451084672409073,60DB,-1.3451195260537376,60D9,-1.3414823982969493,0.003626068943958005,0.002695744642360192,1.3148375986336722e-05,0
2628,-1.9907928220341458,61FD,-1.9918936542146115,61FD,-1.9918936542146115,0.0011008321804657495,0.0005529616986166069,1.2118314895489764e-06,1
2629,0.06475384656385152,581A,0.06473910585012232,5815,0.06430236566150631,0.00045148090234521654,0.006972263831462535,2.0383500518245097e-07,0
2630,-0.05539078298170125,77A7,-0.05540545651737836,77A9,-0.05555567594927901,0.00016489296757776079,0.0029769026307541885,2.7189690756600468e-08,0
2631,0.12606988009963419,5A06,0.1260194872648022,5A05,0.1258489971249951,0.00022088297463909723,0.0017520677775256974,4.8789288485416067e-08,0
2632,-1.023329152020841,6011,-1.023281533049087,6011,-1.023281533049087,4.761897175398211e-05,4.6533387287898064e-05,2.2675664709065457e-09,1
2633,0.3248096762807635,5CC1,0.32464910224814203,5CC2,0.32508891084491265,0.0002792345641491334,0.0008596867166844029,7.797194181555649e-08,0
2634,-0.09384181353419663,792C,-0.0938133793516516,792C,-0.0938133793516516,2.8434182545028497e-05,0.0003030012046247047,8.085027370040033e-10,1
2635,1.0849708736361778,403C,1.0846183622133092,403D,1.0860877162839455,0.0011168426477676796,0.0010293756956117049,1.2473374998727212e-06,0
2636,-0.2494296045830744,7BFE,-0.24932401402136753,7BFF,-0.24966177822274255,0.00023217363966815396,0.0009308182966341784,5.3904598956757797e-08,0
2637,0.9759741196157279,5FEE,0.9759260581154892,5FEE,0.9759260581154892,4.806150023872746e-05,4.924464621833498e-05,2.3099078051972e-09,1
2638,0.937501773843728,5FD0,0.93708381705515,5FD1,0.9383533031426873,0.0008515292989592638,0.0009082962003026621,7.251021469860552e-07,0
2639,0.09763036746619436,5949,0.09756977590692022,594E,0.09823246758077134,0.0006021001145769811,0.006167139694372914,3.625245479736138e-07,0
2640,-0.19663922630366848,7B4F,-0.19673109011730777,7B4F,-0.19673109011730777,9.186381363929241e-05,0.00046716932000855115,8.438960256354646e-09,1
2641,-0.9715451189380069,7FEB,-0.9719704610714616,7FEB,-0.9719704610714616,0.00042534213345468697,0.0004377996710226152,1.8091593049178475e-07,1
2642,0.0490557393210137,574D,0.04904978507084656,5747,0.048652976352557324,0.00040276296845637855,0.008210312881450132,1.6221800875979377e-07,0
2643,-0.8925063812341507,7FAC,-0.8925083056594675,7FAC,-0.8925083056594675,1.9244253167682857e-06,2.156203425803192e-06,3.7034127998187165e-12,1
2644,-0.9390143636043483,7FD2,-0.9396245090282801,7FD2,-0.9396245090282801,0.000610145423931785,0.0006497721947402163,3.722774383448976e-07,1
2645,-0.44000483884562447,7DA2,-0.440253460759396,7DA2,-0.440253460759396,0.00024862191377150733,0.0005650435900291002,6.181285600740683e-08,1
2646,-0.6635198405360424,7ED1,-0.6635159838009903,7ED1,-0.6635159838009903,3.856735052099047e-06,5.812539153287835e-06,1.4874405262089443e-11,1
2647,-0.5807771260357881,7E6F,-0.5810752352088399,7E6F,-0.5810752352088399,0.00029810917305173046,0.0005132935849015525,8.886907905758658e-08,1
2648,-2.273230163016731,625F,-2.2744959645856393,625F,-2.2744959645856393,0.0012658015689082092,0.0005568294796987932,1.6022536118504838e-06,1
2649,-1.4609256761949951,6118,-1.460917794180647,6118,-1.460917794180647,7.88201434809288e-06,5.395219261681892e-06,6.212615018354204e-11,1
2650,0.8098413373471133,5F64,0.8096175675974319,5F64,0.8096175675974319,0.00022376974968141283,0.0002763130743787914,5.007290087248216e-08,1
2651,-0.09690269712402733,7944,-0.0969115548553125,793F,-0.09625777426642751,0.0006449228575998167,0.006655365399936903,4.1592549225471345e-07,0
2652,-0.8069880773563078,7F62,-0.8074284071024304,7F62,-0.8074284071024304,0.0004403297461225142,0.0005456459128430174,1.938902853203178e-07,1
2653,0.4893577940644428,5DF0,0.48928603104385004,5DF1,0.4899488765630358,0.0005910824985930208,0.0012078738823871312,3.4937852014296836e-07,0
2654,0.6861998269613342,5EEA,0.6863570825438342,5EEA,0.6863570825438342,0.00015725558250001548,0.0002291687877514963,2.4729318227419176e-08,1
2655,0.5393879796789649,5E38,0.5393803988785599,5E38,0.5393803988785599,7.580800404971555e-06,1.405444817195134e-05,5.746853478001689e-11,1
2656,-0.9941981674920001,7FFC,-0.9945994234836332,7FFC,-0.9945994234836332,0.0004012559916330982,0.0004035975972932247,1.61006370821461e-07,1
2657,-0.7569886630622047,7F32,-0.7566280937263049,7F32,-0.7566280937263049,0.00036056933589978524,0.0004763206551088809,1.3001024599121214e-07,1
2658,0.7560506978643582,5F31,0.7556044613319728,5F31,0.7556044613319728,0.0004462365323854023,0.0005902203829001171,1.9912704283534818e-07,1
2659,0.5402838258430014,5E39,0.540111108234334,5E39,0.540111108234334,0.00017271760866743868,0.00031967939887511627,2.983137234379849e-08,1
2660,-0.11046111097877259,79A5,-0.1105112865407929,79A3,-0.11021247022006404,0.00024864075870854874,0.0022509347996357764,6.182222689116275e-08,0
