test_id,reference_real,reference_rounded_posit8_hex,reference_rounded_posit8_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_posit8
1083,-0.22119140625,F2,-0.21875,F2,-0.21875,0.00244140625,0.011037527593818985,5.9604644775390625e-06,1
1084,-0.4912109375,E1,-0.484375,E1,-0.484375,0.0068359375,0.013916500994035786,4.673004150390625e-05,1
1085,0.799560546875,33,0.796875,33,0.796875,0.002685546875,0.0033587786259541984,7.212162017822266e-06,1
1086,0.9990234375,40,1.0,3F,0.984375,0.0146484375,0.01466275659824047,0.00021457672119140625,0
1087,-0.360107421875,E9,-0.359375,E8,-0.375,0.014892578125,0.04135593220338983,0.00022178888320922852,0
1088,1.4052734375,4D,1.40625,4D,1.40625,0.0009765625,0.0006949270326615705,9.5367431640625e-07,1
1089,0.039306640625,03,0.046875,03,0.046875,0.007568359375,0.19254658385093168,5.728006362915039e-05,1
1090,0.068115234375,04,0.0625,04,0.0625,0.005615234375,0.08243727598566308,3.153085708618164e-05,1
1091,0.53125,22,0.53125,22,0.53125,0.0,0.0,0.0,1
1092,-0.60693359375,D9,-0.609375,D9,-0.609375,0.00244140625,0.004022526146419952,5.9604644775390625e-06,1
1093,-0.2568359375,F0,-0.25,EF,-0.265625,0.0087890625,0.034220532319391636,7.724761962890625e-05,0
1094,-1.0048828125,C0,-1.0,C0,-1.0,0.0048828125,0.004859086491739553,2.384185791015625e-05,1
1095,-0.246337890625,F0,-0.25,F0,-0.25,0.003662109375,0.014866204162537165,1.341104507446289e-05,1
1096,0.2861328125,12,0.28125,12,0.28125,0.0048828125,0.017064846416382253,2.384185791015625e-05,1
1097,-0.910400390625,C6,-0.90625,C6,-0.90625,0.004150390625,0.004558862965942612,1.722574234008789e-05,1
1098,0.132568359375,08,0.125,09,0.140625,0.008056640625,0.06077348066298342,6.490945816040039e-05,0
1099,-0.161376953125,F6,-0.15625,F6,-0.15625,0.005126953125,0.03177004538577912,2.6285648345947266e-05,1
1100,1.3779296875,4C,1.375,4C,1.375,0.0029296875,0.002126151665485471,8.58306884765625e-06,1
1101,0.8857421875,39,0.890625,38,0.875,0.0107421875,0.012127894156560088,0.00011539459228515625,0
1102,-0.9853515625,C1,-0.984375,C1,-0.984375,0.0009765625,0.0009910802775024777,9.5367431640625e-07,1
1103,-1.634033203125,AC,-1.625,AC,-1.625,0.009033203125,0.005528163753174959,8.159875869750977e-05,1
1104,-0.09130859375,FA,-0.09375,FA,-0.09375,0.00244140625,0.026737967914438502,5.9604644775390625e-06,1
1105,-0.06005859375,FC,-0.0625,FD,-0.046875,0.01318359375,0.21951219512195122,0.00017380714416503906,0
1106,1.0947265625,43,1.09375,44,1.125,0.0302734375,0.027653880463871544,0.0009164810180664062,0
1107,-1.651123046875,AB,-1.65625,AC,-1.625,0.026123046875,0.015821381043915422,0.0006824135780334473,0
1108,-0.298828125,ED,-0.296875,ED,-0.296875,0.001953125,0.006535947712418301,3.814697265625e-06,1
1109,-0.904296875,C6,-0.90625,C7,-0.890625,0.013671875,0.01511879049676026,0.000186920166015625,0
1110,0.82421875,35,0.828125,35,0.828125,0.00390625,0.004739336492890996,1.52587890625e-05,1
1111,0.576171875,25,0.578125,24,0.5625,0.013671875,0.023728813559322035,0.000186920166015625,0
1112,-0.386474609375,E7,-0.390625,E7,-0.390625,0.004150390625,0.010739102969046115,1.722574234008789e-05,1
1113,0.74755859375,30,0.75,31,0.765625,0.01806640625,0.024167210973220117,0.00032639503479003906,0
1114,-0.401611328125,E6,-0.40625,E7,-0.390625,0.010986328125,0.02735562310030395,0.00012069940567016602,0
1115,-0.022216796875,FF,-0.015625,FE,-0.03125,0.009033203125,0.4065934065934066,8.159875869750977e-05,0
1116,-0.405029296875,E6,-0.40625,E6,-0.40625,0.001220703125,0.0030138637733574444,1.4901161193847656e-06,1
1117,-0.31201171875,EC,-0.3125,EC,-0.3125,0.00048828125,0.001564945226917058,2.384185791015625e-07,1
1118,-0.421875,E5,-0.421875,E4,-0.4375,0.015625,0.037037037037037035,0.000244140625,0
1119,-0.509033203125,DF,-0.515625,DF,-0.515625,0.006591796875,0.012949640287769784,4.3451786041259766e-05,1
1120,-1.191650390625,BA,-1.1875,BA,-1.1875,0.004150390625,0.0034828928498258555,1.722574234008789e-05,1
1121,-0.03515625,FE,-0.03125,FD,-0.046875,0.01171875,0.3333333333333333,0.0001373291015625,0
1122,-0.7939453125,CD,-0.796875,CD,-0.796875,0.0029296875,0.0036900369003690036,8.58306884765625e-06,1
1123,0.182373046875,0C,0.1875,0C,0.1875,0.005126953125,0.028112449799196786,2.6285648345947266e-05,1
1124,-0.769287109375,CF,-0.765625,CE,-0.78125,0.011962890625,0.015550618851158363,0.0001431107521057129,0
1125,-0.135009765625,F7,-0.140625,F7,-0.140625,0.005615234375,0.04159132007233273,3.153085708618164e-05,1
1126,-0.9287109375,C5,-0.921875,C5,-0.921875,0.0068359375,0.007360672975814932,4.673004150390625e-05,1
1127,1.2900390625,49,1.28125,49,1.28125,0.0087890625,0.006813020439061317,7.724761962890625e-05,1
1128,-0.473876953125,E2,-0.46875,E2,-0.46875,0.005126953125,0.010819165378670788,2.6285648345947266e-05,1
1129,-0.00390625,FF,-0.015625,FF,-0.015625,0.01171875,3.0,0.0001373291015625,1
1130,-0.441650390625,E4,-0.4375,E4,-0.4375,0.004150390625,0.009397457158651189,1.722574234008789e-05,1
1131,-1.9619140625,A1,-1.96875,A4,-1.875,0.0869140625,0.04430064708810354,0.007554054260253906,0
1132,0.0810546875,05,0.078125,06,0.09375,0.0126953125,0.1566265060240964,0.00016117095947265625,0
1133,0.20751953125,0D,0.203125,0D,0.203125,0.00439453125,0.021176470588235293,1.9311904907226562e-05,1
1134,-0.3583984375,E9,-0.359375,EA,-0.34375,0.0146484375,0.04087193460490463,0.00021457672119140625,0
1135,0.628662109375,28,0.625,28,0.625,0.003662109375,0.005825242718446602,1.341104507446289e-05,1
1136,-1.223388671875,B9,-1.21875,BA,-1.1875,0.035888671875,0.029335461983636,0.001287996768951416,0
1137,1.463623046875,4F,1.46875,4F,1.46875,0.005126953125,0.0035029190992493745,2.6285648345947266e-05,1
1138,-0.3173828125,EC,-0.3125,EC,-0.3125,0.0048828125,0.015384615384615385,2.384185791015625e-05,1
1139,0.62451171875,28,0.625,2A,0.65625,0.03173828125,0.0508209538702111,0.0010073184967041016,0
1140,-0.63134765625,D8,-0.625,D8,-0.625,0.00634765625,0.010054137664346482,4.029273986816406e-05,1
1141,0.33837890625,16,0.34375,17,0.359375,0.02099609375,0.06204906204906205,0.00044083595275878906,0
1142,-1.68310546875,AA,-1.6875,AA,-1.6875,0.00439453125,0.0026109660574412533,1.9311904907226562e-05,1
1143,-0.2744140625,EE,-0.28125,EF,-0.265625,0.0087890625,0.03202846975088968,7.724761962890625e-05,0
1144,-0.02490234375,FE,-0.03125,FF,-0.015625,0.00927734375,0.37254901960784315,8.606910705566406e-05,0
1145,0.50341796875,20,0.5,20,0.5,0.00341796875,0.006789524733268671,1.1682510375976562e-05,1
1146,1.432861328125,4E,1.4375,4E,1.4375,0.004638671875,0.0032373487817345375,2.1517276763916016e-05,1
1147,-0.7490234375,D0,-0.75,D1,-0.734375,0.0146484375,0.01955671447196871,0.00021457672119140625,0
1148,0.39501953125,19,0.390625,19,0.390625,0.00439453125,0.011124845488257108,1.9311904907226562e-05,1
1149,0.56884765625,24,0.5625,24,0.5625,0.00634765625,0.011158798283261802,4.029273986816406e-05,1
1150,1.066650390625,42,1.0625,42,1.0625,0.004150390625,0.0038910505836575876,1.722574234008789e-05,1
1151,-1.016357421875,BF,-1.03125,C0,-1.0,0.016357421875,0.01609416286331972,0.0002675652503967285,0
1152,0.17041015625,0B,0.171875,0A,0.15625,0.01416015625,0.0830945558739255,0.00020051002502441406,0
1153,0.359130859375,17,0.359375,16,0.34375,0.015380859375,0.04282800815771584,0.0002365708351135254,0
1154,0.727783203125,2F,0.734375,2E,0.71875,0.009033203125,0.012411942301241194,8.159875869750977e-05,0
1155,-0.69873046875,D3,-0.703125,D3,-0.703125,0.00439453125,0.006289308176100629,1.9311904907226562e-05,1
1156,1.059326171875,42,1.0625,42,1.0625,0.003173828125,0.0029960820465545056,1.0073184967041016e-05,1
1157,-1.590576171875,AD,-1.59375,AD,-1.59375,0.003173828125,0.001995395241749808,1.0073184967041016e-05,1
1158,-0.035400390625,FE,-0.03125,FE,-0.03125,0.004150390625,0.11724137931034483,1.722574234008789e-05,1
1159,1.531494140625,51,1.53125,51,1.53125,0.000244140625,0.00015941335883947074,5.960464477539063e-08,1
1160,1.88916015625,5C,1.875,5C,1.875,0.01416015625,0.007495476867407599,0.00020051002502441406,1
1161,-1.330078125,B5,-1.34375,B6,-1.3125,0.017578125,0.013215859030837005,0.000308990478515625,0
1162,-0.06640625,FC,-0.0625,FA,-0.09375,0.02734375,0.4117647058823529,0.0007476806640625,0
1163,-0.0576171875,FC,-0.0625,FB,-0.078125,0.0205078125,0.3559322033898305,0.00042057037353515625,0
1164,-0.28857421875,EE,-0.28125,EE,-0.28125,0.00732421875,0.025380710659898477,5.364418029785156e-05,1
1165,0.9033203125,3A,0.90625,3A,0.90625,0.0029296875,0.003243243243243243,8.58306884765625e-06,1
1166,0.15576171875,0A,0.15625,0B,0.171875,0.01611328125,0.10344827586206896,0.00025963783264160156,0
1167,-1.13720703125,BC,-1.125,BC,-1.125,0.01220703125,0.010734220695577501,0.00014901161193847656,1
1168,0.064697265625,04,0.0625,04,0.0625,0.002197265625,0.033962264150943396,4.827976226806641e-06,1
1169,-1.4306640625,B2,-1.4375,B2,-1.4375,0.0068359375,0.00477815699658703,4.673004150390625e-05,1
1170,-0.31787109375,EC,-0.3125,EB,-0.328125,0.01025390625,0.03225806451612903,0.00010514259338378906,0
1171,0.441162109375,1C,0.4375,1D,0.453125,0.011962890625,0.027116768123962368,0.0001431107521057129,0
1172,-1.02490234375,BF,-1.03125,C0,-1.0,0.02490234375,0.02429728442115293,0.0006201267242431641,0
1173,0.102294921875,07,0.109375,08,0.125,0.022705078125,0.22195704057279236,0.0005155205726623535,0
1174,-0.48876953125,E1,-0.484375,E2,-0.46875,0.02001953125,0.04095904095904096,0.00040078163146972656,0
1175,-1.137939453125,BC,-1.125,BC,-1.125,0.012939453125,0.01137095043981978,0.00016742944717407227,1
1176,0.35302734375,17,0.359375,17,0.359375,0.00634765625,0.017980636237897647,4.029273986816406e-05,1
1177,-0.56884765625,DC,-0.5625,DB,-0.578125,0.00927734375,0.01630901287553648,8.606910705566406e-05,0
1178,-0.280029296875,EE,-0.28125,EE,-0.28125,0.001220703125,0.004359197907585004,1.4901161193847656e-06,1
1179,-0.039306640625,FD,-0.046875,FD,-0.046875,0.007568359375,0.19254658385093168,5.728006362915039e-05,1
1180,1.6220703125,54,1.625,54,1.625,0.0029296875,0.001806140878988561,8.58306884765625e-06,1
1181,-0.279541015625,EE,-0.28125,EE,-0.28125,0.001708984375,0.00611353711790393,2.9206275939941406e-06,1
1182,1.614501953125,54,1.625,54,1.625,0.010498046875,0.006502343868138515,0.00011020898818969727,1
1183,-0.4990234375,E0,-0.5,E0,-0.5,0.0009765625,0.0019569471624266144,9.5367431640625e-07,1
1184,-0.265380859375,EF,-0.265625,F0,-0.25,0.015380859375,0.05795768169273229,0.0002365708351135254,0
1185,-0.174072265625,F5,-0.171875,F6,-0.15625,0.017822265625,0.10238429172510519,0.00031763315200805664,0
1186,0.318603515625,14,0.3125,13,0.296875,0.021728515625,0.0681992337164751,0.00047212839126586914,0
1187,1.896484375,5D,1.90625,5C,1.875,0.021484375,0.01132852729145211,0.000461578369140625,0
1188,0.63916015625,29,0.640625,2A,0.65625,0.01708984375,0.026737967914438502,0.00029206275939941406,0
1189,-1.3017578125,B6,-1.3125,B6,-1.3125,0.0107421875,0.008252063015753939,0.00011539459228515625,1
1190,0.5830078125,25,0.578125,26,0.59375,0.0107421875,0.018425460636515914,0.00011539459228515625,0
1191,-1.095947265625,BD,-1.09375,BD,-1.09375,0.002197265625,0.0020049008687903764,4.827976226806641e-06,1
1192,-0.2412109375,F1,-0.234375,F1,-0.234375,0.0068359375,0.02834008097165992,4.673004150390625e-05,1
1193,1.364501953125,4C,1.375,4C,1.375,0.010498046875,0.007693684022186438,0.00011020898818969727,1
1194,0.375732421875,18,0.375,18,0.375,0.000732421875,0.001949317738791423,5.364418029785156e-07,1
1195,1.0419921875,41,1.03125,42,1.0625,0.0205078125,0.019681349578256794,0.00042057037353515625,0
1196,-1.107421875,BD,-1.09375,BC,-1.125,0.017578125,0.015873015873015872,0.000308990478515625,0
1197,2.171630859375,61,2.125,61,2.125,0.046630859375,0.02147273749297358,0.0021744370460510254,1
1198,-0.073974609375,FB,-0.078125,FB,-0.078125,0.004150390625,0.056105610561056105,1.722574234008789e-05,1
1199,0.2822265625,12,0.28125,12,0.28125,0.0009765625,0.0034602076124567475,9.5367431640625e-07,1
1200,0.59716796875,26,0.59375,26,0.59375,0.00341796875,0.005723630417007359,1.1682510375976562e-05,1
1201,0.152587890625,0A,0.15625,0A,0.15625,0.003662109375,0.024,1.341104507446289e-05,1
1202,1.064697265625,42,1.0625,42,1.0625,0.002197265625,0.0020637468470534283,4.827976226806641e-06,1
1203,-1.177490234375,BA,-1.1875,BA,-1.1875,0.010009765625,0.008500933029234915,0.00010019540786743164,1
1204,-0.251708984375,F0,-0.25,F0,-0.25,0.001708984375,0.006789524733268671,2.9206275939941406e-06,1
1205,0.857666015625,37,0.859375,37,0.859375,0.001708984375,0.0019925989183034445,2.9206275939941406e-06,1
1206,-0.828857421875,CB,-0.828125,CC,-0.8125,0.016357421875,0.019734904270986744,0.0002675652503967285,0
1207,-1.3623046875,B4,-1.375,B4,-1.375,0.0126953125,0.00931899641577061,0.00016117095947265625,1
1208,-1.052001953125,BE,-1.0625,BE,-1.0625,0.010498046875,0.009979113483406823,0.00011020898818969727,1
1209,0.263671875,11,0.265625,11,0.265625,0.001953125,0.007407407407407408,3.814697265625e-06,1
1210,-0.887939453125,C7,-0.890625,C7,-0.890625,0.002685546875,0.0030244707176244156,7.212162017822266e-06,1
1211,-0.933837890625,C4,-0.9375,C5,-0.921875,0.011962890625,0.01281045751633987,0.0001431107521057129,0
1212,1.18115234375,46,1.1875,46,1.1875,0.00634765625,0.005374121537825548,4.029273986816406e-05,1
1213,1.81787109375,5A,1.8125,5A,1.8125,0.00537109375,0.0029546065001343,2.8848648071289062e-05,1
1214,0.031982421875,02,0.03125,03,0.046875,0.014892578125,0.46564885496183206,0.00022178888320922852,0
1215,0.877685546875,38,0.875,39,0.890625,0.012939453125,0.01474269819193324,0.00016742944717407227,0
1216,0.626953125,28,0.625,29,0.640625,0.013671875,0.021806853582554516,0.000186920166015625,0
1217,0.28173828125,12,0.28125,12,0.28125,0.00048828125,0.0017331022530329288,2.384185791015625e-07,1
1218,-0.8720703125,C8,-0.875,C8,-0.875,0.0029296875,0.0033594624860022394,8.58306884765625e-06,1
1219,-0.2060546875,F3,-0.203125,F4,-0.1875,0.0185546875,0.09004739336492891,0.00034427642822265625,0
1220,-1.1884765625,BA,-1.1875,BA,-1.1875,0.0009765625,0.0008216926869350862,9.5367431640625e-07,1
1221,0.4345703125,1C,0.4375,1D,0.453125,0.0185546875,0.04269662921348315,0.00034427642822265625,0
1222,-0.140380859375,F7,-0.140625,F7,-0.140625,0.000244140625,0.0017391304347826088,5.960464477539063e-08,1
1223,-1.616943359375,AC,-1.625,AC,-1.625,0.008056640625,0.004982636267552468,6.490945816040039e-05,1
1224,-1.9189453125,A3,-1.90625,A2,-1.9375,0.0185546875,0.009669211195928753,0.00034427642822265625,0
1225,0.431396484375,1C,0.4375,1B,0.421875,0.009521484375,0.022071307300509338,9.065866470336914e-05,0
1226,-1.4208984375,B3,-1.40625,B2,-1.4375,0.0166015625,0.01168384879725086,0.00027561187744140625,0
1227,1.303955078125,4A,1.3125,4A,1.3125,0.008544921875,0.00655307994757536,7.301568984985352e-05,1
1228,0.42919921875,1B,0.421875,1B,0.421875,0.00732421875,0.017064846416382253,5.364418029785156e-05,1
1229,-2.15283203125,9F,-2.125,9F,-2.125,0.02783203125,0.01292810161034248,0.0007746219635009766,1
1230,1.80078125,5A,1.8125,5A,1.8125,0.01171875,0.006507592190889371,0.0001373291015625,1
1231,0.216796875,0E,0.21875,0E,0.21875,0.001953125,0.009009009009009009,3.814697265625e-06,1
1232,0.533203125,22,0.53125,22,0.53125,0.001953125,0.003663003663003663,3.814697265625e-06,1
1233,-0.59912109375,DA,-0.59375,D9,-0.609375,0.01025390625,0.017114914425427872,0.00010514259338378906,0
1234,0.058837890625,04,0.0625,03,0.046875,0.011962890625,0.2033195020746888,0.0001431107521057129,0
1235,-0.9208984375,C5,-0.921875,C5,-0.921875,0.0009765625,0.0010604453870625664,9.5367431640625e-07,1
1236,-1.64208984375,AB,-1.65625,AB,-1.65625,0.01416015625,0.008623253047873923,0.00020051002502441406,1
1237,0.42626953125,1B,0.421875,1C,0.4375,0.01123046875,0.026345933562428408,0.00012612342834472656,0
1238,-0.126708984375,F8,-0.125,F9,-0.109375,0.017333984375,0.13680154142581888,0.00030046701431274414,0
1239,1.621826171875,54,1.625,53,1.59375,0.028076171875,0.017311455667620053,0.000788271427154541,0
1240,-0.163330078125,F6,-0.15625,F5,-0.171875,0.008544921875,0.052316890881913304,7.301568984985352e-05,0
1241,-0.293212890625,ED,-0.296875,EE,-0.28125,0.011962890625,0.04079933388842631,0.0001431107521057129,0
1242,0.99267578125,40,1.0,40,1.0,0.00732421875,0.0073782587309394985,5.364418029785156e-05,1
1243,-0.16015625,F6,-0.15625,F6,-0.15625,0.00390625,0.024390243902439025,1.52587890625e-05,1
1244,0.767822265625,31,0.765625,32,0.78125,0.013427734375,0.017488076311605722,0.00018030405044555664,0
1245,1.019775390625,41,1.03125,40,1.0,0.019775390625,0.019391908067991383,0.0003910660743713379,0
1246,0.27978515625,12,0.28125,11,0.265625,0.01416015625,0.0506108202443281,0.00020051002502441406,0
1247,0.9765625,3E,0.96875,3E,0.96875,0.0078125,0.008,6.103515625e-05,1
1248,-0.788330078125,CE,-0.78125,CD,-0.796875,0.008544921875,0.010839269123567669,7.301568984985352e-05,0
1249,0.2275390625,0F,0.234375,0F,0.234375,0.0068359375,0.030042918454935622,4.673004150390625e-05,1
1250,0.731689453125,2F,0.734375,30,0.75,0.018310546875,0.025025025025025027,0.00033527612686157227,0
1251,-0.76220703125,CF,-0.765625,CE,-0.78125,0.01904296875,0.024983984625240232,0.00036263465881347656,0
1252,0.442138671875,1C,0.4375,1D,0.453125,0.010986328125,0.02484815019326339,0.00012069940567016602,0
1253,-0.6669921875,D5,-0.671875,D6,-0.65625,0.0107421875,0.016105417276720352,0.00011539459228515625,0
1254,0.54541015625,23,0.546875,24,0.5625,0.01708984375,0.03133393017009848,0.00029206275939941406,0
1255,0.032958984375,02,0.03125,02,0.03125,0.001708984375,0.05185185185185185,2.9206275939941406e-06,1
1256,-1.466064453125,B1,-1.46875,B1,-1.46875,0.002685546875,0.0018318068276436303,7.212162017822266e-06,1
1257,-0.01318359375,FF,-0.015625,FF,-0.015625,0.00244140625,0.18518518518518517,5.9604644775390625e-06,1
1258,-0.484375,E1,-0.484375,E1,-0.484375,0.0,0.0,0.0,1
1259,0.931640625,3C,0.9375,3B,0.921875,0.009765625,0.010482180293501049,9.5367431640625e-05,0
1260,0.906494140625,3A,0.90625,3A,0.90625,0.000244140625,0.00026932399676811203,5.960464477539063e-08,1
1261,-2.34423828125,9D,-2.375,9E,-2.25,0.09423828125,0.04019995834201208,0.008880853652954102,0
1262,-1.45361328125,B1,-1.46875,B2,-1.4375,0.01611328125,0.011084984884111521,0.00025963783264160156,0
1263,-0.6220703125,D8,-0.625,D8,-0.625,0.0029296875,0.004709576138147566,8.58306884765625e-06,1
1264,-0.572265625,DB,-0.578125,DB,-0.578125,0.005859375,0.010238907849829351,3.4332275390625e-05,1
1265,0.261474609375,11,0.265625,10,0.25,0.011474609375,0.04388422035480859,0.0001316666603088379,0
1266,0.237060546875,0F,0.234375,0F,0.234375,0.002685546875,0.01132852729145211,7.212162017822266e-06,1
1267,-0.534423828125,DE,-0.53125,DE,-0.53125,0.003173828125,0.005938784833257195,1.0073184967041016e-05,1
1268,-0.064208984375,FC,-0.0625,FB,-0.078125,0.013916015625,0.21673003802281368,0.00019365549087524414,0
1269,-1.72021484375,A9,-1.71875,A9,-1.71875,0.00146484375,0.0008515469770082316,2.1457672119140625e-06,1
1270,0.231689453125,0F,0.234375,0F,0.234375,0.002685546875,0.011591148577449948,7.212162017822266e-06,1
1271,1.40576171875,4D,1.40625,4D,1.40625,0.00048828125,0.0003473428273706148,2.384185791015625e-07,1
1272,-0.0986328125,FA,-0.09375,F9,-0.109375,0.0107421875,0.10891089108910891,0.00011539459228515625,0
1273,0.30419921875,13,0.296875,13,0.296875,0.00732421875,0.024077046548956663,5.364418029785156e-05,1
1274,-1.51611328125,AF,-1.53125,B0,-1.5,0.01611328125,0.010628019323671498,0.00025963783264160156,0
1275,-0.188232421875,F4,-0.1875,F4,-0.1875,0.000732421875,0.0038910505836575876,5.364418029785156e-07,1
1276,-0.763671875,CF,-0.765625,D0,-0.75,0.013671875,0.017902813299232736,0.000186920166015625,0
1277,1.146484375,45,1.15625,44,1.125,0.021484375,0.018739352640545145,0.000461578369140625,0
1278,0.19921875,0D,0.203125,0D,0.203125,0.00390625,0.0196078431372549,1.52587890625e-05,1
1279,0.1181640625,08,0.125,07,0.109375,0.0087890625,0.0743801652892562,7.724761962890625e-05,0
1280,0.072509765625,05,0.078125,05,0.078125,0.005615234375,0.07744107744107744,3.153085708618164e-05,1
1281,-2.1396484375,9F,-2.125,9F,-2.125,0.0146484375,0.006846188954815153,0.00021457672119140625,1
1282,0.187255859375,0C,0.1875,0C,0.1875,0.000244140625,0.001303780964797914,5.960464477539063e-08,1
1283,1.629150390625,54,1.625,55,1.65625,0.027099609375,0.016634197512363256,0.0007343888282775879,0
1284,-0.2822265625,EE,-0.28125,EE,-0.28125,0.0009765625,0.0034602076124567475,9.5367431640625e-07,1
1285,-1.49951171875,B0,-1.5,B0,-1.5,0.00048828125,0.00032562683165092806,2.384185791015625e-07,1
1286,0.349853515625,16,0.34375,17,0.359375,0.009521484375,0.02721563154221912,9.065866470336914e-05,0
1287,0.072021484375,05,0.078125,05,0.078125,0.006103515625,0.0847457627118644,3.725290298461914e-05,1
1288,-0.3828125,E8,-0.375,E7,-0.390625,0.0078125,0.02040816326530612,6.103515625e-05,0
1289,-0.226318359375,F2,-0.21875,F2,-0.21875,0.007568359375,0.03344120819848975,5.728006362915039e-05,1
1290,0.781005859375,32,0.78125,31,0.765625,0.015380859375,0.019693654266958426,0.0002365708351135254,0
1291,-0.8740234375,C8,-0.875,C8,-0.875,0.0009765625,0.0011173184357541898,9.5367431640625e-07,1
1292,0.30712890625,14,0.3125,15,0.328125,0.02099609375,0.06836248012718601,0.00044083595275878906,0
1293,0.2177734375,0E,0.21875,0E,0.21875,0.0009765625,0.004484304932735426,9.5367431640625e-07,1
1294,-0.1201171875,F8,-0.125,F9,-0.109375,0.0107421875,0.08943089430894309,0.00011539459228515625,0
1295,0.93017578125,3C,0.9375,3B,0.921875,0.00830078125,0.008923884514435695,6.890296936035156e-05,0
1296,0.799560546875,33,0.796875,33,0.796875,0.002685546875,0.0033587786259541984,7.212162017822266e-06,1
1297,-1.692626953125,AA,-1.6875,AA,-1.6875,0.005126953125,0.003028991778450887,2.6285648345947266e-05,1
1298,-0.33984375,EA,-0.34375,EA,-0.34375,0.00390625,0.011494252873563218,1.52587890625e-05,1
1299,-0.912353515625,C6,-0.90625,C6,-0.90625,0.006103515625,0.00668985817500669,3.725290298461914e-05,1
1300,2.50244140625,64,2.5,64,2.5,0.00244140625,0.000975609756097561,5.9604644775390625e-06,1
1301,-1.27001953125,B7,-1.28125,B8,-1.25,0.02001953125,0.015763168012302962,0.00040078163146972656,0
1302,0.29443359375,13,0.296875,13,0.296875,0.00244140625,0.008291873963515755,5.9604644775390625e-06,1
1303,-1.524169921875,AF,-1.53125,AF,-1.53125,0.007080078125,0.0046452026269421754,5.0127506256103516e-05,1
1304,0.2763671875,12,0.28125,11,0.265625,0.0107421875,0.038869257950530034,0.00011539459228515625,0
1305,-0.369384765625,E8,-0.375,EA,-0.34375,0.025634765625,0.06939854593522803,0.0006571412086486816,0
1306,-0.273193359375,EF,-0.265625,EF,-0.265625,0.007568359375,0.02770330652368186,5.728006362915039e-05,1
1307,-0.181640625,F4,-0.1875,F3,-0.203125,0.021484375,0.11827956989247312,0.000461578369140625,0
1308,0.723876953125,2E,0.71875,2F,0.734375,0.010498046875,0.014502529510961214,0.00011020898818969727,0
1309,1.23291015625,47,1.21875,48,1.25,0.01708984375,0.013861386138613862,0.00029206275939941406,0
1310,1.22021484375,47,1.21875,48,1.25,0.02978515625,0.024409763905562223,0.0008871555328369141,0
1311,-0.1806640625,F4,-0.1875,F6,-0.15625,0.0244140625,0.13513513513513514,0.0005960464477539062,0
1312,-0.07861328125,FB,-0.078125,FA,-0.09375,0.01513671875,0.19254658385093168,0.00022912025451660156,0
1313,0.3232421875,15,0.328125,16,0.34375,0.0205078125,0.0634441087613293,0.00042057037353515625,0
1314,1.0380859375,41,1.03125,41,1.03125,0.0068359375,0.00658513640639699,4.673004150390625e-05,1
1315,-0.42724609375,E5,-0.421875,E4,-0.4375,0.01025390625,0.024,0.00010514259338378906,0
1316,-0.724609375,D2,-0.71875,D2,-0.71875,0.005859375,0.008086253369272238,3.4332275390625e-05,1
1317,1.540283203125,51,1.53125,51,1.53125,0.009033203125,0.005864637818988746,8.159875869750977e-05,1
1318,0.988037109375,3F,0.984375,3F,0.984375,0.003662109375,0.0037064492216456633,1.341104507446289e-05,1
1319,1.20068359375,46,1.1875,46,1.1875,0.01318359375,0.010980073200488003,0.00017380714416503906,1
1320,0.240478515625,0F,0.234375,11,0.265625,0.025146484375,0.10456852791878173,0.0006323456764221191,0
1321,-1.156494140625,BB,-1.15625,BA,-1.1875,0.031005859375,0.026810217437196537,0.0009613633155822754,0
1322,-0.55517578125,DC,-0.5625,DD,-0.546875,0.00830078125,0.014951627088830254,6.890296936035156e-05,0
1323,-0.08642578125,FA,-0.09375,FA,-0.09375,0.00732421875,0.0847457627118644,5.364418029785156e-05,1
1324,-1.041015625,BF,-1.03125,BE,-1.0625,0.021484375,0.020637898686679174,0.000461578369140625,0
1325,0.724609375,2E,0.71875,2E,0.71875,0.005859375,0.008086253369272238,3.4332275390625e-05,1
1326,1.40478515625,4D,1.40625,4D,1.40625,0.00146484375,0.0010427528675703858,2.1457672119140625e-06,1
1327,-0.214599609375,F2,-0.21875,F1,-0.234375,0.019775390625,0.09215017064846416,0.0003910660743713379,0
1328,0.398681640625,1A,0.40625,19,0.390625,0.008056640625,0.02020820575627679,6.490945816040039e-05,0
1329,0.3798828125,18,0.375,18,0.375,0.0048828125,0.012853470437017995,2.384185791015625e-05,1
1330,1.241455078125,48,1.25,48,1.25,0.008544921875,0.00688298918387414,7.301568984985352e-05,1
1331,-1.602783203125,AD,-1.59375,AD,-1.59375,0.009033203125,0.005635948210205636,8.159875869750977e-05,1
1332,1.193359375,46,1.1875,46,1.1875,0.005859375,0.004909983633387889,3.4332275390625e-05,1
1333,0.875244140625,38,0.875,38,0.875,0.000244140625,0.0002789400278940028,5.960464477539063e-08,1
1334,0.79248046875,33,0.796875,33,0.796875,0.00439453125,0.005545286506469501,1.9311904907226562e-05,1
1335,-0.73486328125,D1,-0.734375,D0,-0.75,0.01513671875,0.020598006644518274,0.00022912025451660156,0
