test_id,reference_real,reference_rounded_fxp8_16_hex,reference_rounded_fxp8_16_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_fxp8_16
2138,-1.4020159007704278,FA64,-1.40234375,FA9E,-1.345703125,0.056312775770427814,0.040165575682474884,0.0031711287149704817,0
2139,0.30193858316459266,0135,0.3017578125,0106,0.255859375,0.046079208164592655,0.1526111955671262,0.0021232934250758626,0
2140,0.8965707245627617,0396,0.896484375,0392,0.892578125,0.003992599562761656,0.0044531897522181105,1.5940851268564567e-05,0
2141,0.6578418858258025,02A2,0.658203125,027B,0.6201171875,0.0377246983258025,0.057346148274590183,0.0014231528637728057,0
2142,-0.25843808130699114,FEF7,-0.2587890625,FED6,-0.291015625,0.03257754369300886,0.12605550826045228,0.0010612963530699012,0
2143,0.24781085132264424,00FE,0.248046875,00C9,0.1962890625,0.05152178882264424,0.20790771892213877,0.0026544947234851493,0
2144,1.8373228101715775,0759,1.8369140625,0709,1.7587890625,0.0785337476715775,0.04274357627130513,0.006167549523343005,0
2145,0.8154062179137038,0343,0.8154296875,0327,0.7880859375,0.027320280413703824,0.033505116607530194,0.0007463977218834087,0
2146,-0.7707621630653402,FCEB,-0.7705078125,FCFB,-0.7548828125,0.015879350565340178,0.02060214074622917,0.0002521537743769694,0
2147,-1.376149445116026,FA7F,-1.3759765625,FAA2,-1.341796875,0.034352570116026104,0.024962819436467356,0.0011800990735764897,0
2148,0.6011071251558201,0268,0.6015625,0276,0.615234375,0.014127249844179901,0.023502050221943068,0.00019957918815988104,0
2149,-0.8856153763514876,FC75,-0.8857421875,FC90,-0.859375,0.02624037635148757,0.02962954015047855,0.0006885573510677081,0
2150,-1.3242730346938807,FAB4,-1.32421875,FAE4,-1.27734375,0.04692928469388069,0.03543777111245709,0.0022023577618793043,0
2151,-0.15165375562528388,FF65,-0.1513671875,FF72,-0.138671875,0.012981880625283881,0.08560210442371351,0.00016852922456912103,0
2152,0.5863468104597642,0258,0.5859375,0234,0.55078125,0.03556556045976422,0.06065618474478727,0.0012649090908171442,0
2153,0.4540581435159759,01D1,0.4541015625,01E7,0.4755859375,0.0215277939840241,0.04741197639871567,0.0004634459138185843,0
2154,0.8877108593502958,038D,0.8876953125,0381,0.8759765625,0.011734296850295811,0.013218602348611566,0.0001376937225708622,0
2155,-0.06494501926423103,FFBD,-0.0654296875,FFA8,-0.0859375,0.020992480735768967,0.323234652535252,0.0004406842474416312,0
2156,-0.577299369699691,FDB1,-0.5771484375,FDD3,-0.5439453125,0.03335405719969098,0.05777601527097048,0.0011124931316802576,0
2157,-0.5282857122563387,FDE3,-0.5283203125,FE01,-0.4990234375,0.02926227475633869,0.05539100164446589,0.0008562807239154566,0
2158,-0.14473226744727802,FF6C,-0.14453125,FF65,-0.1513671875,0.006634920052721982,0.04584271475701782,4.402216410601227e-05,0
2159,0.3229742259120083,014B,0.3232421875,016A,0.353515625,0.030541399087991694,0.09456296087326933,0.0009327770582519799,0
2160,-1.2065452740056868,FB2C,-1.20703125,FB5C,-1.16015625,0.046389024005686785,0.03844781045942594,0.002151941548200185,0
2161,-0.4076580423919187,FE5F,-0.4072265625,FE8B,-0.3642578125,0.04340022989191872,0.10646234191105233,0.001883579954671395,0
2162,0.17908979821977494,00B7,0.1787109375,00C4,0.19140625,0.012316451780225057,0.0687724923622427,0.000151694984454609,0
2163,-0.8528408303552637,FC97,-0.8525390625,FCA1,-0.8427734375,0.010067392855263702,0.011804539014706857,0.00010135239890221462,0
2164,-0.3896264102107926,FE71,-0.3896484375,FE8B,-0.3642578125,0.025368597710792584,0.06511005682871412,0.0006435657498120307,0
2165,0.3322394224569727,0154,0.33203125,0134,0.30078125,0.03145817245697269,0.09468524904219258,0.0009896166143326351,0
2166,0.5586866407365652,023C,0.55859375,0241,0.5634765625,0.004789921763434846,0.008573539107933341,2.294335049982678e-05,0
2167,-1.2445122325591744,FB06,-1.244140625,FB4C,-1.17578125,0.06873098255917443,0.05522724547097321,0.004723947963549539,0
2168,-0.4034888765016782,FE63,-0.4033203125,FE87,-0.3681640625,0.035324814001678195,0.08754842093281665,0.0012478424842531598,0
2169,-0.5895476527423316,FDA4,-0.58984375,FDC0,-0.5625,0.027047652742331563,0.045878653941741745,0.0007315755188697561,0
2170,1.7451898192489537,06FB,1.7451171875,06BD,1.6845703125,0.06061950674895367,0.03473519389142518,0.003674724598486439,0
2171,-0.393041403511814,FE6E,-0.392578125,FE71,-0.3896484375,0.0033929660118139915,0.008632591837648489,1.1512218357324942e-05,0
2172,-0.14910373544727118,FF67,-0.1494140625,FF56,-0.166015625,0.01691188955272882,0.11342364765039381,0.00028601200824369824,0
2173,-0.15763350741829452,FF5F,-0.1572265625,FF41,-0.1865234375,0.028889930081705484,0.18327277337706815,0.0008346280601258314,0
2174,0.673056919154687,02B1,0.6728515625,02A1,0.6572265625,0.015830356654687017,0.023520086049436728,0.0002506001918145935,0
2175,-1.5070247288137621,F9F9,-1.5068359375,FA42,-1.435546875,0.07147785381376215,0.04742978164002999,0.005109083585821552,0
2176,-1.2516936768405806,FAFE,-1.251953125,FB21,-1.2177734375,0.03392023934058064,0.027099473272246002,0.0011505826369222743,0
2177,-1.0697468706211137,FBB9,-1.0693359375,FBDA,-1.037109375,0.03263749562111373,0.030509549985562316,0.0010652061204182181,0
2178,1.7035603475211585,06D0,1.703125,069F,1.6552734375,0.04828691002115848,0.02834470178377919,0.0023316256793914554,0
2179,0.15586584628339284,00A0,0.15625,008B,0.1357421875,0.02012365878339284,0.12910884111715096,0.0004049616428304238,0
2180,-1.166618798279711,FB55,-1.1669921875,FB60,-1.15625,0.010368798279710933,0.008887906053803265,0.00010751197776533641,0
2181,1.4696493100572021,05E1,1.4697265625,05C1,1.4384765625,0.03117274755720212,0.021211010915242634,0.0009717401902650507,0
2182,0.2941092533834957,012D,0.2939453125,0151,0.3291015625,0.034992309116504305,0.11897724642779955,0.0012244616973049903,0
2183,0.017406790580925535,0012,0.017578125,0054,0.08203125,0.06462445941907446,3.712600500283512,0.004176320755207602,0
2184,-0.6494917144640902,FD67,-0.6494140625,FD54,-0.66796875,0.018477035535909847,0.02844845457521449,0.0003414008421952753,0
2185,-0.5392355154889008,FDD8,-0.5390625,FDD2,-0.544921875,0.005686359511099193,0.010545224392246538,3.233468448946825e-05,0
2186,-0.030128210459282934,FFE1,-0.0302734375,FFA7,-0.0869140625,0.056785852040717066,1.8848066703948734,0.0032246329919902107,0
2187,-1.0120956931669671,FBF4,-1.01171875,FC00,-1.0,0.012095693166967125,0.011951135894194225,0.0001463057931894152,0
2188,0.9807680106131272,03EC,0.98046875,03BA,0.931640625,0.04912738561312724,0.050090730000884966,0.002413500017180901,0
2189,-0.7744676716482719,FCE7,-0.7744140625,FCE0,-0.78125,0.006782328351728095,0.00875740666785162,4.599997787065474e-05,0
2190,-0.14247794683577897,FF6E,-0.142578125,FF6E,-0.142578125,0.00010017816422103198,0.0007031134743715672,1.0035664586696052e-08,1
2191,-1.122985364539964,FB82,-1.123046875,FBC4,-1.05859375,0.06439161453996389,0.0573396738490374,0.00414628002306329,0
2192,1.2645416015179634,050F,1.2646484375,04E2,1.220703125,0.043838476517963354,0.034667484616828254,0.0019218120234160245,0
2193,-1.7516254374414173,F8FE,-1.751953125,F93C,-1.69140625,0.0602191874414173,0.03437903227152198,0.003626350536104551,0
2194,0.08916956130568088,005B,0.0888671875,0098,0.1484375,0.05926793869431912,0.6646655857276629,0.00351268855707357,0
2195,-0.09152917150147943,FFA2,-0.091796875,FF93,-0.1064453125,0.014916140998520566,0.16296597853810432,0.0002224912622877461,0
2196,-0.3309404339407498,FEAD,-0.3310546875,FEB2,-0.326171875,0.00476855894074979,0.01440911551352934,2.2739154371404755e-05,0
2197,-1.5886216087553726,F9A5,-1.5888671875,F9BE,-1.564453125,0.024168483755372616,0.015213493019465943,0.00058411560703371,0
2198,0.9909778367885604,03F7,0.9912109375,03DC,0.96484375,0.02613408678856044,0.026372019452274117,0.0006829904922720094,0
2199,0.6174496304869264,0278,0.6171875,0264,0.59765625,0.01979338048692636,0.03205667233344543,0.0003917779111002372,0
2200,0.7978740495111593,0331,0.7978515625,030A,0.759765625,0.038108424511159256,0.04776245641089279,0.0014522520187227235,0
2201,-0.1524397596554186,FF64,-0.15234375,FF2F,-0.2041015625,0.05166180284458141,0.338899792031685,0.0026689418731524,0
2202,0.5308737319887233,0220,0.53125,0228,0.5390625,0.00818876801127666,0.015425076657306906,6.705592154250789e-05,0
2203,-0.05498591209673587,FFC8,-0.0546875,FF91,-0.1083984375,0.05341252540326413,0.9713856398216383,0.0028528978699543365,0
2204,0.6125669422625919,0273,0.6123046875,0288,0.6328125,0.020245557737408104,0.03305035962702889,0.00040988260809872516,0
2205,-0.5095798839273309,FDF6,-0.509765625,FE1F,-0.4697265625,0.03985332142733089,0.07820819205063874,0.0015882872287901514,0
2206,-1.2631578247900084,FAF3,-1.2626953125,FAF6,-1.259765625,0.0033921997900083767,0.0026854916491312617,1.1507019415332875e-05,0
2207,0.04735275928077487,0030,0.046875,0014,0.01953125,0.02782150928077487,0.5875372354926389,0.0007740363786602422,0
2208,0.3035961527325707,0137,0.3037109375,0171,0.3603515625,0.05675540976742932,0.18694377137718068,0.0032211765378688116,0
2209,-0.22325041102969168,FF1B,-0.2236328125,FF39,-0.1943359375,0.028914473529691676,0.12951588037992964,0.0008360467794992406,0
2210,-0.43528999356754183,FE42,-0.435546875,FE6D,-0.3935546875,0.04173530606754183,0.09587931421415954,0.0017418357725513941,0
2211,0.6734996661483337,02B2,0.673828125,02B3,0.6748046875,0.0013050213516663245,0.0019376718612640002,1.7030807283050005e-06,0
2212,1.92449610703761,07B3,1.9248046875,077D,1.8720703125,0.05242579453761009,0.027241309736037594,0.0027484639328997085,0
2213,0.7000800820831865,02CD,0.7001953125,02BD,0.6845703125,0.015509769583186506,0.022154279174798133,0.0002405529525235373,0
2214,0.3611016064816972,0172,0.361328125,017E,0.373046875,0.011945268518302798,0.0330800758121475,0.00014268943997435593,0
2215,1.0821733459792042,0454,1.08203125,0445,1.0673828125,0.014790533479204226,0.01366743464358847,0.0002187598805994611,0
2216,-0.3947510342969861,FE6C,-0.39453125,FE74,-0.38671875,0.008032284296986103,0.0203477219794771,6.451759102760954e-05,0
2217,0.0024406596966181637,0002,0.001953125,FFF5,-0.0107421875,0.013182847196618164,5.401345879921167,0.0001737874602093834,0
2218,0.7467830125506179,02FD,0.7470703125,02E8,0.7265625,0.020220512550617853,0.02707682447349093,0.0004088691278096941,0
2219,-1.6756461761450103,F94C,-1.67578125,F989,-1.6162109375,0.059435238645010324,0.0354700410451489,0.0035325475927893285,0
2220,-1.2324693147260248,FB12,-1.232421875,FB2C,-1.20703125,0.025438064726024834,0.020639917296180033,0.0006470951370054289,0
2221,0.5126039525958972,020D,0.5126953125,022B,0.5419921875,0.029388234904102806,0.057331268624201445,0.0008636683507787264,0
2222,0.34215892803571457,015E,0.341796875,016C,0.35546875,0.013309821964285429,0.038899531398158195,0.00017715136072097483,0
2223,0.2942640502008105,012D,0.2939453125,00F8,0.2421875,0.05207655020081048,0.17697217912032615,0.002711967080817534,0
2224,-1.4250496536423045,FA4D,-1.4248046875,FA8D,-1.3623046875,0.06274496614230451,0.044030020976415646,0.00393693077619894,0
2225,-0.2621628182241972,FEF4,-0.26171875,FECC,-0.30078125,0.03861843177580282,0.14730705153915835,0.001491383272822337,0
2226,0.2137917332500772,00DB,0.2138671875,00C2,0.189453125,0.024338608250077193,0.11384260691505668,0.0005923678515507256,0
2227,0.7334129866428045,02EF,0.7333984375,02BF,0.6865234375,0.04688954914280452,0.0639333499634923,0.0021986298188154804,0
2228,-0.6833995316245427,FD44,-0.68359375,FD3F,-0.6884765625,0.0050770308754573,0.007429081584806533,2.577624251034672e-05,0
2229,0.7112270260937603,02D8,0.7109375,02A2,0.658203125,0.05302390109376032,0.0745527084157376,0.0028115340872008764,0
2230,-1.569737582696775,F9B9,-1.5693359375,F9F7,-1.5087890625,0.06094852019677499,0.03882720326544438,0.003714722114176689,0
2231,0.28765696209213953,0127,0.2880859375,013A,0.306640625,0.018983662907860466,0.06599410203664668,0.0003603794573992773,0
2232,-0.16902478914247665,FF53,-0.1689453125,FF2A,-0.208984375,0.03995958585752335,0.23641257628690238,0.00159676850190478,0
2233,-0.4081821352345393,FE5E,-0.408203125,FE53,-0.4189453125,0.010763177265460722,0.026368565246679052,0.00011584598484773053,0
2234,0.5243375701598822,0219,0.5244140625,0209,0.5087890625,0.01554850765988225,0.029653621149331646,0.00024175609044941698,0
2235,-0.4024501212101914,FE64,-0.40234375,FE88,-0.3671875,0.035262621210191414,0.08761985486339181,0.0012434524546134414,0
2236,1.4760160314413098,05E7,1.4755859375,05A5,1.4111328125,0.06488321894130977,0.043958342971351184,0.0042098321001859396,0
2237,-0.11261620919889746,FF8D,-0.1123046875,FFA9,-0.0849609375,0.027655271698897463,0.24557096971763648,0.0007648140527398389,0
2238,0.891801917896804,0391,0.8916015625,0380,0.875,0.016801917896803964,0.018840414625289268,0.00028230444501094133,0
2239,0.8361149345368359,0358,0.8359375,032D,0.7939453125,0.04216962203683594,0.05043519771620359,0.0017782770227295994,0
2240,-0.17668935389001672,FF4B,-0.1767578125,FF65,-0.1513671875,0.02532216639001672,0.14331461309083132,0.0006412121106836924,0
2241,-1.2241391960560128,FB1A,-1.224609375,FB54,-1.16796875,0.056170446056012846,0.04588566907830852,0.003155119010131449,0
2242,-0.4156094990549085,FE56,-0.416015625,FE6D,-0.3935546875,0.022054811554908516,0.05306618738277377,0.0004864147127225262,0
2243,-0.8389091984967089,FCA5,-0.8388671875,FCB1,-0.8271484375,0.011760760996708863,0.01401911079027822,0.00013831549922170845,0
2244,-0.6185218823109686,FD87,-0.6181640625,FD8B,-0.6142578125,0.004264069810968607,0.006893967590987831,1.8182291352813853e-05,0
2245,0.07778596321552955,0050,0.078125,005B,0.0888671875,0.011081224284470448,0.14245789119775457,0.0001227935316427376,0
2246,0.3951271334333407,0195,0.3955078125,0192,0.392578125,0.002549008433340716,0.00645110957375126,6.497443993242091e-06,0
2247,-1.2862188648899249,FADB,-1.2861328125,FAEA,-1.271484375,0.014734489889924873,0.011455663022938057,0.0002171051923162983,0
2248,-0.4003633206031906,FE66,-0.400390625,FE86,-0.369140625,0.031222695603190576,0.07798590429350574,0.0009748567207294961,0
2249,1.1180252062938214,0479,1.1181640625,0421,1.0322265625,0.0857986437938214,0.0767412427831016,0.007361407276859048,0
2250,-0.5850207679512269,FDA9,-0.5849609375,FDA5,-0.5888671875,0.0038464195487730723,0.006574842739760219,1.4794943345183645e-05,0
2251,0.24311991966991375,00F9,0.2431640625,00F9,0.2431640625,4.4142830086246754e-05,0.00018156813372668064,1.9485894480232518e-09,1
2252,-0.47036455572146474,FE1E,-0.470703125,FE13,-0.4814453125,0.011080756778535261,0.023557805629165946,0.00012278317078505513,0
2253,0.7720625743499554,0317,0.7724609375,02FA,0.744140625,0.0279219493499554,0.036165396792435536,0.0007796352555014748,0
2254,-0.6260198394223004,FD7F,-0.6259765625,FD9D,-0.5966796875,0.02934015192230044,0.046867766921533875,0.0008608445148236702,0
2255,1.3621011795944593,0573,1.3623046875,0553,1.3310546875,0.03104649209445931,0.022793088031612185,0.0009638846713713244,0
2256,0.29825421079935793,0131,0.2978515625,0138,0.3046875,0.006433289200642067,0.021569818522930696,4.1387209939097846e-05,0
2257,0.6980526239606359,02CB,0.6982421875,02BE,0.685546875,0.012505748960635943,0.017915195117640812,0.00015639375706644697,0
2258,-2.691564169380178,F53C,-2.69140625,F58F,-2.6103515625,0.08121260688017795,0.030173015306144402,0.006595487516274327,0
2259,-0.14887283929836526,FF68,-0.1484375,FF85,-0.1201171875,0.028755651798365256,0.19315579614045164,0.000826887510348827,0
2260,0.14219591841091306,0092,0.142578125,008D,0.1376953125,0.004500605910913058,0.03165073907330698,2.025545356534556e-05,0
2261,0.33993670170429297,015C,0.33984375,0157,0.3349609375,0.004975764204292965,0.014637325653119166,2.4758229416723204e-05,0
2262,0.679502258437708,02B8,0.6796875,0294,0.64453125,0.03497100843770795,0.05146562502693117,0.0012229714311502407,0
2263,0.07481496796544998,004D,0.0751953125,0048,0.0703125,0.00450246796544998,0.06018137931341824,2.027221777990328e-05,0
2264,-0.948570624234581,FC35,-0.9482421875,FC30,-0.953125,0.00455437576541895,0.0048013038239445366,2.0742338612635444e-05,0
2265,-0.969018738759036,FC20,-0.96875,FC30,-0.953125,0.01589373875903599,0.016401889997906694,0.00025261093174048295,0
2266,-0.6040969935187809,FD95,-0.6044921875,FDBA,-0.568359375,0.03573761851878088,0.059158742556578915,0.00127717737739391,0
2267,1.6055109852127114,066C,1.60546875,0619,1.5244140625,0.0810969227127114,0.05051159628282893,0.006576710873471487,0
2268,0.04432706989370361,002D,0.0439453125,FFFA,-0.005859375,0.05018644489370361,1.1321850285626998,0.002518679251068749,0
2269,0.7385133720836898,02F4,0.73828125,02CB,0.6982421875,0.040271184583689834,0.05453006825058033,0.0016217683077736178,0
2270,1.0696059899019679,0447,1.0693359375,0412,1.017578125,0.05202786490196787,0.04864208446208903,0.00270689872625742,0
2271,-0.950068767721713,FC33,-0.9501953125,FC54,-0.91796875,0.032100017721713,0.033787046593153035,0.0010304111377342888,0
2272,-0.03242159781051368,FFDF,-0.0322265625,FFE2,-0.029296875,0.0031247228105136804,0.09637781668799786,9.763892642544514e-06,0
2273,-0.33077846456312265,FEAD,-0.3310546875,FED4,-0.29296875,0.037809714563122654,0.11430524841772885,0.0014295745153448092,0
2274,-0.46068512382370763,FE28,-0.4609375,FE14,-0.48046875,0.019783626176292368,0.04294392233047893,0.0003913918646832806,0
2275,1.1761133686233483,04B4,1.17578125,04C8,1.1953125,0.019199131376651746,0.0163242183014419,0.0003686066456179336,0
2276,-0.3720966000275634,FE83,-0.3720703125,FEBA,-0.318359375,0.053737225027563396,0.14441740403858236,0.0028876893536629858,0
2277,0.4490867477466841,01CC,0.44921875,019C,0.40234375,0.04674299774668411,0.10408456268464726,0.002184907838346516,0
2278,1.0473079077612928,0430,1.046875,0413,1.0185546875,0.02875322026129279,0.027454409585004638,0.0008267476753944182,0
2279,-0.5899242203295413,FDA4,-0.58984375,FDC1,-0.5615234375,0.028400782829541282,0.04814310355604003,0.0008066044653307669,0
2280,0.7376979700945762,02F3,0.7373046875,02D7,0.7099609375,0.02773703259457616,0.03759944275164557,0.0007693429771525803,0
2281,-1.4344993945980449,FA43,-1.4345703125,FA61,-1.4052734375,0.029225957098044875,0.020373628046203643,0.0008541565682967596,0
2282,1.2851883837081544,0524,1.28515625,0509,1.2587890625,0.026399321208154358,0.0205412074547269,0.0006969241602513084,0
2283,-0.2552288629625689,FEFB,-0.2548828125,FECA,-0.302734375,0.047505512037431086,0.1861290744550239,0.0022567736739385097,0
2284,-0.7835589377355563,FCDE,-0.783203125,FCEC,-0.76953125,0.014027687735556293,0.017902530441546063,0.00019677602320627646,0
2285,0.3944106788926549,0194,0.39453125,0154,0.33203125,0.06237942889265491,0.1581585698130462,0.00389119314897379,0
2286,0.9092676469399379,03A3,0.9091796875,038F,0.8896484375,0.01961920943993789,0.021576935576630988,0.00038491337904814803,0
2287,-0.08292712890438914,FFAB,-0.0830078125,FFDC,-0.03515625,0.047770878904389136,0.5760585171044157,0.002282056871297811,0
2288,-2.0506958942278333,F7CC,-2.05078125,F7F3,-2.0126953125,0.03800058172783327,0.018530578734172562,0.001444044211653736,0
2289,0.21741726611656464,00DF,0.2177734375,00B6,0.177734375,0.039682891116564645,0.1825195019023435,0.0015747318473691252,0
2290,-0.7081351285255377,FD2B,-0.7080078125,FD5E,-0.658203125,0.04993200352553773,0.07051197082893623,0.002493204976074312,0
2291,0.04413639760619592,002D,0.0439453125,0054,0.08203125,0.03789485239380408,0.8585850782820652,0.0014360198379481989,0
2292,0.07740861015902734,004F,0.0771484375,004E,0.076171875,0.0012367351590273357,0.0159767131393601,1.5295138535743693e-06,0
2293,0.42310938888098404,01B1,0.4228515625,0182,0.376953125,0.04615626388098404,0.10908825257471959,0.0021304006954510316,0
2294,1.3216822104105335,0549,1.3212890625,0547,1.3193359375,0.0023462729105334645,0.0017752171377147298,5.504996570703175e-06,0
2295,-1.0269165294661262,FBE4,-1.02734375,FBC1,-1.0615234375,0.034606908033873784,0.0336998256828773,0.0011976380836649979,0
2296,-0.9669783218615513,FC22,-0.966796875,FC31,-0.9521484375,0.014829884361551304,0.0153363152268005,0.00021992547017698393,0
2297,0.4952877209363307,01FB,0.4951171875,01F9,0.4931640625,0.002123658436330722,0.004287726803151897,4.509925154198647e-06,0
2298,0.23576719387130862,00F1,0.2353515625,00DE,0.216796875,0.018970318871308622,0.0804620802403213,0.00035987299807912804,0
2299,0.8924398132917826,0392,0.892578125,03A4,0.91015625,0.01771643670821743,0.01985168797307461,0.0003138721296362741,0
2300,0.5429008516208111,022C,0.54296875,022D,0.5439453125,0.0010444608791888577,0.0019238519815739043,1.0908985281559616e-06,0
2301,0.5057285402250034,0206,0.505859375,01F9,0.4931640625,0.012564477725003353,0.02484431216678675,0.00015786610050210544,0
2302,-0.06637704564832114,FFBC,-0.06640625,FFB7,-0.0712890625,0.004912016851678858,0.07400173966319178,2.4127909551177076e-05,0
2303,0.23766337891388048,00F3,0.2373046875,00EF,0.2333984375,0.00426494141388048,0.017945303283035122,1.8189725263832824e-05,0
2304,1.6784650469027644,06B7,1.6787109375,065E,1.591796875,0.08666817190276443,0.0516353748698499,0.007511372020967127,0
2305,-0.03158427074267403,FFE0,-0.03125,FFF3,-0.0126953125,0.01888895824267403,0.5980495290382896,0.00035679274349348323,0
2306,0.5599562113416824,023D,0.5595703125,0201,0.5009765625,0.058979648841682386,0.10532903760521607,0.003478598977488166,0
2307,0.052019296152659156,0035,0.0517578125,005C,0.08984375,0.037824453847340844,0.7271235223240772,0.0014306893088496175,0
2308,-0.9041466932399478,FC62,-0.904296875,FC78,-0.8828125,0.021334193239947785,0.023595942339288068,0.00045514780119943377,0
2309,0.03409313074719708,0023,0.0341796875,0032,0.048828125,0.014734994252802919,0.4321983323287004,0.00021712005563013506,0
2310,-0.4151880031691658,FE57,-0.4150390625,FE54,-0.41796875,0.00278074683083418,0.006697560646281925,7.732552937194334e-06,0
2311,-0.9903984310260624,FC0A,-0.990234375,FC13,-0.9814453125,0.008953118526062398,0.009039915902115152,8.015833134172172e-05,0
2312,-0.7779055655298879,FCE3,-0.7783203125,FCCE,-0.798828125,0.020922559470112123,0.026896014628536885,0.0004377534947803785,0
2313,-0.32919678530768465,FEAF,-0.3291015625,FEBF,-0.3134765625,0.015720222807684647,0.04775326950107274,0.0002471254051232486,0
2314,0.8777990258440614,0383,0.8779296875,0390,0.890625,0.012825974155938558,0.014611515595617734,0.0001645056130488038,0
2315,-0.2617345994904564,FEF4,-0.26171875,FECD,-0.2998046875,0.03807008800954359,0.145453020287185,0.0014493316010543947,0
2316,-1.6810038948971229,F947,-1.6806640625,F989,-1.6162109375,0.06479295739712287,0.03854420420667032,0.00419812732826538,0
2317,0.3895786553341113,018F,0.3896484375,01B8,0.4296875,0.04010884466588871,0.10295442041476958,0.0016087194204323892,0
2318,-0.8417374730049594,FCA2,-0.841796875,FCBB,-0.8173828125,0.02435466050495938,0.028933796208471623,0.0005931494883118283,0
2319,-2.1681435261355473,F754,-2.16796875,F7B5,-2.0732421875,0.09490133863554728,0.0437707824650785,0.00900626407481882,0
2320,-1.162842114291546,FB59,-1.1630859375,FB6A,-1.146484375,0.016357739291545936,0.014067033770540537,0.00026757563473018577,0
2321,-0.2496498095916873,FF00,-0.25,FF25,-0.2138671875,0.03578262209168731,0.1433312612984215,0.0012803960437565087,0
2322,0.06747639831704427,0045,0.0673828125,0064,0.09765625,0.030179851682955727,0.44726530217503346,0.0009108234476052057,0
2323,0.057019835808717,003A,0.056640625,002F,0.0458984375,0.011121398308717001,0.19504437624172882,0.00012368550034113336,0
2324,-0.5697139938940445,FDB9,-0.5693359375,FDDA,-0.537109375,0.032604618894044535,0.057229801696091646,0.0010630611732258858,0
2325,-0.28468361469822107,FEDC,-0.28515625,FECC,-0.30078125,0.016097635301778934,0.05654570361853539,0.0002591338623090794,0
2326,1.2904196019407888,0529,1.2900390625,04F9,1.2431640625,0.04725553944078875,0.036620289531960386,0.0022330860078399414,0
2327,-0.3248191690507627,FEB3,-0.3251953125,FEBC,-0.31640625,0.00841291905076269,0.025900315782926963,7.077720695468581e-05,0
2328,-0.7250036748335932,FD1A,-0.724609375,FD60,-0.65625,0.06875367483359318,0.09483217426363239,0.004727067803123464,0
2329,1.2030081028553365,04D0,1.203125,0489,1.1337890625,0.06921904035533655,0.05753829936061556,0.00479127554771371,0
2330,-1.3968852123744442,FA6A,-1.396484375,FAC2,-1.310546875,0.08633833737444419,0.061807753858089114,0.007454308500583345,0
2331,-1.5322473225618576,F9DF,-1.5322265625,F9FF,-1.5009765625,0.03127076006185758,0.02040842858813034,0.0009778604348462674,0
2332,0.22180622097446157,00E3,0.2216796875,00C7,0.1943359375,0.027470283474461565,0.12384812001113554,0.0007546164741672761,0
2333,-1.3479297063109832,FA9C,-1.34765625,FAD9,-1.2880859375,0.05984376881098319,0.04439680239317801,0.0035812766655024045,0
2334,-0.02636187816957747,FFE5,-0.0263671875,FFE6,-0.025390625,0.0009712531695774684,0.03684309453710808,9.433327194142787e-07,0
2335,2.219776854043567,08E1,2.2197265625,08B2,2.173828125,0.04594872904356695,0.020699706351053396,0.002111285700719133,0
2336,-0.5119294133528415,FDF4,-0.51171875,FDF4,-0.51171875,0.00021066335284147808,0.0004115085934636086,4.437904823041309e-08,1
2337,-0.1258549641942811,FF7F,-0.1259765625,FF79,-0.1318359375,0.005980973305718895,0.04752274448615411,3.577204168372201e-05,0
2338,-1.9868852422753613,F80D,-1.9873046875,F848,-1.9296875,0.05719774227536134,0.028787642616872555,0.003271581721398658,0
2339,1.4934809444839172,05F9,1.4931640625,05DD,1.4658203125,0.027660631983917217,0.018520913899892806,0.0007651105617497041,0
2340,0.46726893785831625,01DE,0.466796875,01CA,0.447265625,0.020003312858316247,0.04280899336043943,0.0004001325253076801,0
2341,0.06528345668265761,0043,0.0654296875,0043,0.0654296875,0.0001462308173423854,0.0022399368044068546,2.1383451940622086e-08,1
2342,0.5986247836389335,0265,0.5986328125,024D,0.5751953125,0.023429471138933455,0.039138825820925545,0.0005489401178501158,0
2343,0.38067853789996176,0186,0.380859375,0186,0.380859375,0.00018083710003824471,0.00047503886359300554,3.2702056750242124e-08,1
2344,0.9165284712983991,03AB,0.9169921875,03B4,0.92578125,0.009252778701600906,0.010095462379355184,8.561391370079934e-05,0
2345,2.2806214265206393,091F,2.2802734375,08BB,2.1826171875,0.09800423902063926,0.042972602941013516,0.009604830866014592,0
2346,1.0904762307208982,045D,1.0908203125,0442,1.064453125,0.026023105720898165,0.023863982531462116,0.0006772020313610428,0
2347,-0.7753706597403975,FCE6,-0.775390625,FCF0,-0.765625,0.009745659740397539,0.012569033426749074,9.497788377560541e-05,0
2348,0.16036770804015887,00A4,0.16015625,0084,0.12890625,0.031461458040158874,0.19618324926287764,0.0009898233420126774,0
2349,-0.24153805908995338,FF09,-0.2412109375,FEF5,-0.2607421875,0.019204128410046623,0.07950767047811144,0.0003687985479895598,0
2350,1.4910596341566003,05F7,1.4912109375,05AD,1.4189453125,0.07211432165660026,0.04836447852562976,0.0052004753879916045,0
2351,-1.2780737645160576,FAE3,-1.2783203125,FB27,-1.2119140625,0.06615970201605759,0.05176516712328333,0.004377106170853534,0
2352,0.15356365862678223,009D,0.1533203125,00A2,0.158203125,0.004639466373217771,0.03021200728548301,2.1524648228218457e-05,0
