test_id,reference_int,reference_hex,hw_hex,hw_int,abs_error_int,rel_error,squared_error,exact_match
2211,-1375797,FFEB01CB,FFEB01CB,-1375797,0,0.0,0,1
2212,-487754,FFF88EB6,FFF88EB6,-487754,0,0.0,0,1
2213,-765451,FFF451F5,FFF451F5,-765451,0,0.0,0,1
2214,257919,0003EF7F,0003EF7F,257919,0,0.0,0,1
2215,-790370,FFF3F09E,FFF3F09E,-790370,0,0.0,0,1
2216,-692857,FFF56D87,FFF56D87,-692857,0,0.0,0,1
2217,-152949,FFFDAA8B,FFFDAA8B,-152949,0,0.0,0,1
2218,228376,00037C18,00037C18,228376,0,0.0,0,1
2219,-524486,FFF7FF3A,FFF7FF3A,-524486,0,0.0,0,1
2220,249317,0003CDE5,0003CDE5,249317,0,0.0,0,1
2221,-259161,FFFC0BA7,FFFC0BA7,-259161,0,0.0,0,1
2222,-156340,FFFD9D4C,FFFD9D4C,-156340,0,0.0,0,1
2223,210229,00033535,00033535,210229,0,0.0,0,1
2224,-273294,FFFBD472,FFFBD472,-273294,0,0.0,0,1
2225,130354,0001FD32,0001FD32,130354,0,0.0,0,1
2226,-1141003,FFEE96F5,FFEE96F5,-1141003,0,0.0,0,1
2227,-887544,FFF27508,FFF27508,-887544,0,0.0,0,1
2228,-86211,FFFEAF3D,FFFEAF3D,-86211,0,0.0,0,1
2229,832685,000CB4AD,000CB4AD,832685,0,0.0,0,1
2230,-291072,FFFB8F00,FFFB8F00,-291072,0,0.0,0,1
2231,595366,000915A6,000915A6,595366,0,0.0,0,1
2232,-782914,FFF40DBE,FFF40DBE,-782914,0,0.0,0,1
2233,-654304,FFF60420,FFF60420,-654304,0,0.0,0,1
2234,115366,0001C2A6,0001C2A6,115366,0,0.0,0,1
2235,201522,00031332,00031332,201522,0,0.0,0,1
2236,-248399,FFFC35B1,FFFC35B1,-248399,0,0.0,0,1
2237,513261,0007D4ED,0007D4ED,513261,0,0.0,0,1
2238,596217,000918F9,000918F9,596217,0,0.0,0,1
2239,-30554,FFFF88A6,FFFF88A6,-30554,0,0.0,0,1
2240,439737,0006B5B9,0006B5B9,439737,0,0.0,0,1
2241,829113,000CA6B9,000CA6B9,829113,0,0.0,0,1
2242,-527713,FFF7F29F,FFF7F29F,-527713,0,0.0,0,1
2243,885602,000D8362,000D8362,885602,0,0.0,0,1
2244,-138737,FFFDE20F,FFFDE20F,-138737,0,0.0,0,1
2245,-634226,FFF6528E,FFF6528E,-634226,0,0.0,0,1
2246,-202832,FFFCE7B0,FFFCE7B0,-202832,0,0.0,0,1
2247,-494972,FFF87284,FFF87284,-494972,0,0.0,0,1
2248,-1125500,FFEED384,FFEED384,-1125500,0,0.0,0,1
2249,-806802,FFF3B06E,FFF3B06E,-806802,0,0.0,0,1
2250,304795,0004A69B,0004A69B,304795,0,0.0,0,1
2251,951799,000E85F7,000E85F7,951799,0,0.0,0,1
2252,-646592,FFF62240,FFF62240,-646592,0,0.0,0,1
2253,-59097,FFFF1927,FFFF1927,-59097,0,0.0,0,1
2254,-248955,FFFC3385,FFFC3385,-248955,0,0.0,0,1
2255,148145,000242B1,000242B1,148145,0,0.0,0,1
2256,227129,00037739,00037739,227129,0,0.0,0,1
2257,-904998,FFF230DA,FFF230DA,-904998,0,0.0,0,1
2258,160894,0002747E,0002747E,160894,0,0.0,0,1
2259,444123,0006C6DB,0006C6DB,444123,0,0.0,0,1
2260,493754,000788BA,000788BA,493754,0,0.0,0,1
2261,-177908,FFFD490C,FFFD490C,-177908,0,0.0,0,1
2262,286606,00045F8E,00045F8E,286606,0,0.0,0,1
2263,1044897,000FF1A1,000FF1A1,1044897,0,0.0,0,1
2264,141448,00022888,00022888,141448,0,0.0,0,1
2265,-581293,FFF72153,FFF72153,-581293,0,0.0,0,1
2266,-622456,FFF68088,FFF68088,-622456,0,0.0,0,1
2267,737418,000B408A,000B408A,737418,0,0.0,0,1
2268,-601367,FFF6D2E9,FFF6D2E9,-601367,0,0.0,0,1
2269,-501853,FFF857A3,FFF857A3,-501853,0,0.0,0,1
2270,-1236983,FFED2009,FFED2009,-1236983,0,0.0,0,1
2271,734766,000B362E,000B362E,734766,0,0.0,0,1
2272,-241134,FFFC5212,FFFC5212,-241134,0,0.0,0,1
2273,486484,00076C54,00076C54,486484,0,0.0,0,1
2274,-406690,FFF9CB5E,FFF9CB5E,-406690,0,0.0,0,1
2275,341098,0005346A,0005346A,341098,0,0.0,0,1
2276,680856,000A6398,000A6398,680856,0,0.0,0,1
2277,-655648,FFF5FEE0,FFF5FEE0,-655648,0,0.0,0,1
2278,674313,000A4A09,000A4A09,674313,0,0.0,0,1
2279,331182,00050DAE,00050DAE,331182,0,0.0,0,1
2280,-1061236,FFEFCE8C,FFEFCE8C,-1061236,0,0.0,0,1
2281,304208,0004A450,0004A450,304208,0,0.0,0,1
2282,-260775,FFFC0559,FFFC0559,-260775,0,0.0,0,1
2283,509038,0007C46E,0007C46E,509038,0,0.0,0,1
2284,1119295,0011143F,0011143F,1119295,0,0.0,0,1
2285,-90605,FFFE9E13,FFFE9E13,-90605,0,0.0,0,1
2286,-1079107,FFEF88BD,FFEF88BD,-1079107,0,0.0,0,1
2287,-1261487,FFECC051,FFECC051,-1261487,0,0.0,0,1
2288,967979,000EC52B,000EC52B,967979,0,0.0,0,1
2289,275071,0004327F,0004327F,275071,0,0.0,0,1
2290,-576424,FFF73458,FFF73458,-576424,0,0.0,0,1
2291,-1147077,FFEE7F3B,FFEE7F3B,-1147077,0,0.0,0,1
2292,-112536,FFFE4868,FFFE4868,-112536,0,0.0,0,1
2293,1777296,001B1E90,001B1E90,1777296,0,0.0,0,1
2294,2215439,0021CE0F,0021CE0F,2215439,0,0.0,0,1
2295,-377079,FFFA3F09,FFFA3F09,-377079,0,0.0,0,1
2296,1103604,0010D6F4,0010D6F4,1103604,0,0.0,0,1
2297,-584131,FFF7163D,FFF7163D,-584131,0,0.0,0,1
2298,-272677,FFFBD6DB,FFFBD6DB,-272677,0,0.0,0,1
2299,-657814,FFF5F66A,FFF5F66A,-657814,0,0.0,0,1
2300,-397496,FFF9EF48,FFF9EF48,-397496,0,0.0,0,1
2301,517207,0007E457,0007E457,517207,0,0.0,0,1
2302,15842,00003DE2,00003DE2,15842,0,0.0,0,1
2303,430881,00069321,00069321,430881,0,0.0,0,1
2304,12281,00002FF9,00002FF9,12281,0,0.0,0,1
2305,-724216,FFF4F308,FFF4F308,-724216,0,0.0,0,1
2306,2002371,001E8DC3,001E8DC3,2002371,0,0.0,0,1
2307,239399,0003A727,0003A727,239399,0,0.0,0,1
2308,80779,00013B8B,00013B8B,80779,0,0.0,0,1
2309,-441125,FFF944DB,FFF944DB,-441125,0,0.0,0,1
2310,-212913,FFFCC04F,FFFCC04F,-212913,0,0.0,0,1
2311,-442957,FFF93DB3,FFF93DB3,-442957,0,0.0,0,1
2312,-28239,FFFF91B1,FFFF91B1,-28239,0,0.0,0,1
2313,-48593,FFFF422F,FFFF422F,-48593,0,0.0,0,1
2314,-1165691,FFEE3685,FFEE3685,-1165691,0,0.0,0,1
2315,603509,00093575,00093575,603509,0,0.0,0,1
2316,-280436,FFFBB88C,FFFBB88C,-280436,0,0.0,0,1
2317,-457106,FFF9066E,FFF9066E,-457106,0,0.0,0,1
2318,-858701,FFF2E5B3,FFF2E5B3,-858701,0,0.0,0,1
2319,-876235,FFF2A135,FFF2A135,-876235,0,0.0,0,1
2320,-509191,FFF83AF9,FFF83AF9,-509191,0,0.0,0,1
2321,1742938,001A985A,001A985A,1742938,0,0.0,0,1
2322,631513,0009A2D9,0009A2D9,631513,0,0.0,0,1
2323,118874,0001D05A,0001D05A,118874,0,0.0,0,1
2324,-149680,FFFDB750,FFFDB750,-149680,0,0.0,0,1
2325,-965130,FFF145F6,FFF145F6,-965130,0,0.0,0,1
2326,590838,000903F6,000903F6,590838,0,0.0,0,1
2327,956791,000E9977,000E9977,956791,0,0.0,0,1
2328,-18080,FFFFB960,FFFFB960,-18080,0,0.0,0,1
2329,277238,00043AF6,00043AF6,277238,0,0.0,0,1
2330,-273998,FFFBD1B2,FFFBD1B2,-273998,0,0.0,0,1
2331,-147727,FFFDBEF1,FFFDBEF1,-147727,0,0.0,0,1
2332,148001,00024221,00024221,148001,0,0.0,0,1
2333,286737,00046011,00046011,286737,0,0.0,0,1
2334,-240359,FFFC5519,FFFC5519,-240359,0,0.0,0,1
2335,304142,0004A40E,0004A40E,304142,0,0.0,0,1
2336,121596,0001DAFC,0001DAFC,121596,0,0.0,0,1
2337,135082,00020FAA,00020FAA,135082,0,0.0,0,1
2338,-1191836,FFEDD064,FFEDD064,-1191836,0,0.0,0,1
2339,-901195,FFF23FB5,FFF23FB5,-901195,0,0.0,0,1
2340,1566,0000061E,0000061E,1566,0,0.0,0,1
2341,687602,000A7DF2,000A7DF2,687602,0,0.0,0,1
2342,420876,00066C0C,00066C0C,420876,0,0.0,0,1
2343,-181575,FFFD3AB9,FFFD3AB9,-181575,0,0.0,0,1
2344,-110434,FFFE509E,FFFE509E,-110434,0,0.0,0,1
2345,220987,00035F3B,00035F3B,220987,0,0.0,0,1
2346,706013,000AC5DD,000AC5DD,706013,0,0.0,0,1
2347,-342398,FFFAC682,FFFAC682,-342398,0,0.0,0,1
2348,-1235755,FFED24D5,FFED24D5,-1235755,0,0.0,0,1
2349,-31577,FFFF84A7,FFFF84A7,-31577,0,0.0,0,1
2350,355452,00056C7C,00056C7C,355452,0,0.0,0,1
2351,-340409,FFFACE47,FFFACE47,-340409,0,0.0,0,1
2352,-628364,FFF66974,FFF66974,-628364,0,0.0,0,1
2353,24065,00005E01,00005E01,24065,0,0.0,0,1
2354,-128885,FFFE088B,FFFE088B,-128885,0,0.0,0,1
2355,-149397,FFFDB86B,FFFDB86B,-149397,0,0.0,0,1
2356,234902,00039596,00039596,234902,0,0.0,0,1
2357,367497,00059B89,00059B89,367497,0,0.0,0,1
2358,-4312,FFFFEF28,FFFFEF28,-4312,0,0.0,0,1
2359,-4274,FFFFEF4E,FFFFEF4E,-4274,0,0.0,0,1
2360,-160619,FFFD8C95,FFFD8C95,-160619,0,0.0,0,1
2361,-843286,FFF321EA,FFF321EA,-843286,0,0.0,0,1
2362,747388,000B677C,000B677C,747388,0,0.0,0,1
2363,586460,0008F2DC,0008F2DC,586460,0,0.0,0,1
2364,-503769,FFF85027,FFF85027,-503769,0,0.0,0,1
2365,286338,00045E82,00045E82,286338,0,0.0,0,1
2366,998614,000F3CD6,000F3CD6,998614,0,0.0,0,1
2367,-720734,FFF500A2,FFF500A2,-720734,0,0.0,0,1
2368,984229,000F04A5,000F04A5,984229,0,0.0,0,1
2369,-945500,FFF192A4,FFF192A4,-945500,0,0.0,0,1
2370,-735018,FFF4C8D6,FFF4C8D6,-735018,0,0.0,0,1
2371,-203990,FFFCE32A,FFFCE32A,-203990,0,0.0,0,1
2372,39616,00009AC0,00009AC0,39616,0,0.0,0,1
2373,116271,0001C62F,0001C62F,116271,0,0.0,0,1
2374,-959696,FFF15B30,FFF15B30,-959696,0,0.0,0,1
2375,-250176,FFFC2EC0,FFFC2EC0,-250176,0,0.0,0,1
2376,-1482590,FFE960A2,FFE960A2,-1482590,0,0.0,0,1
2377,782870,000BF216,000BF216,782870,0,0.0,0,1
2378,112919,0001B917,0001B917,112919,0,0.0,0,1
2379,788301,000C074D,000C074D,788301,0,0.0,0,1
2380,177309,0002B49D,0002B49D,177309,0,0.0,0,1
2381,-776250,FFF427C6,FFF427C6,-776250,0,0.0,0,1
2382,322339,0004EB23,0004EB23,322339,0,0.0,0,1
2383,-883877,FFF2835B,FFF2835B,-883877,0,0.0,0,1
2384,-288092,FFFB9AA4,FFFB9AA4,-288092,0,0.0,0,1
2385,146925,00023DED,00023DED,146925,0,0.0,0,1
2386,4571,000011DB,000011DB,4571,0,0.0,0,1
2387,1291806,0013B61E,0013B61E,1291806,0,0.0,0,1
2388,1782707,001B33B3,001B33B3,1782707,0,0.0,0,1
2389,-137062,FFFDE89A,FFFDE89A,-137062,0,0.0,0,1
2390,241040,0003AD90,0003AD90,241040,0,0.0,0,1
2391,896255,000DACFF,000DACFF,896255,0,0.0,0,1
2392,138675,00021DB3,00021DB3,138675,0,0.0,0,1
2393,798711,000C2FF7,000C2FF7,798711,0,0.0,0,1
2394,359612,00057CBC,00057CBC,359612,0,0.0,0,1
2395,1112699,0010FA7B,0010FA7B,1112699,0,0.0,0,1
2396,-639597,FFF63D93,FFF63D93,-639597,0,0.0,0,1
2397,728987,000B1F9B,000B1F9B,728987,0,0.0,0,1
2398,67470,0001078E,0001078E,67470,0,0.0,0,1
2399,300566,00049616,00049616,300566,0,0.0,0,1
2400,-582591,FFF71C41,FFF71C41,-582591,0,0.0,0,1
2401,-540095,FFF7C241,FFF7C241,-540095,0,0.0,0,1
2402,1032230,000FC026,000FC026,1032230,0,0.0,0,1
2403,-560674,FFF771DE,FFF771DE,-560674,0,0.0,0,1
2404,-1335589,FFEB9EDB,FFEB9EDB,-1335589,0,0.0,0,1
2405,-749756,FFF48F44,FFF48F44,-749756,0,0.0,0,1
2406,93705,00016E09,00016E09,93705,0,0.0,0,1
2407,-400111,FFF9E511,FFF9E511,-400111,0,0.0,0,1
2408,303759,0004A28F,0004A28F,303759,0,0.0,0,1
2409,41733,0000A305,0000A305,41733,0,0.0,0,1
2410,1017232,000F8590,000F8590,1017232,0,0.0,0,1
2411,-556447,FFF78261,FFF78261,-556447,0,0.0,0,1
2412,-1646934,FFE6DEAA,FFE6DEAA,-1646934,0,0.0,0,1
2413,482525,00075CDD,00075CDD,482525,0,0.0,0,1
2414,2180721,00214671,00214671,2180721,0,0.0,0,1
2415,-1324766,FFEBC922,FFEBC922,-1324766,0,0.0,0,1
2416,-164249,FFFD7E67,FFFD7E67,-164249,0,0.0,0,1
2417,8179,00001FF3,00001FF3,8179,0,0.0,0,1
2418,91543,00016597,00016597,91543,0,0.0,0,1
2419,912640,000DED00,000DED00,912640,0,0.0,0,1
2420,634073,0009ACD9,0009ACD9,634073,0,0.0,0,1
2421,259417,0003F559,0003F559,259417,0,0.0,0,1
2422,-13094,FFFFCCDA,FFFFCCDA,-13094,0,0.0,0,1
2423,154722,00025C62,00025C62,154722,0,0.0,0,1
2424,-369571,FFFA5C5D,FFFA5C5D,-369571,0,0.0,0,1
2425,445189,0006CB05,0006CB05,445189,0,0.0,0,1
2426,1698853,0019EC25,0019EC25,1698853,0,0.0,0,1
2427,-218382,FFFCAAF2,FFFCAAF2,-218382,0,0.0,0,1
2428,181350,0002C466,0002C466,181350,0,0.0,0,1
2429,83875,000147A3,000147A3,83875,0,0.0,0,1
2430,1213098,001282AA,001282AA,1213098,0,0.0,0,1
2431,67513,000107B9,000107B9,67513,0,0.0,0,1
2432,856040,000D0FE8,000D0FE8,856040,0,0.0,0,1
2433,530882,000819C2,000819C2,530882,0,0.0,0,1
2434,1362441,0014CA09,0014CA09,1362441,0,0.0,0,1
2435,1084429,00108C0D,00108C0D,1084429,0,0.0,0,1
2436,-398597,FFF9EAFB,FFF9EAFB,-398597,0,0.0,0,1
2437,-440149,FFF948AB,FFF948AB,-440149,0,0.0,0,1
2438,793163,000C1A4B,000C1A4B,793163,0,0.0,0,1
2439,-146002,FFFDC5AE,FFFDC5AE,-146002,0,0.0,0,1
2440,842939,000CDCBB,000CDCBB,842939,0,0.0,0,1
2441,-64432,FFFF0450,FFFF0450,-64432,0,0.0,0,1
2442,568471,0008AC97,0008AC97,568471,0,0.0,0,1
2443,453017,0006E999,0006E999,453017,0,0.0,0,1
2444,197078,000301D6,000301D6,197078,0,0.0,0,1
2445,-5122,FFFFEBFE,FFFFEBFE,-5122,0,0.0,0,1
2446,594632,000912C8,000912C8,594632,0,0.0,0,1
2447,677408,000A5620,000A5620,677408,0,0.0,0,1
2448,655798,000A01B6,000A01B6,655798,0,0.0,0,1
2449,-1069177,FFEFAF87,FFEFAF87,-1069177,0,0.0,0,1
2450,-1042288,FFF01890,FFF01890,-1042288,0,0.0,0,1
2451,649885,0009EA9D,0009EA9D,649885,0,0.0,0,1
2452,1075659,001069CB,001069CB,1075659,0,0.0,0,1
2453,69372,00010EFC,00010EFC,69372,0,0.0,0,1
2454,476460,0007452C,0007452C,476460,0,0.0,0,1
2455,689243,000A845B,000A845B,689243,0,0.0,0,1
2456,-47914,FFFF44D6,FFFF44D6,-47914,0,0.0,0,1
2457,-452079,FFF91A11,FFF91A11,-452079,0,0.0,0,1
2458,91245,0001646D,0001646D,91245,0,0.0,0,1
2459,-122895,FFFE1FF1,FFFE1FF1,-122895,0,0.0,0,1
2460,629295,00099A2F,00099A2F,629295,0,0.0,0,1
2461,400776,00061D88,00061D88,400776,0,0.0,0,1
2462,-526458,FFF7F786,FFF7F786,-526458,0,0.0,0,1
2463,290428,00046E7C,00046E7C,290428,0,0.0,0,1
2464,-472439,FFF8CA89,FFF8CA89,-472439,0,0.0,0,1
2465,-51634,FFFF364E,FFFF364E,-51634,0,0.0,0,1
2466,1377686,00150596,00150596,1377686,0,0.0,0,1
2467,-536779,FFF7CF35,FFF7CF35,-536779,0,0.0,0,1
2468,1353797,0014A845,0014A845,1353797,0,0.0,0,1
2469,-545020,FFF7AF04,FFF7AF04,-545020,0,0.0,0,1
2470,9279,0000243F,0000243F,9279,0,0.0,0,1
2471,800344,000C3658,000C3658,800344,0,0.0,0,1
2472,-417787,FFF9A005,FFF9A005,-417787,0,0.0,0,1
2473,464795,0007179B,0007179B,464795,0,0.0,0,1
2474,-244671,FFFC4441,FFFC4441,-244671,0,0.0,0,1
2475,-1090512,FFEF5C30,FFEF5C30,-1090512,0,0.0,0,1
2476,-356392,FFFA8FD8,FFFA8FD8,-356392,0,0.0,0,1
2477,328716,0005040C,0005040C,328716,0,0.0,0,1
2478,109167,0001AA6F,0001AA6F,109167,0,0.0,0,1
2479,-152581,FFFDABFB,FFFDABFB,-152581,0,0.0,0,1
2480,-1007249,FFF0A16F,FFF0A16F,-1007249,0,0.0,0,1
2481,541068,0008418C,0008418C,541068,0,0.0,0,1
2482,-296024,FFFB7BA8,FFFB7BA8,-296024,0,0.0,0,1
2483,-30469,FFFF88FB,FFFF88FB,-30469,0,0.0,0,1
2484,-75481,FFFED927,FFFED927,-75481,0,0.0,0,1
2485,614691,00096123,00096123,614691,0,0.0,0,1
2486,207538,00032AB2,00032AB2,207538,0,0.0,0,1
2487,-117256,FFFE35F8,FFFE35F8,-117256,0,0.0,0,1
2488,-135735,FFFDEDC9,FFFDEDC9,-135735,0,0.0,0,1
2489,15336,00003BE8,00003BE8,15336,0,0.0,0,1
2490,-205011,FFFCDF2D,FFFCDF2D,-205011,0,0.0,0,1
2491,172244,0002A0D4,0002A0D4,172244,0,0.0,0,1
2492,-883066,FFF28686,FFF28686,-883066,0,0.0,0,1
2493,1669623,001979F7,001979F7,1669623,0,0.0,0,1
2494,989969,000F1B11,000F1B11,989969,0,0.0,0,1
2495,220243,00035C53,00035C53,220243,0,0.0,0,1
2496,441751,0006BD97,0006BD97,441751,0,0.0,0,1
2497,-146871,FFFDC249,FFFDC249,-146871,0,0.0,0,1
2498,-923267,FFF1E97D,FFF1E97D,-923267,0,0.0,0,1
2499,-1053138,FFEFEE2E,FFEFEE2E,-1053138,0,0.0,0,1
2500,622534,00097FC6,00097FC6,622534,0,0.0,0,1
2501,-618123,FFF69175,FFF69175,-618123,0,0.0,0,1
2502,-438161,FFF9506F,FFF9506F,-438161,0,0.0,0,1
2503,235333,00039745,00039745,235333,0,0.0,0,1
2504,602233,00093079,00093079,602233,0,0.0,0,1
2505,15201,00003B61,00003B61,15201,0,0.0,0,1
2506,547420,00085A5C,00085A5C,547420,0,0.0,0,1
2507,1177426,0011F752,0011F752,1177426,0,0.0,0,1
2508,683325,000A6D3D,000A6D3D,683325,0,0.0,0,1
2509,-1052264,FFEFF198,FFEFF198,-1052264,0,0.0,0,1
2510,-353957,FFFA995B,FFFA995B,-353957,0,0.0,0,1
2511,-953172,FFF174AC,FFF174AC,-953172,0,0.0,0,1
2512,-78992,FFFECB70,FFFECB70,-78992,0,0.0,0,1
2513,-851848,FFF30078,FFF30078,-851848,0,0.0,0,1
2514,1027142,000FAC46,000FAC46,1027142,0,0.0,0,1
2515,-851582,FFF30182,FFF30182,-851582,0,0.0,0,1
2516,423879,000677C7,000677C7,423879,0,0.0,0,1
2517,-820109,FFF37C73,FFF37C73,-820109,0,0.0,0,1
2518,-162250,FFFD8636,FFFD8636,-162250,0,0.0,0,1
2519,6415,0000190F,0000190F,6415,0,0.0,0,1
2520,137091,00021783,00021783,137091,0,0.0,0,1
2521,-320134,FFFB1D7A,FFFB1D7A,-320134,0,0.0,0,1
2522,-970546,FFF130CE,FFF130CE,-970546,0,0.0,0,1
2523,840776,000CD448,000CD448,840776,0,0.0,0,1
2524,-1204437,FFED9F2B,FFED9F2B,-1204437,0,0.0,0,1
2525,-112255,FFFE4981,FFFE4981,-112255,0,0.0,0,1
2526,-220678,FFFCA1FA,FFFCA1FA,-220678,0,0.0,0,1
2527,-644482,FFF62A7E,FFF62A7E,-644482,0,0.0,0,1
2528,-584141,FFF71633,FFF71633,-584141,0,0.0,0,1
2529,-90414,FFFE9ED2,FFFE9ED2,-90414,0,0.0,0,1
2530,-132395,FFFDFAD5,FFFDFAD5,-132395,0,0.0,0,1
2531,270903,00042237,00042237,270903,0,0.0,0,1
2532,-134862,FFFDF132,FFFDF132,-134862,0,0.0,0,1
2533,-565814,FFF75DCA,FFF75DCA,-565814,0,0.0,0,1
2534,1242888,0012F708,0012F708,1242888,0,0.0,0,1
2535,-127892,FFFE0C6C,FFFE0C6C,-127892,0,0.0,0,1
2536,253737,0003DF29,0003DF29,253737,0,0.0,0,1
2537,1023387,000F9D9B,000F9D9B,1023387,0,0.0,0,1
2538,415821,0006584D,0006584D,415821,0,0.0,0,1
2539,1870179,001C8963,001C8963,1870179,0,0.0,0,1
2540,153312,000256E0,000256E0,153312,0,0.0,0,1
2541,-23566,FFFFA3F2,FFFFA3F2,-23566,0,0.0,0,1
2542,-636137,FFF64B17,FFF64B17,-636137,0,0.0,0,1
2543,-220273,FFFCA38F,FFFCA38F,-220273,0,0.0,0,1
2544,-434939,FFF95D05,FFF95D05,-434939,0,0.0,0,1
2545,-554375,FFF78A79,FFF78A79,-554375,0,0.0,0,1
2546,203321,00031A39,00031A39,203321,0,0.0,0,1
2547,441836,0006BDEC,0006BDEC,441836,0,0.0,0,1
2548,-264407,FFFBF729,FFFBF729,-264407,0,0.0,0,1
2549,-457978,FFF90306,FFF90306,-457978,0,0.0,0,1
2550,158960,00026CF0,00026CF0,158960,0,0.0,0,1
2551,-864278,FFF2CFEA,FFF2CFEA,-864278,0,0.0,0,1
2552,-917750,FFF1FF0A,FFF1FF0A,-917750,0,0.0,0,1
2553,864969,000D32C9,000D32C9,864969,0,0.0,0,1
2554,861694,000D25FE,000D25FE,861694,0,0.0,0,1
2555,-219835,FFFCA545,FFFCA545,-219835,0,0.0,0,1
2556,-95708,FFFE8A24,FFFE8A24,-95708,0,0.0,0,1
2557,729241,000B2099,000B2099,729241,0,0.0,0,1
2558,-73190,FFFEE21A,FFFEE21A,-73190,0,0.0,0,1
2559,-578804,FFF72B0C,FFF72B0C,-578804,0,0.0,0,1
2560,36470,00008E76,00008E76,36470,0,0.0,0,1
2561,215325,0003491D,0003491D,215325,0,0.0,0,1
2562,688705,000A8241,000A8241,688705,0,0.0,0,1
2563,-264861,FFFBF563,FFFBF563,-264861,0,0.0,0,1
2564,673955,000A48A3,000A48A3,673955,0,0.0,0,1
2565,545771,000853EB,000853EB,545771,0,0.0,0,1
2566,805697,000C4B41,000C4B41,805697,0,0.0,0,1
2567,-439105,FFF94CBF,FFF94CBF,-439105,0,0.0,0,1
2568,-1004208,FFF0AD50,FFF0AD50,-1004208,0,0.0,0,1
2569,253780,0003DF54,0003DF54,253780,0,0.0,0,1
2570,-182469,FFFD373B,FFFD373B,-182469,0,0.0,0,1
2571,-1322713,FFEBD127,FFEBD127,-1322713,0,0.0,0,1
2572,184691,0002D173,0002D173,184691,0,0.0,0,1
2573,189925,0002E5E5,0002E5E5,189925,0,0.0,0,1
2574,116659,0001C7B3,0001C7B3,116659,0,0.0,0,1
2575,-578289,FFF72D0F,FFF72D0F,-578289,0,0.0,0,1
2576,-339325,FFFAD283,FFFAD283,-339325,0,0.0,0,1
2577,-56358,FFFF23DA,FFFF23DA,-56358,0,0.0,0,1
2578,-270665,FFFBDEB7,FFFBDEB7,-270665,0,0.0,0,1
2579,-1061490,FFEFCD8E,FFEFCD8E,-1061490,0,0.0,0,1
2580,579064,0008D5F8,0008D5F8,579064,0,0.0,0,1
2581,-427733,FFF9792B,FFF9792B,-427733,0,0.0,0,1
2582,595044,00091464,00091464,595044,0,0.0,0,1
2583,-1006511,FFF0A451,FFF0A451,-1006511,0,0.0,0,1
2584,385742,0005E2CE,0005E2CE,385742,0,0.0,0,1
2585,93664,00016DE0,00016DE0,93664,0,0.0,0,1
2586,-308002,FFFB4CDE,FFFB4CDE,-308002,0,0.0,0,1
2587,383748,0005DB04,0005DB04,383748,0,0.0,0,1
2588,508977,0007C431,0007C431,508977,0,0.0,0,1
2589,66032,000101F0,000101F0,66032,0,0.0,0,1
2590,-793575,FFF3E419,FFF3E419,-793575,0,0.0,0,1
2591,598458,000921BA,000921BA,598458,0,0.0,0,1
2592,-727965,FFF4E463,FFF4E463,-727965,0,0.0,0,1
2593,1211584,00127CC0,00127CC0,1211584,0,0.0,0,1
2594,-157247,FFFD99C1,FFFD99C1,-157247,0,0.0,0,1
2595,481053,0007571D,0007571D,481053,0,0.0,0,1
2596,-560775,FFF77179,FFF77179,-560775,0,0.0,0,1
2597,-268713,FFFBE657,FFFBE657,-268713,0,0.0,0,1
2598,-77012,FFFED32C,FFFED32C,-77012,0,0.0,0,1
2599,-271236,FFFBDC7C,FFFBDC7C,-271236,0,0.0,0,1
2600,45723,0000B29B,0000B29B,45723,0,0.0,0,1
2601,-298554,FFFB71C6,FFFB71C6,-298554,0,0.0,0,1
2602,-266953,FFFBED37,FFFBED37,-266953,0,0.0,0,1
2603,724597,000B0E75,000B0E75,724597,0,0.0,0,1
2604,388910,0005EF2E,0005EF2E,388910,0,0.0,0,1
2605,-81694,FFFEC0E2,FFFEC0E2,-81694,0,0.0,0,1
2606,-258332,FFFC0EE4,FFFC0EE4,-258332,0,0.0,0,1
2607,340140,000530AC,000530AC,340140,0,0.0,0,1
2608,-184520,FFFD2F38,FFFD2F38,-184520,0,0.0,0,1
2609,652927,0009F67F,0009F67F,652927,0,0.0,0,1
2610,351957,00055ED5,00055ED5,351957,0,0.0,0,1
2611,175208,0002AC68,0002AC68,175208,0,0.0,0,1
2612,-294958,FFFB7FD2,FFFB7FD2,-294958,0,0.0,0,1
2613,343117,00053C4D,00053C4D,343117,0,0.0,0,1
2614,-297072,FFFB7790,FFFB7790,-297072,0,0.0,0,1
2615,520785,0007F251,0007F251,520785,0,0.0,0,1
2616,221410,000360E2,000360E2,221410,0,0.0,0,1
2617,-965513,FFF14477,FFF14477,-965513,0,0.0,0,1
2618,309920,0004BAA0,0004BAA0,309920,0,0.0,0,1
2619,666321,000A2AD1,000A2AD1,666321,0,0.0,0,1
2620,620181,00097695,00097695,620181,0,0.0,0,1
2621,-407827,FFF9C6ED,FFF9C6ED,-407827,0,0.0,0,1
2622,688966,000A8346,000A8346,688966,0,0.0,0,1
2623,317072,0004D690,0004D690,317072,0,0.0,0,1
2624,-342300,FFFAC6E4,FFFAC6E4,-342300,0,0.0,0,1
2625,-1825204,FFE4264C,FFE4264C,-1825204,0,0.0,0,1
2626,-93649,FFFE922F,FFFE922F,-93649,0,0.0,0,1
