test_id,reference_real,reference_rounded_posit32_hex,reference_rounded_posit32_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_posit32
1996,1.4321897961254328,43751FED,1.4321897998452187,43751FEC,1.432189792394638,3.730794784218006e-09,2.604958361183058e-09,1.3918829721948275e-17,0
1997,0.5659987162879041,390E54AC,0.5659987181425095,390E54AC,0.5659987181425095,1.8546053581758315e-09,3.2766953436559696e-09,3.4395610345745042e-18,1
1998,0.1988970246174655,2CBABA96,0.19889702461659908,2CBABA96,0.19889702461659908,8.664180484174722e-13,4.3561136728105206e-12,7.506802346235411e-25,1
1999,-1.0358389029724788,BFB69A18,-1.0358389019966125,BFB69A18,-1.0358389019966125,9.758662766756743e-10,9.421023615499428e-10,9.523149899528436e-19,1
2000,0.8564283146688458,3DB3EE2D,0.8564283140003681,3DB3EE2C,0.8564283102750778,4.393768016086597e-09,5.13033950516399e-09,1.9305197379185547e-17,0
2001,-0.41566941901815757,CAB2D60C,-0.41566941887140274,CAB2D60D,-0.4156694170087576,2.0093999797410333e-09,4.834129930672762e-09,4.037688278583265e-18,0
2002,-0.7120396698526539,C49B7C4B,-0.7120396681129932,C49B7C4A,-0.7120396718382835,1.985629660694599e-09,2.7886503305433753e-09,3.942725149430148e-18,0
2003,0.3241699495146211,325F99A8,0.32416994869709015,325F99A9,0.3241699505597353,1.0451142173906192e-09,3.223970077903477e-09,1.0922637273920064e-18,0
2004,0.7820029025757866,3C83157A,0.7820029035210609,3C83157A,0.7820029035210609,9.45274303276733e-10,1.2087861824593716e-09,8.93543508435313e-19,1
2005,-0.6257228054630118,C5FD0A15,-0.6257228069007397,C5FD0A15,-0.6257228069007397,1.437727825681634e-09,2.2977072485279935e-09,2.0670613007392388e-18,1
2006,-1.1935231816244842,BE73AA1E,-1.193523183465004,BE73AA1E,-1.193523183465004,1.8405197366178072e-09,1.5420896426265529e-09,3.3875129008796824e-18,1
2007,0.31642553649961974,32202872,0.31642553582787514,32202872,0.31642553582787514,6.717446043857933e-10,2.122915273580015e-09,4.51240813521426e-19,1
2008,0.3162204341855561,321E7A51,0.31622043438255787,321E7A53,0.31622043810784817,3.9222920467096856e-09,1.2403664098469076e-08,1.5384374899682054e-17,0
2009,1.6161053047586833,44EDC89E,1.6161053031682968,44EDC89E,1.6161053031682968,1.5903864891697594e-09,9.84085928365439e-10,2.5293291849337134e-18,1
2010,0.7756671150184048,3C6921EC,0.7756671160459518,3C6921EB,0.7756671123206615,2.6977432510122412e-09,3.477965223455722e-09,7.277818648382096e-18,0
2011,1.1510193625081548,413549A4,1.1510193645954132,413549A3,1.1510193571448326,5.363322230778067e-09,4.659628156985125e-09,2.876522535115822e-17,0
2012,-0.5539296119319972,C7231AB4,-0.5539296120405197,C7231AB4,-0.5539296120405197,1.0852252430026965e-10,1.9591392473452448e-10,1.1777138280502617e-20,1
2013,-0.26091949502350104,CFA68C29,-0.26091949455440044,CFA68C29,-0.26091949455440044,4.691005917045743e-10,1.7978748259585677e-09,2.200553651375817e-19,1
2014,0.6461535616925308,3A56A51E,0.646153561770916,3A56A51F,0.6461535654962063,3.8036754856918265e-09,5.88664322414087e-09,1.4467947200452952e-17,0
2015,-0.7065442484318468,C4B1FEA8,-0.7065442502498627,C4B1FEA8,-0.7065442502498627,1.8180158489755627e-09,2.5731096856433163e-09,3.305181627126336e-18,1
2016,0.7090673663163412,3B585706,0.7090673670172691,3B585706,0.7090673670172691,7.009279823222414e-10,9.885210004285144e-10,4.913000364023284e-19,1
2017,-0.40006714047726144,CB32A665,-0.4000671412795782,CB32A665,-0.4000671412795782,8.023167685777821e-10,2.005455303378967e-09,6.437121971410944e-19,1
2018,-1.8359185991814404,B95009E9,-1.8359185978770256,B95009E9,-1.8359185978770256,1.3044147983976018e-09,7.104970770377216e-10,1.701497966278656e-18,1
2019,-1.7308462257735882,BA273A18,-1.7308462262153625,BA273A18,-1.7308462262153625,4.4177439484371916e-10,2.5523607369930944e-10,1.9516461593953428e-19,1
2020,-0.6479680674306489,C5A1EC3C,-0.6479680687189102,C5A1EC3C,-0.6479680687189102,1.2882612754339107e-09,1.988155497449404e-09,1.6596171137826062e-18,1
2021,-0.6435057018561277,C5B4335D,-0.6435057036578655,C5B4335E,-0.6435056999325752,1.923552428451103e-09,2.9891769768361165e-09,3.7000539450001356e-18,0
2022,-1.3793384651840774,BCF71D65,-1.3793384656310081,BCF71D65,-1.3793384656310081,4.4693071465928824e-10,3.2401816228596497e-10,1.9974706370586213e-19,1
2023,0.6727231528942548,3AC3795A,0.672723151743412,3AC3795A,0.672723151743412,1.1508427544271171e-09,1.710722679122682e-09,1.3244390454173939e-18,1
2024,1.4787626821406525,43D48187,1.4787626788020134,43D48188,1.478762686252594,4.1119414539991794e-09,2.780663526108696e-09,1.6908062521116886e-17,0
2025,-1.0457752937599727,BFA24090,-1.045775294303894,BFA24090,-1.045775294303894,5.439213524027764e-10,5.201130258558372e-10,2.9585043759966526e-19,1
2026,-0.5818839676785145,C6B09A70,-0.58188396692276,C6B09A70,-0.58188396692276,7.557544590142129e-10,1.2988061211402206e-09,5.711648023198656e-19,1
2027,-0.2076606385683334,D2B5B027,-0.20766063872724771,D2B5B028,-0.20766063779592514,7.724082484728001e-10,3.7195698414393025e-09,5.966145023088189e-19,0
2028,-0.5531104830027886,C726759F,-0.553110484033823,C726759F,-0.553110484033823,1.031034368992323e-09,1.8640658614802003e-09,1.0630318700433975e-18,1
2029,0.8745502999297284,3DFE2875,0.8745503015816212,3DFE2874,0.8745502978563309,2.0733975647502234e-09,2.3708156808325652e-09,4.298977461512157e-18,0
2030,0.4892725139373331,37A81ED5,0.4892725143581629,37A81ED5,0.4892725143581629,4.2082975992840943e-10,8.601132251265396e-10,1.7709768684140272e-19,1
2031,0.1400668699726722,28F6DB08,0.14006686955690384,28F6DB09,0.1400668704882264,5.155542104340327e-10,3.680771980801885e-09,2.657961438962589e-19,0
2032,-0.9551418708415875,C0B7BD28,-0.9551418721675873,C0B7BD29,-0.955141868442297,2.39929054401955e-09,2.5119729511025466e-09,5.756595114621628e-18,0
2033,0.9452218791078039,3F1FA0FA,0.9452218785881996,3F1FA0FA,0.9452218785881996,5.19604248516714e-10,5.497166961551601e-10,2.6998857507661914e-19,1
2034,0.5045307633916329,38128EDA,0.5045307651162148,38128EDA,0.5045307651162148,1.7245818106914612e-09,3.418189604729386e-09,2.974182421767839e-18,1
2035,-1.088929841178002,BF49DF27,-1.0889298394322395,BF49DF27,-1.0889298394322395,1.745762423510655e-09,1.6031909104649874e-09,3.0476864393417956e-18,1
2036,-0.5636490092187445,C6FB4B2D,-0.5636490099132061,C6FB4B2E,-0.5636490061879158,3.0308286991242994e-09,5.377156083934632e-09,9.185922603435493e-18,0
2037,0.5117295310124192,38300B4E,0.5117295309901237,38300B4E,0.5117295309901237,2.2295498780522394e-11,4.356891175776467e-11,4.970892658722755e-22,1
2038,0.14848156532446022,2980B8D3,0.14848156552761793,2980B8D4,0.1484815664589405,1.1344802874901916e-09,7.64054638709619e-09,1.2870455227038278e-18,0
2039,0.4703689007300026,370D4315,0.47036890126764774,370D4314,0.4703688994050026,1.3249999986086891e-09,2.816937932232163e-09,1.755624996313026e-18,0
2040,0.5619008741762902,38FD8BC5,0.5619008727371693,38FD8BC6,0.5619008764624596,2.2861693649289805e-09,4.06863464713479e-09,5.226570365139778e-18,0
2041,-1.752694460516992,B9FA7B54,-1.752694457769394,B9FA7B53,-1.7526944652199745,4.702982447923887e-09,2.6832871067194727e-09,2.2118043905480155e-17,0
2042,-0.4122032022194385,CACF3B3B,-0.4122032020241022,CACF3B3A,-0.41220320388674736,1.6673088465424257e-09,4.044871164428328e-09,2.779918789758634e-18,0
2043,-0.30265241602610965,CE50ABE1,-0.3026524167507887,CE50ABE1,-0.3026524167507887,7.246790389991986e-10,2.3944267437689346e-09,5.25159709564802e-19,1
2044,-1.852409477136453,B92E43F1,-1.8524094745516777,B92E43F1,-1.8524094745516777,2.58477528269907e-09,1.3953584855842697e-09,6.681063262052057e-18,1
2045,0.11134825626705491,2640A8E0,0.11134825646877289,2640A8E0,0.11134825646877289,2.0171797565637917e-10,1.8115952814975723e-09,4.069014170290758e-20,1
2046,0.5478867257571194,38C424DF,0.5478867255151272,38C424DF,0.5478867255151272,2.419922040530764e-10,4.4168291122342805e-10,5.856022682246578e-20,1
2047,-0.6961458464996728,C4DC962C,-0.6961458474397659,C4DC962C,-0.6961458474397659,9.400931144654123e-10,1.3504255167108207e-09,8.837750638652788e-19,1
2048,0.7239015685666104,3B9519D0,0.7239015698432922,3B9519D0,0.7239015698432922,1.2766818713316752e-09,1.7636125224312182e-09,1.6299166005869481e-18,1
2049,-1.507496496101922,BBF0A5AD,-1.5074964985251427,BBF0A5AD,-1.5074964985251427,2.4232207351815305e-09,1.6074470099582218e-09,5.871998731413717e-18,1
2050,0.09305822252578089,23E954F3,0.09305822243914008,23E954F8,0.09305822476744652,2.2416656308976712e-09,2.4088850722209305e-08,5.0250648007478544e-18,0
2051,-0.24984376952873955,D0028F47,-0.24984376970678568,D0028F48,-0.2498437687754631,7.532764412232495e-10,3.014989898063478e-09,5.674253969019637e-19,0
2052,-0.05500537215534035,E0F5957F,-0.055005372036248446,E0F5957A,-0.05500537436455488,2.209214533532844e-09,4.0163613970173936e-08,4.880628855172741e-18,0
2053,1.104970249127493,40D6FAA4,1.104970246553421,40D6FAA4,1.104970246553421,2.5740720666078687e-09,2.329539703571574e-09,6.625847004090904e-18,1
2054,1.3252027355727973,429A03E4,1.3252027332782745,429A03E4,1.3252027332782745,2.2945227939885626e-09,1.731450390491982e-09,5.26483485213308e-18,1
2055,-1.07475052802415,BF66E932,-1.0747505277395248,BF66E932,-1.0747505277395248,2.846252122878923e-10,2.6482909741961683e-10,8.101151146992775e-20,1
2056,0.25158394281294083,300CF9C5,0.251583943143487,300CF9C4,0.2515839412808418,1.5320990032208215e-09,6.0898123548368774e-09,2.3473273556702348e-18,0
2057,-0.5582371502882113,C71175EC,-0.55823715031147,C71175EC,-0.55823715031147,2.325872827668718e-11,4.16646012625261e-11,5.409684410487678e-22,1
2058,-0.10888724560636459,DA0FFB95,-0.10888724541291595,DA0FFB94,-0.10888724587857723,2.722126413168269e-10,2.499949739760115e-09,7.409972209268344e-20,0
2059,-1.1543995294911245,BEC3CA2E,-1.1543995290994644,BEC3CA2E,-1.1543995290994644,3.916600377351642e-10,3.392759852456051e-10,1.5339758515871026e-19,1
2060,1.2235106782664649,41C9BFF7,1.2235106751322746,41C9BFF8,1.2235106825828552,4.3163903562515316e-09,3.5278730565451405e-09,1.8631225707541224e-17,0
2061,-0.2536236056000991,CFE250C0,-0.2536236047744751,CFE250BF,-0.25362360663712025,1.0370211356303116e-09,4.088819466061192e-09,1.0754128357439812e-18,0
2062,-0.9422397680085307,C0EC95FE,-0.9422397688031197,C0EC95FE,-0.9422397688031197,7.945889501925762e-10,8.43298040658991e-10,6.313715997681404e-19,1
2063,1.8202009972879176,468FC58A,1.8202009946107864,468FC58A,1.8202009946107864,2.677131183403958e-09,1.4707887685991042e-09,7.167031373153876e-18,1
2064,-1.6537141090719458,BAC5318A,-1.6537141054868698,BAC5318A,-1.6537141054868698,3.5850760138345095e-09,2.1678934672973383e-09,1.2852770024971536e-17,1
2065,0.5773933194270909,393D00C7,0.5773933194577694,393D00C7,0.5773933194577694,3.067845977255956e-11,5.313268917451238e-11,9.411678940165554e-22,1
2066,0.003779288118559654,0FDEB7BB,0.003779288090299815,0FDEB7C0,0.0037792883813381195,2.627784656539234e-10,6.953120730950578e-08,6.905252201143019e-20,0
2067,-0.12900209984671668,D7BE6DFA,-0.12900209985673428,D7BE6DFA,-0.12900209985673428,1.0017597862344019e-11,7.765453333121835e-11,1.0035226693163945e-22,1
2068,-0.6393313667736704,C5C54C79,-0.639331366866827,C5C54C79,-0.639331366866827,9.315659355024763e-11,1.457094057817845e-10,8.67815092188604e-21,1
2069,-0.27060350510998,CF573751,-0.27060350589454174,CF573751,-0.27060350589454174,7.845617489010692e-10,2.8993037195959596e-09,6.155371378387044e-19,1
2070,-2.114557570259667,B78AB16C,-2.1145575642585754,B78AB16C,-2.1145575642585754,6.001091623630828e-09,2.8379892361568076e-09,3.601310067521208e-17,1
2071,-0.6450243408527598,C5ADFAF5,-0.6450243405997753,C5ADFAF5,-0.6450243405997753,2.529845222198901e-10,3.9220926435958955e-10,6.400116848282607e-20,1
2072,-0.4692769505764775,C8FBAEE8,-0.46927694976329803,C8FBAEE9,-0.4692769479006529,2.675824617437428e-09,5.702015865365525e-09,7.160037383284157e-18,0
2073,-0.20222981934311685,D30EAAA9,-0.20222981926053762,D30EAAAA,-0.20222981832921505,1.0139017958543661e-09,5.013611737120288e-09,1.0279968516367087e-18,0
2074,-2.7561865136457637,B4F9AA3E,-2.7561865150928497,B4F9AA3E,-2.7561865150928497,1.4470860065785018e-09,5.250319597073854e-10,2.094057910435316e-18,1
2075,0.2814974904597829,31020706,0.2814974896609783,31020704,0.281497485935688,4.5240948765012945e-09,1.607152827228364e-08,2.0467434451585263e-17,0
2076,2.7675854516557683,4B1201EC,2.7675854563713074,4B1201EC,2.7675854563713074,4.715539070332397e-09,1.7038458803543802e-09,2.223630872383133e-17,1
2077,0.2714894962535024,30B00ABD,0.27148949541151524,30B00ABE,0.2714894972741604,1.0206580025595713e-09,3.7594751054624055e-09,1.0417427581888938e-18,0
2078,0.2214117593163989,2E2B9C3A,0.22141175903379917,2E2B9C3A,0.22141175903379917,2.8259972140176615e-10,1.276353714338764e-09,7.986260253635584e-20,1
2079,-0.5893991353167887,C691D236,-0.5893991366028786,C691D238,-0.589399129152298,6.164490695681479e-09,1.045894085400754e-08,3.800094553714353e-17,0
2080,-1.0329862736188036,BFBC71B1,-1.0329862758517265,BFBC71B1,-1.0329862758517265,2.2329229576456555e-09,2.1616191954063244e-09,4.985944934781022e-18,1
2081,-0.9564135717512897,C0B287AF,-0.9564135707914829,C0B287AF,-0.9564135707914829,9.59806789602169e-10,1.0035478562319707e-09,9.212290733664222e-19,1
2082,0.14528556709584406,294C5BD6,0.1452855672687292,294C5BD6,0.1452855672687292,1.7288515063995646e-10,1.1899678274711563e-09,2.988927531180044e-20,1
2083,0.0323773878682424,1C24F137,0.03237738786265254,1C24F140,0.032377392053604126,4.185361723862968e-09,1.2926804783928265e-07,1.7517252759577196e-17,0
2084,1.6969872945361502,45936E13,1.6969872936606407,45936E12,1.6969872862100601,8.32609003964535e-09,4.90639503692995e-09,6.932377534828152e-17,0
2085,-0.014859630871890517,E8645187,-0.01485963084269315,E8645180,-0.014859631657600403,7.857098860419853e-10,5.2875464593692385e-08,6.173400250241096e-19,0
2086,0.42996779541583374,35C24BD2,0.4299677945673466,35C24BD2,0.4299677945673466,8.484871694136586e-10,1.97337376998913e-09,7.199304766596027e-19,1
2087,0.19504092201366746,2C7B8CEB,0.19504092168062925,2C7B8CEC,0.19504092261195183,5.982843664931181e-10,3.0674812255614412e-09,3.5794418319007167e-19,0
2088,0.29491449264339864,316FF085,0.2949144933372736,316FF085,0.2949144933372736,6.938749574914027e-10,2.3528004720012678e-09,4.814624566336959e-19,1
2089,0.5295862783251776,38792F76,0.5295862779021263,38792F76,0.5295862779021263,4.2305126068953314e-10,7.988335007988451e-10,1.7897236917100333e-19,1
2090,0.12280455322450556,27B80F42,0.12280455324798822,27B80F40,0.12280455231666565,9.078399143547244e-10,7.392559074703475e-09,8.241733100955934e-19,0
2091,-0.6243299585464539,C602BE97,-0.6243299581110477,C602BE97,-0.6243299581110477,4.3540615557446927e-10,6.973975053001921e-10,1.8957852031213893e-19,1
2092,-0.6103350649359229,C63C114D,-0.6103350631892681,C63C114D,-0.6103350631892681,1.7466548207778487e-09,2.8617966116058303e-09,3.050803062946499e-18,1
2093,-0.4780354810322185,C8B3EEEF,-0.478035481646657,C8B3EEF0,-0.47803547978401184,1.2482066491514843e-09,2.6111171632202713e-09,1.5580198389859765e-18,0
2094,-1.3351517717211001,BD519BF3,-1.335151769220829,BD519BF2,-1.3351517766714096,4.950309495654892e-09,3.7076754871647373e-09,2.4505564102770992e-17,0
2095,-0.8859182879565849,C1D34758,-0.8859182894229889,C1D34758,-0.8859182894229889,1.466403998229282e-09,1.655236174897819e-09,2.150340686022824e-18,1
2096,0.08187271896932491,227ACE25,0.08187271887436509,227ACE20,0.08187271654605865,2.42326625432554e-09,2.9597969687967252e-08,5.872219339352933e-18,0
2097,-0.09676851733668168,DB9D16D7,-0.09676851751282811,DB9D16D6,-0.0967685179784894,6.418077180825321e-10,6.632402105010288e-09,4.1191714699030703e-19,0
2098,-1.6635948183400926,BAB0F533,-1.6635948196053505,BAB0F534,-1.66359481215477,6.185322698470941e-09,3.7180463838199217e-09,3.825821688421984e-17,0
2099,1.606288618403656,44D9ADD9,1.606288619339466,44D9ADD8,1.6062886118888855,6.514770500842815e-09,4.0557907378546025e-09,4.244223467865174e-17,0
2100,-1.1481036671273288,BED0AF06,-1.1481036692857742,BED0AF06,-1.1481036692857742,2.1584454223955163e-09,1.88000917007448e-09,4.658886641460159e-18,1
2101,0.9204807029180535,3EBA49F9,0.920480702072382,3EBA49F9,0.920480702072382,8.456715328009068e-10,9.18728149454963e-10,7.151603413898352e-19,1
2102,0.4142174407493191,354144EF,0.4142174404114485,354144EE,0.41421743854880333,2.200515769601452e-09,5.312465273361548e-09,4.842269652264671e-18,0
2103,0.8225411675886125,3D2920ED,0.8225411660969257,3D2920EE,0.822541169822216,2.2336035243597507e-09,2.7154914700596114e-09,4.9889847040322996e-18,0
2104,-1.516167179226055,BBDEE3BE,-1.5161671787500381,BBDEE3BE,-1.5161671787500381,4.760167815476279e-10,3.1396061599923053e-10,2.2659197631496214e-19,1
2105,-0.9664809869395261,C0894B3C,-0.9664809852838516,C0894B3B,-0.9664809890091419,2.0696158120614427e-09,2.1413931986547615e-09,4.283309609534745e-18,0
2106,-1.0057344771148715,BFF4417C,-1.0057344734668732,BFF4417B,-1.0057344809174538,3.802582249079478e-09,3.78090076019653e-09,1.4459631761014342e-17,0
2107,0.001741133546571294,0D90DAFD,0.001741133542964235,0D90DB00,0.0017411336302757263,8.370443227434521e-11,4.807467666060374e-08,7.006431982370444e-21,0
2108,-0.27207431867816984,CF4B2ACC,-0.272074319422245,CF4B2ACD,-0.2720743175595999,1.1185699588800446e-09,4.111266231647442e-09,1.2511987529089047e-18,0
2109,0.2486474495858665,2FE9D6FE,0.2486474495381117,2FE9D6FE,0.2486474495381117,4.7754800114319096e-11,1.9205827445186696e-10,2.280520933958571e-21,1
2110,1.0016762331102724,40036ED4,1.001676231622696,40036ED4,1.001676231622696,1.487576506420396e-09,1.4850871541609511e-09,2.2128838624539107e-18,1
2111,0.6647231624847325,3AA2B4C1,0.6647231616079807,3AA2B4C2,0.664723165333271,2.848538516175836e-09,4.285300523496143e-09,8.114171678137233e-18,0
2112,-0.006339484120672478,ED82246C,-0.006339484127238393,ED822480,-0.0063394829630851746,1.1575873037905637e-09,1.8259960617548948e-07,1.3400083658971069e-18,0
2113,-0.4955370536864008,C8248F7A,-0.49553705379366875,C8248F7B,-0.4955370519310236,1.7553771769485138e-09,3.5423731966962036e-09,3.081349033351734e-18,0
2114,2.4956398771212887,49FB8905,2.4956398755311966,49FB8906,2.495639890432358,1.3311069135824027e-08,5.3337299415083466e-09,1.7718456153868702e-16,0
2115,1.4028071913619715,4338F2FA,1.4028071910142899,4338F2FA,1.4028071910142899,3.476816612391076e-10,2.478470764763809e-10,1.2088253756198557e-19,1
2116,-0.6996962180350546,C4CE0B57,-0.6996962167322636,C4CE0B58,-0.6996962130069733,5.028081284663699e-09,7.186091842519855e-09,2.5281601405185354e-17,0
2117,-0.7565743504572666,C3E5124B,-0.7565743513405323,C3E5124C,-0.756574347615242,2.842024615645755e-09,3.756437967964499e-09,8.077103915936402e-18,0
2118,0.9303469116730814,3EE2B371,0.9303469099104404,3EE2B372,0.9303469136357307,1.9626493763524877e-09,2.109588747731719e-09,3.851992574496809e-18,0
2119,-0.03243275702157844,E3D93E51,-0.03243275685235858,E3D93E50,-0.03243275731801987,2.964414269612803e-10,9.140185854814912e-09,8.787751961884007e-20,0
2120,1.8316723395155796,46A743D4,1.831672340631485,46A743D4,1.831672340631485,1.115905368109793e-09,6.092276134960444e-10,1.2452447905762527e-18,1
2121,-1.3980285678836715,BCD0D666,-1.3980285674333572,BCD0D666,-1.3980285674333572,4.5031423034913587e-10,3.2210660117684096e-10,2.027829060549346e-19,1
2122,-1.1673299304021951,BEA94EED,-1.1673299297690392,BEA94EEC,-1.1673299372196198,6.817424624827595e-09,5.840186606436708e-09,4.6477278515205673e-17,0
2123,-1.0484215176501743,BF9CD52E,-1.0484215170145035,BF9CD52E,-1.0484215170145035,6.356708492916141e-10,6.063122881303908e-10,4.0407742863912197e-19,1
2124,0.43991436056379074,3613C748,0.43991436064243317,3613C748,0.43991436064243317,7.864242590471804e-11,1.7876758058984602e-10,6.184631152179067e-21,1
2125,1.5522493637049513,446B01B7,1.552249364554882,446B01B6,1.5522493571043015,6.600649804511249e-09,4.25231277837772e-09,4.3568577841794395e-17,0
2126,-0.9517191110385558,C0C5C22E,-0.9517191126942635,C0C5C22E,-0.9517191126942635,1.6557076820689076e-09,1.7397020432448077e-09,2.741367928461995e-18,1
2127,0.4563896110051607,369ABE63,0.45638961158692837,369ABE63,0.45638961158692837,5.817676895780721e-10,1.2747172055401886e-09,3.384536446370081e-19,1
2128,-0.21102981820609235,D27E7CCA,-0.21102981828153133,D27E7CCA,-0.21102981828153133,7.543898838946461e-11,3.574802320863996e-10,5.6910409692257765e-21,1
2129,-0.09856969018749351,DB621182,-0.09856969024986029,DB621184,-0.09856968931853771,8.689557962071603e-10,8.815649055549261e-09,7.5508417576202e-19,0
2130,2.016257751628994,4810A5DF,2.0162577480077744,4810A5E0,2.0162577629089355,1.1279941425357265e-08,5.59449376759686e-09,1.2723707855949089e-16,0
2131,0.20676897748144107,2D3BB3F3,0.2067689774557948,2D3BB3F2,0.20676897652447224,9.56968837506622e-10,4.628203172269963e-09,9.157893559587757e-19,0
2132,-0.30174922013162736,CE581205,-0.3017492201179266,CE581205,-0.3017492201179266,1.3700762746537976e-11,4.540446779137161e-11,1.877108998369228e-22,1
2133,-1.3131827499919115,BD7E9A0B,-1.3131827488541603,BD7E9A0B,-1.3131827488541603,1.1377512265653422e-09,8.664073805206093e-10,1.2944778535509407e-18,1
2134,-0.37384822351758307,CC096F73,-0.3738482240587473,CC096F73,-0.3738482240587473,5.411642245434223e-10,1.447550611452805e-09,2.9285871792568357e-19,1
2135,1.3901121963553211,431EF325,1.3901121988892555,431EF325,1.3901121988892555,2.5339343956432003e-09,1.822827252567685e-09,6.420823521423671e-18,1
2136,-0.20528544312243924,D2DC9A72,-0.20528544299304485,D2DC9A72,-0.20528544299304485,1.293943840963152e-10,6.303144642318354e-10,1.674290663566475e-20,1
2137,-0.900696434498589,C196BF56,-0.9006964340806007,C196BF56,-0.9006964340806007,4.1798831063033504e-10,4.640723495958169e-10,1.7471422782360145e-19,1
2138,-1.4020159010182596,BCC8ABE3,-1.4020159021019936,BCC8ABE3,-1.4020159021019936,1.08373399143602e-09,7.729826677778212e-10,1.1744793641938475e-18,1
2139,0.3019385799739065,31A97B19,0.3019385803490877,31A97B18,0.30193857848644257,1.487463929805699e-09,4.926379166035177e-09,2.2125489424730137e-18,0
2140,0.8965707228101605,3E585A8B,0.896570723503828,3E585A8B,0.896570723503828,6.936675678304027e-10,7.736897382241196e-10,4.811746946597464e-19,1
2141,0.6578418866238358,3A868537,0.6578418873250484,3A868536,0.6578418835997581,3.0240776549561588e-09,4.596967320637297e-09,9.14504566320514e-18,0
2142,-0.25843808177541644,CFBAE00F,-0.25843808241188526,CFBAE010,-0.2584380805492401,1.2261763271403936e-09,4.74456519223798e-09,1.5035083852395055e-18,0
2143,0.2478108506956802,2FDC220B,0.24781085085123777,2FDC220C,0.24781085178256035,1.0868801414432028e-09,4.385926356299575e-09,1.1813084418635965e-18,0
2144,1.8373228082879456,46B2D64D,1.8373228088021278,46B2D64D,1.8373228088021278,5.141822523313522e-10,2.798540626676689e-10,2.643833886125423e-19,1
2145,0.8154062185433364,3D0BE764,0.8154062181711197,3D0BE764,0.8154062181711197,3.7221670190490386e-10,4.564800873972261e-10,1.3854527317696406e-19,1
2146,-0.7707621599925835,C3AAF54C,-0.7707621604204178,C3AAF54C,-0.7707621604204178,4.2783432352422324e-10,5.550795637506906e-10,1.8304220838542972e-19,1
2147,-1.376149445258518,BCFDA55C,-1.376149445772171,BCFDA55C,-1.376149445772171,5.136531200378158e-10,3.7325388009826435e-10,2.6383952772458283e-19,1
2148,0.6011071255503684,399E2281,0.6011071242392063,399E2282,0.6011071279644966,2.4141282306544554e-09,4.016136438981822e-09,5.828015114042811e-18,0
2149,-0.885615375887544,C1D484F9,-0.8856153748929501,C1D484F9,-0.8856153748929501,9.945939627442613e-10,1.1230540817423155e-09,9.89217150727333e-19,1
2150,-1.3242730361906605,BD67E38A,-1.3242730349302292,BD67E38A,-1.3242730349302292,1.2604313148756319e-09,9.517911189231243e-10,1.5886870995191143e-18,1
2151,-0.15165375668368097,D64B4E0B,-0.15165375638753176,D64B4E09,-0.1516537582501769,1.566495932969758e-09,1.0329423861468538e-08,2.453909508010793e-18,0
2152,0.5863468082444228,3961AD31,0.5863468088209629,3961AD31,0.5863468088209629,5.765401489554733e-10,9.8327498478535e-10,3.323985433575994e-19,1
2153,0.45405814166598635,3687A4F1,0.4540581423789263,3687A4F1,0.4540581423789263,7.129399293148708e-10,1.5701511852623552e-09,5.08283342811493e-19,1
2154,0.887710858508571,3E34104D,0.8877108581364155,3E34104D,0.8877108581364155,3.72155528616247e-10,4.1923056933369006e-10,1.3849973747963825e-19,1
2155,-0.06494501941797406,DFAFE1B1,-0.06494501931592822,DFAFE1B2,-0.06494501885026693,5.677071313048287e-10,8.741349781592508e-09,3.2229138693435807e-19,0
2156,-0.577299369620708,C6C361BC,-0.5772993713617325,C6C361BD,-0.5772993676364422,1.9842658627311494e-09,3.437152311520509e-09,3.9373110140001925e-18,0
2157,-0.5282857134053315,C78C2448,-0.5282857120037079,C78C2448,-0.5282857120037079,1.4016235949654288e-09,2.653154456762721e-09,1.9645487019638123e-18,1
2158,-0.1447322677813782,D6BCB4DF,-0.14473226759582758,D6BCB4DE,-0.14473226852715015,7.45771944199447e-10,5.152769010197191e-09,5.561757927550231e-19,0
2159,0.3229742280442115,3255CE0C,0.32297422736883163,3255CE0C,0.32297422736883163,6.753798631464747e-10,2.091126178197794e-09,4.561379595437509e-19,1
2160,-1.2065452739866438,BE58FECB,-1.2065452709794044,BE58FECA,-1.206545278429985,4.443341250492949e-09,3.682697488682995e-09,1.9743281468332246e-17,0
2161,-0.4076580390945759,CAF47721,-0.4076580386608839,CAF47720,-0.40765804052352905,1.428953178006509e-09,3.5052741292193543e-09,2.041907184934902e-18,0
2162,0.17908979801818836,2B76350E,0.17908979766070843,2B76350C,0.17908979579806328,2.220125083773894e-09,1.239671443232304e-08,4.92895538760204e-18,0
2163,-0.8528408320859862,C25AC392,-0.8528408333659172,C25AC392,-0.8528408333659172,1.2799310500355432e-09,1.500785377389736e-09,1.6382234928450882e-18,1
2164,-0.38962641282898913,CB882E30,-0.3896264135837555,CB882E2F,-0.38962641544640064,2.6174115097532535e-09,6.717746599232895e-09,6.850843011388806e-18,0
2165,0.3322394240916626,32A1B493,0.3322394248098135,32A1B490,0.33223941922187805,4.86978457558962e-09,1.4657455504877346e-08,2.3714801812650572e-17,0
2166,0.5586866407498849,38F06167,0.5586866401135921,38F06167,0.5586866401135921,6.362927962300091e-10,1.138908199730638e-09,4.048685225342039e-19,1
