row,vector_id,target,operand_index,bit,stuck_at,original,faulty,activated,golden,faulty_result,faulty_is_nar,class
4526,31,A3,3,7,0,11,11,False,B9,B9,False,Not activated
4527,31,A3,3,7,1,11,91,True,B9,90,False,SDC
4528,31,B0,4,0,0,E2,E2,False,B9,B9,False,Not activated
4529,31,B0,4,0,1,E2,E3,True,B9,B9,False,Masked
4530,31,B0,4,1,0,E2,E0,True,B9,B9,False,Masked
4531,31,B0,4,1,1,E2,E2,False,B9,B9,False,Not activated
4532,31,B0,4,2,0,E2,E2,False,B9,B9,False,Not activated
4533,31,B0,4,2,1,E2,E6,True,B9,BA,False,SDC
4534,31,B0,4,3,0,E2,E2,False,B9,B9,False,Not activated
4535,31,B0,4,3,1,E2,EA,True,B9,BA,False,SDC
4536,31,B0,4,4,0,E2,E2,False,B9,B9,False,Not activated
4537,31,B0,4,4,1,E2,F2,True,B9,BA,False,SDC
4538,31,B0,4,5,0,E2,C2,True,B9,B6,False,SDC
4539,31,B0,4,5,1,E2,E2,False,B9,B9,False,Not activated
4540,31,B0,4,6,0,E2,A2,True,B9,B0,False,SDC
4541,31,B0,4,6,1,E2,E2,False,B9,B9,False,Not activated
4542,31,B0,4,7,0,E2,62,True,B9,D5,False,SDC
4543,31,B0,4,7,1,E2,E2,False,B9,B9,False,Not activated
4544,31,B1,5,0,0,FF,FE,True,B9,B9,False,Masked
4545,31,B1,5,0,1,FF,FF,False,B9,B9,False,Not activated
4546,31,B1,5,1,0,FF,FD,True,B9,B9,False,Masked
4547,31,B1,5,1,1,FF,FF,False,B9,B9,False,Not activated
4548,31,B1,5,2,0,FF,FB,True,B9,B8,False,SDC
4549,31,B1,5,2,1,FF,FF,False,B9,B9,False,Not activated
4550,31,B1,5,3,0,FF,F7,True,B9,B8,False,SDC
4551,31,B1,5,3,1,FF,FF,False,B9,B9,False,Not activated
4552,31,B1,5,4,0,FF,EF,True,B9,B6,False,SDC
4553,31,B1,5,4,1,FF,FF,False,B9,B9,False,Not activated
4554,31,B1,5,5,0,FF,DF,True,B9,B2,False,SDC
4555,31,B1,5,5,1,FF,FF,False,B9,B9,False,Not activated
4556,31,B1,5,6,0,FF,BF,True,B9,AB,False,SDC
4557,31,B1,5,6,1,FF,FF,False,B9,B9,False,Not activated
4558,31,B1,5,7,0,FF,7F,True,B9,7E,False,SDC
4559,31,B1,5,7,1,FF,FF,False,B9,B9,False,Not activated
4560,31,B2,6,0,0,34,34,False,B9,B9,False,Not activated
4561,31,B2,6,0,1,34,35,True,B9,B9,False,Masked
4562,31,B2,6,1,0,34,34,False,B9,B9,False,Not activated
4563,31,B2,6,1,1,34,36,True,B9,B8,False,SDC
4564,31,B2,6,2,0,34,30,True,B9,BA,False,SDC
4565,31,B2,6,2,1,34,34,False,B9,B9,False,Not activated
4566,31,B2,6,3,0,34,34,False,B9,B9,False,Not activated
4567,31,B2,6,3,1,34,3C,True,B9,B6,False,SDC
4568,31,B2,6,4,0,34,24,True,B9,BE,False,SDC
4569,31,B2,6,4,1,34,34,False,B9,B9,False,Not activated
4570,31,B2,6,5,0,34,14,True,B9,C5,False,SDC
4571,31,B2,6,5,1,34,34,False,B9,B9,False,Not activated
4572,31,B2,6,6,0,34,34,False,B9,B9,False,Not activated
4573,31,B2,6,6,1,34,74,True,B9,90,False,SDC
4574,31,B2,6,7,0,34,34,False,B9,B9,False,Not activated
4575,31,B2,6,7,1,34,B4,True,B9,05,False,SDC
4576,31,B3,7,0,0,2C,2C,False,B9,B9,False,Not activated
4577,31,B3,7,0,1,2C,2D,True,B9,B9,False,Masked
4578,31,B3,7,1,0,2C,2C,False,B9,B9,False,Not activated
4579,31,B3,7,1,1,2C,2E,True,B9,B9,False,Masked
4580,31,B3,7,2,0,2C,28,True,B9,B8,False,SDC
4581,31,B3,7,2,1,2C,2C,False,B9,B9,False,Not activated
4582,31,B3,7,3,0,2C,24,True,B9,B8,False,SDC
4583,31,B3,7,3,1,2C,2C,False,B9,B9,False,Not activated
4584,31,B3,7,4,0,2C,2C,False,B9,B9,False,Not activated
4585,31,B3,7,4,1,2C,3C,True,B9,BB,False,SDC
4586,31,B3,7,5,0,2C,0C,True,B9,B4,False,SDC
4587,31,B3,7,5,1,2C,2C,False,B9,B9,False,Not activated
4588,31,B3,7,6,0,2C,2C,False,B9,B9,False,Not activated
4589,31,B3,7,6,1,2C,6C,True,B9,E2,False,SDC
4590,31,B3,7,7,0,2C,2C,False,B9,B9,False,Not activated
4591,31,B3,7,7,1,2C,AC,True,B9,A5,False,SDC
4592,31,C0,8,0,0,CC,CC,False,B9,B9,False,Not activated
4593,31,C0,8,0,1,CC,CD,True,B9,BA,False,SDC
4594,31,C0,8,1,0,CC,CC,False,B9,B9,False,Not activated
4595,31,C0,8,1,1,CC,CE,True,B9,BA,False,SDC
4596,31,C0,8,2,0,CC,C8,True,B9,B7,False,SDC
4597,31,C0,8,2,1,CC,CC,False,B9,B9,False,Not activated
4598,31,C0,8,3,0,CC,C4,True,B9,B5,False,SDC
4599,31,C0,8,3,1,CC,CC,False,B9,B9,False,Not activated
4600,31,C0,8,4,0,CC,CC,False,B9,B9,False,Not activated
4601,31,C0,8,4,1,CC,DC,True,B9,C2,False,SDC
4602,31,C0,8,5,0,CC,CC,False,B9,B9,False,Not activated
4603,31,C0,8,5,1,CC,EC,True,B9,D2,False,SDC
4604,31,C0,8,6,0,CC,8C,True,B9,8B,False,SDC
4605,31,C0,8,6,1,CC,CC,False,B9,B9,False,Not activated
4606,31,C0,8,7,0,CC,4C,True,B9,3E,False,SDC
4607,31,C0,8,7,1,CC,CC,False,B9,B9,False,Not activated
4608,32,A0,0,0,0,F6,F6,False,E7,E7,False,Not activated
4609,32,A0,0,0,1,F6,F7,True,E7,E7,False,Masked
4610,32,A0,0,1,0,F6,F4,True,E7,E7,False,Masked
4611,32,A0,0,1,1,F6,F6,False,E7,E7,False,Not activated
4612,32,A0,0,2,0,F6,F2,True,E7,E6,False,SDC
4613,32,A0,0,2,1,F6,F6,False,E7,E7,False,Not activated
4614,32,A0,0,3,0,F6,F6,False,E7,E7,False,Not activated
4615,32,A0,0,3,1,F6,FE,True,E7,E9,False,SDC
4616,32,A0,0,4,0,F6,E6,True,E7,E3,False,SDC
4617,32,A0,0,4,1,F6,F6,False,E7,E7,False,Not activated
4618,32,A0,0,5,0,F6,D6,True,E7,DE,False,SDC
4619,32,A0,0,5,1,F6,F6,False,E7,E7,False,Not activated
4620,32,A0,0,6,0,F6,B6,True,E7,D2,False,SDC
4621,32,A0,0,6,1,F6,F6,False,E7,E7,False,Not activated
4622,32,A0,0,7,0,F6,76,True,E7,56,False,SDC
4623,32,A0,0,7,1,F6,F6,False,E7,E7,False,Not activated
4624,32,A1,1,0,0,E3,E2,True,E7,E7,False,Masked
4625,32,A1,1,0,1,E3,E3,False,E7,E7,False,Not activated
4626,32,A1,1,1,0,E3,E1,True,E7,E8,False,SDC
4627,32,A1,1,1,1,E3,E3,False,E7,E7,False,Not activated
4628,32,A1,1,2,0,E3,E3,False,E7,E7,False,Not activated
4629,32,A1,1,2,1,E3,E7,True,E7,E5,False,SDC
4630,32,A1,1,3,0,E3,E3,False,E7,E7,False,Not activated
4631,32,A1,1,3,1,E3,EB,True,E7,E3,False,SDC
4632,32,A1,1,4,0,E3,E3,False,E7,E7,False,Not activated
4633,32,A1,1,4,1,E3,F3,True,E7,DF,False,SDC
4634,32,A1,1,5,0,E3,C3,True,E7,F6,False,SDC
4635,32,A1,1,5,1,E3,E3,False,E7,E7,False,Not activated
4636,32,A1,1,6,0,E3,A3,True,E7,12,False,SDC
4637,32,A1,1,6,1,E3,E3,False,E7,E7,False,Not activated
4638,32,A1,1,7,0,E3,63,True,E7,A8,False,SDC
4639,32,A1,1,7,1,E3,E3,False,E7,E7,False,Not activated
4640,32,A2,2,0,0,C0,C0,False,E7,E7,False,Not activated
4641,32,A2,2,0,1,C0,C1,True,E7,E7,False,Masked
4642,32,A2,2,1,0,C0,C0,False,E7,E7,False,Not activated
4643,32,A2,2,1,1,C0,C2,True,E7,E8,False,SDC
4644,32,A2,2,2,0,C0,C0,False,E7,E7,False,Not activated
4645,32,A2,2,2,1,C0,C4,True,E7,E9,False,SDC
4646,32,A2,2,3,0,C0,C0,False,E7,E7,False,Not activated
4647,32,A2,2,3,1,C0,C8,True,E7,EB,False,SDC
4648,32,A2,2,4,0,C0,C0,False,E7,E7,False,Not activated
4649,32,A2,2,4,1,C0,D0,True,E7,EF,False,SDC
4650,32,A2,2,5,0,C0,C0,False,E7,E7,False,Not activated
4651,32,A2,2,5,1,C0,E0,True,E7,F6,False,SDC
4652,32,A2,2,6,0,C0,80,True,E7,80,True,SDC
4653,32,A2,2,6,1,C0,C0,False,E7,E7,False,Not activated
4654,32,A2,2,7,0,C0,40,True,E7,25,False,SDC
4655,32,A2,2,7,1,C0,C0,False,E7,E7,False,Not activated
4656,32,A3,3,0,0,23,22,True,E7,E7,False,Masked
4657,32,A3,3,0,1,23,23,False,E7,E7,False,Not activated
4658,32,A3,3,1,0,23,21,True,E7,E7,False,Masked
4659,32,A3,3,1,1,23,23,False,E7,E7,False,Not activated
4660,32,A3,3,2,0,23,23,False,E7,E7,False,Not activated
4661,32,A3,3,2,1,23,27,True,E7,E7,False,Masked
4662,32,A3,3,3,0,23,23,False,E7,E7,False,Not activated
4663,32,A3,3,3,1,23,2B,True,E7,E8,False,SDC
4664,32,A3,3,4,0,23,23,False,E7,E7,False,Not activated
4665,32,A3,3,4,1,23,33,True,E7,E9,False,SDC
4666,32,A3,3,5,0,23,03,True,E7,E4,False,SDC
4667,32,A3,3,5,1,23,23,False,E7,E7,False,Not activated
4668,32,A3,3,6,0,23,23,False,E7,E7,False,Not activated
4669,32,A3,3,6,1,23,63,True,E7,F4,False,SDC
4670,32,A3,3,7,0,23,23,False,E7,E7,False,Not activated
4671,32,A3,3,7,1,23,A3,True,E7,D6,False,SDC
4672,32,B0,4,0,0,12,12,False,E7,E7,False,Not activated
4673,32,B0,4,0,1,12,13,True,E7,E7,False,Masked
4674,32,B0,4,1,0,12,10,True,E7,E8,False,SDC
4675,32,B0,4,1,1,12,12,False,E7,E7,False,Not activated
4676,32,B0,4,2,0,12,12,False,E7,E7,False,Not activated
4677,32,B0,4,2,1,12,16,True,E7,E7,False,Masked
4678,32,B0,4,3,0,12,12,False,E7,E7,False,Not activated
4679,32,B0,4,3,1,12,1A,True,E7,E6,False,SDC
4680,32,B0,4,4,0,12,02,True,E7,E9,False,SDC
4681,32,B0,4,4,1,12,12,False,E7,E7,False,Not activated
4682,32,B0,4,5,0,12,12,False,E7,E7,False,Not activated
4683,32,B0,4,5,1,12,32,True,E7,E2,False,SDC
4684,32,B0,4,6,0,12,12,False,E7,E7,False,Not activated
4685,32,B0,4,6,1,12,52,True,E7,DA,False,SDC
4686,32,B0,4,7,0,12,12,False,E7,E7,False,Not activated
4687,32,B0,4,7,1,12,92,True,E7,10,False,SDC
4688,32,B1,5,0,0,E2,E2,False,E7,E7,False,Not activated
4689,32,B1,5,0,1,E2,E3,True,E7,E6,False,SDC
4690,32,B1,5,1,0,E2,E0,True,E7,E7,False,Masked
4691,32,B1,5,1,1,E2,E2,False,E7,E7,False,Not activated
4692,32,B1,5,2,0,E2,E2,False,E7,E7,False,Not activated
4693,32,B1,5,2,1,E2,E6,True,E7,E5,False,SDC
4694,32,B1,5,3,0,E2,E2,False,E7,E7,False,Not activated
4695,32,B1,5,3,1,E2,EA,True,E7,E3,False,SDC
4696,32,B1,5,4,0,E2,E2,False,E7,E7,False,Not activated
4697,32,B1,5,4,1,E2,F2,True,E7,DF,False,SDC
4698,32,B1,5,5,0,E2,C2,True,E7,F5,False,SDC
4699,32,B1,5,5,1,E2,E2,False,E7,E7,False,Not activated
4700,32,B1,5,6,0,E2,A2,True,E7,11,False,SDC
4701,32,B1,5,6,1,E2,E2,False,E7,E7,False,Not activated
4702,32,B1,5,7,0,E2,62,True,E7,AC,False,SDC
4703,32,B1,5,7,1,E2,E2,False,E7,E7,False,Not activated
4704,32,B2,6,0,0,1F,1E,True,E7,E8,False,SDC
4705,32,B2,6,0,1,1F,1F,False,E7,E7,False,Not activated
4706,32,B2,6,1,0,1F,1D,True,E7,E9,False,SDC
4707,32,B2,6,1,1,1F,1F,False,E7,E7,False,Not activated
4708,32,B2,6,2,0,1F,1B,True,E7,EB,False,SDC
4709,32,B2,6,2,1,1F,1F,False,E7,E7,False,Not activated
4710,32,B2,6,3,0,1F,17,True,E7,EF,False,SDC
4711,32,B2,6,3,1,1F,1F,False,E7,E7,False,Not activated
4712,32,B2,6,4,0,1F,0F,True,E7,F7,False,SDC
4713,32,B2,6,4,1,1F,1F,False,E7,E7,False,Not activated
4714,32,B2,6,5,0,1F,1F,False,E7,E7,False,Not activated
4715,32,B2,6,5,1,1F,3F,True,E7,C7,False,SDC
4716,32,B2,6,6,0,1F,1F,False,E7,E7,False,Not activated
4717,32,B2,6,6,1,1F,5F,True,E7,A4,False,SDC
4718,32,B2,6,7,0,1F,1F,False,E7,E7,False,Not activated
4719,32,B2,6,7,1,1F,9F,True,E7,62,False,SDC
4720,32,B3,7,0,0,07,06,True,E7,E6,False,SDC
4721,32,B3,7,0,1,07,07,False,E7,E7,False,Not activated
4722,32,B3,7,1,0,07,05,True,E7,E6,False,SDC
4723,32,B3,7,1,1,07,07,False,E7,E7,False,Not activated
4724,32,B3,7,2,0,07,03,True,E7,E5,False,SDC
4725,32,B3,7,2,1,07,07,False,E7,E7,False,Not activated
4726,32,B3,7,3,0,07,07,False,E7,E7,False,Not activated
4727,32,B3,7,3,1,07,0F,True,E7,EB,False,SDC
4728,32,B3,7,4,0,07,07,False,E7,E7,False,Not activated
4729,32,B3,7,4,1,07,17,True,E7,F0,False,SDC
4730,32,B3,7,5,0,07,07,False,E7,E7,False,Not activated
4731,32,B3,7,5,1,07,27,True,E7,F8,False,SDC
4732,32,B3,7,6,0,07,07,False,E7,E7,False,Not activated
4733,32,B3,7,6,1,07,47,True,E7,0E,False,SDC
4734,32,B3,7,7,0,07,07,False,E7,E7,False,Not activated
4735,32,B3,7,7,1,07,87,True,E7,8C,False,SDC
4736,32,C0,8,0,0,F7,F6,True,E7,E6,False,SDC
4737,32,C0,8,0,1,F7,F7,False,E7,E7,False,Not activated
4738,32,C0,8,1,0,F7,F5,True,E7,E5,False,SDC
4739,32,C0,8,1,1,F7,F7,False,E7,E7,False,Not activated
4740,32,C0,8,2,0,F7,F3,True,E7,E3,False,SDC
4741,32,C0,8,2,1,F7,F7,False,E7,E7,False,Not activated
4742,32,C0,8,3,0,F7,F7,False,E7,E7,False,Not activated
4743,32,C0,8,3,1,F7,FF,True,E7,EF,False,SDC
4744,32,C0,8,4,0,F7,E7,True,E7,D7,False,SDC
4745,32,C0,8,4,1,F7,F7,False,E7,E7,False,Not activated
4746,32,C0,8,5,0,F7,D7,True,E7,C7,False,SDC
4747,32,C0,8,5,1,F7,F7,False,E7,E7,False,Not activated
4748,32,C0,8,6,0,F7,B7,True,E7,AF,False,SDC
4749,32,C0,8,6,1,F7,F7,False,E7,E7,False,Not activated
4750,32,C0,8,7,0,F7,77,True,E7,76,False,SDC
4751,32,C0,8,7,1,F7,F7,False,E7,E7,False,Not activated
4752,33,A0,0,0,0,C1,C0,True,A4,A4,False,Masked
4753,33,A0,0,0,1,C1,C1,False,A4,A4,False,Not activated
4754,33,A0,0,1,0,C1,C1,False,A4,A4,False,Not activated
4755,33,A0,0,1,1,C1,C3,True,A4,A4,False,Masked
4756,33,A0,0,2,0,C1,C1,False,A4,A4,False,Not activated
4757,33,A0,0,2,1,C1,C5,True,A4,A4,False,Masked
4758,33,A0,0,3,0,C1,C1,False,A4,A4,False,Not activated
4759,33,A0,0,3,1,C1,C9,True,A4,A5,False,SDC
4760,33,A0,0,4,0,C1,C1,False,A4,A4,False,Not activated
4761,33,A0,0,4,1,C1,D1,True,A4,A6,False,SDC
4762,33,A0,0,5,0,C1,C1,False,A4,A4,False,Not activated
4763,33,A0,0,5,1,C1,E1,True,A4,A6,False,SDC
4764,33,A0,0,6,0,C1,81,True,A4,88,False,SDC
4765,33,A0,0,6,1,C1,C1,False,A4,A4,False,Not activated
4766,33,A0,0,7,0,C1,41,True,A4,AA,False,SDC
4767,33,A0,0,7,1,C1,C1,False,A4,A4,False,Not activated
4768,33,A1,1,0,0,CA,CA,False,A4,A4,False,Not activated
4769,33,A1,1,0,1,CA,CB,True,A4,A4,False,Masked
4770,33,A1,1,1,0,CA,C8,True,A4,A4,False,Masked
4771,33,A1,1,1,1,CA,CA,False,A4,A4,False,Not activated
4772,33,A1,1,2,0,CA,CA,False,A4,A4,False,Not activated
4773,33,A1,1,2,1,CA,CE,True,A4,A6,False,SDC
4774,33,A1,1,3,0,CA,C2,True,A4,A2,False,SDC
4775,33,A1,1,3,1,CA,CA,False,A4,A4,False,Not activated
4776,33,A1,1,4,0,CA,CA,False,A4,A4,False,Not activated
4777,33,A1,1,4,1,CA,DA,True,A4,AA,False,SDC
4778,33,A1,1,5,0,CA,CA,False,A4,A4,False,Not activated
4779,33,A1,1,5,1,CA,EA,True,A4,AF,False,SDC
4780,33,A1,1,6,0,CA,8A,True,A4,8C,False,SDC
4781,33,A1,1,6,1,CA,CA,False,A4,A4,False,Not activated
4782,33,A1,1,7,0,CA,4A,True,A4,E5,False,SDC
4783,33,A1,1,7,1,CA,CA,False,A4,A4,False,Not activated
4784,33,A2,2,0,0,31,30,True,A4,A4,False,Masked
4785,33,A2,2,0,1,31,31,False,A4,A4,False,Not activated
4786,33,A2,2,1,0,31,31,False,A4,A4,False,Not activated
4787,33,A2,2,1,1,31,33,True,A4,A5,False,SDC
4788,33,A2,2,2,0,31,31,False,A4,A4,False,Not activated
4789,33,A2,2,2,1,31,35,True,A4,A5,False,SDC
4790,33,A2,2,3,0,31,31,False,A4,A4,False,Not activated
4791,33,A2,2,3,1,31,39,True,A4,A6,False,SDC
4792,33,A2,2,4,0,31,21,True,A4,A4,False,Masked
4793,33,A2,2,4,1,31,31,False,A4,A4,False,Not activated
4794,33,A2,2,5,0,31,11,True,A4,A2,False,SDC
4795,33,A2,2,5,1,31,31,False,A4,A4,False,Not activated
4796,33,A2,2,6,0,31,31,False,A4,A4,False,Not activated
4797,33,A2,2,6,1,31,71,True,A4,BA,False,SDC
4798,33,A2,2,7,0,31,31,False,A4,A4,False,Not activated
4799,33,A2,2,7,1,31,B1,True,A4,9E,False,SDC
4800,33,A3,3,0,0,34,34,False,A4,A4,False,Not activated
4801,33,A3,3,0,1,34,35,True,A4,A4,False,Masked
4802,33,A3,3,1,0,34,34,False,A4,A4,False,Not activated
4803,33,A3,3,1,1,34,36,True,A4,A4,False,Masked
4804,33,A3,3,2,0,34,30,True,A4,A6,False,SDC
4805,33,A3,3,2,1,34,34,False,A4,A4,False,Not activated
4806,33,A3,3,3,0,34,34,False,A4,A4,False,Not activated
4807,33,A3,3,3,1,34,3C,True,A4,A2,False,SDC
4808,33,A3,3,4,0,34,24,True,A4,AA,False,SDC
4809,33,A3,3,4,1,34,34,False,A4,A4,False,Not activated
4810,33,A3,3,5,0,34,14,True,A4,B0,False,SDC
4811,33,A3,3,5,1,34,34,False,A4,A4,False,Not activated
4812,33,A3,3,6,0,34,34,False,A4,A4,False,Not activated
4813,33,A3,3,6,1,34,74,True,A4,8E,False,SDC
4814,33,A3,3,7,0,34,34,False,A4,A4,False,Not activated
4815,33,A3,3,7,1,34,B4,True,A4,EC,False,SDC
4816,33,B0,4,0,0,06,06,False,A4,A4,False,Not activated
4817,33,B0,4,0,1,06,07,True,A4,A4,False,Masked
4818,33,B0,4,1,0,06,04,True,A4,A6,False,SDC
4819,33,B0,4,1,1,06,06,False,A4,A4,False,Not activated
4820,33,B0,4,2,0,06,02,True,A4,A6,False,SDC
4821,33,B0,4,2,1,06,06,False,A4,A4,False,Not activated
4822,33,B0,4,3,0,06,06,False,A4,A4,False,Not activated
4823,33,B0,4,3,1,06,0E,True,A4,A0,False,SDC
4824,33,B0,4,4,0,06,06,False,A4,A4,False,Not activated
4825,33,B0,4,4,1,06,16,True,A4,9F,False,SDC
4826,33,B0,4,5,0,06,06,False,A4,A4,False,Not activated
4827,33,B0,4,5,1,06,26,True,A4,9E,False,SDC
4828,33,B0,4,6,0,06,06,False,A4,A4,False,Not activated
4829,33,B0,4,6,1,06,46,True,A4,99,False,SDC
4830,33,B0,4,7,0,06,06,False,A4,A4,False,Not activated
4831,33,B0,4,7,1,06,86,True,A4,7A,False,SDC
4832,33,B1,5,0,0,2B,2A,True,A4,A5,False,SDC
4833,33,B1,5,0,1,2B,2B,False,A4,A4,False,Not activated
4834,33,B1,5,1,0,2B,29,True,A4,A5,False,SDC
4835,33,B1,5,1,1,2B,2B,False,A4,A4,False,Not activated
4836,33,B1,5,2,0,2B,2B,False,A4,A4,False,Not activated
4837,33,B1,5,2,1,2B,2F,True,A4,A2,False,SDC
4838,33,B1,5,3,0,2B,23,True,A4,A8,False,SDC
4839,33,B1,5,3,1,2B,2B,False,A4,A4,False,Not activated
4840,33,B1,5,4,0,2B,2B,False,A4,A4,False,Not activated
4841,33,B1,5,4,1,2B,3B,True,A4,A0,False,SDC
4842,33,B1,5,5,0,2B,0B,True,A4,B2,False,SDC
4843,33,B1,5,5,1,2B,2B,False,A4,A4,False,Not activated
4844,33,B1,5,6,0,2B,2B,False,A4,A4,False,Not activated
4845,33,B1,5,6,1,2B,6B,True,A4,90,False,SDC
4846,33,B1,5,7,0,2B,2B,False,A4,A4,False,Not activated
4847,33,B1,5,7,1,2B,AB,True,A4,07,False,SDC
4848,33,B2,6,0,0,0B,0A,True,A4,A4,False,Masked
4849,33,B2,6,0,1,0B,0B,False,A4,A4,False,Not activated
4850,33,B2,6,1,0,0B,09,True,A4,A4,False,Masked
4851,33,B2,6,1,1,0B,0B,False,A4,A4,False,Not activated
4852,33,B2,6,2,0,0B,0B,False,A4,A4,False,Not activated
4853,33,B2,6,2,1,0B,0F,True,A4,A6,False,SDC
4854,33,B2,6,3,0,0B,03,True,A4,A2,False,SDC
4855,33,B2,6,3,1,0B,0B,False,A4,A4,False,Not activated
4856,33,B2,6,4,0,0B,0B,False,A4,A4,False,Not activated
4857,33,B2,6,4,1,0B,1B,True,A4,AB,False,SDC
4858,33,B2,6,5,0,0B,0B,False,A4,A4,False,Not activated
4859,33,B2,6,5,1,0B,2B,True,A4,B1,False,SDC
4860,33,B2,6,6,0,0B,0B,False,A4,A4,False,Not activated
4861,33,B2,6,6,1,0B,4B,True,A4,C3,False,SDC
4862,33,B2,6,7,0,0B,0B,False,A4,A4,False,Not activated
4863,33,B2,6,7,1,0B,8B,True,A4,8A,False,SDC
4864,33,B3,7,0,0,D3,D2,True,A4,A4,False,Masked
4865,33,B3,7,0,1,D3,D3,False,A4,A4,False,Not activated
4866,33,B3,7,1,0,D3,D1,True,A4,A4,False,Masked
4867,33,B3,7,1,1,D3,D3,False,A4,A4,False,Not activated
4868,33,B3,7,2,0,D3,D3,False,A4,A4,False,Not activated
4869,33,B3,7,2,1,D3,D7,True,A4,A6,False,SDC
4870,33,B3,7,3,0,D3,D3,False,A4,A4,False,Not activated
4871,33,B3,7,3,1,D3,DB,True,A4,A8,False,SDC
4872,33,B3,7,4,0,D3,C3,True,A4,A0,False,SDC
4873,33,B3,7,4,1,D3,D3,False,A4,A4,False,Not activated
4874,33,B3,7,5,0,D3,D3,False,A4,A4,False,Not activated
4875,33,B3,7,5,1,D3,F3,True,A4,B2,False,SDC
4876,33,B3,7,6,0,D3,93,True,A4,90,False,SDC
4877,33,B3,7,6,1,D3,D3,False,A4,A4,False,Not activated
4878,33,B3,7,7,0,D3,53,True,A4,00,False,SDC
4879,33,B3,7,7,1,D3,D3,False,A4,A4,False,Not activated
4880,33,C0,8,0,0,D0,D0,False,A4,A4,False,Not activated
4881,33,C0,8,0,1,D0,D1,True,A4,A4,False,Masked
4882,33,C0,8,1,0,D0,D0,False,A4,A4,False,Not activated
4883,33,C0,8,1,1,D0,D2,True,A4,A5,False,SDC
4884,33,C0,8,2,0,D0,D0,False,A4,A4,False,Not activated
4885,33,C0,8,2,1,D0,D4,True,A4,A6,False,SDC
4886,33,C0,8,3,0,D0,D0,False,A4,A4,False,Not activated
4887,33,C0,8,3,1,D0,D8,True,A4,A8,False,SDC
4888,33,C0,8,4,0,D0,C0,True,A4,9F,False,SDC
4889,33,C0,8,4,1,D0,D0,False,A4,A4,False,Not activated
4890,33,C0,8,5,0,D0,D0,False,A4,A4,False,Not activated
4891,33,C0,8,5,1,D0,F0,True,A4,B4,False,SDC
4892,33,C0,8,6,0,D0,90,True,A4,8E,False,SDC
4893,33,C0,8,6,1,D0,D0,False,A4,A4,False,Not activated
4894,33,C0,8,7,0,D0,50,True,A4,18,False,SDC
4895,33,C0,8,7,1,D0,D0,False,A4,A4,False,Not activated
4896,34,A0,0,0,0,E7,E6,True,BE,BD,False,SDC
4897,34,A0,0,0,1,E7,E7,False,BE,BE,False,Not activated
4898,34,A0,0,1,0,E7,E5,True,BE,BC,False,SDC
4899,34,A0,0,1,1,E7,E7,False,BE,BE,False,Not activated
4900,34,A0,0,2,0,E7,E3,True,BE,BC,False,SDC
4901,34,A0,0,2,1,E7,E7,False,BE,BE,False,Not activated
4902,34,A0,0,3,0,E7,E7,False,BE,BE,False,Not activated
4903,34,A0,0,3,1,E7,EF,True,BE,C0,False,SDC
4904,34,A0,0,4,0,E7,E7,False,BE,BE,False,Not activated
4905,34,A0,0,4,1,E7,F7,True,BE,C8,False,SDC
4906,34,A0,0,5,0,E7,C7,True,BE,B2,False,SDC
4907,34,A0,0,5,1,E7,E7,False,BE,BE,False,Not activated
4908,34,A0,0,6,0,E7,A7,True,BE,9E,False,SDC
4909,34,A0,0,6,1,E7,E7,False,BE,BE,False,Not activated
4910,34,A0,0,7,0,E7,67,True,BE,50,False,SDC
4911,34,A0,0,7,1,E7,E7,False,BE,BE,False,Not activated
4912,34,A1,1,0,0,33,32,True,BE,BE,False,Masked
4913,34,A1,1,0,1,33,33,False,BE,BE,False,Not activated
4914,34,A1,1,1,0,33,31,True,BE,BE,False,Masked
4915,34,A1,1,1,1,33,33,False,BE,BE,False,Not activated
4916,34,A1,1,2,0,33,33,False,BE,BE,False,Not activated
4917,34,A1,1,2,1,33,37,True,BE,BC,False,SDC
4918,34,A1,1,3,0,33,33,False,BE,BE,False,Not activated
4919,34,A1,1,3,1,33,3B,True,BE,BB,False,SDC
4920,34,A1,1,4,0,33,23,True,BE,C4,False,SDC
4921,34,A1,1,4,1,33,33,False,BE,BE,False,Not activated
4922,34,A1,1,5,0,33,13,True,BE,CC,False,SDC
4923,34,A1,1,5,1,33,33,False,BE,BE,False,Not activated
4924,34,A1,1,6,0,33,33,False,BE,BE,False,Not activated
4925,34,A1,1,6,1,33,73,True,BE,90,False,SDC
4926,34,A1,1,7,0,33,33,False,BE,BE,False,Not activated
4927,34,A1,1,7,1,33,B3,True,BE,0C,False,SDC
4928,34,A2,2,0,0,26,26,False,BE,BE,False,Not activated
4929,34,A2,2,0,1,26,27,True,BE,BD,False,SDC
4930,34,A2,2,1,0,26,24,True,BE,BE,False,Masked
4931,34,A2,2,1,1,26,26,False,BE,BE,False,Not activated
4932,34,A2,2,2,0,26,22,True,BE,BE,False,Masked
4933,34,A2,2,2,1,26,26,False,BE,BE,False,Not activated
4934,34,A2,2,3,0,26,26,False,BE,BE,False,Not activated
4935,34,A2,2,3,1,26,2E,True,BE,BC,False,SDC
4936,34,A2,2,4,0,26,26,False,BE,BE,False,Not activated
4937,34,A2,2,4,1,26,36,True,BE,BA,False,SDC
4938,34,A2,2,5,0,26,06,True,BE,CC,False,SDC
