row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,faulty_result,class
4783,29,C0,8,16,7,1,FC10,FC90,True,FB38,FBB8,SDC
4784,29,C0,8,16,8,0,FC10,FC10,False,FB38,FB38,Not activated
4785,29,C0,8,16,8,1,FC10,FD10,True,FB38,FC38,SDC
4786,29,C0,8,16,9,0,FC10,FC10,False,FB38,FB38,Not activated
4787,29,C0,8,16,9,1,FC10,FE10,True,FB38,FD38,SDC
4788,29,C0,8,16,10,0,FC10,F810,True,FB38,F738,SDC
4789,29,C0,8,16,10,1,FC10,FC10,False,FB38,FB38,Not activated
4790,29,C0,8,16,11,0,FC10,F410,True,FB38,F338,SDC
4791,29,C0,8,16,11,1,FC10,FC10,False,FB38,FB38,Not activated
4792,29,C0,8,16,12,0,FC10,EC10,True,FB38,EB38,SDC
4793,29,C0,8,16,12,1,FC10,FC10,False,FB38,FB38,Not activated
4794,29,C0,8,16,13,0,FC10,DC10,True,FB38,DB38,SDC
4795,29,C0,8,16,13,1,FC10,FC10,False,FB38,FB38,Not activated
4796,29,C0,8,16,14,0,FC10,BC10,True,FB38,BB38,SDC
4797,29,C0,8,16,14,1,FC10,FC10,False,FB38,FB38,Not activated
4798,29,C0,8,16,15,0,FC10,7C10,True,FB38,7B38,SDC
4799,29,C0,8,16,15,1,FC10,FC10,False,FB38,FB38,Not activated
4800,30,A0,0,8,0,0,14,14,False,FD01,FD01,Not activated
4801,30,A0,0,8,0,1,14,15,True,FD01,FCEA,SDC
4802,30,A0,0,8,1,0,14,14,False,FD01,FD01,Not activated
4803,30,A0,0,8,1,1,14,16,True,FD01,FCD3,SDC
4804,30,A0,0,8,2,0,14,10,True,FD01,FD5D,SDC
4805,30,A0,0,8,2,1,14,14,False,FD01,FD01,Not activated
4806,30,A0,0,8,3,0,14,14,False,FD01,FD01,Not activated
4807,30,A0,0,8,3,1,14,1C,True,FD01,FC49,SDC
4808,30,A0,0,8,4,0,14,04,True,FD01,FE71,SDC
4809,30,A0,0,8,4,1,14,14,False,FD01,FD01,Not activated
4810,30,A0,0,8,5,0,14,14,False,FD01,FD01,Not activated
4811,30,A0,0,8,5,1,14,34,True,FD01,FA21,SDC
4812,30,A0,0,8,6,0,14,14,False,FD01,FD01,Not activated
4813,30,A0,0,8,6,1,14,54,True,FD01,F741,SDC
4814,30,A0,0,8,7,0,14,14,False,FD01,FD01,Not activated
4815,30,A0,0,8,7,1,14,94,True,FD01,0881,SDC
4816,30,A1,1,8,0,0,F3,F2,True,FD01,FD1A,SDC
4817,30,A1,1,8,0,1,F3,F3,False,FD01,FD01,Not activated
4818,30,A1,1,8,1,0,F3,F1,True,FD01,FD33,SDC
4819,30,A1,1,8,1,1,F3,F3,False,FD01,FD01,Not activated
4820,30,A1,1,8,2,0,F3,F3,False,FD01,FD01,Not activated
4821,30,A1,1,8,2,1,F3,F7,True,FD01,FC9D,SDC
4822,30,A1,1,8,3,0,F3,F3,False,FD01,FD01,Not activated
4823,30,A1,1,8,3,1,F3,FB,True,FD01,FC39,SDC
4824,30,A1,1,8,4,0,F3,E3,True,FD01,FE91,SDC
4825,30,A1,1,8,4,1,F3,F3,False,FD01,FD01,Not activated
4826,30,A1,1,8,5,0,F3,D3,True,FD01,0021,SDC
4827,30,A1,1,8,5,1,F3,F3,False,FD01,FD01,Not activated
4828,30,A1,1,8,6,0,F3,B3,True,FD01,0341,SDC
4829,30,A1,1,8,6,1,F3,F3,False,FD01,FD01,Not activated
4830,30,A1,1,8,7,0,F3,73,True,FD01,F081,SDC
4831,30,A1,1,8,7,1,F3,F3,False,FD01,FD01,Not activated
4832,30,A2,2,8,0,0,0A,0A,False,FD01,FD01,Not activated
4833,30,A2,2,8,0,1,0A,0B,True,FD01,FCE8,SDC
4834,30,A2,2,8,1,0,0A,08,True,FD01,FD33,SDC
4835,30,A2,2,8,1,1,0A,0A,False,FD01,FD01,Not activated
4836,30,A2,2,8,2,0,0A,0A,False,FD01,FD01,Not activated
4837,30,A2,2,8,2,1,0A,0E,True,FD01,FC9D,SDC
4838,30,A2,2,8,3,0,0A,02,True,FD01,FDC9,SDC
4839,30,A2,2,8,3,1,0A,0A,False,FD01,FD01,Not activated
4840,30,A2,2,8,4,0,0A,0A,False,FD01,FD01,Not activated
4841,30,A2,2,8,4,1,0A,1A,True,FD01,FB71,SDC
4842,30,A2,2,8,5,0,0A,0A,False,FD01,FD01,Not activated
4843,30,A2,2,8,5,1,0A,2A,True,FD01,F9E1,SDC
4844,30,A2,2,8,6,0,0A,0A,False,FD01,FD01,Not activated
4845,30,A2,2,8,6,1,0A,4A,True,FD01,F6C1,SDC
4846,30,A2,2,8,7,0,0A,0A,False,FD01,FD01,Not activated
4847,30,A2,2,8,7,1,0A,8A,True,FD01,0981,SDC
4848,30,A3,3,8,0,0,1C,1C,False,FD01,FD01,Not activated
4849,30,A3,3,8,0,1,1C,1D,True,FD01,FD04,SDC
4850,30,A3,3,8,1,0,1C,1C,False,FD01,FD01,Not activated
4851,30,A3,3,8,1,1,1C,1E,True,FD01,FD07,SDC
4852,30,A3,3,8,2,0,1C,18,True,FD01,FCF5,SDC
4853,30,A3,3,8,2,1,1C,1C,False,FD01,FD01,Not activated
4854,30,A3,3,8,3,0,1C,14,True,FD01,FCE9,SDC
4855,30,A3,3,8,3,1,1C,1C,False,FD01,FD01,Not activated
4856,30,A3,3,8,4,0,1C,0C,True,FD01,FCD1,SDC
4857,30,A3,3,8,4,1,1C,1C,False,FD01,FD01,Not activated
4858,30,A3,3,8,5,0,1C,1C,False,FD01,FD01,Not activated
4859,30,A3,3,8,5,1,1C,3C,True,FD01,FD61,SDC
4860,30,A3,3,8,6,0,1C,1C,False,FD01,FD01,Not activated
4861,30,A3,3,8,6,1,1C,5C,True,FD01,FDC1,SDC
4862,30,A3,3,8,7,0,1C,1C,False,FD01,FD01,Not activated
4863,30,A3,3,8,7,1,1C,9C,True,FD01,FB81,SDC
4864,30,B0,4,8,0,0,E9,E8,True,FD01,FCED,SDC
4865,30,B0,4,8,0,1,E9,E9,False,FD01,FD01,Not activated
4866,30,B0,4,8,1,0,E9,E9,False,FD01,FD01,Not activated
4867,30,B0,4,8,1,1,E9,EB,True,FD01,FD29,SDC
4868,30,B0,4,8,2,0,E9,E9,False,FD01,FD01,Not activated
4869,30,B0,4,8,2,1,E9,ED,True,FD01,FD51,SDC
4870,30,B0,4,8,3,0,E9,E1,True,FD01,FC61,SDC
4871,30,B0,4,8,3,1,E9,E9,False,FD01,FD01,Not activated
4872,30,B0,4,8,4,0,E9,E9,False,FD01,FD01,Not activated
4873,30,B0,4,8,4,1,E9,F9,True,FD01,FE41,SDC
4874,30,B0,4,8,5,0,E9,C9,True,FD01,FA81,SDC
4875,30,B0,4,8,5,1,E9,E9,False,FD01,FD01,Not activated
4876,30,B0,4,8,6,0,E9,A9,True,FD01,F801,SDC
4877,30,B0,4,8,6,1,E9,E9,False,FD01,FD01,Not activated
4878,30,B0,4,8,7,0,E9,69,True,FD01,0701,SDC
4879,30,B0,4,8,7,1,E9,E9,False,FD01,FD01,Not activated
4880,30,B1,5,8,0,0,E7,E6,True,FD01,FD0E,SDC
4881,30,B1,5,8,0,1,E7,E7,False,FD01,FD01,Not activated
4882,30,B1,5,8,1,0,E7,E5,True,FD01,FD1B,SDC
4883,30,B1,5,8,1,1,E7,E7,False,FD01,FD01,Not activated
4884,30,B1,5,8,2,0,E7,E3,True,FD01,FD35,SDC
4885,30,B1,5,8,2,1,E7,E7,False,FD01,FD01,Not activated
4886,30,B1,5,8,3,0,E7,E7,False,FD01,FD01,Not activated
4887,30,B1,5,8,3,1,E7,EF,True,FD01,FC99,SDC
4888,30,B1,5,8,4,0,E7,E7,False,FD01,FD01,Not activated
4889,30,B1,5,8,4,1,E7,F7,True,FD01,FC31,SDC
4890,30,B1,5,8,5,0,E7,C7,True,FD01,FEA1,SDC
4891,30,B1,5,8,5,1,E7,E7,False,FD01,FD01,Not activated
4892,30,B1,5,8,6,0,E7,A7,True,FD01,0041,SDC
4893,30,B1,5,8,6,1,E7,E7,False,FD01,FD01,Not activated
4894,30,B1,5,8,7,0,E7,67,True,FD01,F681,SDC
4895,30,B1,5,8,7,1,E7,E7,False,FD01,FD01,Not activated
4896,30,B2,6,8,0,0,E7,E6,True,FD01,FCF7,SDC
4897,30,B2,6,8,0,1,E7,E7,False,FD01,FD01,Not activated
4898,30,B2,6,8,1,0,E7,E5,True,FD01,FCED,SDC
4899,30,B2,6,8,1,1,E7,E7,False,FD01,FD01,Not activated
4900,30,B2,6,8,2,0,E7,E3,True,FD01,FCD9,SDC
4901,30,B2,6,8,2,1,E7,E7,False,FD01,FD01,Not activated
4902,30,B2,6,8,3,0,E7,E7,False,FD01,FD01,Not activated
4903,30,B2,6,8,3,1,E7,EF,True,FD01,FD51,SDC
4904,30,B2,6,8,4,0,E7,E7,False,FD01,FD01,Not activated
4905,30,B2,6,8,4,1,E7,F7,True,FD01,FDA1,SDC
4906,30,B2,6,8,5,0,E7,C7,True,FD01,FBC1,SDC
4907,30,B2,6,8,5,1,E7,E7,False,FD01,FD01,Not activated
4908,30,B2,6,8,6,0,E7,A7,True,FD01,FA81,SDC
4909,30,B2,6,8,6,1,E7,E7,False,FD01,FD01,Not activated
4910,30,B2,6,8,7,0,E7,67,True,FD01,0201,SDC
4911,30,B2,6,8,7,1,E7,E7,False,FD01,FD01,Not activated
4912,30,B3,7,8,0,0,03,02,True,FD01,FCE5,SDC
4913,30,B3,7,8,0,1,03,03,False,FD01,FD01,Not activated
4914,30,B3,7,8,1,0,03,01,True,FD01,FCC9,SDC
4915,30,B3,7,8,1,1,03,03,False,FD01,FD01,Not activated
4916,30,B3,7,8,2,0,03,03,False,FD01,FD01,Not activated
4917,30,B3,7,8,2,1,03,07,True,FD01,FD71,SDC
4918,30,B3,7,8,3,0,03,03,False,FD01,FD01,Not activated
4919,30,B3,7,8,3,1,03,0B,True,FD01,FDE1,SDC
4920,30,B3,7,8,4,0,03,03,False,FD01,FD01,Not activated
4921,30,B3,7,8,4,1,03,13,True,FD01,FEC1,SDC
4922,30,B3,7,8,5,0,03,03,False,FD01,FD01,Not activated
4923,30,B3,7,8,5,1,03,23,True,FD01,0081,SDC
4924,30,B3,7,8,6,0,03,03,False,FD01,FD01,Not activated
4925,30,B3,7,8,6,1,03,43,True,FD01,0401,SDC
4926,30,B3,7,8,7,0,03,03,False,FD01,FD01,Not activated
4927,30,B3,7,8,7,1,03,83,True,FD01,EF01,SDC
4928,30,C0,8,16,0,0,FE2E,FE2E,False,FD01,FD01,Not activated
4929,30,C0,8,16,0,1,FE2E,FE2F,True,FD01,FD02,SDC
4930,30,C0,8,16,1,0,FE2E,FE2C,True,FD01,FCFF,SDC
4931,30,C0,8,16,1,1,FE2E,FE2E,False,FD01,FD01,Not activated
4932,30,C0,8,16,2,0,FE2E,FE2A,True,FD01,FCFD,SDC
4933,30,C0,8,16,2,1,FE2E,FE2E,False,FD01,FD01,Not activated
4934,30,C0,8,16,3,0,FE2E,FE26,True,FD01,FCF9,SDC
4935,30,C0,8,16,3,1,FE2E,FE2E,False,FD01,FD01,Not activated
4936,30,C0,8,16,4,0,FE2E,FE2E,False,FD01,FD01,Not activated
4937,30,C0,8,16,4,1,FE2E,FE3E,True,FD01,FD11,SDC
4938,30,C0,8,16,5,0,FE2E,FE0E,True,FD01,FCE1,SDC
4939,30,C0,8,16,5,1,FE2E,FE2E,False,FD01,FD01,Not activated
4940,30,C0,8,16,6,0,FE2E,FE2E,False,FD01,FD01,Not activated
4941,30,C0,8,16,6,1,FE2E,FE6E,True,FD01,FD41,SDC
4942,30,C0,8,16,7,0,FE2E,FE2E,False,FD01,FD01,Not activated
4943,30,C0,8,16,7,1,FE2E,FEAE,True,FD01,FD81,SDC
4944,30,C0,8,16,8,0,FE2E,FE2E,False,FD01,FD01,Not activated
4945,30,C0,8,16,8,1,FE2E,FF2E,True,FD01,FE01,SDC
4946,30,C0,8,16,9,0,FE2E,FC2E,True,FD01,FB01,SDC
4947,30,C0,8,16,9,1,FE2E,FE2E,False,FD01,FD01,Not activated
4948,30,C0,8,16,10,0,FE2E,FA2E,True,FD01,F901,SDC
4949,30,C0,8,16,10,1,FE2E,FE2E,False,FD01,FD01,Not activated
4950,30,C0,8,16,11,0,FE2E,F62E,True,FD01,F501,SDC
4951,30,C0,8,16,11,1,FE2E,FE2E,False,FD01,FD01,Not activated
4952,30,C0,8,16,12,0,FE2E,EE2E,True,FD01,ED01,SDC
4953,30,C0,8,16,12,1,FE2E,FE2E,False,FD01,FD01,Not activated
4954,30,C0,8,16,13,0,FE2E,DE2E,True,FD01,DD01,SDC
4955,30,C0,8,16,13,1,FE2E,FE2E,False,FD01,FD01,Not activated
4956,30,C0,8,16,14,0,FE2E,BE2E,True,FD01,BD01,SDC
4957,30,C0,8,16,14,1,FE2E,FE2E,False,FD01,FD01,Not activated
4958,30,C0,8,16,15,0,FE2E,7E2E,True,FD01,7D01,SDC
4959,30,C0,8,16,15,1,FE2E,FE2E,False,FD01,FD01,Not activated
4960,31,A0,0,8,0,0,07,06,True,FB1E,FB2D,SDC
4961,31,A0,0,8,0,1,07,07,False,FB1E,FB1E,Not activated
4962,31,A0,0,8,1,0,07,05,True,FB1E,FB3C,SDC
4963,31,A0,0,8,1,1,07,07,False,FB1E,FB1E,Not activated
4964,31,A0,0,8,2,0,07,03,True,FB1E,FB5A,SDC
4965,31,A0,0,8,2,1,07,07,False,FB1E,FB1E,Not activated
4966,31,A0,0,8,3,0,07,07,False,FB1E,FB1E,Not activated
4967,31,A0,0,8,3,1,07,0F,True,FB1E,FAA6,SDC
4968,31,A0,0,8,4,0,07,07,False,FB1E,FB1E,Not activated
4969,31,A0,0,8,4,1,07,17,True,FB1E,FA2E,SDC
4970,31,A0,0,8,5,0,07,07,False,FB1E,FB1E,Not activated
4971,31,A0,0,8,5,1,07,27,True,FB1E,F93E,SDC
4972,31,A0,0,8,6,0,07,07,False,FB1E,FB1E,Not activated
4973,31,A0,0,8,6,1,07,47,True,FB1E,F75E,SDC
4974,31,A0,0,8,7,0,07,07,False,FB1E,FB1E,Not activated
4975,31,A0,0,8,7,1,07,87,True,FB1E,029E,SDC
4976,31,A1,1,8,0,0,0E,0E,False,FB1E,FB1E,Not activated
4977,31,A1,1,8,0,1,0E,0F,True,FB1E,FB1D,SDC
4978,31,A1,1,8,1,0,0E,0C,True,FB1E,FB20,SDC
4979,31,A1,1,8,1,1,0E,0E,False,FB1E,FB1E,Not activated
4980,31,A1,1,8,2,0,0E,0A,True,FB1E,FB22,SDC
4981,31,A1,1,8,2,1,0E,0E,False,FB1E,FB1E,Not activated
4982,31,A1,1,8,3,0,0E,06,True,FB1E,FB26,SDC
4983,31,A1,1,8,3,1,0E,0E,False,FB1E,FB1E,Not activated
4984,31,A1,1,8,4,0,0E,0E,False,FB1E,FB1E,Not activated
4985,31,A1,1,8,4,1,0E,1E,True,FB1E,FB0E,SDC
4986,31,A1,1,8,5,0,0E,0E,False,FB1E,FB1E,Not activated
4987,31,A1,1,8,5,1,0E,2E,True,FB1E,FAFE,SDC
4988,31,A1,1,8,6,0,0E,0E,False,FB1E,FB1E,Not activated
4989,31,A1,1,8,6,1,0E,4E,True,FB1E,FADE,SDC
4990,31,A1,1,8,7,0,0E,0E,False,FB1E,FB1E,Not activated
4991,31,A1,1,8,7,1,0E,8E,True,FB1E,FB9E,SDC
4992,31,A2,2,8,0,0,ED,EC,True,FB1E,FB04,SDC
4993,31,A2,2,8,0,1,ED,ED,False,FB1E,FB1E,Not activated
4994,31,A2,2,8,1,0,ED,ED,False,FB1E,FB1E,Not activated
4995,31,A2,2,8,1,1,ED,EF,True,FB1E,FB52,SDC
4996,31,A2,2,8,2,0,ED,E9,True,FB1E,FAB6,SDC
4997,31,A2,2,8,2,1,ED,ED,False,FB1E,FB1E,Not activated
4998,31,A2,2,8,3,0,ED,E5,True,FB1E,FA4E,SDC
4999,31,A2,2,8,3,1,ED,ED,False,FB1E,FB1E,Not activated
5000,31,A2,2,8,4,0,ED,ED,False,FB1E,FB1E,Not activated
5001,31,A2,2,8,4,1,ED,FD,True,FB1E,FCBE,SDC
5002,31,A2,2,8,5,0,ED,CD,True,FB1E,F7DE,SDC
5003,31,A2,2,8,5,1,ED,ED,False,FB1E,FB1E,Not activated
5004,31,A2,2,8,6,0,ED,AD,True,FB1E,F49E,SDC
5005,31,A2,2,8,6,1,ED,ED,False,FB1E,FB1E,Not activated
5006,31,A2,2,8,7,0,ED,6D,True,FB1E,081E,SDC
5007,31,A2,2,8,7,1,ED,ED,False,FB1E,FB1E,Not activated
5008,31,A3,3,8,0,0,09,08,True,FB1E,FB08,SDC
5009,31,A3,3,8,0,1,09,09,False,FB1E,FB1E,Not activated
5010,31,A3,3,8,1,0,09,09,False,FB1E,FB1E,Not activated
5011,31,A3,3,8,1,1,09,0B,True,FB1E,FB4A,SDC
5012,31,A3,3,8,2,0,09,09,False,FB1E,FB1E,Not activated
5013,31,A3,3,8,2,1,09,0D,True,FB1E,FB76,SDC
5014,31,A3,3,8,3,0,09,01,True,FB1E,FA6E,SDC
5015,31,A3,3,8,3,1,09,09,False,FB1E,FB1E,Not activated
5016,31,A3,3,8,4,0,09,09,False,FB1E,FB1E,Not activated
5017,31,A3,3,8,4,1,09,19,True,FB1E,FC7E,SDC
5018,31,A3,3,8,5,0,09,09,False,FB1E,FB1E,Not activated
5019,31,A3,3,8,5,1,09,29,True,FB1E,FDDE,SDC
5020,31,A3,3,8,6,0,09,09,False,FB1E,FB1E,Not activated
5021,31,A3,3,8,6,1,09,49,True,FB1E,009E,SDC
5022,31,A3,3,8,7,0,09,09,False,FB1E,FB1E,Not activated
5023,31,A3,3,8,7,1,09,89,True,FB1E,F01E,SDC
5024,31,B0,4,8,0,0,F1,F0,True,FB1E,FB17,SDC
5025,31,B0,4,8,0,1,F1,F1,False,FB1E,FB1E,Not activated
5026,31,B0,4,8,1,0,F1,F1,False,FB1E,FB1E,Not activated
5027,31,B0,4,8,1,1,F1,F3,True,FB1E,FB2C,SDC
5028,31,B0,4,8,2,0,F1,F1,False,FB1E,FB1E,Not activated
5029,31,B0,4,8,2,1,F1,F5,True,FB1E,FB3A,SDC
5030,31,B0,4,8,3,0,F1,F1,False,FB1E,FB1E,Not activated
5031,31,B0,4,8,3,1,F1,F9,True,FB1E,FB56,SDC
5032,31,B0,4,8,4,0,F1,E1,True,FB1E,FAAE,SDC
5033,31,B0,4,8,4,1,F1,F1,False,FB1E,FB1E,Not activated
5034,31,B0,4,8,5,0,F1,D1,True,FB1E,FA3E,SDC
5035,31,B0,4,8,5,1,F1,F1,False,FB1E,FB1E,Not activated
5036,31,B0,4,8,6,0,F1,B1,True,FB1E,F95E,SDC
5037,31,B0,4,8,6,1,F1,F1,False,FB1E,FB1E,Not activated
5038,31,B0,4,8,7,0,F1,71,True,FB1E,FE9E,SDC
5039,31,B0,4,8,7,1,F1,F1,False,FB1E,FB1E,Not activated
5040,31,B1,5,8,0,0,FF,FE,True,FB1E,FB10,SDC
5041,31,B1,5,8,0,1,FF,FF,False,FB1E,FB1E,Not activated
5042,31,B1,5,8,1,0,FF,FD,True,FB1E,FB02,SDC
5043,31,B1,5,8,1,1,FF,FF,False,FB1E,FB1E,Not activated
5044,31,B1,5,8,2,0,FF,FB,True,FB1E,FAE6,SDC
5045,31,B1,5,8,2,1,FF,FF,False,FB1E,FB1E,Not activated
5046,31,B1,5,8,3,0,FF,F7,True,FB1E,FAAE,SDC
5047,31,B1,5,8,3,1,FF,FF,False,FB1E,FB1E,Not activated
5048,31,B1,5,8,4,0,FF,EF,True,FB1E,FA3E,SDC
5049,31,B1,5,8,4,1,FF,FF,False,FB1E,FB1E,Not activated
5050,31,B1,5,8,5,0,FF,DF,True,FB1E,F95E,SDC
5051,31,B1,5,8,5,1,FF,FF,False,FB1E,FB1E,Not activated
5052,31,B1,5,8,6,0,FF,BF,True,FB1E,F79E,SDC
5053,31,B1,5,8,6,1,FF,FF,False,FB1E,FB1E,Not activated
5054,31,B1,5,8,7,0,FF,7F,True,FB1E,021E,SDC
5055,31,B1,5,8,7,1,FF,FF,False,FB1E,FB1E,Not activated
5056,31,B2,6,8,0,0,1A,1A,False,FB1E,FB1E,Not activated
5057,31,B2,6,8,0,1,1A,1B,True,FB1E,FB0B,SDC
5058,31,B2,6,8,1,0,1A,18,True,FB1E,FB44,SDC
5059,31,B2,6,8,1,1,1A,1A,False,FB1E,FB1E,Not activated
5060,31,B2,6,8,2,0,1A,1A,False,FB1E,FB1E,Not activated
5061,31,B2,6,8,2,1,1A,1E,True,FB1E,FAD2,SDC
5062,31,B2,6,8,3,0,1A,12,True,FB1E,FBB6,SDC
5063,31,B2,6,8,3,1,1A,1A,False,FB1E,FB1E,Not activated
5064,31,B2,6,8,4,0,1A,0A,True,FB1E,FC4E,SDC
5065,31,B2,6,8,4,1,1A,1A,False,FB1E,FB1E,Not activated
5066,31,B2,6,8,5,0,1A,1A,False,FB1E,FB1E,Not activated
5067,31,B2,6,8,5,1,1A,3A,True,FB1E,F8BE,SDC
5068,31,B2,6,8,6,0,1A,1A,False,FB1E,FB1E,Not activated
5069,31,B2,6,8,6,1,1A,5A,True,FB1E,F65E,SDC
5070,31,B2,6,8,7,0,1A,1A,False,FB1E,FB1E,Not activated
5071,31,B2,6,8,7,1,1A,9A,True,FB1E,049E,SDC
5072,31,B3,7,8,0,0,16,16,False,FB1E,FB1E,Not activated
5073,31,B3,7,8,0,1,16,17,True,FB1E,FB27,SDC
5074,31,B3,7,8,1,0,16,14,True,FB1E,FB0C,SDC
5075,31,B3,7,8,1,1,16,16,False,FB1E,FB1E,Not activated
5076,31,B3,7,8,2,0,16,12,True,FB1E,FAFA,SDC
5077,31,B3,7,8,2,1,16,16,False,FB1E,FB1E,Not activated
5078,31,B3,7,8,3,0,16,16,False,FB1E,FB1E,Not activated
5079,31,B3,7,8,3,1,16,1E,True,FB1E,FB66,SDC
5080,31,B3,7,8,4,0,16,06,True,FB1E,FA8E,SDC
5081,31,B3,7,8,4,1,16,16,False,FB1E,FB1E,Not activated
5082,31,B3,7,8,5,0,16,16,False,FB1E,FB1E,Not activated
5083,31,B3,7,8,5,1,16,36,True,FB1E,FC3E,SDC
5084,31,B3,7,8,6,0,16,16,False,FB1E,FB1E,Not activated
5085,31,B3,7,8,6,1,16,56,True,FB1E,FD5E,SDC
5086,31,B3,7,8,7,0,16,16,False,FB1E,FB1E,Not activated
5087,31,B3,7,8,7,1,16,96,True,FB1E,F69E,SDC
5088,31,C0,8,16,0,0,FCBD,FCBC,True,FB1E,FB1D,SDC
5089,31,C0,8,16,0,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5090,31,C0,8,16,1,0,FCBD,FCBD,False,FB1E,FB1E,Not activated
5091,31,C0,8,16,1,1,FCBD,FCBF,True,FB1E,FB20,SDC
5092,31,C0,8,16,2,0,FCBD,FCB9,True,FB1E,FB1A,SDC
5093,31,C0,8,16,2,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5094,31,C0,8,16,3,0,FCBD,FCB5,True,FB1E,FB16,SDC
5095,31,C0,8,16,3,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5096,31,C0,8,16,4,0,FCBD,FCAD,True,FB1E,FB0E,SDC
5097,31,C0,8,16,4,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5098,31,C0,8,16,5,0,FCBD,FC9D,True,FB1E,FAFE,SDC
5099,31,C0,8,16,5,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5100,31,C0,8,16,6,0,FCBD,FCBD,False,FB1E,FB1E,Not activated
5101,31,C0,8,16,6,1,FCBD,FCFD,True,FB1E,FB5E,SDC
5102,31,C0,8,16,7,0,FCBD,FC3D,True,FB1E,FA9E,SDC
5103,31,C0,8,16,7,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5104,31,C0,8,16,8,0,FCBD,FCBD,False,FB1E,FB1E,Not activated
5105,31,C0,8,16,8,1,FCBD,FDBD,True,FB1E,FC1E,SDC
5106,31,C0,8,16,9,0,FCBD,FCBD,False,FB1E,FB1E,Not activated
5107,31,C0,8,16,9,1,FCBD,FEBD,True,FB1E,FD1E,SDC
5108,31,C0,8,16,10,0,FCBD,F8BD,True,FB1E,F71E,SDC
5109,31,C0,8,16,10,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5110,31,C0,8,16,11,0,FCBD,F4BD,True,FB1E,F31E,SDC
5111,31,C0,8,16,11,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5112,31,C0,8,16,12,0,FCBD,ECBD,True,FB1E,EB1E,SDC
5113,31,C0,8,16,12,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5114,31,C0,8,16,13,0,FCBD,DCBD,True,FB1E,DB1E,SDC
5115,31,C0,8,16,13,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5116,31,C0,8,16,14,0,FCBD,BCBD,True,FB1E,BB1E,SDC
5117,31,C0,8,16,14,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5118,31,C0,8,16,15,0,FCBD,7CBD,True,FB1E,7B1E,SDC
5119,31,C0,8,16,15,1,FCBD,FCBD,False,FB1E,FB1E,Not activated
5120,32,A0,0,8,0,0,FB,FA,True,FE64,FE5B,SDC
5121,32,A0,0,8,0,1,FB,FB,False,FE64,FE64,Not activated
5122,32,A0,0,8,1,0,FB,F9,True,FE64,FE52,SDC
5123,32,A0,0,8,1,1,FB,FB,False,FE64,FE64,Not activated
5124,32,A0,0,8,2,0,FB,FB,False,FE64,FE64,Not activated
5125,32,A0,0,8,2,1,FB,FF,True,FE64,FE88,SDC
5126,32,A0,0,8,3,0,FB,F3,True,FE64,FE1C,SDC
5127,32,A0,0,8,3,1,FB,FB,False,FE64,FE64,Not activated
5128,32,A0,0,8,4,0,FB,EB,True,FE64,FDD4,SDC
5129,32,A0,0,8,4,1,FB,FB,False,FE64,FE64,Not activated
5130,32,A0,0,8,5,0,FB,DB,True,FE64,FD44,SDC
5131,32,A0,0,8,5,1,FB,FB,False,FE64,FE64,Not activated
5132,32,A0,0,8,6,0,FB,BB,True,FE64,FC24,SDC
5133,32,A0,0,8,6,1,FB,FB,False,FE64,FE64,Not activated
5134,32,A0,0,8,7,0,FB,7B,True,FE64,02E4,SDC
5135,32,A0,0,8,7,1,FB,FB,False,FE64,FE64,Not activated
5136,32,A1,1,8,0,0,F2,F2,False,FE64,FE64,Not activated
5137,32,A1,1,8,0,1,F2,F3,True,FE64,FE55,SDC
5138,32,A1,1,8,1,0,F2,F0,True,FE64,FE82,SDC
5139,32,A1,1,8,1,1,F2,F2,False,FE64,FE64,Not activated
5140,32,A1,1,8,2,0,F2,F2,False,FE64,FE64,Not activated
5141,32,A1,1,8,2,1,F2,F6,True,FE64,FE28,SDC
5142,32,A1,1,8,3,0,F2,F2,False,FE64,FE64,Not activated
5143,32,A1,1,8,3,1,F2,FA,True,FE64,FDEC,SDC
5144,32,A1,1,8,4,0,F2,E2,True,FE64,FF54,SDC
5145,32,A1,1,8,4,1,F2,F2,False,FE64,FE64,Not activated
5146,32,A1,1,8,5,0,F2,D2,True,FE64,0044,SDC
5147,32,A1,1,8,5,1,F2,F2,False,FE64,FE64,Not activated
5148,32,A1,1,8,6,0,F2,B2,True,FE64,0224,SDC
5149,32,A1,1,8,6,1,F2,F2,False,FE64,FE64,Not activated
5150,32,A1,1,8,7,0,F2,72,True,FE64,F6E4,SDC
5151,32,A1,1,8,7,1,F2,F2,False,FE64,FE64,Not activated
5152,32,A2,2,8,0,0,E0,E0,False,FE64,FE64,Not activated
