vector_id,label,original,fp32_hex,decoded_fp32,quantization_error,class
33,B3,-0.7038124289,BF342D0D,-0.70381242036819458,8.5318053733018928e-09,Normal
33,C0,-0.7451089614,BF3EBF76,-0.745108962059021,-6.5902094892322793e-10,Normal
34,A0,-0.3834833001,BEC457EC,-0.38348329067230225,9.4276977335994161e-09,Normal
34,A1,0.7979629775,3F4C474D,0.79796296358108521,-1.3918914798516369e-08,Normal
34,A2,0.5922446098,3F179D58,0.59224462509155273,1.5291552690754884e-08,Normal
34,A3,0.7214051640,3F38AE02,0.72140514850616455,-1.549383543686389e-08,Normal
34,B0,0.7978492731,3F4C3FDA,0.79784929752349854,2.4423498556913614e-08,Normal
34,B1,-0.5798469233,BF1470D9,-0.57984691858291626,4.7170837236265584e-09,Normal
34,B2,-0.5009405216,BF003DA3,-0.50094050168991089,1.9910089132935127e-08,Normal
34,B3,-0.7944127567,BF4B5EA2,-0.79441273212432861,2.4575671386806164e-08,Normal
34,C0,0.5602324837,3F0F6B65,0.56023246049880981,-2.3201190191279863e-08,Normal
35,A0,0.7682694029,3F44AD4E,0.76826941967010498,1.6770104971364219e-08,Normal
35,A1,-0.1872452203,BE3FBD36,-0.18724521994590759,3.5409239429462502e-10,Normal
35,A2,0.2413230203,3E771D62,0.24132302403450012,3.7345001258071164e-09,Normal
35,A3,-0.6908933233,BF30DE63,-0.69089335203170776,-2.8731707790718986e-08,Normal
35,B0,0.8597620314,3F5C195D,0.85976201295852661,-1.8441473348396187e-08,Normal
35,B1,0.7292113924,3F3AAD99,0.72921139001846313,-2.3815368566104667e-09,Normal
35,B2,0.9524120659,3F73D147,0.95241206884384155,2.9438415038995913e-09,Normal
35,B3,0.6215434399,3F1F1D79,0.62154346704483032,2.7144830272440856e-08,Normal
35,C0,0.7628324093,3F4348FC,0.7628324031829834,-6.1170165599477855e-09,Normal
36,A0,-0.9504272762,BF734F34,-0.95042729377746582,-1.7577465816209781e-08,Normal
36,A1,0.4731289435,3EF23DF5,0.47312894463539124,1.1353912254818965e-09,Normal
36,A2,-0.3356290641,BEABD793,-0.33562907576560974,-1.1665609755961981e-08,Normal
36,A3,0.8616317721,3F5C93E6,0.86163175106048584,-2.103951413090499e-08,Normal
36,B0,0.6044702779,3F1ABE90,0.60447025299072266,-2.4909277307472166e-08,Normal
36,B1,0.7281280568,3F3A669A,0.72812807559967041,1.8799670375990729e-08,Normal
36,B2,0.6214986331,3F1F1A89,0.62149864435195923,1.125195925322231e-08,Normal
36,B3,-0.4663885808,BEEECA7C,-0.46638858318328857,-2.3832885664987202e-09,Normal
36,C0,0.5747490183,3F1322C0,0.57474899291992188,-2.5380078150227803e-08,Normal
37,A0,-0.7838087472,BF48A7B1,-0.78380876779556274,-2.0595562699732284e-08,Normal
37,A1,0.7443335658,3F3E8CA5,0.74433356523513794,-5.6486204602634871e-10,Normal
37,A2,0.7171865027,3F379989,0.71718651056289673,7.8628967781213532e-09,Normal
37,A3,-0.5551325649,BF0E1D2B,-0.55513256788253784,-2.9825378833336913e-09,Normal
37,B0,0.6331732112,3F2217A4,0.63317322731018066,1.6110180633965854e-08,Normal
37,B1,-0.0793935306,BDA29913,-0.079393528401851654,2.1981483439015292e-09,Normal
37,B2,-0.3896182653,BEC77C0C,-0.38961827754974365,-1.2249743663872437e-08,Normal
37,B3,0.5906909983,3F173786,0.5906909704208374,-2.7879162645128019e-08,Normal
37,C0,-0.5448090252,BF0B789B,-0.54480904340744019,-1.8207440222184346e-08,Normal
38,A0,-0.9526711306,BF73E241,-0.9526711106300354,1.9969964570876186e-08,Normal
38,A1,-0.6137404233,BF1D1E18,-0.61374044418334961,-2.0883349605149704e-08,Normal
38,A2,-0.3434760976,BEAFDC19,-0.34347608685493469,1.0745065281980715e-08,Normal
38,A3,0.7287058841,3F3A8C78,0.72870588302612305,-1.073876987334188e-09,Normal
38,B0,0.9337782081,3F6F0C17,0.93377822637557983,1.8275579827253807e-08,Normal
38,B1,-0.4417500146,BEE22D0F,-0.44175001978874207,-5.1887420471352641e-09,Normal
38,B2,0.2829634772,3E90E097,0.28296348452568054,7.3256805621646492e-09,Normal
38,B3,-0.2006432313,BE4D756B,-0.20064322650432587,4.7956741355825727e-09,Normal
38,C0,0.9622993744,3F765940,0.96229934692382812,-2.7476171893248136e-08,Normal
39,A0,0.0724314650,3D9456F3,0.072431467473506927,2.4735069270587218e-09,Normal
39,A1,0.8784742806,3F60E3B1,0.87847429513931274,1.4539312753747424e-08,Normal
39,A2,-0.7693164963,BF44F1ED,-0.76931649446487427,1.8351257180526659e-09,Normal
39,A3,0.9408012220,3F70D859,0.94080120325088501,-1.8749115038296793e-08,Normal
39,B0,-0.6428643677,BF2492C2,-0.64286434650421143,2.1195788568739715e-08,Normal
39,B1,0.9250686315,3F6CD14C,0.92506861686706543,-1.463293453074499e-08,Normal
39,B2,-0.4690672750,BEF02996,-0.4690672755241394,-5.2413939855000535e-10,Normal
39,B3,-0.7831949056,BF487F76,-0.783194899559021,6.0409790503257454e-09,Normal
39,C0,-0.1308724829,BE060370,-0.13087248802185059,-5.1218505825456617e-09,Normal
40,A0,0.4570901213,3EEA07B7,0.4570901095867157,-1.171328428695162e-08,Normal
40,A1,-0.3726453716,BEBECB60,-0.37264537811279297,-6.5127929715913524e-09,Normal
40,A2,0.2124177066,3E598407,0.21241770684719086,2.4719085112145933e-10,Normal
40,A3,0.0228461193,3CBB27C9,0.022846119478344917,1.7834491869428426e-10,Normal
40,B0,-0.2296091333,BE6B1EA8,-0.22960913181304932,1.4869506737014149e-09,Normal
40,B1,0.1531760870,3E1CDA31,0.15317608416080475,-2.8391952400230736e-09,Normal
40,B2,-0.4905549877,BEFB2A06,-0.49055498838424683,-6.842468258660972e-10,Normal
40,B3,0.4175705677,3ED5CBCF,0.417570561170578,-6.5294220030764905e-09,Normal
40,C0,-0.9966174436,BF7F2252,-0.99661743640899658,7.1910034593614114e-09,Normal
41,A0,0.8511503310,3F59E4FD,0.85115033388137817,2.8813781360881308e-09,Normal
41,A1,0.0769039942,3D9D7FD7,0.076903991401195526,-2.7988044798421541e-09,Normal
41,A2,0.4388599983,3EE0B242,0.43885999917984009,8.7984008967367799e-10,Normal
41,A3,0.4839001557,3EF7C1C3,0.48390015959739685,3.8973968496947009e-09,Normal
41,B0,0.3412570089,3EAEB93D,0.3412570059299469,-2.970053092354874e-09,Normal
41,B1,-0.2715570564,BE8B0987,-0.27155706286430359,-6.4643035924127901e-09,Normal
41,B2,-0.8600523777,BF5C2C65,-0.86005240678787231,-2.9087872333022347e-08,Normal
41,B3,0.3284753698,3EA82DEC,0.32847535610198975,-1.3698010281615325e-08,Normal
41,C0,-0.3395999279,BEADE00B,-0.33959993720054626,-9.3005462775685999e-09,Normal
42,A0,-0.3721687099,BEBE8CE6,-0.37216871976852417,-9.8685241645135591e-09,Normal
42,A1,0.6960305590,3F322F0F,0.69603055715560913,-1.8443908622600702e-09,Normal
42,A2,0.4395085260,3EE10743,0.43950852751731873,1.5173187151162892e-09,Normal
42,A3,-0.3993554636,BECC7852,-0.39935547113418579,-7.5341857752597718e-09,Normal
42,B0,-0.3814306756,BEC34AE2,-0.38143068552017212,-9.92017212819718e-09,Normal
42,B1,-0.1832141828,BE3B9C80,-0.18321418762207031,-4.822070326371275e-09,Normal
42,B2,-0.1951992259,BE47E24E,-0.19519922137260437,4.5273956250646563e-09,Normal
42,B3,-0.4086895949,BED13FC3,-0.40868958830833435,6.5916656577513777e-09,Normal
42,C0,-0.7454244019,BF3ED422,-0.74542438983917236,1.206082766991301e-08,Normal
43,A0,-0.1591073325,BE22ED08,-0.15910732746124268,5.0387573280463727e-09,Normal
43,A1,0.8807273415,3F617759,0.88072735071182251,9.2118225269999243e-09,Normal
43,A2,0.3546358905,3EB592D6,0.35463589429855347,3.7985534717677183e-09,Normal
43,A3,0.8056110915,3F4E3C87,0.80561107397079468,-1.7529205309507745e-08,Normal
43,B0,0.2310298319,3E6C9316,0.23102983832359314,6.423593129634142e-09,Normal
43,B1,-0.3981002509,BECBD3CC,-0.39810025691986084,-6.0198608320405356e-09,Normal
43,B2,0.0958744263,3DC459D0,0.095874428749084473,2.4490844768854103e-09,Normal
43,B3,-0.9991881206,BF7FCACB,-0.9991881251335144,-4.5335144527314242e-09,Normal
43,C0,-0.4261725663,BEDA334A,-0.42617255449295044,1.1807049560275118e-08,Normal
44,A0,-0.1402237000,BE0F96CD,-0.14022369682788849,3.1721115179017545e-09,Normal
44,A1,0.1599695624,3E23CF10,0.15996956825256348,5.8525634893946687e-09,Normal
44,A2,0.3094112474,3E9E6B27,0.30941125750541687,1.0105416892169927e-08,Normal
44,A3,-0.0700236195,BD8F688B,-0.070023618638515472,8.6148452260736974e-10,Normal
44,B0,-0.1156804014,BDECE9D9,-0.11568040400743484,-2.6074348513649426e-09,Normal
44,B1,-0.5725971980,BF1295BB,-0.5725972056388855,-7.6388855241305009e-09,Normal
44,B2,-0.0536276282,BD5BA8A5,-0.053627628833055496,-6.3305549691250462e-10,Normal
44,B3,0.8023616517,3F4D6793,0.80236166715621948,1.5456219526477355e-08,Normal
44,C0,0.5920495203,3F17908F,0.59204953908920288,1.8789202860247656e-08,Normal
45,A0,-0.6606172076,BF291E36,-0.66061723232269287,-2.4722692892886755e-08,Normal
45,A1,-0.8304089265,BF5495AE,-0.83040893077850342,-4.2785034404246858e-09,Normal
45,A2,0.0309040198,3CFD2A6D,0.030904019251465797,-5.4853420417000365e-10,Normal
45,A3,0.2658817115,3E8821A6,0.26588171720504761,5.7050476010012119e-09,Normal
45,B0,-0.3296234892,BEA8C469,-0.32962349057197571,-1.3719756997154775e-09,Normal
45,B1,0.6368469291,3F230866,0.63684689998626709,-2.9113732868957243e-08,Normal
45,B2,0.5022762751,3F00952E,0.50227630138397217,2.6283972220930707e-08,Normal
45,B3,0.3455913411,3EB0F159,0.34559133648872375,-4.6112762497330095e-09,Normal
45,C0,-0.5507186680,BF0CFBE6,-0.55071866512298584,2.8770141824452367e-09,Normal
46,A0,-0.6017401345,BF1A0BA4,-0.60174012184143066,1.265856930388054e-08,Normal
46,A1,-0.9511492245,BF737E84,-0.95114922523498535,-7.3498540587024763e-10,Normal
46,A2,-0.5103149118,BF02A400,-0.51031494140625,-2.9606250007141455e-08,Normal
46,A3,-0.0497273116,BD4BAEDE,-0.049727313220500946,-1.6205009487069155e-09,Normal
46,B0,0.6994753892,3F3310D2,0.69947540760040283,1.8400402868046228e-08,Normal
46,B1,-0.8543435416,BF5AB642,-0.85434353351593018,8.0840698579720538e-09,Normal
46,B2,-0.1711179780,BE2F398D,-0.17111797630786896,1.6921310463935413e-09,Normal
46,B3,0.2595307615,3E84E137,0.25953075289726257,-8.6027374113228916e-09,Normal
46,C0,-0.6111295265,BF1C72FC,-0.6111295223236084,4.1763915659132067e-09,Normal
47,A0,0.3927085010,3EC91117,0.39270851016044617,9.160446179379278e-09,Normal
47,A1,-0.0112456620,BC383FBA,-0.011245662346482277,-3.4648227689726419e-10,Normal
47,A2,-0.5120311208,BF031479,-0.51203113794326782,-1.7143267805330709e-08,Normal
47,A3,0.3121160222,3E9FCDAC,0.31211602687835693,4.6783569240815837e-09,Normal
47,B0,-0.9889103637,BF7D293B,-0.98891037702560425,-1.3325604286684722e-08,Normal
47,B1,0.5019289532,3F007E6A,0.50192892551422119,-2.7685778780650594e-08,Normal
47,B2,0.5400923771,3F0A437E,0.5400923490524292,-2.8047570821421175e-08,Normal
47,B3,-0.7868254069,BF496D64,-0.78682541847229004,-1.1572290015138265e-08,Normal
47,C0,-0.1497076121,BE194CF4,-0.1497076153755188,-3.2755188006383662e-09,Normal
48,A0,-0.6482266366,BF25F22E,-0.64822661876678467,1.78332153488725e-08,Normal
48,A1,0.9159320846,3F6A7A86,0.9159320592880249,-2.5311975071495851e-08,Normal
48,A2,0.0359155009,3D131C22,0.035915501415729523,5.1572952158851493e-10,Normal
48,A3,-0.8995632297,BF6649C7,-0.8995632529258728,-2.3225872780585632e-08,Normal
48,B0,-0.5016034407,BF006915,-0.50160342454910278,1.6150897175215562e-08,Normal
48,B1,0.6966726947,3F325924,0.69667267799377441,-1.6706225625107152e-08,Normal
48,B2,-0.0870763491,BDB25516,-0.087076351046562195,-1.946562189214518e-09,Normal
48,B3,0.6028332034,3F1A5347,0.60283321142196655,8.0219665354874792e-09,Normal
48,C0,0.3351554652,3EAB997F,0.33515545725822449,-7.9417755149968627e-09,Normal
49,A0,0.9757849061,3F79CD0A,0.97578489780426025,-8.2957397617988704e-09,Normal
49,A1,0.1909046369,3E437C81,0.19090463221073151,-4.6892685012789315e-09,Normal
49,A2,0.9000792169,3F666B97,0.90007919073104858,-2.6168951450245004e-08,Normal
49,A3,0.7828518516,3F4868FB,0.78285187482833862,2.3228338585923325e-08,Normal
49,B0,0.2253046455,3E66B643,0.22530464828014374,2.7801437263441642e-09,Normal
49,B1,0.4385479226,3EE0895A,0.43854790925979614,-1.3340203830480846e-08,Normal
49,B2,0.0095563296,3C1C9227,0.0095563298091292381,2.0912923823224183e-10,Normal
49,B3,0.6611383394,3F29405D,0.66113835573196411,1.6331964114435493e-08,Normal
49,C0,0.0957439012,3DC41561,0.095743902027606964,8.276069690671406e-10,Normal
50,A0,0.7944162065,3F4B5EDC,0.79441618919372559,-1.7306274413542155e-08,Normal
50,A1,0.4873108843,3EF980D0,0.48731088638305664,2.0830566160867647e-09,Normal
50,A2,-0.0506511264,BD4F778E,-0.050651125609874725,7.901252777053891e-10,Normal
50,A3,-0.4816169031,BEF6967E,-0.48161691427230835,-1.1172308356233174e-08,Normal
50,B0,-0.5055205250,BF0169CB,-0.5055205225944519,2.4055480940532448e-09,Normal
50,B1,0.2753228736,3E8CF71F,0.27532288432121277,1.0721212750919307e-08,Normal
50,B2,0.5316273686,3F0818BB,0.531627357006073,-1.1593927040642882e-08,Normal
50,B3,0.0425996257,3D2E7CF2,0.042599625885486603,1.8548660524198013e-10,Normal
50,C0,0.2534968740,3E81CA58,0.25349688529968262,1.1299682634025032e-08,Normal
51,A0,-0.4508051062,BEE6CFED,-0.45080509781837463,8.3816253937385454e-09,Normal
51,A1,-0.8450332923,BF58541A,-0.84503328800201416,4.2979858561054129e-09,Normal
51,A2,-0.4285436983,BEDB6A14,-0.42854368686676025,1.1433239743841028e-08,Normal
51,A3,-0.4565697858,BEE9C384,-0.45656979084014893,-5.0401489093410135e-09,Normal
51,B0,-0.3605808632,BEB89E0E,-0.36058086156845093,1.6315490625196105e-09,Normal
51,B1,0.0803044450,3DA476A8,0.080304443836212158,-1.163787843871944e-09,Normal
51,B2,-0.7232518770,BF392709,-0.72325187921524048,-2.2152404355324506e-09,Normal
51,B3,-0.5374770405,BF099818,-0.53747701644897461,2.4051025393490022e-08,Normal
51,C0,0.3878996246,3EC69AC8,0.38789963722229004,1.2622290046504503e-08,Normal
52,A0,0.4128382834,3ED35F8A,0.41283828020095825,-3.1990417537208771e-09,Normal
52,A1,-0.8715422986,BF5F1D65,-0.87154227495193481,2.3648065172743316e-08,Normal
52,A2,-0.1848012607,BE3D3C8B,-0.18480126559734344,-4.8973434474408606e-09,Normal
52,A3,0.0852222810,3DAE8905,0.085222281515598297,5.1559830016589814e-10,Normal
52,B0,-0.1684515318,BE2C7E8F,-0.16845153272151947,-9.2151947184149208e-10,Normal
52,B1,-0.5863312210,BF1619CE,-0.58633124828338623,-2.7283386216936378e-08,Normal
52,B2,-0.1597129645,BE238BCC,-0.15971297025680542,-5.7568054212531194e-09,Normal
52,B3,0.8096769567,3F4F46FD,0.80967694520950317,-1.149049677628966e-08,Normal
52,C0,0.1681588284,3E2C31D4,0.16815882921218872,8.1218873293487093e-10,Normal
53,A0,0.3910459730,3EC8372E,0.39104598760604858,1.460604859282455e-08,Normal
53,A1,0.7134640646,3F36A595,0.71346408128738403,1.6687384030156238e-08,Normal
53,A2,0.5311891522,3F07FC03,0.53118914365768433,-8.5423156326314142e-09,Normal
53,A3,-0.2392379421,BE74FACB,-0.2392379492521286,-7.1521286115761029e-09,Normal
53,B0,-0.9882078328,BF7CFB30,-0.98820781707763672,1.5722363300163522e-08,Normal
53,B1,-0.2964823947,BE97CC8A,-0.2964823842048645,1.0495135482901929e-08,Normal
53,B2,0.5069502501,3F01C77E,0.5069502592086792,9.108679144276266e-09,Normal
53,B3,0.7068959011,3F34F721,0.70689588785171509,-1.324828491355845e-08,Normal
53,C0,0.9068606769,3F682805,0.90686064958572388,-2.7314276174195129e-08,Normal
54,A0,-0.1619574347,BE25D82B,-0.16195742785930634,6.8406936781784111e-09,Normal
54,A1,0.4950313380,3EFD74BF,0.49503132700920105,-1.0990798937626778e-08,Normal
54,A2,0.0922646195,3DBCF53C,0.092264622449874878,2.9498748721490387e-09,Normal
54,A3,0.2065051779,3E537618,0.2065051794052124,1.5052123991665667e-09,Normal
54,B0,-0.5589226114,BF0F158D,-0.55892258882522583,2.2574774161121525e-08,Normal
54,B1,-0.5611567308,BF0FA7F8,-0.5611567497253418,-1.8925341849218569e-08,Normal
54,B2,-0.1283280479,BE03686E,-0.12832805514335632,-7.2433563313989424e-09,Normal
54,B3,-0.9419503601,BF7123A9,-0.94195038080215454,-2.070215454619273e-08,Normal
54,C0,-0.3277409126,BEA7CDA8,-0.32774090766906738,4.9309326066726555e-09,Normal
55,A0,0.3582837701,3EB770F8,0.35828375816345215,-1.1936547861246538e-08,Normal
55,A1,-0.1913666617,BE43F59F,-0.19136665761470795,4.0852920490941358e-09,Normal
55,A2,-0.6699105376,BF2B7F42,-0.66991055011749268,-1.2517492709029909e-08,Normal
55,A3,-0.0652197015,BD8591E8,-0.065219700336456299,1.1635437058288289e-09,Normal
55,B0,-0.7447444054,BF3EA792,-0.74474442005157471,-1.4651574731239236e-08,Normal
55,B1,0.2445139219,3E7A61DC,0.24451392889022827,6.9902282850975439e-09,Normal
55,B2,-0.9460670962,BF723174,-0.94606709480285645,1.3971435119941589e-09,Normal
55,B3,-0.2119594873,BE590BE8,-0.21195948123931885,6.0606811513874703e-09,Normal
55,C0,0.1287839660,3E03DFF2,0.12878397107124329,5.0712432864141732e-09,Normal
56,A0,-0.9457959073,BF721FAE,-0.94579589366912842,1.3630871542602563e-08,Normal
56,A1,0.2854992960,3E922CF7,0.28549930453300476,8.5330047472353954e-09,Normal
56,A2,-0.7286010255,BF3A8599,-0.72860103845596313,-1.2955963080152344e-08,Normal
56,A3,-0.0766031119,BD9CE218,-0.076603114604949951,-2.7049499445874758e-09,Normal
56,B0,-0.8994307330,BF664118,-0.89943075180053711,-1.8800537127106054e-08,Normal
56,B1,-0.2417922716,BE779865,-0.24179227650165558,-4.9016555814240803e-09,Normal
56,B2,-0.5766794316,BF13A143,-0.57667940855026245,2.3049737563063388e-08,Normal
56,B3,-0.3463083902,BEB14F55,-0.3463083803653717,9.8346282784156358e-09,Normal
56,C0,0.5224594158,3F05BFE6,0.52245938777923584,-2.8020764153424693e-08,Normal
57,A0,-0.2417475689,BE778CAD,-0.24174757301807404,-4.1180740484314526e-09,Normal
57,A1,0.5040196471,3F01076E,0.50401961803436279,-2.9065637230374364e-08,Normal
57,A2,0.6638485703,3F29F1FB,0.66384857892990112,8.6299011270440928e-09,Normal
57,A3,-0.4954569364,BEFDAC88,-0.49545693397521973,2.4247802654642214e-09,Normal
57,B0,-0.8361875345,BF561063,-0.83618754148483276,-6.9848327122201681e-09,Normal
57,B1,-0.9612334259,BF761365,-0.96123343706130981,-1.1161309765306271e-08,Normal
57,B2,0.0788380958,3DA175DE,0.07883809506893158,-7.3106841413927981e-10,Normal
57,B3,0.9998156570,3F7FF3EB,0.99981564283370972,-1.4166290251971247e-08,Normal
57,C0,-0.3000793126,BE99A3FF,-0.30007931590080261,-3.3008026312231209e-09,Normal
58,A0,0.3002881865,3E99BF60,0.30028820037841797,1.3878417970403234e-08,Normal
58,A1,0.5624660992,3F0FFDC7,0.5624660849571228,-1.4242877210968174e-08,Normal
58,A2,0.3035093105,3E9B6593,0.30350932478904724,1.4289047223225992e-08,Normal
58,A3,0.5084664081,3F022ADB,0.50846642255783081,1.4457830821434925e-08,Normal
58,B0,0.8992234654,3F663382,0.8992234468460083,-1.8553991676384385e-08,Normal
58,B1,-0.6012786353,BF19ED66,-0.60127866268157959,-2.7381579559282443e-08,Normal
58,B2,-0.9592399654,BF7590C0,-0.95923995971679688,5.6832031303244435e-09,Normal
58,B3,-0.6952353084,BF31FAF1,-0.69523531198501587,-3.5850158397465748e-09,Normal
58,C0,-0.7475580503,BF3F5FF7,-0.74755805730819702,-7.0081970227064971e-09,Normal
59,A0,0.3389176892,3EAD869F,0.33891770243644714,1.3236447160558384e-08,Normal
59,A1,0.1279391639,3E03027C,0.12793916463851929,7.3851927351320512e-10,Normal
59,A2,-0.5640709182,BF1066F4,-0.5640709400177002,-2.1817700202042545e-08,Normal
59,A3,0.3989299425,3ECC408C,0.39892995357513428,1.1075134254134866e-08,Normal
59,B0,0.5337961967,3F08A6DE,0.53379619121551514,-5.484484866258299e-09,Normal
59,B1,-0.6644217133,BF2A178B,-0.66442173719406128,-2.38940612851124e-08,Normal
59,B2,0.2144949878,3E5BA493,0.214494988322258,5.2225798685689995e-10,Normal
59,B3,0.4958513039,3EFDE039,0.4958513081073761,4.2073761141736554e-09,Normal
59,C0,-0.7709342572,BF455BF3,-0.77093428373336792,-2.6533367947223496e-08,Normal
60,A0,0.6386023486,3F237B72,0.63860237598419189,2.7384191914059386e-08,Normal
60,A1,0.9294415461,3F6DEFE2,0.92944157123565674,2.5135656778196847e-08,Normal
60,A2,-0.7838025007,BF48A748,-0.78380250930786133,-8.6078613126261416e-09,Normal
60,A3,-0.9486431490,BF72DA47,-0.94864314794540405,1.0545959661101278e-09,Normal
60,B0,-0.3760855112,BEC08E48,-0.37608551979064941,-8.5906494140530754e-09,Normal
60,B1,0.3546945737,3EB59A87,0.35469457507133484,1.3713348234745126e-09,Normal
60,B2,0.9163456764,3F6A95A1,0.91634565591812134,-2.0481878637568229e-08,Normal
60,B3,-0.2066911170,BE53A6D6,-0.20669111609458923,9.0541077413242022e-10,Normal
60,C0,0.4300294101,3EDC2CD1,0.43002942204475403,1.1944754019221904e-08,Normal
61,A0,-0.8480070443,BF5916FD,-0.84800702333450317,2.0965496783098558e-08,Normal
61,A1,0.3812288319,3EC3306D,0.38122883439064026,2.4906402495972202e-09,Normal
61,A2,0.2544847912,3E824BD5,0.25448480248451233,1.1284512324571949e-08,Normal
61,A3,-0.7961973891,BF4BD398,-0.79619741439819336,-2.5298193317979667e-08,Normal
61,B0,0.5449617699,3F0B829D,0.54496175050735474,-1.9392645267402031e-08,Normal
61,B1,0.7005864782,3F3359A3,0.70058649778366089,1.9583660915145629e-08,Normal
61,B2,0.2008232296,3E4DA49B,0.20082323253154755,2.9315475602587071e-09,Normal
61,B3,-0.7578898699,BF420512,-0.75788986682891846,3.0710815002166214e-09,Normal
61,C0,0.9676887030,3F77BA72,0.96768867969512939,-2.3304870588880533e-08,Normal
62,A0,0.5652706927,3F10B595,0.56527072191238403,2.9212384067278663e-08,Normal
62,A1,-0.3055924694,BE9C769E,-0.30559247732162476,-7.9216247450553112e-09,Normal
62,A2,-0.1432439735,BE12AE8C,-0.14324396848678589,5.0132141216074899e-09,Normal
62,A3,-0.2588582476,BE848911,-0.25885823369026184,1.3909738139084027e-08,Normal
62,B0,0.0119215794,3C4352BA,0.011921579018235207,-3.817647933890278e-10,Normal
62,B1,-0.3175376503,BEA2944B,-0.31753763556480408,1.4735195896786735e-08,Normal
62,B2,0.6991512540,3F32FB94,0.69915127754211426,2.3542114258034985e-08,Normal
62,B3,0.6446618362,3F25088F,0.64466184377670288,7.5767029317219681e-09,Normal
62,C0,-0.7889222587,BF49F6CF,-0.78892225027084351,8.4291564839134026e-09,Normal
63,A0,0.9215751344,3F6BEC59,0.92157512903213501,-5.3678650413502282e-09,Normal
63,A1,0.2711702122,3E8AD6D2,0.27117019891738892,-1.3282611066589567e-08,Normal
63,A2,0.6574146220,3F284C53,0.65741461515426636,-6.8457336466209995e-09,Normal
63,A3,0.4146172874,3ED448B8,0.41461730003356934,1.2633569357323182e-08,Normal
63,B0,-0.1290257100,BE041F51,-0.12902571260929108,-2.6092910887509646e-09,Normal
63,B1,0.4675906080,3EEF6809,0.46759060025215149,-7.7478485294157906e-09,Normal
63,B2,0.9309474625,3F6E5293,0.93094748258590698,2.0085906937694631e-08,Normal
63,B3,-0.4598352072,BEEB6F85,-0.45983520150184631,5.698153671129802e-09,Normal
63,C0,0.6163984376,3F1DCC4A,0.61639845371246338,1.6112463363526786e-08,Normal
64,A0,0.0763458129,3D9C5B32,0.076345816254615784,3.3546157796049414e-09,Normal
64,A1,-0.0330049922,BD07303E,-0.033004991710186005,4.8981399491943023e-10,Normal
64,A2,-0.1288510140,BE03F185,-0.12885101139545441,2.6045456069656581e-09,Normal
64,A3,0.4620524286,3EEC9223,0.46205243468284607,6.0828460601847212e-09,Normal
64,B0,-0.4632089239,BEED29B8,-0.46320891380310059,1.0096899427658457e-08,Normal
64,B1,0.7034263200,3F3413BF,0.7034263014793396,-1.8520660449716786e-08,Normal
64,B2,0.6614620378,3F295593,0.66146200895309448,-2.8846905530954814e-08,Normal
64,B3,-0.8266742039,BF53A0EC,-0.82667422294616699,-1.9046166976899315e-08,Normal
64,C0,0.7632623680,3F43652A,0.76326239109039307,2.3090393042046742e-08,Normal
65,A0,-0.5122731216,BF032455,-0.51227313280105591,-1.1201055860610154e-08,Normal
65,A1,-0.0705830668,BD908DDB,-0.070583067834377289,-1.0343772921528327e-09,Normal
65,A2,0.2206634085,3E61F597,0.2206634134054184,4.9054184048102911e-09,Normal
65,A3,-0.2420213917,BE77D475,-0.24202139675617218,-5.0561721753883404e-09,Normal
65,B0,-0.9426000045,BF714E3C,-0.94260001182556152,-7.3255614907452582e-09,Normal
65,B1,0.7019056726,3F33B017,0.70190566778182983,-4.8181701961524936e-09,Normal
65,B2,-0.6363202857,BF22E5E3,-0.63632029294967651,-7.2496765257668017e-09,Normal
65,B3,-0.5757602996,BF136507,-0.57576030492782593,-5.3278259581901466e-09,Normal
65,C0,0.5956647137,3F187D7C,0.59566473960876465,2.5908764689219765e-08,Normal
66,A0,-0.3193223137,BEA37E37,-0.31932231783866882,-4.1386687965605518e-09,Normal
66,A1,0.7606399595,3F42B94D,0.76063996553421021,6.0342102425892108e-09,Normal
66,A2,0.4023675007,3ECE031D,0.40236750245094299,1.7509430016993122e-09,Normal
66,A3,-0.4474628485,BEE519DA,-0.44746285676956177,-8.2695617575900826e-09,Normal
66,B0,-0.9796977711,BF7ACD79,-0.97969776391983032,7.1801696810425142e-09,Normal
66,B1,0.8961251556,3F656875,0.89612513780593872,-1.7794061224485347e-08,Normal
66,B2,-0.8287740761,BF542A8A,-0.828774094581604,-1.84816040249558e-08,Normal
66,B3,0.4401493282,3EE15B41,0.44014933705329895,8.8532989273026885e-09,Normal
66,C0,-0.0228443063,BCBB23FC,-0.022844307124614716,-8.2461471678785259e-10,Normal
67,A0,0.5163293070,3F042E28,0.51632928848266602,-1.8517333999490404e-08,Normal
67,A1,0.3812186789,3EC32F18,0.38121867179870605,-7.1012939417691712e-09,Normal
67,A2,0.2918057995,3E956792,0.29180580377578735,4.2757873353060916e-09,Normal
67,A3,-0.0183573298,BC96621C,-0.018357329070568085,7.2943191417595976e-10,Normal
67,B0,0.5858657363,3F15FB4C,0.58586573600769043,-2.923096209528353e-10,Normal
67,B1,-0.8138932989,BF505B50,-0.81389331817626953,-1.9276269580537075e-08,Normal
67,B2,-0.5568071991,BF0E8AEB,-0.55680721998214722,-2.0882147233614035e-08,Normal
67,B3,0.3835743106,3EC463DA,0.38357430696487427,-3.6351257559630312e-09,Normal
