row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,golden_is_nar,faulty_result,faulty_is_nar,class
7268,25,A2,2,16,2,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7269,25,A2,2,16,2,1,3693,3697,True,EEB2,False,EEAA,False,SDC
7270,25,A2,2,16,3,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7271,25,A2,2,16,3,1,3693,369B,True,EEB2,False,EE9E,False,SDC
7272,25,A2,2,16,4,0,3693,3683,True,EEB2,False,EEDA,False,SDC
7273,25,A2,2,16,4,1,3693,3693,False,EEB2,False,EEB2,False,Not activated
7274,25,A2,2,16,5,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7275,25,A2,2,16,5,1,3693,36B3,True,EEB2,False,EE62,False,SDC
7276,25,A2,2,16,6,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7277,25,A2,2,16,6,1,3693,36D3,True,EEB2,False,EE12,False,SDC
7278,25,A2,2,16,7,0,3693,3613,True,EEB2,False,EFF2,False,SDC
7279,25,A2,2,16,7,1,3693,3693,False,EEB2,False,EEB2,False,Not activated
7280,25,A2,2,16,8,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7281,25,A2,2,16,8,1,3693,3793,True,EEB2,False,EC2E,False,SDC
7282,25,A2,2,16,9,0,3693,3493,True,EEB2,False,F3BA,False,SDC
7283,25,A2,2,16,9,1,3693,3693,False,EEB2,False,EEB2,False,Not activated
7284,25,A2,2,16,10,0,3693,3293,True,EEB2,False,0500,False,SDC
7285,25,A2,2,16,10,1,3693,3693,False,EEB2,False,EEB2,False,Not activated
7286,25,A2,2,16,11,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7287,25,A2,2,16,11,1,3693,3E93,True,EEB2,False,E14B,False,SDC
7288,25,A2,2,16,12,0,3693,2693,True,EEB2,False,1988,False,SDC
7289,25,A2,2,16,12,1,3693,3693,False,EEB2,False,EEB2,False,Not activated
7290,25,A2,2,16,13,0,3693,1693,True,EEB2,False,2323,False,SDC
7291,25,A2,2,16,13,1,3693,3693,False,EEB2,False,EEB2,False,Not activated
7292,25,A2,2,16,14,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7293,25,A2,2,16,14,1,3693,7693,True,EEB2,False,8BEB,False,SDC
7294,25,A2,2,16,15,0,3693,3693,False,EEB2,False,EEB2,False,Not activated
7295,25,A2,2,16,15,1,3693,B693,True,EEB2,False,45E7,False,SDC
7296,25,A3,3,16,0,0,CA13,CA12,True,EEB2,False,EEB2,False,Masked
7297,25,A3,3,16,0,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7298,25,A3,3,16,1,0,CA13,CA11,True,EEB2,False,EEB2,False,Masked
7299,25,A3,3,16,1,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7300,25,A3,3,16,2,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7301,25,A3,3,16,2,1,CA13,CA17,True,EEB2,False,EEB6,False,SDC
7302,25,A3,3,16,3,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7303,25,A3,3,16,3,1,CA13,CA1B,True,EEB2,False,EEBA,False,SDC
7304,25,A3,3,16,4,0,CA13,CA03,True,EEB2,False,EEA6,False,SDC
7305,25,A3,3,16,4,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7306,25,A3,3,16,5,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7307,25,A3,3,16,5,1,CA13,CA33,True,EEB2,False,EECA,False,SDC
7308,25,A3,3,16,6,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7309,25,A3,3,16,6,1,CA13,CA53,True,EEB2,False,EEE2,False,SDC
7310,25,A3,3,16,7,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7311,25,A3,3,16,7,1,CA13,CA93,True,EEB2,False,EF12,False,SDC
7312,25,A3,3,16,8,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7313,25,A3,3,16,8,1,CA13,CB13,True,EEB2,False,EF76,False,SDC
7314,25,A3,3,16,9,0,CA13,C813,True,EEB2,False,ED2E,False,SDC
7315,25,A3,3,16,9,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7316,25,A3,3,16,10,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7317,25,A3,3,16,10,1,CA13,CE13,True,EEB2,False,F1BE,False,SDC
7318,25,A3,3,16,11,0,CA13,C213,True,EEB2,False,E89E,False,SDC
7319,25,A3,3,16,11,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7320,25,A3,3,16,12,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7321,25,A3,3,16,12,1,CA13,DA13,True,EEB2,False,FA28,False,SDC
7322,25,A3,3,16,13,0,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7323,25,A3,3,16,13,1,CA13,EA13,True,EEB2,False,0CB8,False,SDC
7324,25,A3,3,16,14,0,CA13,8A13,True,EEB2,False,970C,False,SDC
7325,25,A3,3,16,14,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7326,25,A3,3,16,15,0,CA13,4A13,True,EEB2,False,2782,False,SDC
7327,25,A3,3,16,15,1,CA13,CA13,False,EEB2,False,EEB2,False,Not activated
7328,25,B0,4,16,0,0,3D7D,3D7C,True,EEB2,False,EEB0,False,SDC
7329,25,B0,4,16,0,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7330,25,B0,4,16,1,0,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7331,25,B0,4,16,1,1,3D7D,3D7F,True,EEB2,False,EEB2,False,Masked
7332,25,B0,4,16,2,0,3D7D,3D79,True,EEB2,False,EEAE,False,SDC
7333,25,B0,4,16,2,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7334,25,B0,4,16,3,0,3D7D,3D75,True,EEB2,False,EEAC,False,SDC
7335,25,B0,4,16,3,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7336,25,B0,4,16,4,0,3D7D,3D6D,True,EEB2,False,EEA6,False,SDC
7337,25,B0,4,16,4,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7338,25,B0,4,16,5,0,3D7D,3D5D,True,EEB2,False,EE9C,False,SDC
7339,25,B0,4,16,5,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7340,25,B0,4,16,6,0,3D7D,3D3D,True,EEB2,False,EE86,False,SDC
7341,25,B0,4,16,6,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7342,25,B0,4,16,7,0,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7343,25,B0,4,16,7,1,3D7D,3DFD,True,EEB2,False,EF08,False,SDC
7344,25,B0,4,16,8,0,3D7D,3C7D,True,EEB2,False,EE04,False,SDC
7345,25,B0,4,16,8,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7346,25,B0,4,16,9,0,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7347,25,B0,4,16,9,1,3D7D,3F7D,True,EEB2,False,F00A,False,SDC
7348,25,B0,4,16,10,0,3D7D,397D,True,EEB2,False,EC00,False,SDC
7349,25,B0,4,16,10,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7350,25,B0,4,16,11,0,3D7D,357D,True,EEB2,False,E94E,False,SDC
7351,25,B0,4,16,11,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7352,25,B0,4,16,12,0,3D7D,2D7D,True,EEB2,False,E661,False,SDC
7353,25,B0,4,16,12,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7354,25,B0,4,16,13,0,3D7D,1D7D,True,EEB2,False,E3B1,False,SDC
7355,25,B0,4,16,13,1,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7356,25,B0,4,16,14,0,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7357,25,B0,4,16,14,1,3D7D,7D7D,True,EEB2,False,7A00,False,SDC
7358,25,B0,4,16,15,0,3D7D,3D7D,False,EEB2,False,EEB2,False,Not activated
7359,25,B0,4,16,15,1,3D7D,BD7D,True,EEB2,False,D4F5,False,SDC
7360,25,B1,5,16,0,0,C521,C520,True,EEB2,False,EEB2,False,Masked
7361,25,B1,5,16,0,1,C521,C521,False,EEB2,False,EEB2,False,Not activated
7362,25,B1,5,16,1,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7363,25,B1,5,16,1,1,C521,C523,True,EEB2,False,EEB2,False,Masked
7364,25,B1,5,16,2,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7365,25,B1,5,16,2,1,C521,C525,True,EEB2,False,EEB2,False,Masked
7366,25,B1,5,16,3,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7367,25,B1,5,16,3,1,C521,C529,True,EEB2,False,EEB2,False,Masked
7368,25,B1,5,16,4,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7369,25,B1,5,16,4,1,C521,C531,True,EEB2,False,EEB2,False,Masked
7370,25,B1,5,16,5,0,C521,C501,True,EEB2,False,EEB0,False,SDC
7371,25,B1,5,16,5,1,C521,C521,False,EEB2,False,EEB2,False,Not activated
7372,25,B1,5,16,6,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7373,25,B1,5,16,6,1,C521,C561,True,EEB2,False,EEB2,False,Masked
7374,25,B1,5,16,7,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7375,25,B1,5,16,7,1,C521,C5A1,True,EEB2,False,EEB4,False,SDC
7376,25,B1,5,16,8,0,C521,C421,True,EEB2,False,EEAC,False,SDC
7377,25,B1,5,16,8,1,C521,C521,False,EEB2,False,EEB2,False,Not activated
7378,25,B1,5,16,9,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7379,25,B1,5,16,9,1,C521,C721,True,EEB2,False,EEBC,False,SDC
7380,25,B1,5,16,10,0,C521,C121,True,EEB2,False,EE9A,False,SDC
7381,25,B1,5,16,10,1,C521,C521,False,EEB2,False,EEB2,False,Not activated
7382,25,B1,5,16,11,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7383,25,B1,5,16,11,1,C521,CD21,True,EEB2,False,EEE0,False,SDC
7384,25,B1,5,16,12,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7385,25,B1,5,16,12,1,C521,D521,True,EEB2,False,EF00,False,SDC
7386,25,B1,5,16,13,0,C521,C521,False,EEB2,False,EEB2,False,Not activated
7387,25,B1,5,16,13,1,C521,E521,True,EEB2,False,EF2E,False,SDC
7388,25,B1,5,16,14,0,C521,8521,True,EEB2,False,BE29,False,SDC
7389,25,B1,5,16,14,1,C521,C521,False,EEB2,False,EEB2,False,Not activated
7390,25,B1,5,16,15,0,C521,4521,True,EEB2,False,F044,False,SDC
7391,25,B1,5,16,15,1,C521,C521,False,EEB2,False,EEB2,False,Not activated
7392,25,B2,6,16,0,0,CBE5,CBE4,True,EEB2,False,EEB2,False,Masked
7393,25,B2,6,16,0,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7394,25,B2,6,16,1,0,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7395,25,B2,6,16,1,1,CBE5,CBE7,True,EEB2,False,EEBA,False,SDC
7396,25,B2,6,16,2,0,CBE5,CBE1,True,EEB2,False,EEAA,False,SDC
7397,25,B2,6,16,2,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7398,25,B2,6,16,3,0,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7399,25,B2,6,16,3,1,CBE5,CBED,True,EEB2,False,EECA,False,SDC
7400,25,B2,6,16,4,0,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7401,25,B2,6,16,4,1,CBE5,CBF5,True,EEB2,False,EEE2,False,SDC
7402,25,B2,6,16,5,0,CBE5,CBC5,True,EEB2,False,EE5A,False,SDC
7403,25,B2,6,16,5,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7404,25,B2,6,16,6,0,CBE5,CBA5,True,EEB2,False,EDFE,False,SDC
7405,25,B2,6,16,6,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7406,25,B2,6,16,7,0,CBE5,CB65,True,EEB2,False,ED4A,False,SDC
7407,25,B2,6,16,7,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7408,25,B2,6,16,8,0,CBE5,CAE5,True,EEB2,False,EBE2,False,SDC
7409,25,B2,6,16,8,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7410,25,B2,6,16,9,0,CBE5,C9E5,True,EEB2,False,E90E,False,SDC
7411,25,B2,6,16,9,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7412,25,B2,6,16,10,0,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7413,25,B2,6,16,10,1,CBE5,CFE5,True,EEB2,False,07F8,False,SDC
7414,25,B2,6,16,11,0,CBE5,C3E5,True,EEB2,False,E00F,False,SDC
7415,25,B2,6,16,11,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7416,25,B2,6,16,12,0,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7417,25,B2,6,16,12,1,CBE5,DBE5,True,EEB2,False,1988,False,SDC
7418,25,B2,6,16,13,0,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7419,25,B2,6,16,13,1,CBE5,EBE5,True,EEB2,False,2372,False,SDC
7420,25,B2,6,16,14,0,CBE5,8BE5,True,EEB2,False,8E4D,False,SDC
7421,25,B2,6,16,14,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7422,25,B2,6,16,15,0,CBE5,4BE5,True,EEB2,False,499B,False,SDC
7423,25,B2,6,16,15,1,CBE5,CBE5,False,EEB2,False,EEB2,False,Not activated
7424,25,B3,7,16,0,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7425,25,B3,7,16,0,1,1C2A,1C2B,True,EEB2,False,EEB2,False,Masked
7426,25,B3,7,16,1,0,1C2A,1C28,True,EEB2,False,EEB6,False,SDC
7427,25,B3,7,16,1,1,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7428,25,B3,7,16,2,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7429,25,B3,7,16,2,1,1C2A,1C2E,True,EEB2,False,EEAE,False,SDC
7430,25,B3,7,16,3,0,1C2A,1C22,True,EEB2,False,EEBE,False,SDC
7431,25,B3,7,16,3,1,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7432,25,B3,7,16,4,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7433,25,B3,7,16,4,1,1C2A,1C3A,True,EEB2,False,EE9A,False,SDC
7434,25,B3,7,16,5,0,1C2A,1C0A,True,EEB2,False,EEDE,False,SDC
7435,25,B3,7,16,5,1,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7436,25,B3,7,16,6,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7437,25,B3,7,16,6,1,1C2A,1C6A,True,EEB2,False,EE5A,False,SDC
7438,25,B3,7,16,7,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7439,25,B3,7,16,7,1,1C2A,1CAA,True,EEB2,False,EE02,False,SDC
7440,25,B3,7,16,8,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7441,25,B3,7,16,8,1,1C2A,1D2A,True,EEB2,False,ED52,False,SDC
7442,25,B3,7,16,9,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7443,25,B3,7,16,9,1,1C2A,1E2A,True,EEB2,False,EBF6,False,SDC
7444,25,B3,7,16,10,0,1C2A,182A,True,EEB2,False,F45C,False,SDC
7445,25,B3,7,16,10,1,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7446,25,B3,7,16,11,0,1C2A,142A,True,EEB2,False,FA28,False,SDC
7447,25,B3,7,16,11,1,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7448,25,B3,7,16,12,0,1C2A,0C2A,True,EEB2,False,0C84,False,SDC
7449,25,B3,7,16,12,1,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7450,25,B3,7,16,13,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7451,25,B3,7,16,13,1,1C2A,3C2A,True,EEB2,False,CE8A,False,SDC
7452,25,B3,7,16,14,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7453,25,B3,7,16,14,1,1C2A,5C2A,True,EEB2,False,AD2A,False,SDC
7454,25,B3,7,16,15,0,1C2A,1C2A,False,EEB2,False,EEB2,False,Not activated
7455,25,B3,7,16,15,1,1C2A,9C2A,True,EEB2,False,6039,False,SDC
7456,25,C0,8,16,0,0,266D,266C,True,EEB2,False,EEB0,False,SDC
7457,25,C0,8,16,0,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7458,25,C0,8,16,1,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7459,25,C0,8,16,1,1,266D,266F,True,EEB2,False,EEB6,False,SDC
7460,25,C0,8,16,2,0,266D,2669,True,EEB2,False,EEAA,False,SDC
7461,25,C0,8,16,2,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7462,25,C0,8,16,3,0,266D,2665,True,EEB2,False,EEA2,False,SDC
7463,25,C0,8,16,3,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7464,25,C0,8,16,4,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7465,25,C0,8,16,4,1,266D,267D,True,EEB2,False,EED2,False,SDC
7466,25,C0,8,16,5,0,266D,264D,True,EEB2,False,EE72,False,SDC
7467,25,C0,8,16,5,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7468,25,C0,8,16,6,0,266D,262D,True,EEB2,False,EE32,False,SDC
7469,25,C0,8,16,6,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7470,25,C0,8,16,7,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7471,25,C0,8,16,7,1,266D,26ED,True,EEB2,False,EFB2,False,SDC
7472,25,C0,8,16,8,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7473,25,C0,8,16,8,1,266D,276D,True,EEB2,False,F0B2,False,SDC
7474,25,C0,8,16,9,0,266D,246D,True,EEB2,False,EAB2,False,SDC
7475,25,C0,8,16,9,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7476,25,C0,8,16,10,0,266D,226D,True,EEB2,False,E759,False,SDC
7477,25,C0,8,16,10,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7478,25,C0,8,16,11,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7479,25,C0,8,16,11,1,266D,2E6D,True,EEB2,False,0EB2,False,SDC
7480,25,C0,8,16,12,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7481,25,C0,8,16,12,1,266D,366D,True,EEB2,False,21C6,False,SDC
7482,25,C0,8,16,13,0,266D,066D,True,EEB2,False,D587,False,SDC
7483,25,C0,8,16,13,1,266D,266D,False,EEB2,False,EEB2,False,Not activated
7484,25,C0,8,16,14,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7485,25,C0,8,16,14,1,266D,666D,True,EEB2,False,6594,False,SDC
7486,25,C0,8,16,15,0,266D,266D,False,EEB2,False,EEB2,False,Not activated
7487,25,C0,8,16,15,1,266D,A66D,True,EEB2,False,A30A,False,SDC
7488,26,A0,0,16,0,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7489,26,A0,0,16,0,1,CF0E,CF0F,True,D362,False,D362,False,Masked
7490,26,A0,0,16,1,0,CF0E,CF0C,True,D362,False,D362,False,Masked
7491,26,A0,0,16,1,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7492,26,A0,0,16,2,0,CF0E,CF0A,True,D362,False,D360,False,SDC
7493,26,A0,0,16,2,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7494,26,A0,0,16,3,0,CF0E,CF06,True,D362,False,D360,False,SDC
7495,26,A0,0,16,3,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7496,26,A0,0,16,4,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7497,26,A0,0,16,4,1,CF0E,CF1E,True,D362,False,D368,False,SDC
7498,26,A0,0,16,5,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7499,26,A0,0,16,5,1,CF0E,CF2E,True,D362,False,D36E,False,SDC
7500,26,A0,0,16,6,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7501,26,A0,0,16,6,1,CF0E,CF4E,True,D362,False,D37A,False,SDC
7502,26,A0,0,16,7,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7503,26,A0,0,16,7,1,CF0E,CF8E,True,D362,False,D392,False,SDC
7504,26,A0,0,16,8,0,CF0E,CE0E,True,D362,False,D302,False,SDC
7505,26,A0,0,16,8,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7506,26,A0,0,16,9,0,CF0E,CD0E,True,D362,False,D2A0,False,SDC
7507,26,A0,0,16,9,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7508,26,A0,0,16,10,0,CF0E,CB0E,True,D362,False,D1DE,False,SDC
7509,26,A0,0,16,10,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7510,26,A0,0,16,11,0,CF0E,C70E,True,D362,False,D05C,False,SDC
7511,26,A0,0,16,11,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7512,26,A0,0,16,12,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7513,26,A0,0,16,12,1,CF0E,DF0E,True,D362,False,D696,False,SDC
7514,26,A0,0,16,13,0,CF0E,CF0E,False,D362,False,D362,False,Not activated
7515,26,A0,0,16,13,1,CF0E,EF0E,True,D362,False,D8F2,False,SDC
7516,26,A0,0,16,14,0,CF0E,8F0E,True,D362,False,9FD3,False,SDC
7517,26,A0,0,16,14,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7518,26,A0,0,16,15,0,CF0E,4F0E,True,D362,False,0916,False,SDC
7519,26,A0,0,16,15,1,CF0E,CF0E,False,D362,False,D362,False,Not activated
7520,26,A1,1,16,0,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7521,26,A1,1,16,0,1,C7AC,C7AD,True,D362,False,D362,False,Masked
7522,26,A1,1,16,1,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7523,26,A1,1,16,1,1,C7AC,C7AE,True,D362,False,D364,False,SDC
7524,26,A1,1,16,2,0,C7AC,C7A8,True,D362,False,D360,False,SDC
7525,26,A1,1,16,2,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7526,26,A1,1,16,3,0,C7AC,C7A4,True,D362,False,D35E,False,SDC
7527,26,A1,1,16,3,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7528,26,A1,1,16,4,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7529,26,A1,1,16,4,1,C7AC,C7BC,True,D362,False,D36A,False,SDC
7530,26,A1,1,16,5,0,C7AC,C78C,True,D362,False,D354,False,SDC
7531,26,A1,1,16,5,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7532,26,A1,1,16,6,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7533,26,A1,1,16,6,1,C7AC,C7EC,True,D362,False,D380,False,SDC
7534,26,A1,1,16,7,0,C7AC,C72C,True,D362,False,D326,False,SDC
7535,26,A1,1,16,7,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7536,26,A1,1,16,8,0,C7AC,C6AC,True,D362,False,D2E8,False,SDC
7537,26,A1,1,16,8,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7538,26,A1,1,16,9,0,C7AC,C5AC,True,D362,False,D26E,False,SDC
7539,26,A1,1,16,9,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7540,26,A1,1,16,10,0,C7AC,C3AC,True,D362,False,D17A,False,SDC
7541,26,A1,1,16,10,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7542,26,A1,1,16,11,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7543,26,A1,1,16,11,1,C7AC,CFAC,True,D362,False,D734,False,SDC
7544,26,A1,1,16,12,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7545,26,A1,1,16,12,1,C7AC,D7AC,True,D362,False,D932,False,SDC
7546,26,A1,1,16,13,0,C7AC,C7AC,False,D362,False,D362,False,Not activated
7547,26,A1,1,16,13,1,C7AC,E7AC,True,D362,False,DD04,False,SDC
7548,26,A1,1,16,14,0,C7AC,87AC,True,D362,False,8F7D,False,SDC
7549,26,A1,1,16,14,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7550,26,A1,1,16,15,0,C7AC,47AC,True,D362,False,1339,False,SDC
7551,26,A1,1,16,15,1,C7AC,C7AC,False,D362,False,D362,False,Not activated
7552,26,A2,2,16,0,0,38FA,38FA,False,D362,False,D362,False,Not activated
7553,26,A2,2,16,0,1,38FA,38FB,True,D362,False,D362,False,Masked
7554,26,A2,2,16,1,0,38FA,38F8,True,D362,False,D364,False,SDC
7555,26,A2,2,16,1,1,38FA,38FA,False,D362,False,D362,False,Not activated
7556,26,A2,2,16,2,0,38FA,38FA,False,D362,False,D362,False,Not activated
7557,26,A2,2,16,2,1,38FA,38FE,True,D362,False,D362,False,Masked
7558,26,A2,2,16,3,0,38FA,38F2,True,D362,False,D366,False,SDC
7559,26,A2,2,16,3,1,38FA,38FA,False,D362,False,D362,False,Not activated
7560,26,A2,2,16,4,0,38FA,38EA,True,D362,False,D368,False,SDC
7561,26,A2,2,16,4,1,38FA,38FA,False,D362,False,D362,False,Not activated
7562,26,A2,2,16,5,0,38FA,38DA,True,D362,False,D36C,False,SDC
7563,26,A2,2,16,5,1,38FA,38FA,False,D362,False,D362,False,Not activated
7564,26,A2,2,16,6,0,38FA,38BA,True,D362,False,D376,False,SDC
7565,26,A2,2,16,6,1,38FA,38FA,False,D362,False,D362,False,Not activated
7566,26,A2,2,16,7,0,38FA,387A,True,D362,False,D38C,False,SDC
7567,26,A2,2,16,7,1,38FA,38FA,False,D362,False,D362,False,Not activated
7568,26,A2,2,16,8,0,38FA,38FA,False,D362,False,D362,False,Not activated
7569,26,A2,2,16,8,1,38FA,39FA,True,D362,False,D310,False,SDC
7570,26,A2,2,16,9,0,38FA,38FA,False,D362,False,D362,False,Not activated
7571,26,A2,2,16,9,1,38FA,3AFA,True,D362,False,D2BE,False,SDC
7572,26,A2,2,16,10,0,38FA,38FA,False,D362,False,D362,False,Not activated
7573,26,A2,2,16,10,1,38FA,3CFA,True,D362,False,D216,False,SDC
7574,26,A2,2,16,11,0,38FA,30FA,True,D362,False,D5F8,False,SDC
7575,26,A2,2,16,11,1,38FA,38FA,False,D362,False,D362,False,Not activated
7576,26,A2,2,16,12,0,38FA,28FA,True,D362,False,D76C,False,SDC
7577,26,A2,2,16,12,1,38FA,38FA,False,D362,False,D362,False,Not activated
7578,26,A2,2,16,13,0,38FA,18FA,True,D362,False,DA02,False,SDC
7579,26,A2,2,16,13,1,38FA,38FA,False,D362,False,D362,False,Not activated
7580,26,A2,2,16,14,0,38FA,38FA,False,D362,False,D362,False,Not activated
7581,26,A2,2,16,14,1,38FA,78FA,True,D362,False,904B,False,SDC
7582,26,A2,2,16,15,0,38FA,38FA,False,D362,False,D362,False,Not activated
7583,26,A2,2,16,15,1,38FA,B8FA,True,D362,False,ECAB,False,SDC
7584,26,A3,3,16,0,0,CFC2,CFC2,False,D362,False,D362,False,Not activated
7585,26,A3,3,16,0,1,CFC2,CFC3,True,D362,False,D362,False,Masked
7586,26,A3,3,16,1,0,CFC2,CFC0,True,D362,False,D362,False,Masked
