row,vector_id,target,operand_index,bit,stuck_at,original,faulty,activated
3386,23,B0,4,5,0,31,11,True
3387,23,B0,4,5,1,31,31,False
3388,23,B0,4,6,0,31,31,False
3389,23,B0,4,6,1,31,71,True
3390,23,B0,4,7,0,31,31,False
3391,23,B0,4,7,1,31,B1,True
3392,23,B1,5,0,0,9C,9C,False
3393,23,B1,5,0,1,9C,9D,True
3394,23,B1,5,1,0,9C,9C,False
3395,23,B1,5,1,1,9C,9E,True
3396,23,B1,5,2,0,9C,98,True
3397,23,B1,5,2,1,9C,9C,False
3398,23,B1,5,3,0,9C,94,True
3399,23,B1,5,3,1,9C,9C,False
3400,23,B1,5,4,0,9C,8C,True
3401,23,B1,5,4,1,9C,9C,False
3402,23,B1,5,5,0,9C,9C,False
3403,23,B1,5,5,1,9C,BC,True
3404,23,B1,5,6,0,9C,9C,False
3405,23,B1,5,6,1,9C,DC,True
3406,23,B1,5,7,0,9C,1C,True
3407,23,B1,5,7,1,9C,9C,False
3408,23,B2,6,0,0,A2,A2,False
3409,23,B2,6,0,1,A2,A3,True
3410,23,B2,6,1,0,A2,A0,True
3411,23,B2,6,1,1,A2,A2,False
3412,23,B2,6,2,0,A2,A2,False
3413,23,B2,6,2,1,A2,A6,True
3414,23,B2,6,3,0,A2,A2,False
3415,23,B2,6,3,1,A2,AA,True
3416,23,B2,6,4,0,A2,A2,False
3417,23,B2,6,4,1,A2,B2,True
3418,23,B2,6,5,0,A2,82,True
3419,23,B2,6,5,1,A2,A2,False
3420,23,B2,6,6,0,A2,A2,False
3421,23,B2,6,6,1,A2,E2,True
3422,23,B2,6,7,0,A2,22,True
3423,23,B2,6,7,1,A2,A2,False
3424,23,B3,7,0,0,37,36,True
3425,23,B3,7,0,1,37,37,False
3426,23,B3,7,1,0,37,35,True
3427,23,B3,7,1,1,37,37,False
3428,23,B3,7,2,0,37,33,True
3429,23,B3,7,2,1,37,37,False
3430,23,B3,7,3,0,37,37,False
3431,23,B3,7,3,1,37,3F,True
3432,23,B3,7,4,0,37,27,True
3433,23,B3,7,4,1,37,37,False
3434,23,B3,7,5,0,37,17,True
3435,23,B3,7,5,1,37,37,False
3436,23,B3,7,6,0,37,37,False
3437,23,B3,7,6,1,37,77,True
3438,23,B3,7,7,0,37,37,False
3439,23,B3,7,7,1,37,B7,True
3440,23,C0,8,0,0,38,38,False
3441,23,C0,8,0,1,38,39,True
3442,23,C0,8,1,0,38,38,False
3443,23,C0,8,1,1,38,3A,True
3444,23,C0,8,2,0,38,38,False
3445,23,C0,8,2,1,38,3C,True
3446,23,C0,8,3,0,38,30,True
3447,23,C0,8,3,1,38,38,False
3448,23,C0,8,4,0,38,28,True
3449,23,C0,8,4,1,38,38,False
3450,23,C0,8,5,0,38,18,True
3451,23,C0,8,5,1,38,38,False
3452,23,C0,8,6,0,38,38,False
3453,23,C0,8,6,1,38,78,True
3454,23,C0,8,7,0,38,38,False
3455,23,C0,8,7,1,38,B8,True
3456,24,A0,0,0,0,1E,1E,False
3457,24,A0,0,0,1,1E,1F,True
3458,24,A0,0,1,0,1E,1C,True
3459,24,A0,0,1,1,1E,1E,False
3460,24,A0,0,2,0,1E,1A,True
3461,24,A0,0,2,1,1E,1E,False
3462,24,A0,0,3,0,1E,16,True
3463,24,A0,0,3,1,1E,1E,False
3464,24,A0,0,4,0,1E,0E,True
3465,24,A0,0,4,1,1E,1E,False
3466,24,A0,0,5,0,1E,1E,False
3467,24,A0,0,5,1,1E,3E,True
3468,24,A0,0,6,0,1E,1E,False
3469,24,A0,0,6,1,1E,5E,True
3470,24,A0,0,7,0,1E,1E,False
3471,24,A0,0,7,1,1E,9E,True
3472,24,A1,1,0,0,2E,2E,False
3473,24,A1,1,0,1,2E,2F,True
3474,24,A1,1,1,0,2E,2C,True
3475,24,A1,1,1,1,2E,2E,False
3476,24,A1,1,2,0,2E,2A,True
3477,24,A1,1,2,1,2E,2E,False
3478,24,A1,1,3,0,2E,26,True
3479,24,A1,1,3,1,2E,2E,False
3480,24,A1,1,4,0,2E,2E,False
3481,24,A1,1,4,1,2E,3E,True
3482,24,A1,1,5,0,2E,0E,True
3483,24,A1,1,5,1,2E,2E,False
3484,24,A1,1,6,0,2E,2E,False
3485,24,A1,1,6,1,2E,6E,True
3486,24,A1,1,7,0,2E,2E,False
3487,24,A1,1,7,1,2E,AE,True
3488,24,A2,2,0,0,B3,B2,True
3489,24,A2,2,0,1,B3,B3,False
3490,24,A2,2,1,0,B3,B1,True
3491,24,A2,2,1,1,B3,B3,False
3492,24,A2,2,2,0,B3,B3,False
3493,24,A2,2,2,1,B3,B7,True
3494,24,A2,2,3,0,B3,B3,False
3495,24,A2,2,3,1,B3,BB,True
3496,24,A2,2,4,0,B3,A3,True
3497,24,A2,2,4,1,B3,B3,False
3498,24,A2,2,5,0,B3,93,True
3499,24,A2,2,5,1,B3,B3,False
3500,24,A2,2,6,0,B3,B3,False
3501,24,A2,2,6,1,B3,F3,True
3502,24,A2,2,7,0,B3,33,True
3503,24,A2,2,7,1,B3,B3,False
3504,24,A3,3,0,0,AD,AC,True
3505,24,A3,3,0,1,AD,AD,False
3506,24,A3,3,1,0,AD,AD,False
3507,24,A3,3,1,1,AD,AF,True
3508,24,A3,3,2,0,AD,A9,True
3509,24,A3,3,2,1,AD,AD,False
3510,24,A3,3,3,0,AD,A5,True
3511,24,A3,3,3,1,AD,AD,False
3512,24,A3,3,4,0,AD,AD,False
3513,24,A3,3,4,1,AD,BD,True
3514,24,A3,3,5,0,AD,8D,True
3515,24,A3,3,5,1,AD,AD,False
3516,24,A3,3,6,0,AD,AD,False
3517,24,A3,3,6,1,AD,ED,True
3518,24,A3,3,7,0,AD,2D,True
3519,24,A3,3,7,1,AD,AD,False
3520,24,B0,4,0,0,37,36,True
3521,24,B0,4,0,1,37,37,False
3522,24,B0,4,1,0,37,35,True
3523,24,B0,4,1,1,37,37,False
3524,24,B0,4,2,0,37,33,True
3525,24,B0,4,2,1,37,37,False
3526,24,B0,4,3,0,37,37,False
3527,24,B0,4,3,1,37,3F,True
3528,24,B0,4,4,0,37,27,True
3529,24,B0,4,4,1,37,37,False
3530,24,B0,4,5,0,37,17,True
3531,24,B0,4,5,1,37,37,False
3532,24,B0,4,6,0,37,37,False
3533,24,B0,4,6,1,37,77,True
3534,24,B0,4,7,0,37,37,False
3535,24,B0,4,7,1,37,B7,True
3536,24,B1,5,0,0,22,22,False
3537,24,B1,5,0,1,22,23,True
3538,24,B1,5,1,0,22,20,True
3539,24,B1,5,1,1,22,22,False
3540,24,B1,5,2,0,22,22,False
3541,24,B1,5,2,1,22,26,True
3542,24,B1,5,3,0,22,22,False
3543,24,B1,5,3,1,22,2A,True
3544,24,B1,5,4,0,22,22,False
3545,24,B1,5,4,1,22,32,True
3546,24,B1,5,5,0,22,02,True
3547,24,B1,5,5,1,22,22,False
3548,24,B1,5,6,0,22,22,False
3549,24,B1,5,6,1,22,62,True
3550,24,B1,5,7,0,22,22,False
3551,24,B1,5,7,1,22,A2,True
3552,24,B2,6,0,0,1B,1A,True
3553,24,B2,6,0,1,1B,1B,False
3554,24,B2,6,1,0,1B,19,True
3555,24,B2,6,1,1,1B,1B,False
3556,24,B2,6,2,0,1B,1B,False
3557,24,B2,6,2,1,1B,1F,True
3558,24,B2,6,3,0,1B,13,True
3559,24,B2,6,3,1,1B,1B,False
3560,24,B2,6,4,0,1B,0B,True
3561,24,B2,6,4,1,1B,1B,False
3562,24,B2,6,5,0,1B,1B,False
3563,24,B2,6,5,1,1B,3B,True
3564,24,B2,6,6,0,1B,1B,False
3565,24,B2,6,6,1,1B,5B,True
3566,24,B2,6,7,0,1B,1B,False
3567,24,B2,6,7,1,1B,9B,True
3568,24,B3,7,0,0,30,30,False
3569,24,B3,7,0,1,30,31,True
3570,24,B3,7,1,0,30,30,False
3571,24,B3,7,1,1,30,32,True
3572,24,B3,7,2,0,30,30,False
3573,24,B3,7,2,1,30,34,True
3574,24,B3,7,3,0,30,30,False
3575,24,B3,7,3,1,30,38,True
3576,24,B3,7,4,0,30,20,True
3577,24,B3,7,4,1,30,30,False
3578,24,B3,7,5,0,30,10,True
3579,24,B3,7,5,1,30,30,False
3580,24,B3,7,6,0,30,30,False
3581,24,B3,7,6,1,30,70,True
3582,24,B3,7,7,0,30,30,False
3583,24,B3,7,7,1,30,B0,True
3584,24,C0,8,0,0,B6,B6,False
3585,24,C0,8,0,1,B6,B7,True
3586,24,C0,8,1,0,B6,B4,True
3587,24,C0,8,1,1,B6,B6,False
3588,24,C0,8,2,0,B6,B2,True
3589,24,C0,8,2,1,B6,B6,False
3590,24,C0,8,3,0,B6,B6,False
3591,24,C0,8,3,1,B6,BE,True
3592,24,C0,8,4,0,B6,A6,True
3593,24,C0,8,4,1,B6,B6,False
3594,24,C0,8,5,0,B6,96,True
3595,24,C0,8,5,1,B6,B6,False
3596,24,C0,8,6,0,B6,B6,False
3597,24,C0,8,6,1,B6,F6,True
3598,24,C0,8,7,0,B6,36,True
3599,24,C0,8,7,1,B6,B6,False
3600,25,A0,0,0,0,23,22,True
3601,25,A0,0,0,1,23,23,False
3602,25,A0,0,1,0,23,21,True
3603,25,A0,0,1,1,23,23,False
3604,25,A0,0,2,0,23,23,False
3605,25,A0,0,2,1,23,27,True
3606,25,A0,0,3,0,23,23,False
3607,25,A0,0,3,1,23,2B,True
3608,25,A0,0,4,0,23,23,False
3609,25,A0,0,4,1,23,33,True
3610,25,A0,0,5,0,23,03,True
3611,25,A0,0,5,1,23,23,False
3612,25,A0,0,6,0,23,23,False
3613,25,A0,0,6,1,23,63,True
3614,25,A0,0,7,0,23,23,False
3615,25,A0,0,7,1,23,A3,True
3616,25,A1,1,0,0,03,02,True
3617,25,A1,1,0,1,03,03,False
3618,25,A1,1,1,0,03,01,True
3619,25,A1,1,1,1,03,03,False
3620,25,A1,1,2,0,03,03,False
3621,25,A1,1,2,1,03,07,True
3622,25,A1,1,3,0,03,03,False
3623,25,A1,1,3,1,03,0B,True
3624,25,A1,1,4,0,03,03,False
3625,25,A1,1,4,1,03,13,True
3626,25,A1,1,5,0,03,03,False
3627,25,A1,1,5,1,03,23,True
3628,25,A1,1,6,0,03,03,False
3629,25,A1,1,6,1,03,43,True
3630,25,A1,1,7,0,03,03,False
3631,25,A1,1,7,1,03,83,True
3632,25,A2,2,0,0,33,32,True
3633,25,A2,2,0,1,33,33,False
3634,25,A2,2,1,0,33,31,True
3635,25,A2,2,1,1,33,33,False
3636,25,A2,2,2,0,33,33,False
3637,25,A2,2,2,1,33,37,True
3638,25,A2,2,3,0,33,33,False
3639,25,A2,2,3,1,33,3B,True
3640,25,A2,2,4,0,33,23,True
3641,25,A2,2,4,1,33,33,False
3642,25,A2,2,5,0,33,13,True
3643,25,A2,2,5,1,33,33,False
3644,25,A2,2,6,0,33,33,False
3645,25,A2,2,6,1,33,73,True
3646,25,A2,2,7,0,33,33,False
3647,25,A2,2,7,1,33,B3,True
3648,25,A3,3,0,0,B3,B2,True
3649,25,A3,3,0,1,B3,B3,False
3650,25,A3,3,1,0,B3,B1,True
3651,25,A3,3,1,1,B3,B3,False
3652,25,A3,3,2,0,B3,B3,False
3653,25,A3,3,2,1,B3,B7,True
3654,25,A3,3,3,0,B3,B3,False
3655,25,A3,3,3,1,B3,BB,True
3656,25,A3,3,4,0,B3,A3,True
3657,25,A3,3,4,1,B3,B3,False
3658,25,A3,3,5,0,B3,93,True
3659,25,A3,3,5,1,B3,B3,False
3660,25,A3,3,6,0,B3,B3,False
3661,25,A3,3,6,1,B3,F3,True
3662,25,A3,3,7,0,B3,33,True
3663,25,A3,3,7,1,B3,B3,False
3664,25,B0,4,0,0,37,36,True
3665,25,B0,4,0,1,37,37,False
3666,25,B0,4,1,0,37,35,True
3667,25,B0,4,1,1,37,37,False
3668,25,B0,4,2,0,37,33,True
3669,25,B0,4,2,1,37,37,False
3670,25,B0,4,3,0,37,37,False
3671,25,B0,4,3,1,37,3F,True
3672,25,B0,4,4,0,37,27,True
3673,25,B0,4,4,1,37,37,False
3674,25,B0,4,5,0,37,17,True
3675,25,B0,4,5,1,37,37,False
3676,25,B0,4,6,0,37,37,False
3677,25,B0,4,6,1,37,77,True
3678,25,B0,4,7,0,37,37,False
3679,25,B0,4,7,1,37,B7,True
3680,25,B1,5,0,0,B5,B4,True
3681,25,B1,5,0,1,B5,B5,False
3682,25,B1,5,1,0,B5,B5,False
3683,25,B1,5,1,1,B5,B7,True
3684,25,B1,5,2,0,B5,B1,True
3685,25,B1,5,2,1,B5,B5,False
3686,25,B1,5,3,0,B5,B5,False
3687,25,B1,5,3,1,B5,BD,True
3688,25,B1,5,4,0,B5,A5,True
3689,25,B1,5,4,1,B5,B5,False
3690,25,B1,5,5,0,B5,95,True
3691,25,B1,5,5,1,B5,B5,False
3692,25,B1,5,6,0,B5,B5,False
3693,25,B1,5,6,1,B5,F5,True
3694,25,B1,5,7,0,B5,35,True
3695,25,B1,5,7,1,B5,B5,False
3696,25,B2,6,0,0,B2,B2,False
3697,25,B2,6,0,1,B2,B3,True
3698,25,B2,6,1,0,B2,B0,True
3699,25,B2,6,1,1,B2,B2,False
3700,25,B2,6,2,0,B2,B2,False
3701,25,B2,6,2,1,B2,B6,True
3702,25,B2,6,3,0,B2,B2,False
3703,25,B2,6,3,1,B2,BA,True
3704,25,B2,6,4,0,B2,A2,True
3705,25,B2,6,4,1,B2,B2,False
3706,25,B2,6,5,0,B2,92,True
3707,25,B2,6,5,1,B2,B2,False
3708,25,B2,6,6,0,B2,B2,False
3709,25,B2,6,6,1,B2,F2,True
3710,25,B2,6,7,0,B2,32,True
3711,25,B2,6,7,1,B2,B2,False
3712,25,B3,7,0,0,24,24,False
3713,25,B3,7,0,1,24,25,True
3714,25,B3,7,1,0,24,24,False
3715,25,B3,7,1,1,24,26,True
3716,25,B3,7,2,0,24,20,True
3717,25,B3,7,2,1,24,24,False
3718,25,B3,7,3,0,24,24,False
3719,25,B3,7,3,1,24,2C,True
3720,25,B3,7,4,0,24,24,False
3721,25,B3,7,4,1,24,34,True
3722,25,B3,7,5,0,24,04,True
3723,25,B3,7,5,1,24,24,False
3724,25,B3,7,6,0,24,24,False
3725,25,B3,7,6,1,24,64,True
3726,25,B3,7,7,0,24,24,False
3727,25,B3,7,7,1,24,A4,True
3728,25,C0,8,0,0,2B,2A,True
3729,25,C0,8,0,1,2B,2B,False
3730,25,C0,8,1,0,2B,29,True
3731,25,C0,8,1,1,2B,2B,False
3732,25,C0,8,2,0,2B,2B,False
3733,25,C0,8,2,1,2B,2F,True
3734,25,C0,8,3,0,2B,23,True
3735,25,C0,8,3,1,2B,2B,False
3736,25,C0,8,4,0,2B,2B,False
3737,25,C0,8,4,1,2B,3B,True
3738,25,C0,8,5,0,2B,0B,True
3739,25,C0,8,5,1,2B,2B,False
3740,25,C0,8,6,0,2B,2B,False
3741,25,C0,8,6,1,2B,6B,True
3742,25,C0,8,7,0,2B,2B,False
3743,25,C0,8,7,1,2B,AB,True
3744,26,A0,0,0,0,B0,B0,False
3745,26,A0,0,0,1,B0,B1,True
3746,26,A0,0,1,0,B0,B0,False
3747,26,A0,0,1,1,B0,B2,True
3748,26,A0,0,2,0,B0,B0,False
3749,26,A0,0,2,1,B0,B4,True
3750,26,A0,0,3,0,B0,B0,False
3751,26,A0,0,3,1,B0,B8,True
3752,26,A0,0,4,0,B0,A0,True
3753,26,A0,0,4,1,B0,B0,False
3754,26,A0,0,5,0,B0,90,True
3755,26,A0,0,5,1,B0,B0,False
3756,26,A0,0,6,0,B0,B0,False
3757,26,A0,0,6,1,B0,F0,True
3758,26,A0,0,7,0,B0,30,True
3759,26,A0,0,7,1,B0,B0,False
3760,26,A1,1,0,0,B4,B4,False
3761,26,A1,1,0,1,B4,B5,True
3762,26,A1,1,1,0,B4,B4,False
3763,26,A1,1,1,1,B4,B6,True
3764,26,A1,1,2,0,B4,B0,True
3765,26,A1,1,2,1,B4,B4,False
3766,26,A1,1,3,0,B4,B4,False
3767,26,A1,1,3,1,B4,BC,True
3768,26,A1,1,4,0,B4,A4,True
3769,26,A1,1,4,1,B4,B4,False
3770,26,A1,1,5,0,B4,94,True
3771,26,A1,1,5,1,B4,B4,False
3772,26,A1,1,6,0,B4,B4,False
3773,26,A1,1,6,1,B4,F4,True
3774,26,A1,1,7,0,B4,34,True
3775,26,A1,1,7,1,B4,B4,False
3776,26,A2,2,0,0,34,34,False
3777,26,A2,2,0,1,34,35,True
3778,26,A2,2,1,0,34,34,False
3779,26,A2,2,1,1,34,36,True
3780,26,A2,2,2,0,34,30,True
3781,26,A2,2,2,1,34,34,False
3782,26,A2,2,3,0,34,34,False
3783,26,A2,2,3,1,34,3C,True
3784,26,A2,2,4,0,34,24,True
3785,26,A2,2,4,1,34,34,False
3786,26,A2,2,5,0,34,14,True
3787,26,A2,2,5,1,34,34,False
3788,26,A2,2,6,0,34,34,False
3789,26,A2,2,6,1,34,74,True
3790,26,A2,2,7,0,34,34,False
3791,26,A2,2,7,1,34,B4,True
3792,26,A3,3,0,0,B0,B0,False
3793,26,A3,3,0,1,B0,B1,True
3794,26,A3,3,1,0,B0,B0,False
3795,26,A3,3,1,1,B0,B2,True
3796,26,A3,3,2,0,B0,B0,False
3797,26,A3,3,2,1,B0,B4,True
3798,26,A3,3,3,0,B0,B0,False
3799,26,A3,3,3,1,B0,B8,True
3800,26,A3,3,4,0,B0,A0,True
3801,26,A3,3,4,1,B0,B0,False
3802,26,A3,3,5,0,B0,90,True
3803,26,A3,3,5,1,B0,B0,False
3804,26,A3,3,6,0,B0,B0,False
3805,26,A3,3,6,1,B0,F0,True
3806,26,A3,3,7,0,B0,30,True
3807,26,A3,3,7,1,B0,B0,False
3808,26,B0,4,0,0,24,24,False
3809,26,B0,4,0,1,24,25,True
3810,26,B0,4,1,0,24,24,False
3811,26,B0,4,1,1,24,26,True
3812,26,B0,4,2,0,24,20,True
3813,26,B0,4,2,1,24,24,False
3814,26,B0,4,3,0,24,24,False
3815,26,B0,4,3,1,24,2C,True
3816,26,B0,4,4,0,24,24,False
3817,26,B0,4,4,1,24,34,True
3818,26,B0,4,5,0,24,04,True
3819,26,B0,4,5,1,24,24,False
3820,26,B0,4,6,0,24,24,False
3821,26,B0,4,6,1,24,64,True
3822,26,B0,4,7,0,24,24,False
3823,26,B0,4,7,1,24,A4,True
3824,26,B1,5,0,0,27,26,True
3825,26,B1,5,0,1,27,27,False
3826,26,B1,5,1,0,27,25,True
3827,26,B1,5,1,1,27,27,False
3828,26,B1,5,2,0,27,23,True
3829,26,B1,5,2,1,27,27,False
3830,26,B1,5,3,0,27,27,False
3831,26,B1,5,3,1,27,2F,True
3832,26,B1,5,4,0,27,27,False
3833,26,B1,5,4,1,27,37,True
3834,26,B1,5,5,0,27,07,True
3835,26,B1,5,5,1,27,27,False
3836,26,B1,5,6,0,27,27,False
3837,26,B1,5,6,1,27,67,True
3838,26,B1,5,7,0,27,27,False
3839,26,B1,5,7,1,27,A7,True
3840,26,B2,6,0,0,A2,A2,False
3841,26,B2,6,0,1,A2,A3,True
3842,26,B2,6,1,0,A2,A0,True
3843,26,B2,6,1,1,A2,A2,False
3844,26,B2,6,2,0,A2,A2,False
3845,26,B2,6,2,1,A2,A6,True
3846,26,B2,6,3,0,A2,A2,False
3847,26,B2,6,3,1,A2,AA,True
3848,26,B2,6,4,0,A2,A2,False
3849,26,B2,6,4,1,A2,B2,True
3850,26,B2,6,5,0,A2,82,True
3851,26,B2,6,5,1,A2,A2,False
3852,26,B2,6,6,0,A2,A2,False
3853,26,B2,6,6,1,A2,E2,True
3854,26,B2,6,7,0,A2,22,True
3855,26,B2,6,7,1,A2,A2,False
3856,26,B3,7,0,0,23,22,True
3857,26,B3,7,0,1,23,23,False
3858,26,B3,7,1,0,23,21,True
3859,26,B3,7,1,1,23,23,False
3860,26,B3,7,2,0,23,23,False
3861,26,B3,7,2,1,23,27,True
3862,26,B3,7,3,0,23,23,False
3863,26,B3,7,3,1,23,2B,True
3864,26,B3,7,4,0,23,23,False
3865,26,B3,7,4,1,23,33,True
3866,26,B3,7,5,0,23,03,True
3867,26,B3,7,5,1,23,23,False
3868,26,B3,7,6,0,23,23,False
3869,26,B3,7,6,1,23,63,True
3870,26,B3,7,7,0,23,23,False
3871,26,B3,7,7,1,23,A3,True
3872,26,C0,8,0,0,14,14,False
3873,26,C0,8,0,1,14,15,True
3874,26,C0,8,1,0,14,14,False
3875,26,C0,8,1,1,14,16,True
3876,26,C0,8,2,0,14,10,True
3877,26,C0,8,2,1,14,14,False
3878,26,C0,8,3,0,14,14,False
3879,26,C0,8,3,1,14,1C,True
3880,26,C0,8,4,0,14,04,True
3881,26,C0,8,4,1,14,14,False
3882,26,C0,8,5,0,14,14,False
3883,26,C0,8,5,1,14,34,True
3884,26,C0,8,6,0,14,14,False
3885,26,C0,8,6,1,14,54,True
3886,26,C0,8,7,0,14,14,False
3887,26,C0,8,7,1,14,94,True
3888,27,A0,0,0,0,36,36,False
3889,27,A0,0,0,1,36,37,True
3890,27,A0,0,1,0,36,34,True
3891,27,A0,0,1,1,36,36,False
3892,27,A0,0,2,0,36,32,True
3893,27,A0,0,2,1,36,36,False
3894,27,A0,0,3,0,36,36,False
3895,27,A0,0,3,1,36,3E,True
3896,27,A0,0,4,0,36,26,True
3897,27,A0,0,4,1,36,36,False
3898,27,A0,0,5,0,36,16,True
3899,27,A0,0,5,1,36,36,False
3900,27,A0,0,6,0,36,36,False
3901,27,A0,0,6,1,36,76,True
3902,27,A0,0,7,0,36,36,False
3903,27,A0,0,7,1,36,B6,True
3904,27,A1,1,0,0,B1,B0,True
3905,27,A1,1,0,1,B1,B1,False
3906,27,A1,1,1,0,B1,B1,False
3907,27,A1,1,1,1,B1,B3,True
3908,27,A1,1,2,0,B1,B1,False
3909,27,A1,1,2,1,B1,B5,True
3910,27,A1,1,3,0,B1,B1,False
3911,27,A1,1,3,1,B1,B9,True
3912,27,A1,1,4,0,B1,A1,True
3913,27,A1,1,4,1,B1,B1,False
3914,27,A1,1,5,0,B1,91,True
3915,27,A1,1,5,1,B1,B1,False
3916,27,A1,1,6,0,B1,B1,False
3917,27,A1,1,6,1,B1,F1,True
3918,27,A1,1,7,0,B1,31,True
3919,27,A1,1,7,1,B1,B1,False
3920,27,A2,2,0,0,2E,2E,False
3921,27,A2,2,0,1,2E,2F,True
3922,27,A2,2,1,0,2E,2C,True
3923,27,A2,2,1,1,2E,2E,False
3924,27,A2,2,2,0,2E,2A,True
3925,27,A2,2,2,1,2E,2E,False
3926,27,A2,2,3,0,2E,26,True
3927,27,A2,2,3,1,2E,2E,False
3928,27,A2,2,4,0,2E,2E,False
3929,27,A2,2,4,1,2E,3E,True
3930,27,A2,2,5,0,2E,0E,True
3931,27,A2,2,5,1,2E,2E,False
3932,27,A2,2,6,0,2E,2E,False
3933,27,A2,2,6,1,2E,6E,True
3934,27,A2,2,7,0,2E,2E,False
3935,27,A2,2,7,1,2E,AE,True
3936,27,A3,3,0,0,B0,B0,False
3937,27,A3,3,0,1,B0,B1,True
3938,27,A3,3,1,0,B0,B0,False
3939,27,A3,3,1,1,B0,B2,True
3940,27,A3,3,2,0,B0,B0,False
3941,27,A3,3,2,1,B0,B4,True
3942,27,A3,3,3,0,B0,B0,False
3943,27,A3,3,3,1,B0,B8,True
3944,27,A3,3,4,0,B0,A0,True
3945,27,A3,3,4,1,B0,B0,False
3946,27,A3,3,5,0,B0,90,True
3947,27,A3,3,5,1,B0,B0,False
3948,27,A3,3,6,0,B0,B0,False
3949,27,A3,3,6,1,B0,F0,True
3950,27,A3,3,7,0,B0,30,True
3951,27,A3,3,7,1,B0,B0,False
3952,27,B0,4,0,0,A5,A4,True
3953,27,B0,4,0,1,A5,A5,False
3954,27,B0,4,1,0,A5,A5,False
3955,27,B0,4,1,1,A5,A7,True
3956,27,B0,4,2,0,A5,A1,True
3957,27,B0,4,2,1,A5,A5,False
3958,27,B0,4,3,0,A5,A5,False
3959,27,B0,4,3,1,A5,AD,True
3960,27,B0,4,4,0,A5,A5,False
3961,27,B0,4,4,1,A5,B5,True
3962,27,B0,4,5,0,A5,85,True
3963,27,B0,4,5,1,A5,A5,False
3964,27,B0,4,6,0,A5,A5,False
3965,27,B0,4,6,1,A5,E5,True
3966,27,B0,4,7,0,A5,25,True
3967,27,B0,4,7,1,A5,A5,False
3968,27,B1,5,0,0,2B,2A,True
3969,27,B1,5,0,1,2B,2B,False
3970,27,B1,5,1,0,2B,29,True
3971,27,B1,5,1,1,2B,2B,False
3972,27,B1,5,2,0,2B,2B,False
3973,27,B1,5,2,1,2B,2F,True
3974,27,B1,5,3,0,2B,23,True
3975,27,B1,5,3,1,2B,2B,False
3976,27,B1,5,4,0,2B,2B,False
3977,27,B1,5,4,1,2B,3B,True
3978,27,B1,5,5,0,2B,0B,True
3979,27,B1,5,5,1,2B,2B,False
3980,27,B1,5,6,0,2B,2B,False
3981,27,B1,5,6,1,2B,6B,True
3982,27,B1,5,7,0,2B,2B,False
3983,27,B1,5,7,1,2B,AB,True
3984,27,B2,6,0,0,AD,AC,True
3985,27,B2,6,0,1,AD,AD,False
3986,27,B2,6,1,0,AD,AD,False
3987,27,B2,6,1,1,AD,AF,True
3988,27,B2,6,2,0,AD,A9,True
3989,27,B2,6,2,1,AD,AD,False
3990,27,B2,6,3,0,AD,A5,True
3991,27,B2,6,3,1,AD,AD,False
3992,27,B2,6,4,0,AD,AD,False
3993,27,B2,6,4,1,AD,BD,True
3994,27,B2,6,5,0,AD,8D,True
3995,27,B2,6,5,1,AD,AD,False
3996,27,B2,6,6,0,AD,AD,False
3997,27,B2,6,6,1,AD,ED,True
3998,27,B2,6,7,0,AD,2D,True
3999,27,B2,6,7,1,AD,AD,False
4000,27,B3,7,0,0,AC,AC,False
4001,27,B3,7,0,1,AC,AD,True
4002,27,B3,7,1,0,AC,AC,False
4003,27,B3,7,1,1,AC,AE,True
4004,27,B3,7,2,0,AC,A8,True
4005,27,B3,7,2,1,AC,AC,False
4006,27,B3,7,3,0,AC,A4,True
4007,27,B3,7,3,1,AC,AC,False
4008,27,B3,7,4,0,AC,AC,False
4009,27,B3,7,4,1,AC,BC,True
4010,27,B3,7,5,0,AC,8C,True
4011,27,B3,7,5,1,AC,AC,False
4012,27,B3,7,6,0,AC,AC,False
4013,27,B3,7,6,1,AC,EC,True
4014,27,B3,7,7,0,AC,2C,True
4015,27,B3,7,7,1,AC,AC,False
4016,27,C0,8,0,0,30,30,False
4017,27,C0,8,0,1,30,31,True
4018,27,C0,8,1,0,30,30,False
4019,27,C0,8,1,1,30,32,True
4020,27,C0,8,2,0,30,30,False
4021,27,C0,8,2,1,30,34,True
4022,27,C0,8,3,0,30,30,False
4023,27,C0,8,3,1,30,38,True
4024,27,C0,8,4,0,30,20,True
4025,27,C0,8,4,1,30,30,False
4026,27,C0,8,5,0,30,10,True
4027,27,C0,8,5,1,30,30,False
4028,27,C0,8,6,0,30,30,False
4029,27,C0,8,6,1,30,70,True
4030,27,C0,8,7,0,30,30,False
4031,27,C0,8,7,1,30,B0,True
4032,28,A0,0,0,0,B6,B6,False
4033,28,A0,0,0,1,B6,B7,True
4034,28,A0,0,1,0,B6,B4,True
4035,28,A0,0,1,1,B6,B6,False
4036,28,A0,0,2,0,B6,B2,True
4037,28,A0,0,2,1,B6,B6,False
4038,28,A0,0,3,0,B6,B6,False
4039,28,A0,0,3,1,B6,BE,True
4040,28,A0,0,4,0,B6,A6,True
4041,28,A0,0,4,1,B6,B6,False
4042,28,A0,0,5,0,B6,96,True
4043,28,A0,0,5,1,B6,B6,False
4044,28,A0,0,6,0,B6,B6,False
4045,28,A0,0,6,1,B6,F6,True
